RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,22548,Patrick Sheehan,10.05,408,41
2,0,01887,Mark O'Meara,9.60,177,17
3,0,01527,Scott Hoch,8.52,176,15
4,0,20663,Brenden Pappas,8.46,390,33
5,0,25345,Carl Pettersson,8.39,298,25
6,0,12753,David Morland IV,8.33,240,20
7,0,01968,Nick Price,8.21,134,11
8,0,20127,Chris Riley,7.94,214,17
9,0,08931,Glen Day,7.83,332,26
10,0,20572,Rod Pampling,7.76,322,25
11,0,06809,Bob Burns,7.72,285,22
12,0,06527,Steve Stricker,7.66,261,20
13,0,22405,Justin Rose,7.62,210,16
14,0,23613,Rich Barcelo,7.59,237,18
15,0,11032,Frank Lickliter II,7.57,317,24
16,0,24925,Jonathan Byrd,7.55,265,20
17,0,20229,Stewart Cink,7.41,297,22
17,0,22046,Geoff Ogilvy,7.41,297,22
19,0,01948,Tim Petrovic,7.37,339,25
20,0,01677,Tom Lehman,7.35,245,18
21,0,01249,John Daly,7.31,260,19
22,0,01226,Fred Couples,7.30,178,13
23,0,20548,Hidemichi Tanaka,7.25,331,24
24,0,21878,Mark Wilson,7.22,263,19
25,0,20472,Alex Cejka,7.14,224,16
25,0,02206,David Toms,7.14,238,17
25,0,10423,Mike Weir,7.14,196,14
28,0,02104,Jeff Sluman,7.12,323,23
29,0,01127,Danny Briggs,7.03,313,22
30,0,10107,Deane Pappas,6.97,244,17
31,0,21805,Harrison Frazar,6.92,289,20
32,0,20593,Greg Chalmers,6.91,246,17
33,0,01329,Brad Faxon,6.90,261,18
34,0,20850,Daniel Chopra,6.89,392,27
35,0,23497,Tag Ridings,6.86,175,12
36,0,01203,Russ Cochran,6.83,205,14
37,0,24781,Hunter Mahan,6.82,337,23
38,0,01142,Bart Bryant,6.79,265,18
39,0,20433,Mark Hensby,6.78,295,20
40,0,23135,Tim Clark,6.77,251,17
41,0,02049,Gene Sauers,6.73,297,20
42,0,23325,Vaughn Taylor,6.71,283,19
43,0,10201,Matt Gogel,6.69,269,18
44,0,01553,John Huston,6.67,180,12
45,0,01685,J.L. Lewis,6.61,333,22
46,0,22371,Aaron Baddeley,6.60,303,20
47,0,23108,Matt Kuchar,6.59,334,22
48,0,02214,Kirk Triplett,6.58,243,16
49,0,06004,Stephen Ames,6.55,351,23
50,0,01219,John Cook,6.54,214,14
51,0,01945,Kenny Perry,6.50,246,16
52,0,06515,Shaun Micheel,6.48,324,21
53,0,21959,Ted Purdy,6.46,418,27
54,0,19846,Brian Gay,6.42,296,19
55,0,01378,David Frost,6.38,329,21
56,0,06522,Ernie Els,6.37,157,10
56,0,24024,Zach Johnson,6.37,377,24
58,0,19881,Robert Damron,6.33,316,20
59,0,20498,Briny Baird,6.30,365,23
