RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,51766,Wyndham Clark,9.9
1,0,47574,Scott Strohmeyer,9.9
3,0,52308,Chris Crisologo,9.7
3,0,45157,Cam Davis,9.7
3,0,28237,Rory McIlroy,9.7
3,0,46601,Trey Mullinax,9.7
7,0,30925,Dustin Johnson,9.5
7,0,27129,Luke List,9.5
7,0,50526,Tom Lovelady,9.5
10,0,29936,Ryan Fox,9.4
10,0,49947,Taylor Moore,9.4
12,0,39004,Dru Love,9.2
12,0,39546,Keith Mitchell,9.2
12,0,25804,Bubba Watson,9.2
15,0,36689,Brooks Koepka,9.1
15,0,48822,Sebastián Muñoz,9.1
15,0,50092,Zach Wright,9.1
18,0,34213,Grayson Murray,9.0
18,0,46970,Jon Rahm,9.0
18,0,25562,Andres Romero,9.0
18,0,27330,Josh Teater,9.0
22,0,32366,Kevin Chappell,8.9
22,0,37273,Derek Ernst,8.9
22,0,32333,Kevin Tway,8.9
25,0,46550,Brandon Hagy,8.8
25,0,27139,David Skinns,8.8
25,0,33448,Justin Thomas,8.8
28,0,33948,Byeong Hun An,8.7
28,0,29725,Tony Finau,8.7
28,0,47989,Sam Horsfield,8.7
28,0,31323,Gary Woodland,8.7
32,0,23320,Ryan Palmer,8.6
32,0,29518,Brendan Steele,8.6
34,0,33974,Dean Burmester,8.5
34,0,28089,Jason Day,8.5
34,0,46458,Andrew Dorn,8.5
34,0,46046,Scottie Scheffler,8.5
38,0,47504,Sam Burns,8.4
38,0,30944,Jason Kokrak,8.4
38,0,45486,Joaquin Niemann,8.4
38,0,33293,Thomas Pieters,8.4
38,0,51600,Jimmy Stanger,8.4
38,0,27095,Nick Watney,8.4
44,0,29970,Dylan Frittelli,8.3
44,0,24358,Robert Garrigus,8.3
44,0,27141,J.B. Holmes,8.3
44,0,39537,Chris Naegel,8.3
48,0,35421,Brandon Harkins,8.2
48,0,26300,Matt Jones,8.2
48,0,35225,Brandon Stone,8.2
48,0,37189,Harold Varner III,8.2
