RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,35617,Martin Trainer,29' 7",10301.083,348
2,0,32618,Rhein Gibson,27' 11",8313.417,298
3,0,48119,Ben Taylor,27' 9",7436.000,268
4,0,49771,J.T. Poston,27' 7",16555.667,601
4,0,36699,Patrick Rodgers,27' 7",17573.500,637
6,0,40098,Matt Fitzpatrick,27' 6",11081.083,403
7,0,32662,Michael Gligic,27' 5",13436.750,490
8,0,47993,Denny McCarthy,27' 4",17353.083,635
8,0,27349,Alex Noren,27' 4",15754.667,577
10,0,24361,Pat Perez,27' 2",17513.000,645
11,0,27649,Brandt Snedeker,27' 1",14684.250,542
12,0,27974,Sung Kang,27' 0",15976.833,592
12,0,24140,Sean O'Hair,27' 0",10541.083,391
12,0,26331,Charl Schwartzel,27' 0",16969.750,629
15,0,21961,Charles Howell III,26' 11",12311.000,457
16,0,34360,Patrick Reed,26' 10",13105.583,489
17,0,19846,Brian Gay,26' 8",12572.333,471
17,0,33490,Bo Hoag,26' 8",18133.333,680
17,0,26300,Matt Jones,26' 8",18528.000,695
17,0,30944,Jason Kokrak,26' 8",17098.583,642
17,0,30927,Brendon Todd,26' 8",14979.333,562
22,0,33399,Adam Hadwin,26' 7",16185.333,608
22,0,46970,Jon Rahm,26' 7",14856.167,559
22,0,47347,Adam Schenk,26' 7",18390.083,691
25,0,24024,Zach Johnson,26' 6",17133.750,646
25,0,24138,Ian Poulter,26' 6",10466.000,395
25,0,33419,Cameron Tringale,26' 6",17885.583,675
28,0,34256,Andrew Putnam,26' 5",16351.833,619
28,0,32333,Kevin Tway,26' 5",11162.917,423
28,0,51894,Vince Whaley,26' 5",12510.000,473
31,0,47959,Bryson DeChambeau,26' 4",14505.667,551
31,0,34099,Harris English,26' 4",15718.750,597
31,0,29420,Billy Horschel,26' 4",14811.417,563
31,0,35461,Beau Hossler,26' 4",15639.833,593
31,0,39971,Sungjae Im,26' 4",25614.000,972
31,0,39975,Michael Kim,26' 4",10642.583,404
31,0,01810,Phil Mickelson,26' 4",11991.917,456
31,0,34431,Robert Streb,26' 4",15212.833,578
39,0,26499,Rafa Cabrera Bello,26' 3",12398.667,473
39,0,29478,Kevin Kisner,26' 3",14299.500,545
39,0,35449,Adam Long,26' 3",14610.917,556
39,0,28252,Seamus Power,26' 3",9191.833,350
39,0,31560,Brian Stuard,26' 3",19637.583,748
39,0,25632,Jimmy Walker,26' 3",11963.583,456
39,0,25804,Bubba Watson,26' 3",13399.000,511
46,0,52372,Cameron Champ,26' 2",13936.000,533
46,0,45157,Cam Davis,26' 2",18324.083,701
46,0,26758,David Hearn,26' 2",9626.000,368
46,0,34046,Jordan Spieth,26' 2",14061.417,537
46,0,34264,Hudson Swafford,26' 2",14547.000,556
51,0,22371,Aaron Baddeley,26' 1",7585.667,291
51,0,46402,Talor Gooch,26' 1",17521.333,671
51,0,27554,Scott Harrington,26' 1",12948.833,497
51,0,26329,Louis Oosthuizen,26' 1",12867.917,494
51,0,48081,Xander Schauffele,26' 1",13512.500,518
56,0,35506,Mackenzie Hughes,26' 0",15938.667,614
56,0,49766,Hank Lebioda,26' 0",11685.167,450
58,0,56762,Will Gordon,25' 11",14184.000,548
58,0,24924,Bill Haas,25' 11",6521.750,252
58,0,23320,Ryan Palmer,25' 11",13357.250,515
58,0,35658,Kris Ventura,25' 11",10228.833,395
58,0,20396,Lee Westwood,25' 11",10590.167,408
58,0,49964,Aaron Wise,25' 11",14892.500,575
64,0,35310,Lanto Griffin,25' 10",16766.500,649
64,0,34563,Chesson Hadley,25' 10",11950.083,462
64,0,27644,Brian Harman,25' 10",17075.917,662
64,0,32757,Patton Kizzire,25' 10",18705.083,723
64,0,27936,Martin Laird,25' 10",15233.000,589
64,0,26851,Marc Leishman,25' 10",13325.250,515
64,0,24502,Adam Scott,25' 10",11769.250,455
64,0,49960,Sepp Straka,25' 10",15727.750,609
72,0,28420,Ryan Brehm,25' 9",7771.000,302
72,0,46435,Austin Cook,25' 9",13907.833,540
72,0,29535,Brice Garnett,25' 9",15185.667,590
72,0,36801,Mark Hubbard,25' 9",18724.750,728
72,0,48887,Matt Wallace,25' 9",7598.500,295
72,0,32139,Danny Willett,25' 9",5018.000,195
72,0,47483,Will Zalatoris,25' 9",15305.750,595
79,0,49298,Kramer Hickok,25' 8",12098.000,472
79,0,23623,Bo Van Pelt,25' 8",11890.750,464
81,0,32816,Satoshi Kodaira,25' 7",12581.250,491
81,0,23108,Matt Kuchar,25' 7",12528.583,489
81,0,24781,Hunter Mahan,25' 7",6934.750,271
81,0,33413,Ben Martin,25' 7",7608.500,297
81,0,46441,Robby Shelton,25' 7",13505.167,528
81,0,29221,Webb Simpson,25' 7",13069.583,511
87,0,35104,Tom Lewis,25' 6",15181.833,596
87,0,23621,Rory Sabbatini,25' 6",13061.417,512
87,0,27064,Jhonattan Vegas,25' 6",14806.000,580
90,0,35450,Patrick Cantlay,25' 5",14377.083,566
90,0,23983,Luke Donald,25' 5",9772.250,384
90,0,39546,Keith Mitchell,25' 5",13126.500,516
90,0,36871,Matthew NeSmith,25' 5",18075.500,711
90,0,22405,Justin Rose,25' 5",8111.833,319
90,0,23788,D.J. Trahan,25' 5",9703.250,382
90,0,40006,Erik van Rooyen,25' 5",13423.083,528
97,0,19803,Ryan Armour,25' 4",14192.917,560
97,0,28089,Jason Day,25' 4",12470.583,493
97,0,32102,Rickie Fowler,25' 4",12859.250,508
97,0,21209,Sergio Garcia,25' 4",14676.750,580
97,0,32640,Troy Merritt,25' 4",15725.250,621
97,0,33486,Roger Sloan,25' 4",13609.833,538
97,0,37189,Harold Varner III,25' 4",17230.250,680
97,0,27095,Nick Watney,25' 4",9335.583,369
105,0,40026,Daniel Berger,25' 3",15981.333,632
105,0,30911,Tommy Fleetwood,25' 3",9335.417,370
105,0,32448,James Hahn,25' 3",13269.250,526
105,0,31557,Jim Herman,25' 3",12516.500,496
105,0,37275,Sam Ryder,25' 3",14754.917,585
110,0,33404,Chris Baker,25' 2",8619.083,343
110,0,47504,Sam Burns,25' 2",14535.167,578
110,0,29974,Branden Grace,25' 2",12774.583,507
110,0,12716,Charley Hoffman,25' 2",15686.167,624
110,0,36689,Brooks Koepka,25' 2",10141.500,403
110,0,33204,Shane Lowry,25' 2",12754.333,506
110,0,45486,Joaquin Niemann,25' 2",18631.250,741
110,0,32150,Michael Thompson,25' 2",13954.500,555
110,0,47128,Richy Werenski,25' 2",16693.833,664
110,0,56278,Matthew Wolff,25' 2",10463.083,416
120,0,29479,Scott Brown,25' 1",12525.250,500
120,0,45609,Tyler Duncan,25' 1",15190.750,605
120,0,34174,John Huh,25' 1",10105.333,403
120,0,27129,Luke List,25' 1",16295.167,649
120,0,34466,Peter Malnati,25' 1",12219.583,487
120,0,39953,Chase Seiffert,25' 1",11671.500,466
120,0,30692,Scott Stallings,25' 1",14476.333,578
120,0,27214,Kevin Streelman,25' 1",17652.333,704
120,0,31323,Gary Woodland,25' 1",11227.833,447
120,0,32254,Xinjun Zhang,25' 1",9948.083,397
130,0,46550,Brandon Hagy,25' 0",11504.083,460
130,0,34363,Tyrrell Hatton,25' 0",9058.833,362
130,0,34213,Grayson Murray,25' 0",7006.583,280
130,0,29908,C.T. Pan,25' 0",13467.833,538
134,0,32070,Rafael Campos,24' 11",6970.167,280
134,0,25364,Paul Casey,24' 11",11968.833,481
134,0,20229,Stewart Cink,24' 11",16983.583,682
134,0,48822,Sebastián Muñoz,24' 11",17438.333,700
134,0,25493,Nick Taylor,24' 11",16586.083,665
134,0,27330,Josh Teater,24' 11",7276.833,292
140,0,51766,Wyndham Clark,24' 10",14069.000,566
140,0,25396,Kevin Na,24' 10",14927.250,602
140,0,27556,Ted Potter Jr.,24' 10",10140.667,409
140,0,46046,Scottie Scheffler,24' 10",16343.750,659
144,0,25900,Lucas Glover,24' 9",15893.750,642
144,0,35230,Nelson Ledesma,24' 9",6863.750,277
144,0,30163,Henrik Norlander,24' 9",16585.500,670
144,0,53165,Doc Redman,24' 9",14266.250,577
148,0,31646,Emiliano Grillo,24' 8",15098.917,613
148,0,33597,Harry Higgs,24' 8",13876.167,563
148,0,30925,Dustin Johnson,24' 8",11894.250,482
148,0,28775,Nate Lashley,24' 8",12462.917,506
148,0,29926,Danny Lee,24' 8",10992.750,446
148,0,33667,Carlos Ortiz,24' 8",17131.667,694
154,0,29970,Dylan Frittelli,24' 7",12112.917,492
154,0,28679,Fabián Gómez,24' 7",6464.333,263
154,0,28237,Rory McIlroy,24' 7",11765.083,478
154,0,23325,Vaughn Taylor,24' 7",12242.917,498
158,0,39997,Corey Conners,24' 6",17221.167,703
158,0,29725,Tony Finau,24' 6",14316.250,584
158,0,37455,Si Woo Kim,24' 6",16356.917,667
158,0,31420,Anirban Lahiri,24' 6",10400.833,424
158,0,46442,Maverick McNealy,24' 6",13048.500,533
163,0,34255,Joseph Bramlett,24' 5",12221.000,501
163,0,29518,Brendan Steele,24' 5",13399.083,549
165,0,33141,Keegan Bradley,24' 4",16874.250,693
165,0,39977,Max Homa,24' 4",12430.833,510
167,0,29268,Bronson Burgoon,24' 3",11880.917,490
167,0,48045,Michael Gellerman,24' 3",7033.167,290
167,0,35532,Tom Hoge,24' 3",15398.583,636
167,0,30926,Chris Kirk,24' 3",15698.833,647
167,0,33410,Andrew Landry,24' 3",11466.667,473
167,0,32791,K.H. Lee,24' 3",17980.917,742
