RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,19846,Brian Gay,50.56,91,180
2,0,32839,Hideki Matsuyama,48.37,148,306
3,0,34466,Peter Malnati,47.53,77,162
4,2,30925,Dustin Johnson,46.46,92,198
5,0,47959,Bryson DeChambeau,46.43,117,252
5,7,35506,Mackenzie Hughes,46.43,117,252
7,0,25396,Kevin Na,46.30,125,270
8,-4,34360,Patrick Reed,46.08,141,306
9,-1,22371,Aaron Baddeley,45.83,66,144
9,6,29725,Tony Finau,45.83,132,288
9,-1,27963,Chris Stroud,45.83,66,144
12,-2,24138,Ian Poulter,45.45,90,198
13,-2,28307,Matt Every,45.37,49,108
14,0,33120,Mark Anderson,45.06,73,162
15,1,40009,Dominic Bozzelli,44.44,56,126
15,1,29221,Webb Simpson,44.44,96,216
15,1,35658,Kris Ventura,44.44,64,144
18,3,47347,Adam Schenk,44.05,111,252
19,3,34563,Chesson Hadley,43.94,87,198
19,3,27649,Brandt Snedeker,43.94,87,198
21,3,34076,Joel Dahmen,43.83,142,324
22,3,26596,Ryan Moore,43.75,63,144
23,3,29974,Branden Grace,43.52,47,108
23,3,32791,K.H. Lee,43.52,94,216
23,3,23325,Vaughn Taylor,43.52,94,216
23,15,30927,Brendon Todd,43.52,141,324
23,3,51894,Vince Whaley,43.52,47,108
28,6,45526,Abraham Ancer,43.46,133,306
29,2,26499,Rafa Cabrera Bello,43.43,86,198
29,2,35450,Patrick Cantlay,43.43,86,198
29,2,39546,Keith Mitchell,43.43,86,198
32,3,45157,Cam Davis,43.33,78,180
33,4,39977,Max Homa,43.25,109,252
34,5,27349,Alex Noren,43.06,93,216
34,5,32150,Michael Thompson,43.06,93,216
36,6,36689,Brooks Koepka,42.86,54,126
36,12,46970,Jon Rahm,42.86,108,252
38,1,26851,Marc Leishman,42.74,100,234
39,4,48822,Sebastián Muñoz,42.71,123,288
40,3,29268,Bronson Burgoon,42.59,69,162
40,3,28252,Seamus Power,42.59,46,108
40,3,48887,Matt Wallace,42.59,69,162
43,12,35310,Lanto Griffin,42.50,153,360
44,3,32366,Kevin Chappell,42.36,61,144
45,4,39953,Chase Seiffert,42.22,76,180
46,5,27644,Brian Harman,42.16,129,306
47,5,30944,Jason Kokrak,42.13,91,216
48,5,24024,Zach Johnson,41.88,98,234
48,5,32640,Troy Merritt,41.88,98,234
50,6,34021,Bud Cauley,41.67,90,216
50,6,33413,Ben Martin,41.67,45,108
50,6,33667,Carlos Ortiz,41.67,105,252
53,9,33448,Justin Thomas,41.48,112,270
54,6,35532,Tom Hoge,41.45,97,234
55,6,46442,Maverick McNealy,41.32,119,288
56,7,34255,Joseph Bramlett,41.11,74,180
56,7,51766,Wyndham Clark,41.11,74,180
56,7,28089,Jason Day,41.11,74,180
59,-3,39971,Sungjae Im,41.01,155,378
60,24,29478,Kevin Kisner,40.97,118,288
60,6,56278,Matthew Wolff,40.97,118,288
62,6,32254,Xinjun Zhang,40.87,103,252
63,6,20229,Stewart Cink,40.74,88,216
63,6,37455,Si Woo Kim,40.74,110,270
65,6,49771,J.T. Poston,40.63,117,288
66,6,29518,Brendan Steele,40.60,95,234
67,6,21209,Sergio Garcia,40.56,73,180
67,6,36801,Mark Hubbard,40.56,146,360
