RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,45609,Tyler Duncan,22,496,4.4
2,0,30927,Brendon Todd,19,580,3.3
3,-1,34076,Joel Dahmen,18,473,3.8
3,-1,29970,Dylan Frittelli,18,488,3.7
5,0,46402,Talor Gooch,17,526,3.2
5,0,27554,Scott Harrington,17,376,4.5
5,6,46717,Viktor Hovland,17,411,4.1
5,0,53165,Doc Redman,17,469,3.6
9,2,29725,Tony Finau,16,432,3.7
9,-1,39971,Sungjae Im,16,592,2.7
9,-1,49771,J.T. Poston,16,478,3.3
9,-1,36699,Patrick Rodgers,16,519,3.1
13,-2,35532,Tom Hoge,15,477,3.1
13,12,29420,Billy Horschel,15,432,3.5
13,-2,49766,Hank Lebioda,15,264,5.7
13,2,48081,Xander Schauffele,15,458,3.3
17,-2,29479,Scott Brown,14,348,4.0
17,-2,33399,Adam Hadwin,14,375,3.7
17,-2,33410,Andrew Landry,14,393,3.6
17,-2,47993,Denny McCarthy,14,474,3.0
17,-2,46442,Maverick McNealy,14,431,3.2
17,-2,46046,Scottie Scheffler,14,506,2.8
17,16,35891,Cameron Smith,14,422,3.3
17,-2,49960,Sepp Straka,14,426,3.3
17,-2,35658,Kris Ventura,14,197,7.1
17,-2,32254,Xinjun Zhang,14,427,3.3
27,11,45526,Abraham Ancer,13,421,3.1
27,-2,32102,Rickie Fowler,13,304,4.3
27,6,35310,Lanto Griffin,13,591,2.2
27,-2,36801,Mark Hubbard,13,538,2.4
27,11,35506,Mackenzie Hughes,13,465,2.8
27,-2,27129,Luke List,13,377,3.4
27,11,32839,Hideki Matsuyama,13,435,3.0
27,-2,28237,Rory McIlroy,13,374,3.5
27,-2,48822,Sebastián Muñoz,13,562,2.3
27,-2,29221,Webb Simpson,13,392,3.3
27,-2,33419,Cameron Tringale,13,383,3.4
38,-5,19846,Brian Gay,12,357,3.4
38,-5,27644,Brian Harman,12,547,2.2
38,-5,25396,Kevin Na,12,477,2.5
38,0,34360,Patrick Reed,12,522,2.3
42,-4,28307,Matt Every,11,268,4.1
42,-4,40098,Matt Fitzpatrick,11,334,3.3
42,-4,48045,Michael Gellerman,11,208,5.3
42,-4,31557,Jim Herman,11,327,3.4
42,-4,21961,Charles Howell III,11,341,3.2
42,10,29478,Kevin Kisner,11,432,2.5
42,-4,25572,Graeme McDowell,11,258,4.3
42,-4,34046,Jordan Spieth,11,363,3.0
42,-4,30110,Kyle Stanley,11,278,4.0
42,-4,31560,Brian Stuard,11,476,2.3
42,-4,32150,Michael Thompson,11,400,2.8
53,-1,19803,Ryan Armour,10,302,3.3
53,-1,33141,Keegan Bradley,10,370,2.7
53,-1,26499,Rafa Cabrera Bello,10,296,3.4
53,-1,46435,Austin Cook,10,328,3.0
53,-1,47959,Bryson DeChambeau,10,482,2.1
53,-1,56762,Will Gordon,10,122,8.2
53,48,30925,Dustin Johnson,10,346,2.9
53,-1,32791,K.H. Lee,10,404,2.5
53,20,26851,Marc Leishman,10,368,2.7
53,-1,35449,Adam Long,10,498,2.0
53,-1,40042,Tyler McCumber,10,230,4.3
53,-1,32640,Troy Merritt,10,392,2.6
53,20,50525,Collin Morikawa,10,520,1.9
53,-1,45486,Joaquin Niemann,10,455,2.2
53,-1,27942,Rob Oppenheim,10,298,3.4
53,-1,33667,Carlos Ortiz,10,452,2.2
53,-1,37275,Sam Ryder,10,401,2.5
53,-1,25493,Nick Taylor,10,347,2.9
53,-1,23325,Vaughn Taylor,10,336,3.0
53,-1,37189,Harold Varner III,10,391,2.6
53,-1,48887,Matt Wallace,10,290,3.4
53,-1,47128,Richy Werenski,10,357,2.8
53,-1,56278,Matthew Wolff,10,454,2.2
76,-3,35450,Patrick Cantlay,9,328,2.7
76,-3,34314,Sebastian Cappelen,9,249,3.6
76,-3,25364,Paul Casey,9,287,3.1
76,25,52372,Cameron Champ,9,418,2.2
76,-3,10809,Jim Furyk,9,212,4.2
