RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,51766,Wyndham Clark,47.62,180,378
2,0,24138,Ian Poulter,46.58,109,234
3,1,34360,Patrick Reed,45.28,163,360
4,1,40026,Daniel Berger,45.10,138,306
5,1,32757,Patton Kizzire,45.03,154,342
6,1,40009,Dominic Bozzelli,44.91,97,216
7,1,22405,Justin Rose,44.44,104,234
7,1,27963,Chris Stroud,44.44,136,306
9,1,46442,Maverick McNealy,44.19,175,396
10,1,01810,Phil Mickelson,44.10,127,288
11,15,48081,Xander Schauffele,43.83,142,324
12,2,30927,Brendon Todd,43.78,197,450
13,-1,46046,Scottie Scheffler,43.72,181,414
14,1,27644,Brian Harman,43.69,173,396
15,1,32102,Rickie Fowler,43.65,110,252
16,-3,46717,Viktor Hovland,43.61,157,360
17,0,33419,Cameron Tringale,43.52,141,324
18,0,28089,Jason Day,43.14,132,306
19,0,35450,Patrick Cantlay,43.06,93,216
20,1,49771,J.T. Poston,43.00,178,414
21,1,35658,Kris Ventura,42.96,116,270
22,2,29420,Billy Horschel,42.93,170,396
23,0,35449,Adam Long,42.89,193,450
24,2,34046,Jordan Spieth,42.81,131,306
25,-1,35506,Mackenzie Hughes,42.68,169,396
26,3,34466,Peter Malnati,42.50,153,360
27,1,29478,Kevin Kisner,42.33,160,378
27,6,25396,Kevin Na,42.33,160,378
29,12,35310,Lanto Griffin,42.31,198,468
29,2,26329,Louis Oosthuizen,42.31,99,234
31,1,34314,Sebastian Cappelen,42.28,137,324
32,3,49298,Kramer Hickok,42.16,129,306
33,3,36699,Patrick Rodgers,42.09,197,468
34,3,22371,Aaron Baddeley,42.01,121,288
35,-5,34099,Harris English,41.94,151,360
36,2,36801,Mark Hubbard,41.90,181,432
37,2,12716,Charley Hoffman,41.81,143,342
38,4,47993,Denny McCarthy,41.41,164,396
39,4,47347,Adam Schenk,41.30,171,414
40,0,48822,Sebastián Muñoz,41.24,193,468
41,3,23325,Vaughn Taylor,41.23,141,342
42,4,35617,Martin Trainer,41.11,148,360
43,4,29268,Bronson Burgoon,41.05,133,324
43,4,26758,David Hearn,41.05,133,324
45,5,39977,Max Homa,41.01,155,378
46,5,23108,Matt Kuchar,40.97,118,288
47,5,26596,Ryan Moore,40.87,103,252
