RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
105,0,22371,Aaron Baddeley,51' 9",RBC Heritage,2,1 - Par 4 -
106,0,27644,Brian Harman,51' 8",Charles Schwab,4,15 - Par 4
107,0,23063,Scott Hend,51' 7",WGC-Mexico,1,7 - Par 3 -
108,0,30944,Jason Kokrak,51' 7",Arnold Palmer,1,7 - Par 3 -
109,0,29289,S.Y. Noh,51' 7",Rocket Mortgage,3,17 - Par 5
110,0,45486,Joaquin Niemann,51' 6",The Greenbrier,2,12 - Par 5
111,0,33399,Adam Hadwin,51' 6",Safeway Open,2,18 - Par 5
112,0,40042,Tyler McCumber,51' 6",Farmers,2,14 - Par 4
113,0,28089,Jason Day,51' 4",Pebble Beach,2,12 - Par 3
114,0,34099,Harris English,51' 4",PGA Champ,4,6 - Par 4 -
115,0,23983,Luke Donald,51' 1",3M Open,2,9 - Par 4 -
116,0,01487,Jeff Hart,50' 11",PGA Champ,2,1 - Par 4 -
117,0,48822,Sebastián Muñoz,50' 8",Farmers,2,10 - Par 4
118,0,54636,Tony Romo,50' 7",Safeway Open,1,10 - Par 4
119,0,25493,Nick Taylor,50' 7",Sony Open,1,16 - Par 4
120,0,22056,Cameron Percy,50' 4",The Greenbrier,1,12 - Par 5
121,0,29725,Tony Finau,50' 2",the Memorial,3,10 - Par 4
122,0,33141,Keegan Bradley,50' 0",Genesis,1,13 - Par 4
123,0,29478,Kevin Kisner,49' 11",Sentry,3,13 - Par 4
124,0,23320,Ryan Palmer,49' 10",Genesis,3,1 - Par 5 -
125,0,32367,Jorge Campillo,49' 8",WGC-Mexico,3,2 - Par 4 -
126,0,25686,Jason Dufner,49' 6",Farmers,1,6 - Par 5 -
127,0,32640,Troy Merritt,49' 2",Phoenix Open,1,4 - Par 3 -
128,0,12510,Chad Campbell,49' 1",Sanderson Farms,2,16 - Par 4
129,0,50525,Collin Morikawa,49' 1",Charles Schwab,4,14 - Par 4
130,0,39324,J.J. Spaun,49' 0",Houston Open,1,2 - Par 4 -
131,0,25349,Tim Wilkinson,48' 11",The RSM Classic,4,13 - Par 4
132,0,30692,Scott Stallings,48' 9",Shriners,4,9 - Par 5 -
133,0,25900,Lucas Glover,48' 9",Farmers,4,5 - Par 4 -
134,0,34256,Andrew Putnam,48' 7",Workday,1,1 - Par 4 -
135,0,40098,Matt Fitzpatrick,48' 4",the Memorial,4,13 - Par 4
136,0,28114,Dawie van der Walt,48' 1",Houston Open,2,3 - Par 4 -
137,0,39953,Chase Seiffert,48' 1",Farmers,4,2 - Par 4 -
138,0,46970,Jon Rahm,47' 11",NORTHERN TRUST,4,1 - Par 4 -
139,0,24925,Jonathan Byrd,47' 10",The RSM Classic,1,6 - Par 3 -
140,0,35310,Lanto Griffin,47' 10",Pebble Beach,4,3 - Par 4 -
141,0,35104,Tom Lewis,47' 6",Houston Open,1,4 - Par 5 -
142,0,32150,Michael Thompson,47' 6",Honda Classic,1,1 - Par 4 -
143,0,35891,Cameron Smith,47' 5",WGC-Mexico,4,13 - Par 3
144,0,52411,Kyle Westmoreland,47' 4",Phoenix Open,1,15 - Par 5
145,0,27408,Martin Kaymer,47' 3",PGA Champ,1,4 - Par 5 -
146,0,31420,Anirban Lahiri,47' 1",The Greenbrier,2,2 - Par 4 -
147,0,27064,Jhonattan Vegas,47' 0",Travelers,3,7 - Par 4 -
148,0,37189,Harold Varner III,47' 0",Travelers,2,12 - Par 4
149,0,24358,Robert Garrigus,47' 0",3M Open,1,7 - Par 4 -
150,0,27141,J.B. Holmes,46' 11",Phoenix Open,1,10 - Par 4
151,0,35449,Adam Long,46' 9",The RSM Classic,4,12 - Par 3
152,0,36689,Brooks Koepka,46' 9",Honda Classic,1,7 - Par 3 -
153,0,28307,Matt Every,46' 9",Arnold Palmer,1,2 - Par 3 -
154,0,33667,Carlos Ortiz,46' 6",Safeway Open,4,7 - Par 3 -
155,0,32816,Satoshi Kodaira,46' 6",Shriners,1,16 - Par 5
156,0,28252,Seamus Power,46' 5",Wyndham,2,6 - Par 4 -
157,0,37447,Zander Lombard,46' 3",WGC-Mexico,3,3 - Par 3 -
158,0,29484,Peter Uihlein,45' 11",Charles Schwab,2,3 - Par 4 -
159,0,29772,Michael Lorenzo-Vera,45' 11",PGA Champ,3,2 - Par 4 -
160,0,35450,Patrick Cantlay,45' 11",BMW Champ,4,13 - Par 3
161,0,26331,Charl Schwartzel,45' 10",Honda Classic,4,5 - Par 3 -
162,0,35532,Tom Hoge,45' 9",Sanderson Farms,1,18 - Par 4
163,0,52375,Doug Ghim,45' 8",Sanderson Farms,1,4 - Par 3 -
164,0,36698,Andy Zhang,45' 8",Houston Open,1,7 - Par 3 -
165,0,29926,Danny Lee,45' 8",the Memorial,1,11 - Par 5
166,0,08793,Tiger Woods,45' 8",NORTHERN TRUST,4,3 - Par 3 -
167,0,29420,Billy Horschel,45' 6",Phoenix Open,1,18 - Par 4
168,0,19803,Ryan Armour,45' 6",Workday,2,13 - Par 4
169,0,34431,Robert Streb,45' 5",Houston Open,2,17 - Par 4
170,0,34174,John Huh,45' 2",Farmers,2,14 - Par 4
171,0,25804,Bubba Watson,45' 2",PGA Champ,3,16 - Par 4
172,0,46717,Viktor Hovland,45' 1",PGA Champ,4,14 - Par 4
173,0,27436,Graham DeLaet,45' 0",Shriners,2,2 - Par 4 -
174,0,24846,Ricky Barnes,44' 11",The RSM Classic,3,13 - Par 4
175,0,56762,Will Gordon,44' 9",Travelers,2,10 - Par 4
176,0,06567,Vijay Singh,44' 9",Workday,2,10 - Par 4
177,0,29974,Branden Grace,44' 8",WGC-Mexico,1,7 - Par 3 -
178,0,33449,Zack Sucher,44' 2",The Greenbrier,1,7 - Par 4 -
179,0,27349,Alex Noren,44' 2",BMW Champ,4,17 - Par 4
180,0,31560,Brian Stuard,44' 0",The Greenbrier,2,11 - Par 4
181,0,24924,Bill Haas,44' 0",Sanderson Farms,1,16 - Par 4
182,0,37275,Sam Ryder,44' 0",Charles Schwab,2,2 - Par 4 -
183,0,46435,Austin Cook,43' 11",Wyndham,3,9 - Par 4 -
184,0,34098,Russell Henley,43' 10",Wyndham,4,7 - Par 3 -
185,0,33419,Cameron Tringale,43' 8",Safeway Open,2,3 - Par 4 -
186,0,35230,Nelson Ledesma,43' 8",Farmers,2,6 - Par 5 -
187,0,26951,Johnson Wagner,43' 8",3M Open,2,8 - Par 3 -
188,0,36871,Matthew NeSmith,43' 7",Shriners,1,14 - Par 3
189,0,28679,Fabián Gómez,43' 6",Honda Classic,1,8 - Par 4 -
190,0,28420,Ryan Brehm,43' 5",Sanderson Farms,1,9 - Par 4 -
191,0,33120,Mark Anderson,43' 5",Honda Classic,2,8 - Par 4 -
192,0,36699,Patrick Rodgers,43' 4",NORTHERN TRUST,4,11 - Par 3
193,0,28300,Joost Luiten,43' 0",PGA Champ,1,6 - Par 4 -
194,0,48119,Ben Taylor,42' 9",Houston Open,4,17 - Par 4
195,0,53165,Doc Redman,42' 9",3M Open,1,13 - Par 3
196,0,29518,Brendan Steele,42' 9",PGA Champ,4,3 - Par 3 -
197,0,34213,Grayson Murray,42' 8",The Amex,4,9 - Par 4 -
198,0,35947,John Oda,42' 5",Shriners,2,2 - Par 4 -
199,0,26758,David Hearn,42' 4",Sanderson Farms,1,7 - Par 3 -
200,0,29535,Brice Garnett,42' 3",Houston Open,2,3 - Par 4 -
201,0,20850,Daniel Chopra,42' 2",Sanderson Farms,1,4 - Par 3 -
202,0,34656,Mikumu Horikawa,42' 2",Sony Open,2,14 - Par 4
203,0,30852,Ryo Ishikawa,42' 1",PGA Champ,1,6 - Par 4 -
204,0,29461,Jamie Lovemark,42' 0",Sanderson Farms,1,4 - Par 3 -
205,0,12782,Tim Herron,42' 0",Houston Open,2,4 - Par 5 -
206,0,32662,Michael Gligic,41' 10",RBC Heritage,2,2 - Par 5 -
207,0,25632,Jimmy Walker,41' 8",Honda Classic,3,2 - Par 4 -
208,0,32254,Xinjun Zhang,41' 8",the Memorial,4,13 - Par 4
209,0,20229,Stewart Cink,41' 7",3M Open,2,16 - Par 4
210,0,55421,Chip McDaniel,41' 3",Sanderson Farms,1,11 - Par 5
211,0,48887,Matt Wallace,41' 3",RBC Heritage,4,10 - Par 4
212,0,32139,Danny Willett,41' 2",WGC-FedEx,1,12 - Par 4
213,0,34021,Bud Cauley,41' 1",Safeway Open,3,17 - Par 4
214,0,35296,Haotong Li,40' 11",PGA Champ,4,7 - Par 4 -
215,0,01249,John Daly,40' 10",The Greenbrier,2,6 - Par 4 -
216,0,34363,Tyrrell Hatton,40' 10",RBC Heritage,3,1 - Par 4 -
217,0,33122,Russell Knox,40' 4",Workday,2,10 - Par 4
218,0,20472,Alex Cejka,40' 2",Sanderson Farms,1,17 - Par 4
219,0,33448,Justin Thomas,40' 0",Safeway Open,3,10 - Par 4
220,0,29908,C.T. Pan,40' 0",Phoenix Open,2,12 - Par 3
221,0,28259,Sangmoon Bae,39' 11",The Greenbrier,2,11 - Par 4
222,0,29747,Zach Johnson,39' 11",PGA Champ,1,7 - Par 4 -
223,0,49298,Kramer Hickok,39' 11",Wyndham,2,6 - Par 4 -
224,0,56674,Michael Perras,39' 10",Houston Open,2,3 - Par 4 -
225,0,34046,Jordan Spieth,39' 8",Farmers,3,8 - Par 3 -
226,0,29221,Webb Simpson,39' 8",Wyndham,1,18 - Par 4
227,0,23108,Matt Kuchar,39' 5",Phoenix Open,4,3 - Par 5 -
228,0,55708,Hayden Buckley,39' 4",Honda Classic,2,1 - Par 4 -
229,0,39977,Max Homa,38' 10",Sentry,2,2 - Par 3 -
230,0,39975,Michael Kim,38' 10",3M Open,2,2 - Par 4 -
231,0,35658,Kris Ventura,38' 10",Wyndham,1,9 - Par 4 -
232,0,07003,David Berganio Jr.,38' 8",Wyndham,1,15 - Par 5
233,0,21407,Arjun Atwal,38' 5",Houston Open,2,18 - Par 4
234,0,34314,Sebastian Cappelen,38' 3",Phoenix Open,1,9 - Par 4 -
235,0,20396,Lee Westwood,38' 0",WGC-Mexico,1,2 - Par 4 -
236,0,27095,Nick Watney,37' 10",The RSM Classic,1,4 - Par 4 -
237,0,21209,Sergio Garcia,37' 9",Travelers,1,9 - Par 4 -
238,0,01810,Phil Mickelson,37' 6",Safeway Open,1,6 - Par 4 -
239,0,29936,Ryan Fox,37' 6",WGC-Mexico,2,4 - Par 4 -
240,0,31559,Garrett Osborn,37' 4",Sanderson Farms,4,11 - Par 5
241,0,32791,K.H. Lee,37' 2",Shriners,2,7 - Par 4 -
242,0,20593,Greg Chalmers,37' 1",Phoenix Open,2,10 - Par 4
243,0,32070,Rafael Campos,36' 8",Safeway Open,3,13 - Par 4
244,0,52215,Robert MacIntyre,36' 8",WGC-FedEx,4,12 - Par 4
245,0,27958,Ryan Blaum,36' 7",Sanderson Farms,1,2 - Par 4 -
246,0,26679,Kevin Stadler,36' 5",Workday,1,13 - Par 4
247,0,54759,Jake Shuman,36' 5",Wyndham,2,9 - Par 4 -
248,0,56781,Isaiah Salinda,36' 3",Shriners,4,11 - Par 4
249,0,52374,Brandon Wu,36' 1",Farmers,2,1 - Par 4 -
250,0,46601,Trey Mullinax,36' 0",Phoenix Open,1,3 - Par 5 -
251,0,54334,Ben Cook,35' 11",PGA Champ,2,1 - Par 4 -
252,0,28237,Rory McIlroy,35' 10",Genesis,1,17 - Par 5
253,0,27214,Kevin Streelman,35' 9",Travelers,3,6 - Par 5 -
254,0,47238,Jazz Janewattananond,35' 8",WGC-Mexico,3,17 - Par 3
255,0,32333,Kevin Tway,35' 2",Workday,1,7 - Par 5 -
256,0,47679,Victor Perez,35' 2",PGA Champ,2,9 - Par 4 -
257,0,26499,Rafa Cabrera Bello,35' 0",WGC-Mexico,1,16 - Par 4
258,0,54303,Charlie Reiter,34' 8",The Amex,3,15 - Par 4
259,0,26329,Louis Oosthuizen,34' 7",NORTHERN TRUST,3,2 - Par 5 -
260,0,23788,D.J. Trahan,34' 2",3M Open,2,14 - Par 4
261,0,30750,Tommy Gainey,34' 0",3M Open,2,2 - Par 4 -
262,0,06527,Steve Stricker,33' 10",the Memorial,3,13 - Par 4
263,0,47347,Adam Schenk,33' 8",Shriners,4,1 - Par 4 -
264,0,58594,Spencer Ralston,33' 6",RBC Heritage,1,17 - Par 3
265,0,01378,David Frost,33' 5",Charles Schwab,1,1 - Par 5 -
266,0,56488,Jake Kneen,33' 5",3M Open,2,16 - Par 4
267,0,21528,Henrik Stenson,33' 5",WGC-FedEx,4,11 - Par 3
268,0,20572,Rod Pampling,33' 0",The Greenbrier,2,6 - Par 4 -
269,0,26596,Ryan Moore,32' 1",Shriners,3,5 - Par 3 -
270,0,27933,John Merrick,32' 1",3M Open,1,8 - Par 3 -
271,0,48117,Kurt Kitayama,31' 10",Honda Classic,1,13 - Par 4
272,0,40115,Adam Svensson,31' 9",Sanderson Farms,2,6 - Par 4 -
273,0,34409,David Lingmerth,31' 9",The RSM Classic,2,4 - Par 4 -
274,0,33413,Ben Martin,31' 8",The Amex,2,9 - Par 4 -
275,0,46404,Marcus Kinhult,31' 8",PGA Champ,2,17 - Par 3
276,0,33948,Byeong Hun An,31' 7",The Greenbrier,1,4 - Par 4 -
277,0,23353,J.J. Henry,31' 7",The RSM Classic,1,10 - Par 4
278,0,29476,Kyle Reifers,31' 6",The RSM Classic,2,3 - Par 3 -
279,0,26735,Marty Jertson,31' 6",Phoenix Open,2,7 - Par 3 -
280,0,37273,Derek Ernst,31' 6",3M Open,1,9 - Par 4 -
281,0,29222,Billy Hurley III,31' 3",The Greenbrier,2,13 - Par 4
282,0,54655,Patrick Flavin,31' 3",Phoenix Open,2,7 - Par 3 -
283,0,25198,Francesco Molinari,31' 2",Safeway Open,3,6 - Par 4 -
284,0,34610,Matthias Schwab,31' 2",PGA Champ,1,4 - Par 5 -
285,0,23623,Bo Van Pelt,31' 1",Wyndham,1,17 - Par 4
286,0,57900,Chandler Phillips,31' 0",Rocket Mortgage,1,13 - Par 4
287,0,52633,Alex Beach,31' 0",PGA Champ,2,14 - Par 4
288,0,32582,Eric Dugas,30' 9",Sony Open,1,13 - Par 4
289,0,01200,Keith Clearwater,30' 7",Charles Schwab,1,2 - Par 4 -
290,0,33204,Shane Lowry,30' 7",NORTHERN TRUST,2,15 - Par 4
291,0,23621,Rory Sabbatini,30' 3",Farmers,1,16 - Par 3
292,0,32775,Shugo Imahira,30' 0",Sony Open,1,17 - Par 3
293,0,49481,Tae Hee Lee,29' 3",WGC-Mexico,3,10 - Par 4
294,0,29223,Sam Saunders,29' 1",Pebble Beach,2,12 - Par 3
295,0,25863,Rod Perry,29' 1",Arnold Palmer,4,3 - Par 4 -
296,0,22405,Justin Rose,29' 1",Charles Schwab,2,13 - Par 3
297,0,58168,Davis Thompson,29' 0",The RSM Classic,3,18 - Par 4
298,0,33418,Shawn Stefani,28' 10",Houston Open,3,9 - Par 3 -
299,0,01706,Davis Love III,28' 9",PGA Champ,2,10 - Par 5
300,0,47995,Davis Riley,28' 8",The RSM Classic,3,6 - Par 3 -
301,0,31005,Alex Knoll,28' 5",PGA Champ,2,5 - Par 4 -
302,0,50484,Hayden Springer,28' 2",The Greenbrier,1,18 - Par 3
303,0,32200,Roberto Castro,28' 1",Sanderson Farms,1,17 - Par 4
304,0,47336,Michael Hopper,28' 1",Shriners,1,9 - Par 5 -
305,0,06522,Ernie Els,27' 10",RBC Heritage,1,5 - Par 5 -
306,0,08385,Omar Uresti,27' 9",Houston Open,2,2 - Par 4 -
307,0,26289,Boo Weekley,27' 8",The RSM Classic,1,8 - Par 4 -
308,0,26328,Shaun Norris,27' 4",WGC-Mexico,4,10 - Par 4
309,0,52341,Andrew McCain,27' 4",Honda Classic,2,14 - Par 4
310,0,25834,Daniel Summerhays,27' 3",The Greenbrier,2,6 - Par 4 -
311,0,12309,Bob Sowards,27' 3",PGA Champ,1,5 - Par 4 -
312,0,58380,Scott de Borba,26' 10",Pebble Beach,1,15 - Par 4
313,0,24490,George McNeill,26' 9",Houston Open,3,2 - Par 4 -
314,0,23541,Ben Crane,26' 6",The RSM Classic,4,16 - Par 4
315,0,54530,Henry Chung,26' 3",Safeway Open,2,13 - Par 4
316,0,46440,Smylie Kaufman,26' 3",Sony Open,2,16 - Par 4
317,0,24781,Hunter Mahan,26' 3",3M Open,1,10 - Par 4
318,0,39058,Lucas Herbert,26' 2",WGC-FedEx,2,10 - Par 4
319,0,34587,Chan Kim,25' 10",PGA Champ,2,18 - Par 4
320,0,21731,Freddie Jacobson,25' 9",The RSM Classic,1,10 - Par 4
321,0,34264,Hudson Swafford,25' 8",Phoenix Open,1,16 - Par 3
322,0,25431,Rob Labritz,25' 5",PGA Champ,1,5 - Par 4 -
323,0,57883,Jack Trent,25' 1",Shriners,2,12 - Par 4
324,0,33461,Morgan Hoffmann,24' 9",The Greenbrier,2,11 - Par 4
325,0,06515,Shaun Micheel,24' 9",PGA Champ,1,5 - Par 4 -
326,0,54309,Tyler Ota,24' 7",Sony Open,2,7 - Par 3 -
327,0,51890,Greyson Sigg,24' 2",The RSM Classic,2,18 - Par 4
328,0,30812,Benjamin Hebert,24' 0",WGC-Mexico,2,15 - Par 5
329,0,30711,Colt Knost,23' 11",Sony Open,2,14 - Par 4
330,0,01139,Olin Browne,23' 9",Charles Schwab,2,12 - Par 4
331,0,47987,Cole Hammer,23' 8",Houston Open,1,18 - Par 4
332,0,24964,Ryan Vermeer,23' 5",PGA Champ,2,8 - Par 3 -
333,0,10585,Scott McCarron,23' 4",Charles Schwab,1,17 - Par 4
334,0,01677,Tom Lehman,23' 3",3M Open,1,6 - Par 5 -
335,0,49773,Chase Koepka,23' 3",3M Open,1,5 - Par 4 -
336,0,30978,Kiradech Aphibarnrat,23' 2",Phoenix Open,1,11 - Par 4
337,0,37454,Whee Kim,22' 10",The Greenbrier,1,18 - Par 3
338,0,29720,Andres Gonzales,22' 9",Safeway Open,1,11 - Par 3
339,0,46823,Jeremy Gandon,22' 8",Houston Open,2,16 - Par 3
340,0,58696,Peter Kuest,22' 8",Rocket Mortgage,2,16 - Par 4
341,0,29670,Pablo Larrazabal,22' 5",WGC-Mexico,3,4 - Par 4 -
342,0,06731,Jeff Roth,22' 3",PGA Champ,1,15 - Par 4
343,0,57725,Angus Flanagan,22' 1",3M Open,2,15 - Par 4
344,0,59320,Mike Auterson,21' 7",PGA Champ,1,8 - Par 3 -
345,0,39328,Conrad Shindler,21' 4",The Greenbrier,1,12 - Par 5
346,0,40189,David Muttitt,21' 3",PGA Champ,1,10 - Par 5
347,0,54926,George Cunningham,21' 2",Houston Open,2,2 - Par 4 -
348,0,54596,Cole Miller,21' 0",The RSM Classic,1,5 - Par 4 -
349,0,51997,Andrew Novak,20' 10",Shriners,2,13 - Par 5
350,0,25240,D.A. Points,20' 7",The RSM Classic,1,18 - Par 4
351,0,39004,Dru Love,20' 7",The RSM Classic,1,11 - Par 4
352,0,28938,Justin Harding,20' 4",WGC-Mexico,4,14 - Par 4
353,0,58191,Donnie Trosper,20' 4",Workday,1,17 - Par 4
354,0,31202,William McGirt,20' 2",the Memorial,2,13 - Par 4
355,0,45582,Jared Sawada,20' 1",Sony Open,2,5 - Par 4 -
356,0,31569,Jason Scrivener,19' 11",the Memorial,1,14 - Par 4
357,0,56741,Braden Bailey,19' 8",Houston Open,1,12 - Par 4
358,0,54783,Dylan Wu,19' 4",Shriners,1,12 - Par 4
359,0,55410,Shintaro Ban,19' 2",The Greenbrier,1,8 - Par 3 -
360,0,06693,Ken Tanigawa,19' 2",PGA Champ,2,7 - Par 4 -
361,0,33624,Shawn Warren,19' 1",PGA Champ,2,8 - Par 3 -
