RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
34,0,33410,Andrew Landry,41' 3",79,3257.250,+14.00
34,0,46340,Alex Smalley,41' 3",166,6840.583,+6.00
34,0,25632,Jimmy Walker,41' 3",139,5734.083,+16.00
37,0,34563,Chesson Hadley,41' 4",147,6080.583,+9.00
38,0,33122,Russell Knox,41' 6",126,5231.917,+16.00
38,0,25818,Scott Piercy,41' 6",103,4275.417,+6.00
38,0,30927,Brendon Todd,41' 6",136,5649.250,+15.00
41,0,29725,Tony Finau,41' 9",131,5470.750,+9.00
41,0,30163,Henrik Norlander,41' 9",134,5590.000,+10.00
41,0,31560,Brian Stuard,41' 9",86,3589.750,+8.00
44,0,37455,Si Woo Kim,41' 10",116,4848.917,+12.00
45,0,49453,Trevor Cone,41' 11",143,5988.500,+5.00
45,0,59018,Ryan Gerard,41' 11",88,3686.000,+2.00
47,0,58696,Peter Kuest,42' 1",71,2986.500,-6.00
47,0,26596,Ryan Moore,42' 1",93,3910.750,+15.00
49,0,35901,Paul Haley II,42' 2",117,4929.250,+23.00
50,0,46717,Viktor Hovland,42' 3",109,4605.333,+5.00
50,0,33204,Shane Lowry,42' 3",85,3594.667,+12.00
52,0,24925,Jonathan Byrd,42' 4",68,2878.500,+10.00
52,0,25686,Jason Dufner,42' 4",137,5802.250,+18.00
54,0,39971,Sungjae Im,42' 5",135,5730.417,+10.00
54,0,55454,Carl Yuan,42' 5",153,6495.000,+17.00
56,0,55182,Tom Kim,42' 6",98,4163.083,+17.00
57,0,34255,Joseph Bramlett,42' 7",132,5625.417,+16.00
57,0,48084,Wesley Bryan,42' 7",74,3148.500,+4.00
57,0,30692,Scott Stallings,42' 7",98,4170.583,E
57,0,34431,Robert Streb,42' 7",134,5703.833,+12.00
57,0,48699,Callum Tarren,42' 7",177,7540.917,+8.00
62,0,40098,Matt Fitzpatrick,42' 9",137,5859.083,+1.00
63,0,39954,Cody Gribble,43' 0",103,4425.750,+18.00
63,0,39546,Keith Mitchell,43' 0",132,5679.833,+18.00
63,0,31323,Gary Woodland,43' 0",133,5723.250,+14.00
66,0,22371,Aaron Baddeley,43' 2",104,4486.583,-6.00
66,0,39997,Corey Conners,43' 2",124,5356.583,+2.00
66,0,25493,Nick Taylor,43' 2",140,6037.917,+8.00
69,0,33597,Harry Higgs,43' 3",126,5454.583,+28.00
69,0,36871,Matt NeSmith,43' 3",148,6405.500,+27.00
69,0,55893,Sam Stevens,43' 3",150,6492.417,+5.00
69,0,58967,Trevor Werbylo,43' 3",119,5146.000,+11.00
73,0,47983,Chad Ramey,43' 7",153,6670.833,+13.00
73,0,49960,Sepp Straka,43' 7",108,4711.000,+13.00
73,0,52411,Kyle Westmoreland,43' 7",123,5359.167,+18.00
76,0,27644,Brian Harman,43' 8",115,5020.833,+2.00
77,0,52374,Brandon Wu,43' 9",133,5823.167,+16.00
78,0,51491,Brandon Matthews,43' 10",74,3241.583,+5.00
79,0,34610,Matthias Schwab,43' 11",133,5836.583,+28.00
79,0,50095,Austin Smotherman,43' 11",155,6804.083,+27.00
81,0,33408,Tyson Alexander,44' 1",142,6257.083,+11.00
81,0,55708,Hayden Buckley,44' 1",99,4366.833,+16.00
81,0,57975,Harry Hall,44' 1",186,8201.667,+6.00
81,0,32816,Satoshi Kodaira,44' 1",53,2337.667,+5.00
81,0,51950,Max McGreevy,44' 1",92,4054.667,+25.00
81,0,55789,Taylor Montgomery,44' 1",154,6787.167,+4.00
87,0,37338,Zecheng Dou,44' 2",153,6756.583,+21.00
88,0,35461,Beau Hossler,44' 3",195,8633.917,+6.00
89,0,49298,Kramer Hickok,44' 4",152,6740.333,+14.00
89,0,48887,Matt Wallace,44' 4",145,6433.083,+14.00
89,0,54783,Dylan Wu,44' 4",153,6778.917,+16.00
92,0,31646,Emiliano Grillo,44' 5",162,7200.167,+17.00
92,0,51997,Andrew Novak,44' 5",102,4532.417,+2.00
94,0,35506,Mackenzie Hughes,44' 6",148,6583.583,+9.00
94,0,52513,Carson Young,44' 6",113,5031.333,+15.00
96,0,54628,Lee Hodges,44' 7",158,7049.417,+11.00
96,0,50525,Collin Morikawa,44' 7",81,3609.833,+13.00
96,0,36699,Patrick Rodgers,44' 7",177,7894.500,+17.00
96,0,32333,Kevin Tway,44' 7",175,7806.083,+17.00
100,0,56762,Will Gordon,44' 8",152,6783.750,+15.00
100,0,46601,Trey Mullinax,44' 8",145,6473.417,+14.00
102,0,28089,Jason Day,44' 9",99,4428.083,+13.00
103,0,34076,Joel Dahmen,44' 10",122,5471.417,+2.00
103,0,52375,Doug Ghim,44' 10",121,5424.000,+3.00
103,0,35879,Kelly Kraft,44' 10",155,6952.417,+15.00
103,0,27129,Luke List,44' 10",180,8076.833,+15.00
103,0,33413,Ben Martin,44' 10",130,5833.583,E
108,0,35310,Lanto Griffin,44' 11",61,2739.500,+7.00
109,0,33399,Adam Hadwin,45' 0",131,5898.333,+16.00
109,0,58168,Davis Thompson,45' 0",155,6972.583,+24.00
111,0,40162,Justin Lower,45' 1",146,6577.083,+28.00
111,0,22405,Justin Rose,45' 1",100,4504.750,+3.00
113,0,27554,Scott Harrington,45' 2",128,5777.500,+8.00
113,0,46970,Jon Rahm,45' 2",109,4919.667,+11.00
115,0,28252,Seamus Power,45' 3",95,4301.667,+8.00
116,0,49766,Hank Lebioda,45' 4",82,3714.333,+17.00
117,0,20229,Stewart Cink,45' 5",131,5949.583,+13.00
117,0,35532,Tom Hoge,45' 5",125,5671.917,+3.00
117,0,28775,Nate Lashley,45' 5",149,6773.250,+19.00
120,0,46441,Robby Shelton,45' 6",166,7549.583,+24.00
121,0,51766,Wyndham Clark,45' 7",146,6658.667,+3.00
121,0,29221,Webb Simpson,45' 7",103,4696.250,+9.00
123,0,32662,Michael Gligic,45' 8",106,4841.000,+9.00
123,0,48117,Kurt Kitayama,45' 8",102,4657.917,+18.00
123,0,32791,K.H. Lee,45' 8",172,7861.083,+3.00
126,0,57362,Austin Eckroat,45' 9",116,5308.583,+24.00
126,0,34099,Harris English,45' 9",132,6043.083,+14.00
126,0,51070,Vincent Norrman,45' 9",109,4990.833,+9.00
129,0,47988,Nick Hardy,45' 10",134,6142.917,+16.00
129,0,32640,Troy Merritt,45' 10",96,4396.250,+14.00
129,0,50493,Justin Suh,45' 10",115,5269.417,+22.00
132,0,24024,Zach Johnson,45' 11",89,4085.667,+18.00
133,0,33948,Byeong Hun An,46' 0",179,8240.667,+11.00
133,0,32102,Rickie Fowler,46' 0",143,6576.750,+10.00
133,0,27963,Chris Stroud,46' 0",61,2803.917,+3.00
133,0,48119,Ben Taylor,46' 0",175,8052.333,+8.00
137,0,47591,Eric Cole,46' 1",265,12215.000,+3.00
137,0,47128,Richy Werenski,46' 1",158,7286.667,+28.00
137,0,32139,Danny Willett,46' 1",85,3914.250,+13.00
140,0,28420,Ryan Brehm,46' 2",178,8213.167,+17.00
140,0,52453,Nicolai Hojgaard,46' 2",64,2956.333,+10.00
140,0,27349,Alex Noren,46' 2",132,6099.333,+13.00
143,0,36724,Augusto Núñez,46' 3",109,5041.750,+3.00
144,0,34466,Peter Malnati,46' 4",186,8620.917,+12.00
144,0,29289,S.Y. Noh,46' 4",88,4076.417,+14.00
146,0,27095,Nick Watney,46' 5",108,5014.917,+23.00
147,0,34046,Jordan Spieth,46' 6",124,5765.583,+11.00
148,0,56630,Akshay Bhatia,46' 7",106,4934.500,+15.00
148,0,29970,Dylan Frittelli,46' 7",127,5918.333,+32.00
148,0,32757,Patton Kizzire,46' 7",141,6565.000,+13.00
148,0,37275,Sam Ryder,46' 7",165,7684.083,+23.00
152,0,36799,Stephan Jaeger,46' 8",222,10355.000,+6.00
152,0,53165,Doc Redman,46' 8",111,5182.083,+14.00
154,0,40058,Zac Blair,46' 9",86,4021.083,+18.00
155,0,47079,Harrison Endycott,46' 11",143,6707.167,+18.00
155,0,36801,Mark Hubbard,46' 11",129,6056.833,+15.00
155,0,36326,David Lipsky,46' 11",144,6761.250,+18.00
158,0,45157,Cam Davis,47' 1",147,6922.583,-8.00
159,0,29908,C.T. Pan,47' 4",59,2793.167,+7.00
160,0,40250,Taylor Pendrith,47' 5",191,9058.833,+9.00
161,0,54421,Garrick Higgo,47' 8",163,7776.250,E
161,0,34256,Andrew Putnam,47' 8",111,5294.667,+15.00
163,0,52372,Cameron Champ,47' 10",107,5120.417,+8.00
163,0,23108,Matt Kuchar,47' 10",130,6220.667,+20.00
165,0,45609,Tyler Duncan,48' 2",110,5294.667,+16.00
166,0,31557,Jim Herman,48' 5",93,4500.500,+14.00
167,0,31577,Tano Goya,48' 7",91,4424.750,+11.00
167,0,50188,S.H. Kim,48' 7",179,8696.500,-2.00
169,0,40115,Adam Svensson,48' 8",159,7734.917,+26.00
170,0,49947,Taylor Moore,48' 9",132,6431.250,+10.00
171,0,24502,Adam Scott,48' 10",89,4344.833,+8.00
172,0,29535,Brice Garnett,49' 0",114,5584.500,+16.00
173,0,34409,David Lingmerth,49' 2",105,5160.167,+22.00
174,0,49771,J.T. Poston,49' 5",133,6572.833,+10.00
175,0,40006,Erik van Rooyen,49' 8",120,5959.417,+20.00
176,0,33653,Thomas Detry,49' 10",128,6376.000,+9.00
176,0,29420,Billy Horschel,49' 10",88,4383.667,+5.00
178,0,47993,Denny McCarthy,49' 11",145,7243.917,+17.00
179,0,35449,Adam Long,50' 0",123,6144.917,+17.00
180,0,27936,Martin Laird,50' 2",99,4969.333,+15.00
180,0,47347,Adam Schenk,50' 2",183,9184.250,+5.00
180,0,57366,Cameron Young,50' 2",118,5920.250,+27.00
183,0,48081,Xander Schauffele,50' 3",121,6077.750,+16.00
184,0,47504,Sam Burns,50' 5",113,5697.500,+27.00
185,0,46442,Maverick McNealy,50' 8",84,4254.167,+17.00
186,0,46435,Austin Cook,51' 0",97,4950.250,+9.00
187,0,39058,Lucas Herbert,51' 2",81,4141.250,+6.00
188,0,51634,Sahith Theegala,51' 5",187,9615.917,+15.00
189,0,30911,Tommy Fleetwood,51' 7",113,5824.583,+10.00
190,0,45522,Christiaan Bezuidenhout,51' 9",115,5946.917,+18.00
191,0,46414,Aaron Rai,52' 0",117,6082.750,+13.00
192,0,31202,William McGirt,54' 1",57,3081.917,+10.00
193,0,39977,Max Homa,54' 7",122,6655.583,+17.00
