RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
144,0,47504,Sam Burns,48' 0",181,8690.750,+22.00
144,0,49298,Kramer Hickok,48' 0",146,7003.083,+24.00
146,0,51950,Max McGreevy,48' 2",178,8575.667,+36.00
146,0,29289,S.Y. Noh,48' 2",95,4579.750,+13.00
148,0,36699,Patrick Rodgers,48' 3",206,9940.250,+31.00
149,0,52372,Cameron Champ,48' 6",124,6008.917,+10.00
149,0,23320,Ryan Palmer,48' 6",118,5726.333,+13.00
149,0,49960,Sepp Straka,48' 6",128,6204.667,+8.00
152,0,32816,Satoshi Kodaira,48' 7",55,2669.917,+5.00
153,0,28252,Seamus Power,48' 8",126,6137.083,+6.00
154,0,34431,Robert Streb,48' 9",124,6045.667,+7.00
155,0,34255,Joseph Bramlett,48' 10",173,8453.583,+9.00
156,0,33448,Justin Thomas,48' 11",136,6654.417,+7.00
157,0,35532,Tom Hoge,49' 0",183,8969.667,+16.00
157,0,29908,C.T. Pan,49' 0",79,3868.333,+11.00
159,0,36799,Stephan Jaeger,49' 2",217,10670.833,+5.00
160,0,34046,Jordan Spieth,49' 4",120,5922.000,+7.00
161,0,50493,Justin Suh,49' 5",204,10084.667,+13.00
162,0,27349,Alex Noren,49' 7",171,8476.833,+19.00
163,0,28420,Ryan Brehm,49' 8",154,7650.667,+7.00
163,0,58967,Trevor Werbylo,49' 8",149,7400.417,+8.00
165,0,45522,Christiaan Bezuidenhout,49' 10",140,6974.833,-3.00
165,0,58168,Davis Thompson,49' 10",195,9724.500,+28.00
165,0,48887,Matt Wallace,49' 10",127,6333.500,+11.00
168,0,32839,Hideki Matsuyama,50' 0",137,6853.500,+20.00
169,0,55789,Taylor Montgomery,50' 1",198,9920.833,+19.00
170,0,35449,Adam Long,50' 2",136,6821.333,+4.00
171,0,29535,Brice Garnett,50' 3",114,5731.667,+9.00
172,0,51349,Nico Echavarria,50' 5",112,5650.750,+19.00
172,0,48081,Xander Schauffele,50' 5",109,5491.333,+10.00
174,0,55182,Tom Kim,50' 6",135,6817.750,+6.00
174,0,34256,Andrew Putnam,50' 6",189,9550.417,+9.00
176,0,50095,Austin Smotherman,50' 7",151,7634.250,+21.00
177,0,57362,Austin Eckroat,50' 10",135,6867.083,+8.00
178,0,58696,Peter Kuest,50' 11",65,3307.167,+4.00
179,0,22371,Aaron Baddeley,51' 0",144,7341.333,+14.00
179,0,49771,J.T. Poston,51' 0",166,8470.167,+10.00
181,0,34099,Harris English,51' 1",146,7452.083,+13.00
182,0,33408,Tyson Alexander,51' 2",164,8397.667,+33.00
182,0,35310,Lanto Griffin,51' 2",95,4861.417,+15.00
184,0,45609,Tyler Duncan,51' 3",153,7838.000,+27.00
185,0,39058,Lucas Herbert,51' 4",127,6518.167,+20.00
186,0,25632,Jimmy Walker,51' 5",195,10026.917,+5.00
187,0,55708,Hayden Buckley,52' 2",105,5473.583,+10.00
188,0,37455,Si Woo Kim,52' 3",135,7052.000,+22.00
189,0,32662,Michael Gligic,52' 7",145,7627.667,+29.00
190,0,48117,Kurt Kitayama,53' 1",129,6850.250,+20.00
191,0,31202,William McGirt,53' 9",59,3170.250,+12.00
192,0,46442,Maverick McNealy,54' 7",122,6663.333,+24.00
193,0,30911,Tommy Fleetwood,55' 3",102,5636.833,+16.00
