RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
177,0,06599,John Elliott,2
177,0,01330,David Feherty,2
177,0,01367,Brent Franklin,2
177,0,01435,Wayne Grady,2
177,0,20766,Padraig Harrington,2
177,0,10962,Bradley Hughes,2
177,0,01557,John Inman,2
177,0,01560,David Ishii,2
177,0,01569,Peter Jacobsen,2
177,0,01571,Barry Jaeckel,2
177,0,08633,Per-Ulrik Johansson,2
177,0,01603,Jeff Julian,2
177,0,20094,Jonathan Kaye,2
177,0,08993,Franklin Langham,2
177,0,19896,Patrick Lee,2
177,0,01682,Wayne Levi,2
177,0,01701,Bob Lohr,2
177,0,01779,Gary McCord,2
177,0,12461,Paul McGinley,2
177,0,01823,Larry Mize,2
177,0,01869,Jack Nicklaus,2
177,0,01906,Masashi Jumbo Ozaki,2
177,0,20505,Lucas Parsons,2
177,0,01926,Steve Pate,2
177,0,01971,Dillard Pruitt,2
177,0,01984,Sam Randolph,2
177,0,02008,Lee Rinker,2
177,0,10215,Charlie Rymer,2
177,0,02049,Gene Sauers,2
177,0,10649,Tom Scherrer,2
177,0,02159,Curtis Strange,2
177,0,02167,Mike Sullivan,2
177,0,02171,Mike Swartz,2
177,0,02239,Scott Verplank,2
177,0,02255,Denis Watson,2
177,0,02256,Tom Watson,2
177,0,02267,D.A. Weibring,2
177,0,10423,Mike Weir,2
177,0,02303,Robert Wrenn,2
