RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,19846,Brian Gay,7.91,775,98
2,0,27649,Brandt Snedeker,7.90,703,89
3,0,21350,Ryuji Imada,7.71,694,90
4,0,20160,Charlie Wi,7.68,730,95
5,0,10423,Mike Weir,7.65,436,57
6,0,20593,Greg Chalmers,7.56,703,93
7,0,20766,Padraig Harrington,7.48,419,56
8,0,26882,Michael Sim,7.41,467,63
9,0,23983,Luke Donald,7.40,503,68
10,0,25396,Kevin Na,7.39,687,93
11,0,26300,Matt Jones,7.36,655,89
12,0,24361,Pat Perez,7.34,661,90
12,0,02239,Scott Verplank,7.34,536,73
14,0,27141,J.B. Holmes,7.32,732,100
14,0,02206,David Toms,7.32,622,85
16,0,23718,Nathan Green,7.30,628,86
17,0,24024,Zach Johnson,7.29,663,91
18,0,22371,Aaron Baddeley,7.28,684,94
19,0,08725,Tom Gillis,7.27,705,97
19,0,22405,Justin Rose,7.27,567,78
21,0,21753,Brian Davis,7.26,733,101
22,0,23108,Matt Kuchar,7.24,688,95
22,0,23320,Ryan Palmer,7.24,608,84
24,0,29221,Webb Simpson,7.23,709,98
25,0,21731,Freddie Jacobson,7.22,599,83
26,0,06527,Steve Stricker,7.21,519,72
27,0,25190,Jeff Quinney,7.20,655,91
28,0,23135,Tim Clark,7.19,611,85
29,0,01810,Phil Mickelson,7.18,546,76
30,0,22046,Geoff Ogilvy,7.17,430,60
31,0,10809,Jim Furyk,7.14,528,74
32,0,20850,Daniel Chopra,7.12,527,74
32,0,06643,Paul Goydos,7.12,555,78
34,0,12716,Charley Hoffman,7.11,604,85
35,0,23541,Ben Crane,7.10,582,82
36,0,26596,Ryan Moore,7.09,560,79
37,0,10860,Justin Leonard,7.07,622,88
37,0,10585,Scott McCarron,7.07,636,90
39,0,32640,Troy Merritt,7.06,607,86
39,0,23623,Bo Van Pelt,7.06,734,104
41,0,25364,Paul Casey,7.05,409,58
41,0,11123,Chris Couch,7.05,465,66
41,0,25562,Andres Romero,7.05,515,73
44,0,20157,Retief Goosen,7.04,500,71
44,0,28237,Rory McIlroy,7.04,366,52
46,0,20070,Matt Bettencourt,7.03,640,91
47,0,24138,Ian Poulter,7.02,344,49
48,0,20098,Stuart Appleby,7.01,708,101
49,0,23621,Rory Sabbatini,6.99,545,78
50,0,24663,Y.E. Yang,6.96,487,70
51,0,26695,Michael Letzig,6.94,583,84
52,0,28089,Jason Day,6.93,568,82
52,0,06522,Ernie Els,6.93,485,70
52,0,25345,Carl Pettersson,6.93,686,99
52,0,27770,Camilo Villegas,6.93,499,72
56,0,25720,Chad Collins,6.90,600,87
56,0,26851,Marc Leishman,6.90,600,87
56,0,24490,George McNeill,6.90,545,79
59,0,32102,Rickie Fowler,6.89,675,98
59,0,30925,Dustin Johnson,6.89,565,82
59,0,23800,Bryce Molder,6.89,579,84
62,0,28475,Jeff Overton,6.88,612,89
62,0,25818,Scott Piercy,6.88,605,88
64,0,28307,Matt Every,6.87,412,60
65,0,27095,Nick Watney,6.86,604,88
66,0,06004,Stephen Ames,6.85,507,74
66,0,24846,Ricky Barnes,6.85,706,103
66,0,20229,Stewart Cink,6.85,548,80
66,0,01948,Tim Petrovic,6.85,719,105
70,0,24507,Jason Bohn,6.79,570,84
70,0,23409,James Driscoll,6.79,530,78
70,0,27214,Kevin Streelman,6.79,611,90
73,0,01577,Lee Janzen,6.77,521,77
73,0,27060,John Mallinger,6.77,528,78
75,0,24357,K.J. Choi,6.74,553,82
76,0,20848,Ángel Cabrera,6.73,424,63
76,0,28158,Steve Marino,6.73,545,81
78,0,01320,Bob Estes,6.72,531,79
78,0,23325,Vaughn Taylor,6.72,585,87
80,0,27936,Martin Laird,6.70,610,91
80,0,25804,Bubba Watson,6.70,516,77
82,0,01329,Brad Faxon,6.69,388,58
82,0,24924,Bill Haas,6.69,582,87
84,0,24781,Hunter Mahan,6.68,561,84
84,0,25632,Jimmy Walker,6.68,548,82
86,0,25686,Jason Dufner,6.67,580,87
86,0,08537,J.P. Hayes,6.67,527,79
88,0,10885,Robert Allenby,6.66,493,74
88,0,26301,James Nitties,6.66,613,92
90,0,29910,Blake Adams,6.65,559,84
90,0,06251,Chris DiMarco,6.65,585,88
92,0,22621,Ben Curtis,6.64,518,78
93,0,25900,Lucas Glover,6.62,490,74
94,0,24925,Jonathan Byrd,6.61,562,85
94,0,21961,Charles Howell III,6.61,681,103
96,0,24140,Sean O'Hair,6.60,541,82
97,0,07457,Steve Flesch,6.59,514,78
98,0,30946,Alex Prugh,6.58,579,88
98,0,22913,John Rollins,6.58,533,81
98,0,06567,Vijay Singh,6.58,487,74
101,0,20572,Rod Pampling,6.56,505,77
101,0,26287,Roland Thatcher,6.56,472,72
103,0,21949,Joe Ogilvie,6.55,648,99
104,0,07867,Woody Austin,6.54,608,93
105,0,24912,Will MacKenzie,6.53,470,72
105,0,26951,Johnson Wagner,6.53,555,85
107,0,23673,Michael Connell,6.52,580,89
108,0,09011,David Duval,6.51,462,71
109,0,06515,Shaun Micheel,6.50,455,70
109,0,20686,Jeev Milkha Singh,6.50,364,56
111,0,27330,Josh Teater,6.48,654,101
112,0,12782,Tim Herron,6.46,510,79
112,0,12602,Dean Wilson,6.46,349,54
114,0,22378,Trevor Immelman,6.44,354,55
114,0,27797,Derek Lamely,6.44,522,81
114,0,20127,Chris Riley,6.44,470,73
