RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,10423,Mike Weir,27.89,502,18
2,0,20157,Retief Goosen,28.00,504,18
2,0,20766,Padraig Harrington,28.00,476,17
2,0,27649,Brandt Snedeker,28.00,728,26
5,0,26300,Matt Jones,28.07,758,27
6,0,28307,Matt Every,28.18,479,17
7,0,25345,Carl Pettersson,28.19,761,27
8,0,25364,Paul Casey,28.25,452,16
8,0,25720,Chad Collins,28.25,678,24
10,0,10585,Scott McCarron,28.28,820,29
11,0,21350,Ryuji Imada,28.29,792,28
11,0,24138,Ian Poulter,28.29,396,14
13,0,20160,Charlie Wi,28.30,764,27
14,0,25396,Kevin Na,28.48,712,25
15,0,07457,Steve Flesch,28.50,684,24
16,0,20850,Daniel Chopra,28.54,799,28
17,0,20848,Ángel Cabrera,28.56,514,18
17,0,28475,Jeff Overton,28.56,714,25
19,0,11123,Chris Couch,28.57,657,23
20,0,06643,Paul Goydos,28.60,715,25
20,0,27797,Derek Lamely,28.60,715,25
22,0,01619,Skip Kendall,28.63,458,16
23,0,25190,Jeff Quinney,28.64,802,28
24,0,06527,Steve Stricker,28.67,516,18
25,0,23800,Bryce Molder,28.72,718,25
25,0,22046,Geoff Ogilvy,28.72,517,18
27,0,24925,Jonathan Byrd,28.73,747,26
28,0,08725,Tom Gillis,28.74,776,27
28,0,23718,Nathan Green,28.74,776,27
28,0,24361,Pat Perez,28.74,776,27
31,0,01161,Mark Calcavecchia,28.79,403,14
32,0,23320,Ryan Palmer,28.81,778,27
33,0,20098,Stuart Appleby,28.83,865,30
33,0,28089,Jason Day,28.83,663,23
33,0,09011,David Duval,28.83,663,23
36,0,23108,Matt Kuchar,28.84,721,25
37,0,21961,Charles Howell III,28.85,779,27
38,0,23983,Luke Donald,28.89,549,19
38,0,25818,Scott Piercy,28.89,809,28
40,0,20070,Matt Bettencourt,28.90,838,29
40,0,01313,Steve Elkington,28.90,578,20
40,0,19846,Brian Gay,28.90,838,29
40,0,28620,Aron Price,28.90,578,20
40,0,12755,Vance Veazey,28.90,607,21
45,0,01329,Brad Faxon,28.91,636,22
45,0,12716,Charley Hoffman,28.91,665,23
45,0,12714,Chris Tidland,28.91,665,23
48,0,12602,Dean Wilson,28.94,463,16
49,0,25804,Bubba Watson,28.95,637,22
50,0,22371,Aaron Baddeley,28.96,753,26
51,0,23613,Rich Barcelo,29.00,667,23
51,0,20686,Jeev Milkha Singh,29.00,493,17
53,0,24490,George McNeill,29.04,784,27
53,0,32640,Troy Merritt,29.04,813,28
55,0,10885,Robert Allenby,29.05,581,20
56,0,25632,Jimmy Walker,29.08,756,26
56,0,25892,Steve Wheatcroft,29.08,727,25
58,0,21753,Brian Davis,29.09,931,32
59,0,25562,Andres Romero,29.10,611,21
60,0,26695,Michael Letzig,29.12,757,26
61,0,20436,Garrett Willis,29.13,670,23
62,0,24357,K.J. Choi,29.14,612,21
62,0,26301,James Nitties,29.14,816,28
62,0,22405,Justin Rose,29.14,641,22
65,0,10809,Jim Furyk,29.15,583,20
65,0,23325,Vaughn Taylor,29.15,758,26
65,0,24663,Y.E. Yang,29.15,583,20
68,0,24507,Jason Bohn,29.16,729,25
69,0,23673,Michael Connell,29.17,671,23
69,0,26596,Ryan Moore,29.17,671,23
69,0,02206,David Toms,29.17,700,24
69,0,32617,Jerod Turner,29.17,525,18
73,0,23623,Bo Van Pelt,29.18,817,28
74,0,01320,Bob Estes,29.19,759,26
75,0,21731,Freddie Jacobson,29.21,701,24
75,0,06515,Shaun Micheel,29.21,555,19
75,0,27770,Camilo Villegas,29.21,555,19
78,0,32102,Rickie Fowler,29.25,819,28
78,0,01941,Tom Pernice Jr.,29.25,585,20
80,0,20593,Greg Chalmers,29.26,790,27
81,0,25900,Lucas Glover,29.27,644,22
81,0,28237,Rory McIlroy,29.27,439,15
81,0,22913,John Rollins,29.27,761,26
84,0,01948,Tim Petrovic,29.28,937,32
85,0,24846,Ricky Barnes,29.29,820,28
85,0,06514,Kevin Johnson,29.29,703,24
85,0,24024,Zach Johnson,29.29,703,24
