RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF CUTS
1,0,01945,Kenny Perry,24
2,0,10809,Jim Furyk,15
3,0,20157,Retief Goosen,12
4,0,25572,Graeme McDowell,11
4,0,01810,Phil Mickelson,11
4,0,24663,Y.E. Yang,11
7,0,24024,Zach Johnson,10
7,0,10860,Justin Leonard,10
7,0,20127,Chris Riley,10
10,0,23541,Ben Crane,9
10,0,25396,Kevin Na,9
10,0,02206,David Toms,9
13,0,23983,Luke Donald,8
13,0,27120,Troy Matteson,8
13,0,26289,Boo Weekley,8
13,0,20396,Lee Westwood,8
17,0,01320,Bob Estes,7
17,0,20766,Padraig Harrington,7
17,0,23353,J.J. Henry,7
17,0,21961,Charles Howell III,7
17,0,30925,Dustin Johnson,7
17,0,24781,Hunter Mahan,7
17,0,01928,Corey Pavin,7
17,0,27649,Brandt Snedeker,7
17,0,21878,Mark Wilson,7
17,0,08793,Tiger Woods,7
27,0,20472,Alex Cejka,6
27,0,28089,Jason Day,6
27,0,19846,Brian Gay,6
27,0,25240,D.A. Points,6
27,0,20645,John Senden,6
32,0,24507,Jason Bohn,5
32,0,08075,Jerry Kelly,5
32,0,23108,Matt Kuchar,5
32,0,27936,Martin Laird,5
32,0,25345,Carl Pettersson,5
32,0,22405,Justin Rose,5
32,0,22548,Patrick Sheehan,5
32,0,20686,Jeev Milkha Singh,5
32,0,23788,D.J. Trahan,5
32,0,23623,Bo Van Pelt,5
32,0,10423,Mike Weir,5
43,0,20593,Greg Chalmers,4
43,0,27896,Ross Fisher,4
43,0,21209,Sergio Garcia,4
43,0,23718,Nathan Green,4
43,0,23624,Soren Hansen,4
43,0,01677,Tom Lehman,4
43,0,28237,Rory McIlroy,4
43,0,25198,Francesco Molinari,4
43,0,22348,Nick O'Hern,4
43,0,21959,Ted Purdy,4
43,0,21528,Henrik Stenson,4
43,0,24459,Richard Sterne,4
43,0,06527,Steve Stricker,4
43,0,02239,Scott Verplank,4
43,0,26951,Johnson Wagner,4
43,0,27506,Oliver Wilson,4
59,0,20098,Stuart Appleby,3
59,0,01093,Ronnie Black,3
59,0,20848,Ángel Cabrera,3
59,0,12510,Chad Campbell,3
59,0,23135,Tim Clark,3
59,0,06251,Chris DiMarco,3
59,0,25686,Jason Dufner,3
59,0,25191,Gonzalo Fernandez-Castaño,3
59,0,32102,Rickie Fowler,3
59,0,12823,Carlos Franco,3
59,0,25900,Lucas Glover,3
59,0,08537,J.P. Hayes,3
59,0,12782,Tim Herron,3
59,0,24511,Thongchai Jaidee,3
59,0,19958,Miguel Angel Jiménez,3
59,0,27408,Martin Kaymer,3
59,0,22986,Søren Kjeldsen,3
59,0,24503,Jeff Klauk,3
59,0,12662,Thomas Levet,3
59,0,27466,Spencer Levin,3
59,0,24140,Sean O'Hair,3
59,0,22046,Geoff Ogilvy,3
59,0,06373,José María Olazábal,3
59,0,20691,Greg Owen,3
59,0,24361,Pat Perez,3
59,0,01941,Tom Pernice Jr.,3
59,0,25562,Andres Romero,3
59,0,26882,Michael Sim,3
59,0,27963,Chris Stroud,3
59,0,20436,Garrett Willis,3
89,0,06004,Stephen Ames,2
89,0,24846,Ricky Barnes,2
89,0,01116,Michael Bradley,2
89,0,01142,Bart Bryant,2
89,0,24925,Jonathan Byrd,2
89,0,20229,Stewart Cink,2
89,0,21753,Brian Davis,2
89,0,06522,Ernie Els,2
89,0,30750,Tommy Gainey,2
89,0,20378,Mathias Grönberg,2
89,0,23725,Brendan Jones,2
89,0,10733,Kent Jones,2
89,0,19970,Robert Karlsson,2
89,0,01619,Skip Kendall,2
89,0,20669,James Kingston,2
89,0,29926,Danny Lee,2
89,0,20634,Peter Lonard,2
89,0,23548,Bill Lunde,2
89,0,26596,Ryan Moore,2
89,0,23320,Ryan Palmer,2
89,0,28620,Aron Price,2
89,0,07749,Brett Quigley,2
89,0,27072,Alvaro Quiros,2
89,0,26476,Chez Reavie,2
89,0,02010,Loren Roberts,2
89,0,26331,Charl Schwartzel,2
89,0,24502,Adam Scott,2
89,0,29221,Webb Simpson,2
89,0,28780,Nicholas Thompson,2
89,0,27770,Camilo Villegas,2
89,0,22000,Chris Wood,2
