RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,32150,Michael Thompson,8' 8",3173.083,365
2,0,50526,Tom Lovelady,8' 6",3794.833,446
3,0,29485,Brett Stegmaier,8' 5",2547.167,302
4,0,31646,Emiliano Grillo,8' 4",4485.500,539
4,0,35461,Beau Hossler,8' 4",5400.500,651
6,0,34098,Russell Henley,8' 3",3104.833,376
7,0,30110,Kyle Stanley,8' 2",3586.167,440
8,0,34099,Harris English,8' 1",3930.167,485
8,0,30911,Tommy Fleetwood,8' 1",3066.167,381
8,0,27644,Brian Harman,8' 1",4173.917,515
8,0,37454,Whee Kim,8' 1",4458.667,553
8,0,37278,Nicholas Lindheim,8' 1",3341.000,415
8,0,27649,Brandt Snedeker,8' 1",4288.750,532
14,0,27958,Ryan Blaum,8' 0",3932.417,493
14,0,27349,Alex Noren,8' 0",2786.917,349
14,0,39327,Ben Silverman,8' 0",4232.917,527
14,0,49964,Aaron Wise,8' 0",4441.333,556
18,0,35545,Blayne Barber,7' 11",3068.833,386
18,0,35376,Roberto Díaz,7' 11",3071.750,390
18,0,26758,David Hearn,7' 11",2664.917,338
18,0,26300,Matt Jones,7' 11",2540.167,320
18,0,29478,Kevin Kisner,7' 11",3510.417,442
18,0,33122,Russell Knox,7' 11",3708.000,467
18,0,31323,Gary Woodland,7' 11",3709.583,471
25,0,26499,Rafa Cabrera Bello,7' 10",2616.917,335
25,0,27936,Martin Laird,7' 10",3494.667,444
25,0,32839,Hideki Matsuyama,7' 10",3198.250,407
25,0,47993,Denny McCarthy,7' 10",2611.250,332
25,0,49771,J.T. Poston,7' 10",3138.500,401
30,0,35310,Lanto Griffin,7' 9",3117.000,403
30,0,39975,Michael Kim,7' 9",2959.667,381
30,0,36689,Brooks Koepka,7' 9",3107.000,400
30,0,30944,Jason Kokrak,7' 9",4491.833,577
30,0,28252,Seamus Power,7' 9",3654.083,473
30,0,47347,Adam Schenk,7' 9",3341.000,432
30,0,33419,Cameron Tringale,7' 9",2573.083,331
30,0,37189,Harold Varner III,7' 9",3873.167,502
38,0,19803,Ryan Armour,7' 8",5053.250,659
