RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
100,0,24663,Y.E. Yang,13.13,44,335
101,0,21753,Brian Davis,13.10,55,420
102,0,24507,Jason Bohn,13.09,47,359
103,0,01035,Tommy Armour III,13.03,31,238
104,0,23048,Eric Axley,13.01,38,292
105,0,01707,Steve Lowery,12.98,44,339
106,0,07749,Brett Quigley,12.96,49,378
106,0,23621,Rory Sabbatini,12.96,42,324
108,0,27933,John Merrick,12.84,47,366
109,0,23983,Luke Donald,12.83,39,304
110,0,27095,Nick Watney,12.82,45,351
111,0,27963,Chris Stroud,12.81,46,359
111,0,10425,Jay Williamson,12.81,36,281
113,0,20160,Charlie Wi,12.80,48,375
114,0,10733,Kent Jones,12.79,38,297
115,0,23718,Nathan Green,12.77,54,423
116,0,25818,Scott Piercy,12.72,44,346
117,0,24925,Jonathan Byrd,12.71,46,362
117,0,30711,Colt Knost,12.71,37,291
119,0,06595,Kevin Sutherland,12.66,49,387
120,0,24924,Bill Haas,12.63,47,372
121,0,28620,Aron Price,12.60,46,365
122,0,21350,Ryuji Imada,12.57,43,342
123,0,23349,Charles Warren,12.55,32,255
124,0,26420,Richard Johnson,12.54,43,343
125,0,24503,Jeff Klauk,12.53,50,399
126,0,22621,Ben Curtis,12.50,31,248
126,0,01473,Todd Hamilton,12.50,42,336
126,0,25804,Bubba Watson,12.50,37,296
129,0,26851,Marc Leishman,12.47,46,369
130,0,28118,Peter Tomasulo,12.40,31,250
131,0,29221,Webb Simpson,12.34,47,381
132,0,20766,Padraig Harrington,12.26,32,261
133,0,22348,Nick O'Hern,12.23,45,368
134,0,28780,Nicholas Thompson,12.21,48,393
135,0,06197,Michael Allen,12.20,36,295
136,0,22961,David Mathis,12.17,41,337
137,0,23788,D.J. Trahan,12.14,47,387
138,0,10585,Scott McCarron,12.13,45,371
139,0,26881,Jarrod Lyle,12.12,32,264
140,0,26679,Kevin Stadler,12.08,32,265
141,0,28475,Jeff Overton,12.06,45,373
142,0,07223,Brian Bateman,12.05,27,224
142,0,25562,Andres Romero,12.05,27,224
144,0,20848,Ángel Cabrera,12.04,26,216
145,0,26289,Boo Weekley,12.01,37,308
146,0,29718,Anthony Kim,11.99,35,292
147,0,06621,Joe Durant,11.97,31,259
147,0,20634,Peter Lonard,11.97,42,351
149,0,06251,Chris DiMarco,11.90,47,395
150,0,06539,Rick Price,11.76,26,221
151,0,27936,Martin Laird,11.72,34,290
152,0,20098,Stuart Appleby,11.71,37,316
153,0,25686,Jason Dufner,11.65,43,369
154,0,30925,Dustin Johnson,11.64,39,335
155,0,20645,John Senden,11.63,47,404
156,0,10809,Jim Furyk,11.57,39,337
157,0,06522,Ernie Els,11.54,30,260
158,0,24912,Will MacKenzie,11.51,32,278
159,0,26476,Chez Reavie,11.49,37,322
160,0,25345,Carl Pettersson,11.40,39,342
161,0,23541,Ben Crane,11.38,43,378
162,0,24357,K.J. Choi,11.37,29,255
162,0,22295,Darron Stiles,11.37,24,211
164,0,01320,Bob Estes,11.36,36,317
165,0,12705,Cliff Kresge,11.29,36,319
166,0,01797,Rocco Mediate,11.18,36,322
167,0,01313,Steve Elkington,11.03,32,290
168,0,27120,Troy Matteson,10.82,42,388
169,0,23778,Brad Adamonis,10.80,31,287
170,0,21209,Sergio Garcia,10.78,25,232
171,0,22293,Heath Slocum,10.77,42,390
172,0,25632,Jimmy Walker,10.60,32,302
173,0,21961,Charles Howell III,9.98,40,401
174,0,27649,Brandt Snedeker,9.79,32,327
175,0,20157,Retief Goosen,9.76,29,297
176,0,24502,Adam Scott,9.71,20,206
177,0,01329,Brad Faxon,9.43,23,244
178,0,07867,Woody Austin,9.36,32,342
179,0,26668,Marc Turnesa,9.32,29,311
180,0,24846,Ricky Barnes,9.29,25,269
181,0,23614,Rich Beem,9.15,29,317
182,0,08931,Glen Day,8.31,27,325
182,0,22913,John Rollins,8.31,31,373
184,0,24138,Ian Poulter,7.14,16,224
