RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
1,0,01226,Fred Couples,236.1,620460.000,73
2,0,12755,Vance Veazey,240.3,640092.000,74
3,0,09011,David Duval,243.2,866657.000,99
4,0,24502,Adam Scott,244.2,888055.000,101
5,0,25842,Jon Mills,245.6,892900.000,101
6,0,06197,Michael Allen,247.0,1075725.000,121
7,0,20634,Peter Lonard,247.6,846704.000,95
8,0,12782,Tim Herron,247.9,1061795.000,119
8,0,27141,J.B. Holmes,247.9,1597619.000,179
10,0,22892,Jason Gore,248.0,1374957.000,154
11,0,01473,Todd Hamilton,248.7,814746.000,91
12,0,24925,Jonathan Byrd,248.8,1182141.000,132
13,0,06522,Ernie Els,249.1,1004223.000,112
13,0,23623,Bo Van Pelt,249.1,1721588.000,192
15,0,21878,Mark Wilson,249.5,952165.000,106
16,0,22405,Justin Rose,249.7,1465260.000,163
17,0,10809,Jim Furyk,249.8,989165.000,110
18,0,01761,Len Mattiace,250.6,676725.000,75
19,0,01024,Billy Andrade,250.7,884484.000,98
20,0,22371,Aaron Baddeley,250.8,1246048.000,138
20,0,01320,Bob Estes,250.8,1137537.000,126
22,0,20645,John Senden,250.9,1364031.000,151
23,0,01388,Robert Gamez,251.1,976208.000,108
23,0,26420,Richard Johnson,251.1,1093595.000,121
23,0,24361,Pat Perez,251.1,822563.000,91
26,0,01313,Steve Elkington,251.2,678135.000,75
27,0,22548,Patrick Sheehan,251.4,1357514.000,150
28,0,06527,Steve Stricker,251.5,651896.000,72
29,0,01553,John Huston,251.6,1096080.000,121
30,0,25935,John Engler Jr.,251.7,924247.000,102
31,0,20850,Daniel Chopra,251.8,1813092.000,200
31,0,20229,Stewart Cink,251.8,1069590.000,118
31,0,06575,Dudley Hart,251.8,997269.000,110
31,0,25804,Bubba Watson,251.8,1876596.000,207
35,0,22946,Henrik Bjornstad,252.0,1660197.000,183
35,0,24357,K.J. Choi,252.0,1279310.000,141
37,0,01142,Bart Bryant,252.2,926213.000,102
37,0,01677,Tom Lehman,252.2,744400.000,82
39,0,21805,Harrison Frazar,252.3,1680145.000,185
39,0,01599,Steve Jones,252.3,899134.000,99
41,0,23409,James Driscoll,252.4,1408167.000,155
41,0,24912,Will MacKenzie,252.4,1472097.000,162
41,0,01810,Phil Mickelson,252.4,1217525.000,134
41,0,27770,Camilo Villegas,252.4,1808179.000,199
45,0,24138,Ian Poulter,252.5,808884.000,89
46,0,20157,Retief Goosen,252.6,1027717.000,113
46,0,21350,Ryuji Imada,252.6,1336882.000,147
46,0,01706,Davis Love III,252.6,1264154.000,139
46,0,21949,Joe Ogilvie,252.6,1309301.000,144
46,0,23621,Rory Sabbatini,252.6,1091214.000,120
46,0,02101,Joey Sindelar,252.6,1191423.000,131
52,0,23353,J.J. Henry,252.7,1282459.000,141
52,0,22378,Trevor Immelman,252.7,1391636.000,153
52,0,22293,Heath Slocum,252.7,1346638.000,148
52,0,06595,Kevin Sutherland,252.7,1664791.000,183
52,0,02214,Kirk Triplett,252.7,600302.000,66
57,0,25345,Carl Pettersson,252.8,1310658.000,144
58,0,08075,Jerry Kelly,252.9,1174259.000,129
58,0,08385,Omar Uresti,252.9,637237.000,70
60,0,07457,Steve Flesch,253.3,1741611.000,191
60,0,01941,Tom Pernice Jr.,253.3,1486078.000,163
62,0,21961,Charles Howell III,253.4,1642080.000,180
63,0,20127,Chris Riley,253.5,976593.000,107
64,0,06515,Shaun Micheel,253.6,1223411.000,134
64,0,02206,David Toms,253.6,949391.000,104
66,0,23983,Luke Donald,253.7,639242.000,70
67,0,11123,Chris Couch,253.8,1644687.000,180
67,0,27095,Nick Watney,253.8,2147107.000,235
69,0,23541,Ben Crane,253.9,968987.000,106
69,0,12823,Carlos Franco,253.9,1553780.000,170
71,0,12510,Chad Campbell,254.0,1033127.000,113
71,0,24924,Bill Haas,254.0,1847342.000,202
71,0,12716,Charley Hoffman,254.0,2194426.000,240
74,0,01685,J.L. Lewis,254.1,823421.000,90
75,0,20691,Greg Owen,254.2,1491588.000,163
75,0,08375,Paul Stankowski,254.2,1162297.000,127
77,0,20498,Briny Baird,254.3,1180754.000,129
77,0,19846,Brian Gay,254.3,1043637.000,114
79,0,01329,Brad Faxon,254.5,897917.000,98
79,0,08537,J.P. Hayes,254.5,723693.000,79
79,0,06350,Bob May,254.5,971342.000,106
82,0,20098,Stuart Appleby,254.6,1246348.000,136
83,0,07867,Woody Austin,254.7,1503987.000,164
84,0,01887,Mark O'Meara,254.8,311814.000,34
84,0,23322,Brett Wetterich,254.8,1651050.000,180
86,0,10885,Robert Allenby,254.9,1248197.000,136
86,0,01132,Mark Brooks,254.9,853324.000,93
86,0,24024,Zach Johnson,254.9,972763.000,106
86,0,21660,Jason Schultz,254.9,1193023.000,130
86,0,08793,Tiger Woods,254.9,908585.000,99
91,0,26596,Ryan Moore,255.0,1101570.000,120
92,0,23614,Rich Beem,255.1,1432646.000,156
93,0,07223,Brian Bateman,255.3,1038601.000,113
93,0,01766,Billy Mayfair,255.3,1332766.000,145
95,0,01707,Steve Lowery,255.4,1682466.000,183
96,0,23135,Tim Clark,255.5,772764.000,84
96,0,08835,Kris Cox,255.5,1361232.000,148
96,0,06251,Chris DiMarco,255.5,883133.000,96
96,0,24358,Robert Garrigus,255.5,1857840.000,202
96,0,02106,Chris Smith,255.5,1140555.000,124
96,0,23307,Roger Tambellini,255.5,1094667.000,119
102,0,01249,John Daly,255.6,1049150.000,114
102,0,19881,Robert Damron,255.6,1140997.000,124
104,0,21407,Arjun Atwal,255.7,1490996.000,162
104,0,21753,Brian Davis,255.7,1573920.000,171
104,0,23497,Tag Ridings,255.7,1951578.000,212
107,0,01035,Tommy Armour III,255.8,699847.000,76
107,0,01724,Jeff Maggert,255.8,1187770.000,129
107,0,23788,D.J. Trahan,255.8,1602202.000,174
110,0,25900,Lucas Glover,255.9,1962579.000,213
111,0,24507,Jason Bohn,256.0,1640456.000,178
111,0,06621,Joe Durant,256.0,1963299.000,213
111,0,23616,Ryan Hietala,256.0,939912.000,102
111,0,01948,Tim Petrovic,256.0,1456105.000,158
111,0,02104,Jeff Sluman,256.0,1170475.000,127
116,0,25936,Alex Aragon,256.2,968619.000,105
117,0,23048,Eric Axley,256.3,1633072.000,177
117,0,12662,Thomas Levet,256.3,821157.000,89
117,0,22046,Geoff Ogilvy,256.3,1088796.000,118
117,0,07013,Wes Short Jr.,256.3,1661122.000,180
121,0,01381,Fred Funk,256.5,978874.000,106
121,0,20094,Jonathan Kaye,256.5,1763900.000,191
121,0,23349,Charles Warren,256.5,1818811.000,197
124,0,21646,David Branshaw,256.6,1561015.000,169
125,0,01139,Olin Browne,256.9,1026409.000,111
125,0,20574,Mathew Goggin,256.9,1451814.000,157
125,0,20378,Mathias Grönberg,256.9,1960334.000,212
128,0,20628,Arron Oberholser,257.0,962375.000,104
128,0,22913,John Rollins,257.0,1619256.000,175
130,0,20548,Hidemichi Tanaka,257.1,749841.000,81
130,0,02246,Duffy Waldorf,257.1,1554732.000,168
132,0,06573,Brandt Jobe,257.2,1287116.000,139
132,0,01666,Bernhard Langer,257.2,1129438.000,122
132,0,24781,Hunter Mahan,257.2,1897776.000,205
135,0,22621,Ben Curtis,257.4,778490.000,84
135,0,19913,Ron Whittaker,257.4,973003.000,105
137,0,01042,Paul Azinger,257.5,1279240.000,138
137,0,20572,Rod Pampling,257.5,1056600.000,114
139,0,06004,Stephen Ames,257.7,732787.000,79
139,0,12660,Jesper Parnevik,257.7,1716489.000,185
141,0,07749,Brett Quigley,257.9,1652489.000,178
142,0,10505,Shane Bertsch,258.0,994000.000,107
142,0,01219,John Cook,258.0,594436.000,64
142,0,12760,Danny Ellis,258.0,1086594.000,117
145,0,08123,Jeff Brehaut,258.1,1598204.000,172
145,0,27120,Troy Matteson,258.1,1923235.000,207
147,0,21470,Daisuke Maruyama,258.2,1199103.000,129
147,0,24140,Sean O'Hair,258.2,1756498.000,189
149,0,20631,David McKenzie,258.3,1116001.000,120
150,0,26360,Bubba Dickerson,258.4,1915931.000,206
150,0,02239,Scott Verplank,258.4,939406.000,101
152,0,20105,Jeff Gove,258.5,1479864.000,159
152,0,10565,Ian Leggatt,258.5,1358889.000,146
152,0,28780,Nicholas Thompson,258.5,1638027.000,176
155,0,21959,Ted Purdy,258.6,1694506.000,182
155,0,12602,Dean Wilson,258.6,1480069.000,159
157,0,20766,Padraig Harrington,258.7,828972.000,89
157,0,02223,Bob Tway,258.7,1080456.000,116
159,0,20608,David Howell,258.9,680471.000,73
159,0,06373,José María Olazábal,258.9,773458.000,83
161,0,06034,Marco Dawson,259.2,1362319.000,146
161,0,27943,Matt Hansen,259.2,1185258.000,127
163,0,10860,Justin Leonard,259.4,784523.000,84
163,0,12680,Shigeki Maruyama,259.4,1241893.000,133
165,0,10733,Kent Jones,259.5,1476098.000,158
166,0,02110,Jerry Smith,259.6,925064.000,99
166,0,10423,Mike Weir,259.6,1028160.000,110
168,0,23718,Nathan Green,259.7,1729718.000,185
168,0,20812,Tjaart van der Walt,259.7,719781.000,77
170,0,01161,Mark Calcavecchia,259.8,1524617.000,163
170,0,20593,Greg Chalmers,259.8,822945.000,88
172,0,01945,Kenny Perry,259.9,1019835.000,109
173,0,20121,Todd Fischer,260.2,1180266.000,126
173,0,01823,Larry Mize,260.2,440262.000,47
175,0,25240,D.A. Points,260.3,1208756.000,129
176,0,01577,Lee Janzen,260.8,985862.000,105
176,0,06567,Vijay Singh,260.8,1980763.000,211
178,0,24980,Scott Gutschewski,260.9,1051910.000,112
178,0,11032,Frank Lickliter II,260.9,1624923.000,173
180,0,20382,Stephen Leaney,261.0,939536.000,100
181,0,19824,Craig Barlow,261.1,1353299.000,144
182,0,12645,Brent Geiberger,261.2,1420087.000,151
183,0,11011,Mike Sposa,261.4,959802.000,102
183,0,23325,Vaughn Taylor,261.4,1364610.000,145
185,0,20099,Doug Barron,261.5,913273.000,97
185,0,01619,Skip Kendall,261.5,790675.000,84
185,0,23320,Ryan Palmer,261.5,1844999.000,196
188,0,01928,Corey Pavin,261.7,593565.000,63
189,0,06012,Greg Kraft,262.6,775185.000,82
190,0,23673,Michael Connell,263.1,520953.000,55
191,0,28475,Jeff Overton,263.8,2013569.000,212
191,0,25632,Jimmy Walker,263.8,1092244.000,115
193,0,20472,Alex Cejka,264.1,1483236.000,156
194,0,06643,Paul Goydos,265.1,849481.000,89
195,0,21209,Sergio Garcia,265.2,964366.000,101
196,0,21731,Freddie Jacobson,265.4,1022508.000,107
