RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
64,0,49964,Aaron Wise,6.4,408.2,64
97,0,28259,Sangmoon Bae,6.3,567.5,90
97,0,27958,Ryan Blaum,6.3,811.7,129
97,0,40009,Dominic Bozzelli,6.3,532.8,84
97,0,29268,Bronson Burgoon,6.3,557.9,89
97,0,25364,Paul Casey,6.3,293.9,47
97,0,52372,Cameron Champ,6.3,501.1,80
97,0,34076,Joel Dahmen,6.3,593.3,94
97,0,25686,Jason Dufner,6.3,551.3,88
97,0,30911,Tommy Fleetwood,6.3,265.1,42
97,0,29535,Brice Garnett,6.3,825.4,131
97,0,31646,Emiliano Grillo,6.3,461.0,73
97,0,34563,Chesson Hadley,6.3,487.5,77
97,0,35421,Brandon Harkins,6.3,798.7,127
97,0,23353,J.J. Henry,6.3,559.4,89
97,0,12716,Charley Hoffman,6.3,473.6,75
97,0,21961,Charles Howell III,6.3,568.9,90
97,0,35506,Mackenzie Hughes,6.3,940.0,149
97,0,47990,Kyle Jones,6.3,797.6,127
97,0,26300,Matt Jones,6.3,596.4,94
97,0,33410,Andrew Landry,6.3,697.3,111
97,0,26329,Louis Oosthuizen,6.3,212.9,34
97,0,23320,Ryan Palmer,6.3,550.5,88
97,0,49771,J.T. Poston,6.3,786.2,124
97,0,22405,Justin Rose,6.3,227.7,36
97,0,37275,Sam Ryder,6.3,727.2,116
97,0,39327,Ben Silverman,6.3,826.1,132
97,0,29221,Webb Simpson,6.3,379.4,60
97,0,33418,Shawn Stefani,6.3,525.7,83
97,0,27963,Chris Stroud,6.3,641.6,102
97,0,25493,Nick Taylor,6.3,916.7,146
97,0,29484,Peter Uihlein,6.3,549.7,87
128,0,45526,Abraham Ancer,6.2,547.4,89
128,0,22371,Aaron Baddeley,6.2,367.3,59
128,0,40026,Daniel Berger,6.2,726.8,118
128,0,34306,John Chin,6.2,352.5,57
128,0,25900,Lucas Glover,6.2,650.6,105
128,0,28679,Fabián Gómez,6.2,702.9,114
128,0,39954,Cody Gribble,6.2,615.1,99
128,0,27644,Brian Harman,6.2,664.0,107
128,0,24024,Zach Johnson,6.2,453.2,73
128,0,37454,Whee Kim,6.2,568.7,91
128,0,33122,Russell Knox,6.2,541.5,87
128,0,32816,Satoshi Kodaira,6.2,384.1,62
128,0,23108,Matt Kuchar,6.2,383.6,62
128,0,28775,Nate Lashley,6.2,639.8,103
128,0,37380,Curtis Luck,6.2,600.1,97
128,0,25818,Scott Piercy,6.2,448.2,72
128,0,26476,Chez Reavie,6.2,458.2,74
128,0,23621,Rory Sabbatini,6.2,750.8,122
128,0,35891,Cameron Smith,6.2,315.4,51
128,0,21528,Henrik Stenson,6.2,118.7,19
128,0,40115,Adam Svensson,6.2,614.3,99
128,0,37189,Harold Varner III,6.2,497.6,80
128,0,47128,Richy Werenski,6.2,934.4,151
151,0,06522,Ernie Els,6.1,239.5,39
151,0,40098,Matt Fitzpatrick,6.1,273.3,45
151,0,29974,Branden Grace,6.1,288.0,47
151,0,39977,Max Homa,6.1,584.4,96
151,0,39975,Michael Kim,6.1,402.3,66
151,0,32791,K.H. Lee,6.1,837.6,138
151,0,26851,Marc Leishman,6.1,298.1,49
151,0,45486,Joaquin Niemann,6.1,932.8,153
151,0,29908,C.T. Pan,6.1,344.9,57
151,0,27556,Ted Potter Jr.,6.1,669.7,110
151,0,34360,Patrick Reed,6.1,625.1,102
151,0,34431,Robert Streb,6.1,617.7,101
151,0,32333,Kevin Tway,6.1,502.7,83
151,0,26951,Johnson Wagner,6.1,453.0,74
151,0,25632,Jimmy Walker,6.1,627.0,103
151,0,25804,Bubba Watson,6.1,215.0,35
167,0,20472,Alex Cejka,6.0,380.0,63
167,0,35376,Roberto Díaz,6.0,701.3,116
167,0,31557,Jim Herman,6.0,422.9,70
167,0,35879,Kelly Kraft,6.0,646.1,108
167,0,31420,Anirban Lahiri,6.0,677.8,113
167,0,25396,Kevin Na,6.0,238.5,40
167,0,20572,Rod Pampling,6.0,566.0,94
167,0,34256,Andrew Putnam,6.0,306.7,51
167,0,30786,Brady Schnell,6.0,463.6,77
167,0,34046,Jordan Spieth,6.0,353.2,59
177,0,19803,Ryan Armour,5.9,678.9,116
177,0,10809,Jim Furyk,5.9,416.5,70
177,0,34098,Russell Henley,5.9,649.5,110
177,0,26596,Ryan Moore,5.9,743.2,127
177,0,24138,Ian Poulter,5.9,241.0,41
177,0,47856,Seth Reeves,5.9,502.1,85
177,0,32058,José de Jesús Rodríguez,5.9,501.9,85
177,0,30110,Kyle Stanley,5.9,588.2,99
185,0,49303,Anders Albertson,5.8,657.6,113
185,0,21731,Freddie Jacobson,5.8,541.6,94
185,0,34261,Scott Langley,5.8,624.8,107
185,0,28252,Seamus Power,5.8,686.8,118
