RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,46970,Jon Rahm,34,4,1,5,2022130
1,0,46046,Scottie Scheffler,34,0,1,14,2022440
3,0,54628,Lee Hodges,31,7,1,8,2022450
4,0,51634,Sahith Theegala,30,1,1,7,2022440
5,0,34076,Joel Dahmen,29,0,1,4,2022170
5,0,48632,Yuto Katsuragawa,29,14,1,6,2022440
7,0,32102,Rickie Fowler,28,1,2,13,2022050
8,0,35532,Tom Hoge,27,2,2,18,2022440
9,0,47504,Sam Burns,26,2,2,7,2022030
9,0,20229,Stewart Cink,26,0,3,9,2022130
9,0,39997,Corey Conners,26,4,4,12,2022040
9,0,30925,Dustin Johnson,26,1,1,18,2022440
9,0,28237,Rory McIlroy,26,2,2,3,2022440
14,0,35450,Patrick Cantlay,25,0,1,13,2022130
14,0,35310,Lanto Griffin,25,7,2,7,2022040
14,0,54421,Garrick Higgo,25,5,2,10,2022130
14,0,34256,Andrew Putnam,25,0,1,2,2022470
14,0,31569,Jason Scrivener,25,3,2,7,2022440
19,0,29725,Tony Finau,24,2,4,2,2022130
19,0,31646,Emiliano Grillo,24,0,3,6,2022400
19,0,49771,J.T. Poston,24,4,3,7,2022200
19,0,46414,Aaron Rai,24,0,1,16,2022150
19,0,37275,Sam Ryder,24,1,2,12,2022400
19,0,48867,Matti Schmid,24,0,1,5,2022410
19,0,51890,Greyson Sigg,24,3,2,12,2022400
19,0,37189,Harold Varner III,24,0,1,9,2022440
27,0,33122,Russell Knox,23,4,2,12,2022100
27,0,47993,Denny McCarthy,23,0,2,16,2022400
27,0,33667,Carlos Ortiz,23,0,1,5,2022050
27,0,52374,Brandon Wu,23,2,4,15,2022400
31,0,30911,Tommy Fleetwood,22,1,2,2,2022330
31,0,25900,Lucas Glover,22,0,1,9,2022040
31,0,26851,Marc Leishman,22,2,3,13,2022130
31,0,33674,Adrian Meronk,22,3,2,9,2022440
31,0,26476,Chez Reavie,22,2,4,14,2022450
31,0,25632,Jimmy Walker,22,4,2,5,2022030
37,0,29535,Brice Garnett,21,0,4,6,2022100
37,0,27644,Brian Harman,21,0,2,12,2022440
37,0,36884,Ben Kohles,21,6,1,6,2022170
37,0,33410,Andrew Landry,21,2,2,6,2022030
37,0,47529,Mito Pereira,21,7,2,10,2022030
37,0,47983,Chad Ramey,21,2,1,9,2022040
37,0,48081,Xander Schauffele,21,6,3,17,2022330
37,0,35891,Cameron Smith,21,4,4,3,2022130
37,0,34264,Hudson Swafford,21,0,2,17,2022110
37,0,56278,Matthew Wolff,21,4,4,18,2022030
37,0,31323,Gary Woodland,21,0,1,5,2022440
48,0,28420,Ryan Brehm,20,0,1,3,2022470
48,0,29974,Branden Grace,20,0,1,5,2022130
48,0,12716,Charley Hoffman,20,4,4,13,2022030
48,0,39977,Max Homa,20,4,2,1,2022460
48,0,36689,Brooks Koepka,20,1,1,5,2022180
48,0,49766,Hank Lebioda,20,0,4,16,2022100
48,0,32791,K.H. Lee,20,2,1,9,2022040
48,0,36326,David Lipsky,20,3,1,17,2022170
48,0,25572,Graeme McDowell,20,6,2,3,2022140
48,0,30163,Henrik Norlander,20,0,1,5,2022110
48,0,28252,Seamus Power,20,0,1,15,2022110
48,0,46340,Alex Smalley,20,0,3,10,2022250
48,0,40115,Adam Svensson,20,0,1,9,2022170
48,0,33448,Justin Thomas,20,6,2,18,2022130
48,0,39480,T.J. Vogel,20,1,1,10,2022150
48,0,49964,Aaron Wise,20,2,3,12,2022050
48,0,54783,Dylan Wu,20,2,3,16,2022400
65,0,45526,Abraham Ancer,19,19,3,18,2022440
65,0,37212,Paul Barjon,19,4,1,2,2022320
65,0,47959,Bryson DeChambeau,19,19,3,18,2022440
65,0,46402,Talor Gooch,19,1,4,10,2022040
65,0,24924,Bill Haas,19,1,2,6,2022390
65,0,34563,Chesson Hadley,19,5,2,11,2022470
65,0,34098,Russell Henley,19,3,2,9,2022050
65,0,31557,Jim Herman,19,0,1,17,2022110
65,0,21961,Charles Howell III,19,2,3,12,2022390
65,0,24024,Zach Johnson,19,4,4,9,2022100
65,0,31420,Anirban Lahiri,19,2,2,2,2022070
65,0,32839,Hideki Matsuyama,19,0,3,3,2022180
65,0,39546,Keith Mitchell,19,2,1,12,2022110
65,0,25198,Francesco Molinari,19,1,1,11,2022330
65,0,39537,Chris Naegel,19,0,2,14,2022400
65,0,36871,Matthew NeSmith,19,4,2,6,2022230
65,0,26329,Louis Oosthuizen,19,1,4,3,2022050
65,0,36699,Patrick Rodgers,19,0,2,17,2022460
65,0,22405,Justin Rose,19,1,4,7,2022110
65,0,50095,Austin Smotherman,19,0,1,16,2022400
65,0,39324,J.J. Spaun,19,0,4,18,2022160
65,0,29518,Brendan Steele,19,1,2,9,2022140
65,0,23325,Vaughn Taylor,19,0,4,7,2022370
65,0,30927,Brendon Todd,19,1,4,15,2022090
65,0,32333,Kevin Tway,19,1,2,16,2022400
65,0,57366,Cameron Young,19,0,1,1,2022440
91,0,30978,Kiradech Aphibarnrat,18,4,2,13,2022470
91,0,22371,Aaron Baddeley,18,0,2,11,2022250
91,0,45522,Christiaan Bezuidenhout,18,2,2,17,2022440
91,0,33141,Keegan Bradley,18,1,4,6,2022390
91,0,34255,Joseph Bramlett,18,0,1,14,2022140
91,0,55708,Hayden Buckley,18,4,1,13,2022040
91,0,39436,Joshua Creel,18,2,2,10,2022170
91,0,29936,Ryan Fox,18,1,1,9,2022440
91,0,46550,Brandon Hagy,18,0,1,12,2022040
91,0,47987,Cole Hammer,18,3,2,14,2022460
91,0,33490,Bo Hoag,18,0,3,4,2022470
91,0,36801,Mark Hubbard,18,3,2,6,2022400
91,0,34174,John Huh,18,0,2,9,2022470
91,0,39971,Sungjae Im,18,4,1,11,2022130
91,0,48018,Sadom Kaewkanjana,18,1,1,12,2022440
91,0,26596,Ryan Moore,18,4,2,12,2022040
91,0,45486,Joaquin Niemann,18,7,3,12,2022480
91,0,63011,Quinn Riley,18,2,1,16,2022400
91,0,29221,Webb Simpson,18,0,1,12,2022460
91,0,48699,Callum Tarren,18,1,2,1,2022450
91,0,34126,Scott Vincent,18,2,1,3,2022440
91,0,27095,Nick Watney,18,2,1,16,2022460
113,0,19803,Ryan Armour,17,0,4,5,2022010
113,0,52096,Adri Arnaus,17,3,1,12,2022440
113,0,28259,Sangmoon Bae,17,4,1,5,2022210
113,0,24925,Jonathan Byrd,17,13,1,15,2022400
113,0,25364,Paul Casey,17,1,3,18,2022440
113,0,45157,Cam Davis,17,2,2,5,2022140
113,0,45609,Tyler Duncan,17,1,2,7,2022180
113,0,24358,Robert Garrigus,17,4,2,5,2022170
113,0,47988,Nick Hardy,17,0,4,7,2022150
113,0,34363,Tyrrell Hatton,17,0,1,13,2022440
113,0,36799,Stephan Jaeger,17,0,2,12,2022460
113,0,37455,Si Woo Kim,17,5,3,13,2022030
113,0,34409,David Lingmerth,17,2,3,9,2022460
113,0,27129,Luke List,17,1,1,13,2022180
113,0,46442,Maverick McNealy,17,5,2,14,2022400
113,0,50525,Collin Morikawa,17,2,2,13,2022500
113,0,29289,S.Y. Noh,17,6,3,3,2022410
113,0,27349,Alex Noren,17,0,2,15,2022180
113,0,51997,Andrew Novak,17,1,3,3,2022330
113,0,40250,Taylor Pendrith,17,7,4,18,2022160
113,0,24502,Adam Scott,17,4,1,17,2022440
113,0,20645,John Senden,17,0,2,9,2022070
113,0,27139,David Skinns,17,2,3,12,2022450
113,0,21528,Henrik Stenson,17,1,1,17,2022440
113,0,49960,Sepp Straka,17,1,1,16,2022200
113,0,48887,Matt Wallace,17,1,4,2,2022390
113,0,45540,Jared Wolfe,17,1,1,8,2022470
113,0,47483,Will Zalatoris,17,3,3,5,2022480
141,0,29268,Bronson Burgoon,16,0,1,10,2022110
141,0,57492,Eugenio Chacarra,16,3,2,14,2022030
141,0,32366,Kevin Chappell,16,9,2,1,2022160
141,0,23983,Luke Donald,16,0,1,6,2022330
141,0,52375,Doug Ghim,16,2,1,2,2022110
141,0,46594,Ricardo Gouveia,16,1,1,1,2022410
141,0,33399,Adam Hadwin,16,0,2,7,2022180
141,0,20766,Padraig Harrington,16,2,2,5,2022200
141,0,46717,Viktor Hovland,16,5,4,2,2022130
141,0,26300,Matt Jones,16,0,2,18,2022130
141,0,27974,Sung Kang,16,3,3,9,2022210
141,0,55182,Tom Kim,16,0,2,4,2022470
141,0,29478,Kevin Kisner,16,4,2,16,2022460
141,0,32757,Patton Kizzire,16,0,2,3,2022180
141,0,28775,Nate Lashley,16,0,2,11,2022450
141,0,35449,Adam Long,16,7,3,3,2022400
141,0,33204,Shane Lowry,16,3,2,17,2022440
141,0,49947,Taylor Moore,16,0,1,4,2022320
141,0,34360,Patrick Reed,16,0,2,5,2022130
141,0,30110,Kyle Stanley,16,0,1,13,2022140
141,0,27214,Kevin Streelman,16,1,1,2,2022470
141,0,35617,Martin Trainer,16,3,2,15,2022100
141,0,33419,Cameron Tringale,16,1,4,1,2022440
141,0,40006,Erik van Rooyen,16,1,2,11,2022050
141,0,27770,Camilo Villegas,16,9,4,5,2022070
166,0,40026,Daniel Berger,15,5,3,4,2022130
166,0,34310,Alexander Björk,15,1,1,13,2022440
166,0,29479,Scott Brown,15,0,3,14,2022450
166,0,45734,John Catlin,15,2,1,14,2022440
166,0,46435,Austin Cook,15,2,3,14,2022030
166,0,29954,Robert Dinwiddie,15,0,4,2,2022440
166,0,57362,Austin Eckroat,15,0,2,18,2022180
166,0,34099,Harris English,15,1,3,4,2022130
166,0,29970,Dylan Frittelli,15,0,1,4,2022030
166,0,32662,Michael Gligic,15,4,2,13,2022030
166,0,59095,Chris Gotterup,15,9,2,18,2022450
166,0,32448,James Hahn,15,0,3,15,2022190
166,0,49298,Kramer Hickok,15,2,1,10,2022110
166,0,52453,Nicolai Hojgaard,15,1,3,18,2022440
166,0,52686,Rasmus Hojgaard,15,0,2,4,2022040
166,0,48117,Kurt Kitayama,15,0,1,18,2022460
166,0,36852,Jim Knous,15,2,3,5,2022140
166,0,23108,Matt Kuchar,15,2,4,13,2022110
166,0,40162,Justin Lower,15,7,2,3,2022250
166,0,32640,Troy Merritt,15,4,3,9,2022290
166,0,46601,Trey Mullinax,15,2,3,1,2022170
166,0,48822,Sebastián Muñoz,15,0,4,9,2022180
166,0,25396,Kevin Na,15,3,2,11,2022310
166,0,29908,C.T. Pan,15,1,1,12,2022320
166,0,48051,Yannik Paul,15,5,2,13,2022470
166,0,24361,Pat Perez,15,0,3,6,2022170
166,0,25240,D.A. Points,15,0,1,11,2022310
166,0,53165,Doc Redman,15,10,3,13,2022160
166,0,47995,Davis Riley,15,1,1,11,2022390
166,0,34046,Jordan Spieth,15,6,4,2,2022130
166,0,10381,Curtis Thompson,15,0,3,1,2022400
166,0,27064,Jhonattan Vegas,15,0,3,11,2022330
166,0,32139,Danny Willett,15,12,1,18,2022200
166,0,45242,Kevin Yu,15,1,1,13,2022160
200,0,27895,Jonas Blixt,14,1,2,10,2022400
200,0,33974,Dean Burmester,14,1,3,3,2022440
200,0,52372,Cameron Champ,14,0,3,13,2022160
200,0,51766,Wyndham Clark,14,3,3,18,2022440
200,0,28089,Jason Day,14,1,4,2,2022460
200,0,54480,Justin De Los Santos,14,4,2,6,2022440
200,0,37273,Derek Ernst,14,1,2,11,2022400
200,0,19846,Brian Gay,14,0,2,1,2022150
200,0,51414,Brent Grant,14,1,2,8,2022140
200,0,24980,Scott Gutschewski,14,3,2,8,2022140
200,0,28938,Justin Harding,14,14,2,5,2022440
200,0,48372,Marcus Helligkilde,14,3,2,8,2022410
200,0,33597,Harry Higgs,14,2,2,16,2022010
200,0,35461,Beau Hossler,14,1,2,10,2022170
200,0,35506,Mackenzie Hughes,14,0,1,5,2022390
200,0,30926,Chris Kirk,14,2,1,18,2022440
200,0,32816,Satoshi Kodaira,14,2,4,10,2022400
200,0,30944,Jason Kokrak,14,1,4,6,2022140
200,0,27936,Martin Laird,14,0,1,16,2022390
200,0,37378,Min Woo Lee,14,1,3,17,2022440
200,0,37447,Zander Lombard,14,1,2,3,2022440
200,0,55509,Hurly Long,14,1,3,5,2022410
200,0,24490,George McNeill,14,0,2,15,2022450
200,0,01810,Phil Mickelson,14,1,3,18,2022130
200,0,39262,Alvaro Ortiz,14,1,3,2,2022310
200,0,22056,Cameron Percy,14,0,1,1,2022470
200,0,24138,Ian Poulter,14,1,2,18,2022420
200,0,47856,Seth Reeves,14,1,4,3,2022410
200,0,47347,Adam Schenk,14,8,1,2,2022450
200,0,33486,Roger Sloan,14,0,2,12,2022460
200,0,30692,Scott Stallings,14,1,3,13,2022470
200,0,27963,Chris Stroud,14,3,3,8,2022150
200,0,47128,Richy Werenski,14,2,1,4,2022090
200,0,51894,Vince Whaley,14,2,1,4,2022470
200,0,33870,Ashun Wu,14,0,1,12,2022420
235,0,26499,Rafa Cabrera Bello,13,0,1,1,2022470
235,0,25686,Jason Dufner,13,0,3,14,2022410
235,0,40098,Matt Fitzpatrick,13,2,3,18,2022440
235,0,30750,Tommy Gainey,13,4,3,7,2022170
235,0,28679,Fabián Gómez,13,1,4,6,2022400
235,0,29420,Billy Horschel,13,2,1,5,2022180
235,0,61560,Aaron Jarvis,13,0,2,16,2022440
235,0,35879,Kelly Kraft,13,5,1,7,2022390
235,0,34466,Peter Malnati,13,0,1,9,2022390
235,0,54190,Richard Mansell,13,4,2,4,2022440
235,0,40042,Tyler McCumber,13,0,4,15,2022110
235,0,31202,William McGirt,13,4,3,11,2022030
235,0,51950,Max McGreevy,13,0,1,8,2022350
235,0,27933,John Merrick,13,0,1,3,2022410
235,0,34213,Grayson Murray,13,0,2,16,2022380
235,0,26328,Shaun Norris,13,0,2,5,2022440
235,0,24140,Sean O'Hair,13,0,2,14,2022460
235,0,28723,John Parry,13,0,3,18,2022440
235,0,33293,Thomas Pieters,13,1,1,16,2022440
235,0,23621,Rory Sabbatini,13,13,4,15,2022470
235,0,34610,Matthias Schwab,13,0,2,1,2022170
235,0,39327,Ben Silverman,13,0,2,5,2022390
235,0,34431,Robert Streb,13,1,4,17,2022390
