RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,23616,Ryan Hietala,152.3,3087300000,563
2,0,25842,Jon Mills,154.5,3493529000,628
3,0,06197,Michael Allen,155.6,4499424000,803
4,0,08537,J.P. Hayes,156.1,2967138000,528
5,0,25936,Alex Aragon,156.2,3194554000,568
6,0,02106,Chris Smith,156.5,3724462000,661
7,0,27141,J.B. Holmes,156.6,3691997000,655
8,0,08385,Omar Uresti,156.9,3394657000,601
9,0,12782,Tim Herron,157.1,3981623000,704
10,0,25804,Bubba Watson,157.2,4568108000,807
11,0,09011,David Duval,157.3,3143470000,555
11,0,11011,Mike Sposa,157.3,3715212000,656
11,0,06527,Steve Stricker,157.3,3505385000,619
14,0,01226,Fred Couples,157.6,1957575000,345
14,0,21805,Harrison Frazar,157.6,4595614000,810
14,0,06350,Bob May,157.6,3483169000,614
14,0,02206,David Toms,157.6,3846213000,678
18,0,20548,Hidemichi Tanaka,157.8,4221676000,743
18,0,12755,Vance Veazey,157.8,3334358000,587
20,0,01685,J.L. Lewis,157.9,3319160000,584
20,0,01761,Len Mattiace,157.9,3206839000,564
20,0,07013,Wes Short Jr.,157.9,5035073000,886
23,0,23409,James Driscoll,158.0,4636508000,815
23,0,24912,Will MacKenzie,158.0,4691389000,825
25,0,21949,Joe Ogilvie,158.1,5020587000,882
26,0,01219,John Cook,158.2,3718566000,653
26,0,01945,Kenny Perry,158.2,3947910000,693
28,0,10505,Shane Bertsch,158.3,5660377000,993
28,0,01132,Mark Brooks,158.3,5060915000,888
28,0,24024,Zach Johnson,158.3,5133679000,901
28,0,01823,Larry Mize,158.3,2894665000,508
32,0,01313,Steve Elkington,158.4,3194087000,560
32,0,25935,John Engler Jr.,158.4,4043669000,709
32,0,01388,Robert Gamez,158.4,5389355000,945
35,0,23497,Tag Ridings,158.5,5558812000,974
35,0,28780,Nicholas Thompson,158.5,4976263000,872
37,0,01035,Tommy Armour III,158.6,3333517000,584
37,0,23673,Michael Connell,158.6,2643047000,463
37,0,21660,Jason Schultz,158.6,4214486000,738
37,0,22548,Patrick Sheehan,158.6,5799872000,1016
41,0,20157,Retief Goosen,158.7,2958590000,518
41,0,01619,Skip Kendall,158.7,4045182000,708
41,0,21878,Mark Wilson,158.7,4655199000,815
44,0,20127,Chris Riley,158.8,4465646000,781
45,0,23541,Ben Crane,158.9,3814575000,667
45,0,27943,Matt Hansen,158.9,3707051000,648
45,0,20634,Peter Lonard,158.9,4444536000,777
45,0,02214,Kirk Triplett,158.9,3156719000,552
49,0,23322,Brett Wetterich,159.0,4504422000,787
50,0,12716,Charley Hoffman,159.1,5551651000,969
50,0,10733,Kent Jones,159.1,5648139000,986
52,0,08835,Kris Cox,159.2,4635318000,809
52,0,19881,Robert Damron,159.2,5302721000,925
52,0,10860,Justin Leonard,159.2,4367151000,762
55,0,12760,Danny Ellis,159.3,3910567000,682
55,0,22892,Jason Gore,159.3,4404883000,768
55,0,20105,Jeff Gove,159.3,5510689000,961
55,0,20094,Jonathan Kaye,159.3,5762383000,1005
59,0,20850,Daniel Chopra,159.4,5579428000,972
59,0,06575,Dudley Hart,159.4,4643776000,809
59,0,23623,Bo Van Pelt,159.4,5760263000,1004
62,0,06034,Marco Dawson,159.5,4909584000,855
62,0,02101,Joey Sindelar,159.5,5057665000,881
64,0,02223,Bob Tway,159.6,4383447000,763
64,0,20812,Tjaart van der Walt,159.6,3579981000,623
66,0,22293,Heath Slocum,159.7,5523901000,961
67,0,01553,John Huston,159.8,4147276000,721
67,0,02104,Jeff Sluman,159.8,5377800000,935
69,0,19824,Craig Barlow,159.9,3575371000,621
69,0,26360,Bubba Dickerson,159.9,5354770000,930
71,0,24507,Jason Bohn,160.0,5842453000,1014
71,0,23353,J.J. Henry,160.0,5109013000,887
71,0,22913,John Rollins,160.0,4798559000,833
71,0,08375,Paul Stankowski,160.0,4181971000,726
75,0,12680,Shigeki Maruyama,160.1,5261266000,913
76,0,21407,Arjun Atwal,160.3,5229557000,906
76,0,07867,Woody Austin,160.3,5945286000,1030
76,0,24925,Jonathan Byrd,160.3,3491936000,605
76,0,20645,John Senden,160.3,5360355000,929
76,0,06567,Vijay Singh,160.3,5420225000,939
81,0,20098,Stuart Appleby,160.4,4197799000,727
81,0,22046,Geoff Ogilvy,160.4,3308055000,573
83,0,06004,Stephen Ames,160.5,2923382000,506
83,0,01024,Billy Andrade,160.5,4010338000,694
83,0,01142,Bart Bryant,160.5,4841852000,838
83,0,20472,Alex Cejka,160.5,5126158000,887
83,0,12645,Brent Geiberger,160.5,6056294000,1048
83,0,28475,Jeff Overton,160.5,5726351000,991
83,0,27770,Camilo Villegas,160.5,5171258000,895
83,0,23349,Charles Warren,160.5,5407471000,936
91,0,20099,Doug Barron,160.6,4440795000,768
91,0,01139,Olin Browne,160.6,5550584000,960
91,0,01473,Todd Hamilton,160.6,3504703000,606
91,0,22405,Justin Rose,160.6,5562823000,962
95,0,01381,Fred Funk,160.7,5791054000,1001
96,0,01042,Paul Azinger,160.8,5539252000,957
96,0,07223,Brian Bateman,160.8,3937283000,680
96,0,20121,Todd Fischer,160.8,5839536000,1009
96,0,19846,Brian Gay,160.8,6841889000,1182
96,0,24980,Scott Gutschewski,160.8,2877130000,497
101,0,22946,Henrik Bjornstad,160.9,5895520000,1018
101,0,23135,Tim Clark,160.9,3793484000,655
101,0,01810,Phil Mickelson,160.9,2890779000,499
101,0,23307,Roger Tambellini,160.9,3330332000,575
105,0,06251,Chris DiMarco,161.0,4132511000,713
105,0,07457,Steve Flesch,161.0,6936080000,1197
105,0,08075,Jerry Kelly,161.0,5678810000,980
105,0,06012,Greg Kraft,161.0,4481051000,773
105,0,20631,David McKenzie,161.0,4560350000,787
105,0,24502,Adam Scott,161.0,3269663000,564
111,0,23614,Rich Beem,161.1,4099368000,707
111,0,21731,Freddie Jacobson,161.1,3525811000,608
113,0,08123,Jeff Brehaut,161.2,5578596000,961
113,0,22378,Trevor Immelman,161.2,4898531000,844
115,0,24924,Bill Haas,161.3,5858277000,1009
115,0,26420,Richard Johnson,161.3,5828623000,1004
115,0,01707,Steve Lowery,161.3,5497437000,947
115,0,19913,Ron Whittaker,161.3,4725606000,814
119,0,21961,Charles Howell III,161.4,5316389000,915
119,0,21350,Ryuji Imada,161.4,5892773000,1014
119,0,06573,Brandt Jobe,161.4,4619174000,795
119,0,25632,Jimmy Walker,161.4,3625190000,624
123,0,10809,Jim Furyk,161.5,4669090000,803
123,0,07749,Brett Quigley,161.5,6384168000,1098
123,0,02239,Scott Verplank,161.5,4657712000,801
126,0,06643,Paul Goydos,161.6,4316809000,742
126,0,02110,Jerry Smith,161.6,5579162000,959
126,0,23325,Vaughn Taylor,161.6,4688299000,806
129,0,01249,John Daly,161.7,2532692000,435
130,0,20593,Greg Chalmers,161.8,3686547000,633
131,0,20498,Briny Baird,162.0,4641954000,796
131,0,10565,Ian Leggatt,162.0,4544101000,779
131,0,11032,Frank Lickliter II,162.0,5640696000,967
134,0,25240,D.A. Points,162.2,4618133000,791
134,0,06595,Kevin Sutherland,162.2,6014908000,1030
134,0,10423,Mike Weir,162.2,4146648000,710
137,0,21646,David Branshaw,162.3,5955369000,1019
137,0,02246,Duffy Waldorf,162.3,5540248000,948
139,0,01161,Mark Calcavecchia,162.4,5052175000,864
139,0,25900,Lucas Glover,162.4,5548504000,949
139,0,20572,Rod Pampling,162.4,4262497000,729
142,0,12510,Chad Campbell,162.5,4551987000,778
142,0,01677,Tom Lehman,162.5,3217209000,550
142,0,27120,Troy Matteson,162.5,5838975000,998
145,0,20229,Stewart Cink,162.6,4863165000,831
145,0,06621,Joe Durant,162.6,6461381000,1104
145,0,20766,Padraig Harrington,162.6,2593264000,443
145,0,01577,Lee Janzen,162.6,4342659000,742
145,0,06515,Shaun Micheel,162.6,5325553000,910
145,0,23788,D.J. Trahan,162.6,4981259000,851
151,0,24358,Robert Garrigus,162.7,4550777000,777
151,0,20382,Stephen Leaney,162.7,5358413000,915
153,0,24357,K.J. Choi,162.8,5480234000,935
153,0,20608,David Howell,162.8,1870062000,319
155,0,12602,Dean Wilson,162.9,6191088000,1056
156,0,21753,Brian Davis,163.0,5386524000,918
157,0,20378,Mathias Grönberg,163.1,5161795000,879
157,0,01887,Mark O'Meara,163.1,2471931000,421
159,0,20628,Arron Oberholser,163.2,4166381000,709
159,0,21959,Ted Purdy,163.2,5227368000,890
161,0,12823,Carlos Franco,163.3,4938541000,840
161,0,24781,Hunter Mahan,163.3,5807223000,988
161,0,21470,Daisuke Maruyama,163.3,4661067000,793
161,0,01948,Tim Petrovic,163.3,5667849000,964
165,0,23983,Luke Donald,163.4,2976068000,506
165,0,01599,Steve Jones,163.4,4675385000,795
167,0,01329,Brad Faxon,163.5,4872601000,828
167,0,24138,Ian Poulter,163.5,2825526000,480
169,0,25345,Carl Pettersson,163.6,4942625000,839
170,0,01724,Jeff Maggert,163.7,4514388000,766
171,0,01766,Billy Mayfair,163.8,5396702000,915
172,0,22621,Ben Curtis,163.9,4626465000,784
172,0,26596,Ryan Moore,163.9,3810949000,646
174,0,01320,Bob Estes,164.0,5158538000,874
174,0,12660,Jesper Parnevik,164.0,4969981000,842
176,0,23048,Eric Axley,164.1,5204888000,881
177,0,06373,José María Olazábal,164.3,2679082000,453
178,0,01706,Davis Love III,164.4,3687914000,623
178,0,24361,Pat Perez,164.4,2681389000,453
180,0,23320,Ryan Palmer,164.5,5322905000,899
181,0,01666,Bernhard Langer,164.7,4061573000,685
182,0,23621,Rory Sabbatini,164.8,4235716000,714
183,0,01941,Tom Pernice Jr.,164.9,5723605000,964
184,0,12662,Thomas Levet,165.0,3385317000,570
185,0,11123,Chris Couch,165.1,4219690000,710
186,0,10885,Robert Allenby,165.3,3969428000,667
187,0,06522,Ernie Els,165.5,3127745000,525
188,0,23718,Nathan Green,165.6,6267051000,1051
189,0,24140,Sean O'Hair,165.7,5022402000,842
190,0,21209,Sergio Garcia,165.8,2446488000,410
190,0,01928,Corey Pavin,165.8,4214618000,706
190,0,27095,Nick Watney,165.8,5719145000,958
193,0,08793,Tiger Woods,165.9,2412337000,404
194,0,22371,Aaron Baddeley,166.2,4560474000,762
194,0,20574,Mathew Goggin,166.2,3917875000,655
196,0,20691,Greg Owen,166.9,4362086000,726
