RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,06567,Vijay Singh,26,1995350
2,0,01329,Brad Faxon,22,1996030
3,0,06522,Ernie Els,17,1996110
4,0,01810,Phil Mickelson,14,1996130
4,0,02104,Jeff Sluman,14,1996230
6,0,06527,Steve Stricker,13,1996160
7,0,01093,Ronnie Black,12,1996270
8,0,10809,Jim Furyk,11,1996240
8,0,01891,David Ogrin,11,1996280
10,0,01355,Raymond Floyd,10,1994050
10,0,01381,Fred Funk,10,1996310
10,0,01677,Tom Lehman,10,1996220
10,0,01928,Corey Pavin,10,1996230
10,0,01943,Chris Perry,10,1996280
10,0,02256,Tom Watson,10,1996160
10,0,08793,Tiger Woods,10,1996240
17,0,12660,Jesper Parnevik,9,1996220
18,0,01030,Isao Aoki,8,1990120
19,0,06012,Greg Kraft,7,1996370
20,0,01042,Paul Azinger,6,1996310
20,0,01139,Olin Browne,6,1996370
20,0,01161,Mark Calcavecchia,6,1996370
20,0,20229,Stewart Cink,6,1995400
20,0,01323,Brad Fabel,6,1996370
20,0,01887,Mark O'Meara,6,1996300
20,0,01984,Sam Randolph,6,1996290
27,0,01175,Jim Carter,5,1996390
27,0,08931,Glen Day,5,1996370
27,0,01326,Nick Faldo,5,1996300
27,0,01724,Jeff Maggert,5,1996360
27,0,01876,Greg Norman,5,1996300
27,0,06373,José María Olazábal,5,1995240
27,0,01926,Steve Pate,5,1995420
27,0,12702,Costantino Rocca,5,1996230
35,0,01006,John Adams,4,1996380
35,0,01098,Jay Don Blake,4,1996370
35,0,06124,Patrick Burke,4,1996370
35,0,01226,Fred Couples,4,1996350
35,0,01235,Ben Crenshaw,4,1996270
35,0,11722,Stewart Ginn,4,1980350
35,0,20157,Retief Goosen,4,1995340
35,0,01435,Wayne Grady,4,1996290
35,0,01559,Hale Irwin,4,1995330
35,0,01577,Lee Janzen,4,1996410
35,0,01707,Steve Lowery,4,1996420
35,0,10457,Frank Nobilo,4,1996240
35,0,01960,Don Pooley,4,1996420
