RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
62,0,12823,Carlos Franco,+.079
64,0,01313,Steve Elkington,+.080
65,0,12602,Dean Wilson,+.082
66,0,21407,Arjun Atwal,+.083
66,0,20160,Charlie Wi,+.083
68,0,24604,Hunter Haas,+.084
68,0,08537,J.P. Hayes,+.084
68,0,20645,John Senden,+.084
71,0,06573,Brandt Jobe,+.086
71,0,12660,Jesper Parnevik,+.086
73,0,20691,Greg Owen,+.088
74,0,21731,Freddie Jacobson,+.089
75,0,28088,Matt Davidson,+.091
76,0,24781,Hunter Mahan,+.095
77,0,10201,Matt Gogel,+.099
77,0,23322,Brett Wetterich,+.099
79,0,02104,Jeff Sluman,+.101
80,0,01761,Len Mattiace,+.102
81,0,23135,Tim Clark,+.103
81,0,20623,Gavin Coles,+.103
81,0,01320,Bob Estes,+.103
84,0,21805,Harrison Frazar,+.104
84,0,12645,Brent Geiberger,+.104
86,0,24290,D.J. Brigman,+.105
87,0,01161,Mark Calcavecchia,+.106
88,0,07867,Woody Austin,+.107
89,0,01553,John Huston,+.108
89,0,21350,Ryuji Imada,+.108
91,0,12454,Mario Tiziani,+.109
92,0,23614,Rich Beem,+.111
92,0,23108,Matt Kuchar,+.111
92,0,10425,Jay Williamson,+.111
95,0,23320,Ryan Palmer,+.112
96,0,26758,David Hearn,+.113
96,0,24361,Pat Perez,+.113
98,0,06251,Chris DiMarco,+.114
98,0,21949,Joe Ogilvie,+.114
100,0,26420,Richard Johnson,+.118
101,0,06004,Stephen Ames,+.119
101,0,20812,Tjaart van der Walt,+.119
103,0,06332,Neal Lancaster,+.120
104,0,08123,Jeff Brehaut,+.122
105,0,08931,Glen Day,+.126
105,0,01927,Dennis Paulson,+.126
105,0,06595,Kevin Sutherland,+.126
108,0,20572,Rod Pampling,+.128
108,0,23325,Vaughn Taylor,+.128
110,0,12680,Shigeki Maruyama,+.132
110,0,01766,Billy Mayfair,+.132
110,0,21959,Ted Purdy,+.132
113,0,01219,John Cook,+.133
113,0,01249,John Daly,+.133
113,0,01619,Skip Kendall,+.133
113,0,01887,Mark O'Meara,+.133
117,0,20378,Mathias Grönberg,+.135
117,0,01706,Davis Love III,+.135
117,0,22913,John Rollins,+.135
120,0,24138,Ian Poulter,+.136
121,0,24140,Sean O'Hair,+.137
121,0,22548,Patrick Sheehan,+.137
123,0,10733,Kent Jones,+.138
124,0,10423,Mike Weir,+.139
125,0,10117,Bob Heintz,+.140
125,0,20548,Hidemichi Tanaka,+.140
127,0,06197,Michael Allen,+.143
128,0,01473,Todd Hamilton,+.148
129,0,21951,Joey Snyder III,+.149
129,0,23788,D.J. Trahan,+.149
131,0,23063,Scott Hend,+.150
131,0,01724,Jeff Maggert,+.150
131,0,01928,Corey Pavin,+.150
134,0,01226,Fred Couples,+.152
134,0,11032,Frank Lickliter II,+.152
136,0,20382,Stephen Leaney,+.153
137,0,07223,Brian Bateman,+.154
138,0,07457,Steve Flesch,+.156
139,0,23497,Tag Ridings,+.158
139,0,22295,Darron Stiles,+.158
141,0,20766,Padraig Harrington,+.160
141,0,06373,José María Olazábal,+.160
143,0,01035,Tommy Armour III,+.161
144,0,25240,D.A. Points,+.163
145,0,01024,Billy Andrade,+.164
145,0,26287,Roland Thatcher,+.164
147,0,24024,Zach Johnson,+.165
148,0,10962,Bradley Hughes,+.167
149,0,01685,J.L. Lewis,+.168
150,0,02101,Joey Sindelar,+.169
151,0,12652,Cameron Beckman,+.170
151,0,20634,Peter Lonard,+.170
153,0,08075,Jerry Kelly,+.171
154,0,21633,Steve Allan,+.172
154,0,20472,Alex Cejka,+.172
154,0,02010,Loren Roberts,+.172
157,0,01175,Jim Carter,+.174
158,0,01723,Andrew Magee,+.175
159,0,21753,Brian Davis,+.177
160,0,01132,Mark Brooks,+.181
161,0,02106,Chris Smith,+.187
162,0,01707,Steve Lowery,+.188
163,0,01487,Jeff Hart,+.190
164,0,10912,Craig Perks,+.191
165,0,08993,Franklin Langham,+.192
165,0,06515,Shaun Micheel,+.192
167,0,06575,Dudley Hart,+.194
168,0,23541,Ben Crane,+.196
169,0,22621,Ben Curtis,+.198
169,0,12662,Thomas Levet,+.198
171,0,01142,Bart Bryant,+.202
171,0,08725,Tom Gillis,+.202
173,0,01599,Steve Jones,+.203
174,0,24357,K.J. Choi,+.204
174,0,06599,John Elliott,+.204
176,0,19881,Robert Damron,+.206
177,0,19972,José Coceres,+.207
178,0,21878,Mark Wilson,+.212
179,0,01127,Danny Briggs,+.214
180,0,12826,Paul Claxton,+.216
181,0,01823,Larry Mize,+.222
182,0,01677,Tom Lehman,+.225
183,0,23036,Chris Anderson,+.227
184,0,19846,Brian Gay,+.230
185,0,12510,Chad Campbell,+.231
186,0,01388,Robert Gamez,+.238
187,0,01381,Fred Funk,+.245
188,0,20396,Lee Westwood,+.246
189,0,01157,Tom Byrum,+.250
190,0,01042,Paul Azinger,+.252
191,0,25847,Rob Rashell,+.256
192,0,01418,Bill Glasson,+.259
193,0,21806,Paul Gow,+.264
194,0,02239,Scott Verplank,+.278
195,0,20121,Todd Fischer,+.282
196,0,24912,Will MacKenzie,+.284
197,0,01948,Tim Petrovic,+.308
198,0,20502,Michael Long,+.313
199,0,02214,Kirk Triplett,+.316
200,0,20127,Chris Riley,+.328
201,0,21498,Hideto Tanihara,+.329
202,0,20433,Mark Hensby,+.330
