RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY,YTD VICTORIES
1,0,46970,Jon Rahm,$7705933,1
2,0,35450,Patrick Cantlay,$7638805,4
3,0,47959,Bryson DeChambeau,$7426415,2
4,0,50525,Collin Morikawa,$7059908,2
5,0,33448,Justin Thomas,$6537153,1
6,0,34046,Jordan Spieth,$6470482,1
7,0,26329,Louis Oosthuizen,$6306679
8,0,34099,Harris English,$6200481,2
9,0,35891,Cameron Smith,$5851867,1
10,0,45526,Abraham Ancer,$5816565,1
11,0,29725,Tony Finau,$5740097,1
12,0,48081,Xander Schauffele,$5240653
13,0,36689,Brooks Koepka,$5204136,1
14,0,47504,Sam Burns,$5160030,1
15,0,30944,Jason Kokrak,$5118629,2
16,0,46717,Viktor Hovland,$5048772,1
17,0,30925,Dustin Johnson,$5001136,1
18,0,32839,Hideki Matsuyama,$4963594,1
19,0,46046,Scottie Scheffler,$4505589
20,0,28237,Rory McIlroy,$4391809,1
21,0,40026,Daniel Berger,$4258579,1
22,0,39971,Sungjae Im,$4157182
23,0,29420,Billy Horschel,$4030906,1
24,0,34360,Patrick Reed,$4019044,1
25,0,39997,Corey Conners,$4007567
26,0,45486,Joaquin Niemann,$3936912
27,0,25396,Kevin Na,$3625982,1
28,0,20229,Stewart Cink,$3596319,2
29,0,47483,Will Zalatoris,$3487352
30,-1,39977,Max Homa,$3448578,1
31,-1,20396,Lee Westwood,$3435368
32,-1,37455,Si Woo Kim,$3245928,1
33,-1,27644,Brian Harman,$3221821
34,-1,25364,Paul Casey,$3129666
35,-1,26851,Marc Leishman,$3107047,1
36,-1,32791,K.H. Lee,$3085133,1
37,-1,12716,Charley Hoffman,$3049763
38,-1,21209,Sergio Garcia,$2998555,1
39,-1,29478,Kevin Kisner,$2952177,1
40,-1,29221,Webb Simpson,$2783012
41,-1,45157,Cam Davis,$2746956,1
42,-1,01810,Phil Mickelson,$2707199,1
43,-1,33667,Carlos Ortiz,$2682104,1
44,-1,33204,Shane Lowry,$2636597
45,-1,25900,Lucas Glover,$2577704,1
46,-1,33141,Keegan Bradley,$2572089
47,-1,34098,Russell Henley,$2545330
48,-1,56278,Matthew Wolff,$2507324
49,-1,26300,Matt Jones,$2496677,1
50,-1,33419,Cameron Tringale,$2428609
51,-1,46402,Talor Gooch,$2291437
52,-1,23320,Ryan Palmer,$2276042
53,-1,26331,Charl Schwartzel,$2264460
54,-1,40098,Matt Fitzpatrick,$2252351
55,-1,29974,Branden Grace,$2222244,1
56,-1,40006,Erik van Rooyen,$2211281,1
57,-1,49964,Aaron Wise,$2207563
58,-1,30926,Chris Kirk,$2176116
59,-1,27214,Kevin Streelman,$2162402
60,-1,52372,Cameron Champ,$2154103,1
61,-1,32757,Patton Kizzire,$2102294
62,-1,31646,Emiliano Grillo,$2100336
63,-1,48822,Sebastián Muñoz,$2097446
64,-1,27349,Alex Noren,$2085051
65,-1,27064,Jhonattan Vegas,$2069765
66,-1,46442,Maverick McNealy,$2055002
67,-1,37189,Harold Varner III,$2013461
68,-1,34363,Tyrrell Hatton,$2010279
69,-1,25804,Bubba Watson,$1873381
70,-1,35506,Mackenzie Hughes,$1845824
71,-1,33597,Harry Higgs,$1829267
72,-1,32640,Troy Merritt,$1827790
73,-1,27936,Martin Laird,$1812120,1
74,-1,34431,Robert Streb,$1811604,1
75,-1,34264,Hudson Swafford,$1759907,1
76,-1,35532,Tom Hoge,$1690223
77,-1,39546,Keith Mitchell,$1665249
78,-1,49771,J.T. Poston,$1663521
79,-1,24138,Ian Poulter,$1641459
80,-1,35310,Lanto Griffin,$1612446
81,-1,46550,Brandon Hagy,$1593365
82,-1,34256,Andrew Putnam,$1572704
83,-1,29970,Dylan Frittelli,$1564495
84,-1,28252,Seamus Power,$1547290,1
85,-1,24502,Adam Scott,$1517533
86,-1,35449,Adam Long,$1496681
87,-1,34076,Joel Dahmen,$1452347,1
88,-1,34466,Peter Malnati,$1429713
89,-1,54421,Garrick Higgo,$1378456,1
90,-1,30163,Henrik Norlander,$1377085
91,-1,48887,Matt Wallace,$1369595
92,-1,53165,Doc Redman,$1361633
93,-1,29518,Brendan Steele,$1358526
94,-1,30927,Brendon Todd,$1349804
95,-1,23108,Matt Kuchar,$1348917
96,-1,49298,Kramer Hickok,$1348745
97,-1,27649,Brandt Snedeker,$1347790
98,-1,31560,Brian Stuard,$1343197
99,-1,33399,Adam Hadwin,$1308758
100,-1,22405,Justin Rose,$1304180
101,-1,31323,Gary Woodland,$1294062
102,-1,28089,Jason Day,$1291234
103,-1,49766,Hank Lebioda,$1286430
104,-1,52375,Doug Ghim,$1283807
105,-1,27129,Luke List,$1243787
106,-1,24024,Zach Johnson,$1241402
107,-1,29908,C.T. Pan,$1227777
108,-1,47993,Denny McCarthy,$1212977
109,-1,24361,Pat Perez,$1200834
110,-1,51766,Wyndham Clark,$1198800
111,-1,32448,James Hahn,$1197328
112,-1,47128,Richy Werenski,$1180394
113,-1,30911,Tommy Fleetwood,$1149631
114,-1,49960,Sepp Straka,$1136615
115,-1,33122,Russell Knox,$1130467
116,-1,26476,Chez Reavie,$1126279
117,-1,36871,Matthew NeSmith,$1111102
118,-1,33486,Roger Sloan,$1107623
119,-1,47347,Adam Schenk,$1101722
120,-1,32102,Rickie Fowler,$1089904
121,-1,37275,Sam Ryder,$1080154
122,-1,25818,Scott Piercy,$1071702
123,-1,30110,Kyle Stanley,$1061178
124,-1,30692,Scott Stallings,$1030868
125,-1,40042,Tyler McCumber,$1025909
126,-1,25198,Francesco Molinari,$996977
127,-1,23621,Rory Sabbatini,$968716
128,-1,36699,Patrick Rodgers,$968100
129,-1,19803,Ryan Armour,$962354
130,-1,31420,Anirban Lahiri,$952131
131,-1,21961,Charles Howell III,$947154
132,-1,27770,Camilo Villegas,$945774
133,-1,34563,Chesson Hadley,$940986
134,-1,29535,Brice Garnett,$926914
135,-1,33490,Bo Hoag,$916522
136,-1,19846,Brian Gay,$916158,1
137,-1,32150,Michael Thompson,$907001
138,-1,46435,Austin Cook,$898902
139,-1,28775,Nate Lashley,$879981
140,-1,25493,Nick Taylor,$862159
141,-1,39953,Chase Seiffert,$824736
142,-1,22056,Cameron Percy,$784607
143,-1,26596,Ryan Moore,$777994
144,-1,36801,Mark Hubbard,$762137
145,-1,23623,Bo Van Pelt,$752234
146,-1,34255,Joseph Bramlett,$735440
147,-1,51894,Vince Whaley,$692292
148,-1,32816,Satoshi Kodaira,$671889
149,-1,25632,Jimmy Walker,$661287
150,-1,35461,Beau Hossler,$660397
151,0,52215,Robert MacIntyre,$655329
152,-2,23325,Vaughn Taylor,$648742
153,-2,20766,Padraig Harrington,$640513
154,-2,06527,Steve Stricker,$640311
155,-2,32662,Michael Gligic,$620442
156,-2,32139,Danny Willett,$618364
157,-2,33410,Andrew Landry,$594200
158,-2,34174,John Huh,$581646
159,-2,35104,Tom Lewis,$581245
160,-2,32070,Rafael Campos,$565186
161,-2,29268,Bronson Burgoon,$558656
162,-2,35658,Kris Ventura,$547615
163,-2,33948,Byeong Hun An,$540748
164,-2,29479,Scott Brown,$531728
165,-2,45609,Tyler Duncan,$509882
166,-2,25686,Jason Dufner,$505269
167,-2,56762,Will Gordon,$488887
168,-2,26499,Rafa Cabrera Bello,$486337
169,-2,46441,Robby Shelton,$463699
170,-2,27942,Rob Oppenheim,$448364
171,-2,27974,Sung Kang,$428931
172,-2,24140,Sean O'Hair,$427268
173,-2,39324,J.J. Spaun,$419752
174,-2,33413,Ben Martin,$411673
175,-2,31557,Jim Herman,$407995
176,-2,26758,David Hearn,$406435
177,-2,29484,Peter Uihlein,$399417
178,-2,27554,Scott Harrington,$370388
179,-2,47529,Mito Pereira,$370348
180,-2,33120,Mark Anderson,$360642
181,-2,27556,Ted Potter Jr.,$355877
182,-2,29926,Danny Lee,$347862
183,-2,32254,Xinjun Zhang,$343355
184,-2,23983,Luke Donald,$333336
185,-2,32333,Kevin Tway,$323098
186,-2,48084,Wesley Bryan,$320426
187,-2,32366,Kevin Chappell,$282510
188,-2,28679,Fabián Gómez,$258734
189,-2,23788,D.J. Trahan,$255177
190,-2,34213,Grayson Murray,$255130
191,-2,21528,Henrik Stenson,$245906
192,-2,33404,Chris Baker,$238627
193,-2,28420,Ryan Brehm,$238198
194,-2,48119,Ben Taylor,$232604
195,-2,27330,Josh Teater,$224952
196,-2,35230,Nelson Ledesma,$215567
197,-2,25572,Graeme McDowell,$212749
198,-2,48045,Michael Gellerman,$198087
199,-2,32618,Rhein Gibson,$195664
200,-2,10809,Jim Furyk,$184897
201,-2,34314,Sebastian Cappelen,$179289
202,-2,34409,David Lingmerth,$175817
203,-2,30978,Kiradech Aphibarnrat,$166496
204,-2,24924,Bill Haas,$161963
205,-2,22371,Aaron Baddeley,$160640
206,-2,27095,Nick Watney,$159576
207,-2,25349,Tim Wilkinson,$157744
208,-2,35732,Wes Roach,$156364
209,-2,35879,Kelly Kraft,$138616
210,-2,27141,J.B. Holmes,$136546
211,-2,24925,Jonathan Byrd,$135425
212,-2,39975,Michael Kim,$132613
213,-2,24357,K.J. Choi,$122319
214,-2,20593,Greg Chalmers,$112972
215,-2,34021,Bud Cauley,$100650
216,-2,27408,Martin Kaymer,$87941
217,-2,24846,Ricky Barnes,$86597
218,-2,26951,Johnson Wagner,$76464
219,-2,01666,Bernhard Langer,$74750
220,-2,27895,Jonas Blixt,$64491
221,-2,08793,Tiger Woods,$64200
222,-2,35617,Martin Trainer,$60284
223,-2,20645,John Senden,$59700
224,-2,24781,Hunter Mahan,$58600
