RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
1,0,46970,Jon Rahm,20.74,7705933,37162300
2,0,47959,Bryson DeChambeau,19.71,7426415,37670000
3,0,35450,Patrick Cantlay,19.33,7638805,39520300
4,0,50525,Collin Morikawa,18.35,7059908,38478300
5,0,26329,Louis Oosthuizen,18.13,6306679,34780300
6,0,33448,Justin Thomas,16.76,6537153,38993000
7,0,36689,Brooks Koepka,16.45,5204136,31639000
8,0,34046,Jordan Spieth,15.57,6470482,41557000
9,0,34099,Harris English,15.38,6200481,40325000
10,0,35891,Cameron Smith,14.70,5851867,39810300
11,0,30925,Dustin Johnson,14.26,5001136,35078000
12,0,48081,Xander Schauffele,13.97,5240653,37524300
13,0,47504,Sam Burns,13.54,5160030,38097300
14,0,45526,Abraham Ancer,13.32,5816565,43655000
15,0,29725,Tony Finau,13.20,5740097,43473300
16,0,46717,Viktor Hovland,12.75,5048772,39612300
17,0,28237,Rory McIlroy,11.94,4391809,36789000
18,0,30944,Jason Kokrak,11.77,5118629,43482300
19,0,40026,Daniel Berger,11.41,4258579,37319000
20,0,32839,Hideki Matsuyama,11.37,4963594,43655000
21,0,39834,Guido Migliozzi,11.16,630759,5652000
22,0,34360,Patrick Reed,10.68,4019044,37634000
23,0,20396,Lee Westwood,10.13,3435368,33918000
24,0,47483,Will Zalatoris,9.94,3935686,39606000
25,0,46046,Scottie Scheffler,9.90,4505589,45498300
26,0,54421,Garrick Higgo,9.84,1378456,14006000
27,0,29420,Billy Horschel,9.79,4030906,41178300
28,0,20229,Stewart Cink,9.36,3596319,38404000
29,0,45486,Joaquin Niemann,9.12,3936912,43187000
30,0,25364,Paul Casey,8.89,3129666,35221000
31,0,25396,Kevin Na,8.76,3625982,41387000
32,0,39997,Corey Conners,8.74,4007567,45877000
33,0,34021,Bud Cauley,8.47,100650,1188000
34,0,28252,Seamus Power,8.07,1547290,19170000
35,0,39971,Sungjae Im,7.87,4157182,52806300
36,0,56278,Matthew Wolff,7.86,2507324,31900300
37,0,21209,Sergio Garcia,7.79,2998555,38507000
38,0,29221,Webb Simpson,7.74,2783012,35960000
39,0,39977,Max Homa,7.54,3448578,45733300
40,0,26851,Marc Leishman,7.45,3107047,41700300
41,0,12716,Charley Hoffman,7.42,3049763,41101300
42,0,27644,Brian Harman,7.25,3221821,44419000
43,0,45157,Cam Davis,7.23,2746956,37982000
43,0,46501,Ollie Schniederjans,7.23,276000,3816000
45,0,01810,Phil Mickelson,7.12,2707199,38036000
46,0,33204,Shane Lowry,7.09,2636597,37185000
47,0,23481,Marcel Siem,6.91,143063,2070000
48,0,29478,Kevin Kisner,6.85,2952177,43122300
49,0,49964,Aaron Wise,6.63,2207563,33318000
50,0,34098,Russell Henley,6.61,2545330,38513000
50,0,37455,Si Woo Kim,6.61,3245928,49117000
52,0,28114,Dawie van der Walt,6.56,82600,1260000
53,0,32791,K.H. Lee,6.54,3085133,47178300
54,0,33141,Keegan Bradley,6.31,2572089,40750300
55,0,40098,Matt Fitzpatrick,6.22,2252351,36195000
56,0,33419,Cameron Tringale,6.21,2428609,39085300
57,0,27064,Jhonattan Vegas,6.13,2069765,33757300
58,0,10381,Curtis Thompson,6.06,81750,1350000
59,0,33667,Carlos Ortiz,5.97,2682104,44933000
60,0,34363,Tyrrell Hatton,5.96,2010279,33718300
61,0,36326,David Lipsky,5.94,265325,4466000
62,0,23320,Ryan Palmer,5.91,2276042,38532300
63,0,25900,Lucas Glover,5.88,2577704,43857300
64,0,30926,Chris Kirk,5.87,2176116,37069300
65,0,29974,Branden Grace,5.75,2222244,38671300
65,0,46442,Maverick McNealy,5.75,2055002,35719300
67,0,40006,Erik van Rooyen,5.64,2211281,39197300
68,0,47529,Mito Pereira,5.61,370348,6606000
69,0,26331,Charl Schwartzel,5.59,2264460,40489300
70,0,47988,Nick Hardy,5.50,137703,2502000
71,0,46402,Talor Gooch,5.48,2291437,41850300
71,0,26300,Matt Jones,5.48,2496677,45531300
73,0,27349,Alex Noren,5.40,2085051,38608300
74,0,32757,Patton Kizzire,5.31,2102294,39564000
75,0,31646,Emiliano Grillo,5.23,2100336,40158000
76,0,35544,Andrew Yun,5.19,28000,540000
76,0,29939,Fabrizio Zanotti,5.19,28000,540000
78,0,25804,Bubba Watson,5.08,1873381,36848300
79,0,52372,Cameron Champ,5.07,2154103,42490300
80,0,37189,Harold Varner III,4.91,2013461,41047300
81,0,27214,Kevin Streelman,4.71,2162402,45936300
82,0,46550,Brandon Hagy,4.70,1593365,33883300
83,0,48887,Matt Wallace,4.68,1369595,29277300
84,0,24138,Ian Poulter,4.65,1641459,35311000
85,0,24502,Adam Scott,4.58,1517533,33150000
86,0,27936,Martin Laird,4.55,1812120,39833300
87,0,22405,Justin Rose,4.54,1304180,28712300
87,0,34431,Robert Streb,4.54,1811604,39941300
89,0,33597,Harry Higgs,4.53,1829267,40408300
90,0,34264,Hudson Swafford,4.52,1759907,38942000
91,0,49766,Hank Lebioda,4.43,1286430,29023300
92,0,47679,Victor Perez,4.39,1071391,24378000
93,0,39546,Keith Mitchell,4.37,1665249,38077300
94,0,49298,Kramer Hickok,4.34,1348745,31075300
95,0,46340,Alex Smalley,4.29,151353,3528000
96,0,52215,Robert MacIntyre,4.27,1034829,24252000
97,0,35506,Mackenzie Hughes,4.14,1845824,44571000
98,0,46414,Aaron Rai,4.11,323500,7870000
99,0,48822,Sebastián Muñoz,4.07,2097446,51501000
100,0,32640,Troy Merritt,4.01,1827790,45547300
101,0,25198,Francesco Molinari,4.00,996977,24930000
102,0,40250,Taylor Pendrith,3.98,271959,6840000
103,0,49771,J.T. Poston,3.81,1663521,43679000
104,0,33293,Thomas Pieters,3.79,327602,8647300
105,0,53165,Doc Redman,3.76,1361633,36241300
106,0,29518,Brendan Steele,3.74,1358526,36286300
107,0,34076,Joel Dahmen,3.68,1452347,39436300
108,0,06527,Steve Stricker,3.66,640311,17514000
109,0,34256,Andrew Putnam,3.64,1572704,43153300
110,0,26596,Ryan Moore,3.62,777994,21474000
111,0,32448,James Hahn,3.59,1197328,33307300
111,0,30163,Henrik Norlander,3.59,1377085,38311300
111,0,33486,Roger Sloan,3.59,1107623,30823300
114,0,29970,Dylan Frittelli,3.58,1564495,43722300
115,0,30911,Tommy Fleetwood,3.56,1149631,32289000
115,0,52375,Doug Ghim,3.56,1283807,36061300
117,0,45522,Christiaan Bezuidenhout,3.52,839265,23836000
118,0,28089,Jason Day,3.50,1291234,36913000
119,0,54628,Lee Hodges,3.49,160344,4590000
120,0,35532,Tom Hoge,3.47,1690223,48742300
121,0,35310,Lanto Griffin,3.44,1612446,46918300
122,0,34466,Peter Malnati,3.43,1429713,41731300
123,0,31420,Anirban Lahiri,3.42,952131,27810000
124,0,56272,Wilco Nienaber,3.41,205214,6014000
125,0,37157,Renato Paratore,3.36,75649,2250000
125,0,27649,Brandt Snedeker,3.36,1347790,40129300
127,0,24024,Zach Johnson,3.35,1241402,37062000
127,0,35449,Adam Long,3.35,1496681,44615000
129,0,23108,Matt Kuchar,3.30,1348917,40855000
130,0,50493,Justin Suh,3.27,388181,11887300
131,0,47137,Trevor Simsby,3.24,59000,1820000
132,0,31323,Gary Woodland,3.19,1294062,40565000
133,0,21961,Charles Howell III,3.18,947154,29808000
134,0,51766,Wyndham Clark,3.16,1198800,37933300
134,0,40042,Tyler McCumber,3.16,1025909,32418000
134,0,29908,C.T. Pan,3.16,1227777,38887300
134,0,25818,Scott Piercy,3.16,1071702,33919300
134,0,54783,Dylan Wu,3.16,71030,2250000
139,0,27129,Luke List,3.13,1243787,39751300
140,0,29484,Peter Uihlein,3.10,399417,12895300
141,0,20766,Padraig Harrington,3.08,640513,20826000
142,0,30927,Brendon Todd,3.01,1349804,44902300
142,0,27770,Camilo Villegas,3.01,945774,31428000
144,0,47993,Denny McCarthy,3.00,1212977,40428000
145,0,31560,Brian Stuard,2.98,1343197,45043300
146,0,30692,Scott Stallings,2.94,1030868,35071300
147,0,33399,Adam Hadwin,2.93,1308758,44667000
147,0,37187,Tain Lee,2.93,158240,5400000
147,0,24361,Pat Perez,2.93,1200834,41011300
150,0,30812,Benjamin Hebert,2.91,60143,2070000
151,0,30996,Mark Baldwin,2.89,18235,630000
152,0,32102,Rickie Fowler,2.88,1089904,37881000
153,0,34563,Chesson Hadley,2.84,940986,33163300
154,0,36871,Matthew NeSmith,2.83,1111102,39193300
155,0,49960,Sepp Straka,2.80,1136615,40561300
156,0,30110,Kyle Stanley,2.79,1061178,38005300
157,0,23621,Rory Sabbatini,2.77,968716,34974000
158,0,47347,Adam Schenk,2.76,1101722,39985300
159,0,46646,Antoine Rozner,2.75,252299,9182000
160,0,19803,Ryan Armour,2.74,962354,35100000
161,0,47128,Richy Werenski,2.72,1180394,43440300
162,0,33122,Russell Knox,2.69,1130467,42091300
162,0,28775,Nate Lashley,2.69,879981,32760000
164,0,37275,Sam Ryder,2.68,1080154,40237300
165,0,32150,Michael Thompson,2.63,907001,34458300
166,0,24494,Erik Compton,2.62,68438,2610000
167,0,39953,Chase Seiffert,2.61,824736,31543300
168,0,31569,Jason Scrivener,2.58,156314,6050000
168,0,32139,Danny Willett,2.58,618364,24001300
170,0,23814,Edoardo Molinari,2.56,57696,2250000
171,0,26476,Chez Reavie,2.55,1126279,44179300
172,0,54687,Broc Everett,2.54,33337,1314000
173,0,29535,Brice Garnett,2.48,926914,37393300
174,0,29454,Bernd Wiesberger,2.45,573559,23458000
175,0,19846,Brian Gay,2.42,916158,37880000
176,0,34255,Joseph Bramlett,2.41,735440,30535300
177,0,46435,Austin Cook,2.38,898902,37753300
178,0,22056,Cameron Percy,2.37,784607,33109300
178,0,23623,Bo Van Pelt,2.37,752234,31687300
180,0,34374,Erik Barnes,2.36,29750,1260000
181,0,48084,Wesley Bryan,2.31,320426,13878000
181,0,51890,Greyson Sigg,2.31,189662,8226000
183,0,39058,Lucas Herbert,2.30,403929,17572000
184,0,34174,John Huh,2.27,581646,25632000
185,0,51894,Vince Whaley,2.26,692292,30589300
186,0,36699,Patrick Rodgers,2.24,968100,43290000
187,0,26341,Wade Ormsby,2.21,130383,5890000
188,0,33490,Bo Hoag,2.19,916522,41785300
189,0,25493,Nick Taylor,2.17,862159,39642300
190,0,33413,Ben Martin,2.15,411673,19159300
191,0,51634,Sahith Theegala,2.12,188613,8910000
192,0,32816,Satoshi Kodaira,2.10,671889,31968000
193,0,32070,Rafael Campos,2.02,565186,28015300
193,0,36799,Stephan Jaeger,2.02,92489,4590000
195,0,52374,Brandon Wu,1.99,91125,4590000
196,0,39831,Bobby Bai,1.97,12425,630000
196,0,10809,Jim Furyk,1.97,184897,9378000
196,0,49310,David Gazzolo,1.97,12425,630000
199,0,39067,MJ Daffue,1.91,176780,9270000
200,0,32366,Kevin Chappell,1.89,282510,14958000
201,0,56630,Akshay Bhatia,1.88,258961,13759300
201,0,29268,Bronson Burgoon,1.88,558656,29725300
201,0,32662,Michael Gligic,1.88,620442,33001300
204,0,34362,Laurie Canter,1.86,33875,1820000
204,0,34500,Ryosuke Kinoshita,1.86,94657,5078000
206,0,35461,Beau Hossler,1.85,660397,35737300
207,0,55182,Tom Kim,1.82,98258,5409000
208,0,28938,Justin Harding,1.81,138750,7650000
