RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,35450,Patrick Cantlay,15000000
2,0,46970,Jon Rahm,5000000
3,0,25396,Kevin Na,4000000
4,0,33448,Justin Thomas,3000000
5,0,46717,Viktor Hovland,2200000
5,0,48081,Xander Schauffele,2200000
7,0,47959,Bryson DeChambeau,1300000
8,0,30925,Dustin Johnson,1100000
9,0,45526,Abraham Ancer,890000
9,0,29420,Billy Horschel,890000
11,0,40026,Daniel Berger,705000
11,0,29725,Tony Finau,705000
11,0,30944,Jason Kokrak,705000
14,0,21209,Sergio Garcia,583750
14,0,28237,Rory McIlroy,583750
14,0,26329,Louis Oosthuizen,583750
14,0,35891,Cameron Smith,583750
18,0,47504,Sam Burns,527500
18,0,34099,Harris English,527500
20,0,39971,Sungjae Im,497500
20,0,34046,Jordan Spieth,497500
22,0,39997,Corey Conners,466667
22,0,46046,Scottie Scheffler,466667
22,0,40006,Erik van Rooyen,466667
25,0,34360,Patrick Reed,445000
26,0,20229,Stewart Cink,425000
26,0,32839,Hideki Matsuyama,425000
26,0,50525,Collin Morikawa,425000
29,0,45486,Joaquin Niemann,405000
30,0,36689,Brooks Koepka,395000
31,0,32791,K.H. Lee,200000
32,0,12716,Charley Hoffman,195000
33,0,27349,Alex Noren,190000
34,0,37455,Si Woo Kim,186000
35,0,39977,Max Homa,183000
36,0,34264,Hudson Swafford,181000
37,0,45157,Cam Davis,179000
38,0,29478,Kevin Kisner,177000
39,0,33141,Keegan Bradley,175000
40,0,29221,Webb Simpson,173000
41,0,27644,Brian Harman,171000
42,0,26851,Marc Leishman,169000
43,0,33419,Cameron Tringale,168000
44,0,37189,Harold Varner III,167000
45,0,33204,Shane Lowry,166000
46,0,25900,Lucas Glover,165000
47,0,26300,Matt Jones,164000
48,0,33667,Carlos Ortiz,163000
49,0,49964,Aaron Wise,162000
50,0,20396,Lee Westwood,161000
51,0,26331,Charl Schwartzel,160000
52,0,25364,Paul Casey,159000
53,0,48822,Sebastián Muñoz,158000
54,0,35532,Tom Hoge,157000
55,0,29974,Branden Grace,156000
56,0,34098,Russell Henley,155000
57,0,52372,Cameron Champ,154000
58,0,46442,Maverick McNealy,153000
59,0,31646,Emiliano Grillo,152000
60,0,34431,Robert Streb,151000
61,0,27064,Jhonattan Vegas,150000
62,0,30926,Chris Kirk,150000
63,0,32757,Patton Kizzire,150000
64,0,27214,Kevin Streelman,150000
65,0,39546,Keith Mitchell,150000
66,0,33597,Harry Higgs,140000
67,0,35506,Mackenzie Hughes,140000
68,0,46402,Talor Gooch,140000
69,0,23320,Ryan Palmer,140000
