RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
51,0,23320,Ryan Palmer,$98958,2276042
52,0,33667,Carlos Ortiz,$95789,2682104
53,0,33141,Keegan Bradley,$95263,2572089
54,0,32791,K.H. Lee,$93489,3085133
55,0,49964,Aaron Wise,$91982,2207563
56,0,28252,Seamus Power,$91017,1547290
57,0,33419,Cameron Tringale,$89948,2428609
58,0,25900,Lucas Glover,$85923,2577704
59,0,25804,Bubba Watson,$85154,1873381
60,0,26331,Charl Schwartzel,$83869,2264460
61,0,30926,Chris Kirk,$83697,2176116
62,0,27349,Alex Noren,$83402,2085051
63,0,26300,Matt Jones,$83223,2496677
64,0,52372,Cameron Champ,$82850,2154103
65,0,28114,Dawie van der Walt,$82600,82600
66,0,29974,Branden Grace,$82305,2222244
67,0,40006,Erik van Rooyen,$81899,2211281
68,0,46402,Talor Gooch,$81837,2291437
69,0,10381,Curtis Thompson,$81750,81750
70,0,24502,Adam Scott,$79870,1517533
71,0,27064,Jhonattan Vegas,$79606,2069765
72,0,46442,Maverick McNealy,$79039,2055002
73,0,24138,Ian Poulter,$78165,1641459
74,0,22405,Justin Rose,$76716,1304180
75,0,48887,Matt Wallace,$76089,1369595
76,0,37157,Renato Paratore,$75649,75649
77,0,36326,David Lipsky,$73608,220825
78,0,32757,Patton Kizzire,$72493,2102294
79,0,27214,Kevin Streelman,$72080,2162402
80,0,54783,Dylan Wu,$71030,71030
81,0,31646,Emiliano Grillo,$70011,2100336
82,0,37189,Harold Varner III,$69430,2013461
83,0,46501,Ollie Schniederjans,$69000,276000
84,0,47988,Nick Hardy,$68851,137703
85,0,27936,Martin Laird,$67116,1812120
86,0,25198,Francesco Molinari,$66465,996977
87,0,35506,Mackenzie Hughes,$65922,1845824
88,0,48822,Sebastián Muñoz,$65545,2097446
89,0,33597,Harry Higgs,$65331,1829267
90,0,34431,Robert Streb,$64700,1811604
91,0,30911,Tommy Fleetwood,$63868,1149631
92,0,45522,Christiaan Bezuidenhout,$60772,729265
93,0,34264,Hudson Swafford,$60686,1759907
94,0,30812,Benjamin Hebert,$60143,60143
95,0,39546,Keith Mitchell,$59473,1665249
96,0,28089,Jason Day,$58692,1291234
97,0,06527,Steve Stricker,$58210,640311
98,0,23814,Edoardo Molinari,$57696,57696
99,0,49771,J.T. Poston,$57363,1663521
100,0,46550,Brandon Hagy,$56906,1593365
101,0,29518,Brendan Steele,$56605,1358526
102,0,49298,Kramer Hickok,$56198,1348745
103,0,29970,Dylan Frittelli,$55875,1564495
104,0,35310,Lanto Griffin,$55602,1612446
105,0,32640,Troy Merritt,$55388,1827790
106,0,23108,Matt Kuchar,$53957,1348917
107,0,34076,Joel Dahmen,$53791,1452347
108,0,49766,Hank Lebioda,$53601,1286430
109,0,47529,Mito Pereira,$52907,370348
110,0,31323,Gary Woodland,$51762,1294062
111,0,24024,Zach Johnson,$51725,1241402
112,0,53165,Doc Redman,$50431,1361633
113,0,52215,Robert MacIntyre,$50410,655329
114,0,35449,Adam Long,$49889,1496681
115,0,35532,Tom Hoge,$49712,1690223
116,0,34256,Andrew Putnam,$49147,1572704
117,0,26596,Ryan Moore,$48625,777994
118,0,30927,Brendon Todd,$48207,1349804
119,0,27649,Brandt Snedeker,$48135,1347790
120,0,32448,James Hahn,$47893,1197328
121,0,34466,Peter Malnati,$47657,1429713
122,0,52375,Doug Ghim,$47548,1283807
123,0,30163,Henrik Norlander,$47486,1377085
124,0,33293,Thomas Pieters,$46800,327602
125,0,29908,C.T. Pan,$45473,1227777
126,0,32102,Rickie Fowler,$45413,1089904
127,0,40250,Taylor Pendrith,$45327,271959
128,0,33399,Adam Hadwin,$45130,1308758
129,0,21961,Charles Howell III,$45103,947154
130,0,51766,Wyndham Clark,$44400,1198800
131,0,31420,Anirban Lahiri,$43279,952131
132,0,56272,Wilco Nienaber,$42304,169214
133,0,25818,Scott Piercy,$41219,1071702
134,0,40042,Tyler McCumber,$41036,1025909
135,0,33486,Roger Sloan,$41023,1107623
136,0,29454,Bernd Wiesberger,$40812,489738
137,0,47993,Denny McCarthy,$40433,1212977
138,0,27129,Luke List,$40122,1243787
139,0,20766,Padraig Harrington,$40032,640513
140,0,37187,Tain Lee,$39560,158240
141,0,23621,Rory Sabbatini,$38749,968716
142,0,32139,Danny Willett,$38648,618364
143,0,31560,Brian Stuard,$38377,1343197
144,0,36871,Matthew NeSmith,$38314,1111102
145,0,30692,Scott Stallings,$38180,1030868
146,0,47128,Richy Werenski,$38077,1180394
147,0,46340,Alex Smalley,$37838,151353
148,0,32150,Michael Thompson,$37792,907001
149,0,26476,Chez Reavie,$37543,1126279
150,0,24361,Pat Perez,$37526,1200834
151,0,01666,Bernhard Langer,$37375,74750
152,0,49960,Sepp Straka,$36665,1136615
153,0,30110,Kyle Stanley,$36592,1061178
154,0,27770,Camilo Villegas,$36376,945774
155,0,33122,Russell Knox,$35327,1130467
156,0,50493,Justin Suh,$35289,388181
157,0,28775,Nate Lashley,$35199,879981
158,0,34563,Chesson Hadley,$34851,940986
159,0,28938,Justin Harding,$34688,138750
160,0,31569,Jason Scrivener,$34605,103814
161,0,19803,Ryan Armour,$34370,962354
162,0,24494,Erik Compton,$34219,68438
163,0,19846,Brian Gay,$33932,916158
164,0,37275,Sam Ryder,$33755,1080154
165,0,33974,Dean Burmester,$33409,66817
166,0,47347,Adam Schenk,$33386,1101722
167,0,54687,Broc Everett,$33337,33337
168,0,29484,Peter Uihlein,$33285,399417
169,0,47679,Victor Perez,$32699,392391
170,0,46732,Rick Lamb,$32351,32351
171,0,54628,Lee Hodges,$32069,160344
172,0,37250,Romain Langasque,$32012,64024
173,0,46435,Austin Cook,$30997,898902
174,0,29535,Brice Garnett,$29900,926914
175,0,34374,Erik Barnes,$29750,29750
176,0,25493,Nick Taylor,$29730,862159
177,0,39953,Chase Seiffert,$29455,824736
178,0,50722,Jon Thomson,$29417,29417
179,0,48084,Wesley Bryan,$29130,320426
180,0,34174,John Huh,$29082,581646
181,0,22056,Cameron Percy,$29060,784607
182,0,33490,Bo Hoag,$28641,916522
183,0,36699,Patrick Rodgers,$28474,968100
184,0,39058,Lucas Herbert,$28403,312429
185,0,35544,Andrew Yun,$28000,28000
185,0,29939,Fabrizio Zanotti,$28000,28000
187,0,46646,Antoine Rozner,$27720,138599
188,0,32775,Shugo Imahira,$27287,81861
189,0,46414,Aaron Rai,$27250,109000
190,0,34255,Joseph Bramlett,$27239,735440
191,0,45836,Richard Bland,$27114,54227
192,0,51890,Greyson Sigg,$27095,189662
193,0,51634,Sahith Theegala,$26945,188613
194,0,34708,Jack Senior,$26900,26900
195,0,23623,Bo Van Pelt,$26865,752234
196,0,25632,Jimmy Walker,$26451,661287
197,0,10809,Jim Furyk,$26414,184897
198,0,54190,Richard Mansell,$26125,26125
199,0,34541,Poom Saksansin,$25938,25938
200,0,51894,Vince Whaley,$25640,692292
201,0,35181,Daniel van Tonder,$25572,76717
202,0,47056,Rikuya Hoshino,$25385,101541
203,0,55789,Taylor Montgomery,$25183,25183
204,0,32816,Satoshi Kodaira,$24885,671889
205,0,34587,Chan Kim,$24792,148751
206,0,33410,Andrew Landry,$24758,594200
207,0,36801,Mark Hubbard,$23817,762137
208,0,56630,Akshay Bhatia,$23542,258961
208,0,32366,Kevin Chappell,$23542,282510
210,0,47842,Hanbyeol Kim,$23205,23205
211,0,33413,Ben Martin,$22871,411673
212,0,52411,Kyle Westmoreland,$22814,22814
213,0,52374,Brandon Wu,$22781,91125
214,0,32070,Rafael Campos,$22607,565186
215,0,35461,Beau Hossler,$22013,660397
216,0,23325,Vaughn Taylor,$21625,648742
217,0,29268,Bronson Burgoon,$21487,558656
218,0,08793,Tiger Woods,$21400,64200
219,0,32662,Michael Gligic,$21395,620442
220,0,35104,Tom Lewis,$20759,581245
221,0,24140,Sean O'Hair,$20346,427268
222,0,49773,Chase Koepka,$20251,60754
223,0,50188,S.H. Kim,$20169,20169
224,0,55182,Tom Kim,$19652,98258
225,0,39067,MJ Daffue,$19642,176780
226,0,46930,Jaekyeong Lee,$19208,19208
227,0,57362,Austin Eckroat,$19118,133827
228,0,35658,Kris Ventura,$18883,547615
229,0,59872,Brad Marek,$18800,18800
230,0,26499,Rafa Cabrera Bello,$18705,486337
231,0,33948,Byeong Hun An,$18646,540748
232,0,31557,Jim Herman,$18545,407995
233,0,36799,Stephan Jaeger,$18498,92489
234,0,30996,Mark Baldwin,$18235,18235
235,0,57975,Harry Hall,$17777,17777
236,0,29479,Scott Brown,$17724,531728
237,0,27408,Martin Kaymer,$17588,87941
238,0,25686,Jason Dufner,$17423,505269
239,0,47989,Sam Horsfield,$17283,51850
240,0,33120,Mark Anderson,$17173,360642
241,0,46724,Jeongwoo Ham,$16965,16965
242,0,26758,David Hearn,$16935,406435
243,0,48640,Johannes Veerman,$16840,33679
244,0,26328,Shaun Norris,$16712,50137
245,0,27942,Rob Oppenheim,$16606,448364
246,0,33605,Gunn Charoenkul,$16480,16480
247,0,47238,Jazz Janewattananond,$16370,98220
248,0,29425,Andrew Svoboda,$16206,16206
249,0,39324,J.J. Spaun,$16144,419752
250,0,56781,Isaiah Salinda,$16001,32002
251,0,34409,David Lingmerth,$15983,175817
252,0,58381,Kyle Mendoza,$15900,15900
253,0,49481,Tae Hee Lee,$15795,15795
254,0,56762,Will Gordon,$15771,488887
255,0,54334,Ben Cook,$15650,31300
256,0,45609,Tyler Duncan,$15451,509882
257,0,33653,Thomas Detry,$15159,106112
258,0,45847,JC Ritchie,$15139,45417
259,0,58693,George Markham,$15120,15120
260,0,10423,Mike Weir,$14969,44906
261,0,31997,Steve Lewton,$14784,14784
262,0,56320,Bryson Nimmer,$14766,44299
263,0,45194,Marcus Armitage,$14709,29417
264,0,26341,Wade Ormsby,$14628,43883
265,0,34656,Mikumu Horikawa,$14560,14560
266,0,29926,Danny Lee,$14494,347862
267,0,23983,Luke Donald,$14493,333336
268,0,46441,Robby Shelton,$14491,463699
269,0,27171,Jay McLuen,$14454,14454
270,0,06373,José María Olazábal,$14318,28635
271,0,27556,Ted Potter Jr.,$14235,355877
272,0,25572,Graeme McDowell,$14183,212749
273,0,34500,Ryosuke Kinoshita,$13886,41657
274,0,27974,Sung Kang,$13836,428931
275,0,21528,Henrik Stenson,$13661,245906
276,0,32333,Kevin Tway,$13462,323098
277,0,29936,Ryan Fox,$13450,26900
278,0,36698,Andy Zhang,$13398,13398
279,0,35314,Andy Sullivan,$13304,79821
280,0,47918,Naoki Sekito,$13280,13280
281,0,27330,Josh Teater,$13232,224952
282,0,39831,Bobby Bai,$12425,12425
282,0,49310,David Gazzolo,$12425,12425
284,0,27554,Scott Harrington,$12346,370388
285,0,32254,Xinjun Zhang,$12263,343355
286,0,48119,Ben Taylor,$12242,232604
287,0,34213,Grayson Murray,$11597,255130
288,0,35230,Nelson Ledesma,$11346,215567
289,0,28420,Ryan Brehm,$11343,238198
290,0,35732,Wes Roach,$11169,156364
291,0,47334,Sam Fidone,$10926,21853
292,0,33404,Chris Baker,$10847,238627
293,0,28679,Fabián Gómez,$10781,258734
294,0,58168,Davis Thompson,$10701,85612
295,0,23788,D.J. Trahan,$10632,255177
296,0,48045,Michael Gellerman,$10426,198087
297,0,46045,Michael Miller,$10180,10180
298,0,25349,Tim Wilkinson,$9859,157744
299,0,30978,Kiradech Aphibarnrat,$9794,166496
300,0,56676,John Augenstein,$9500,94998
301,0,20593,Greg Chalmers,$9414,112972
302,0,47591,Eric Cole,$9333,28000
303,0,46439,Will Grimmer,$9287,9287
304,0,24925,Jonathan Byrd,$9028,135425
305,0,01381,Fred Funk,$9000,9000
306,0,30852,Ryo Ishikawa,$8721,43603
307,0,32618,Rhein Gibson,$8507,195664
308,0,32199,Matthew Borchert,$8440,8440
309,0,35879,Kelly Kraft,$8154,138616
310,0,24924,Bill Haas,$8098,161963
311,0,27895,Jonas Blixt,$8061,64491
312,0,34314,Sebastian Cappelen,$7795,179289
313,0,52330,Dylan Meyer,$7786,23358
314,0,32200,Roberto Castro,$7459,52212
315,0,47127,David Pastore,$7315,7315
315,0,51395,Trey Shirley,$7315,7315
317,0,22371,Aaron Baddeley,$7302,160640
318,0,27141,J.B. Holmes,$7187,136546
319,0,50006,Willie Mack III,$7086,28343
320,0,48705,Dalton Ward,$7062,7062
321,0,54364,Stephen Stallings Jr.,$7037,42220
322,0,35300,Andrew Loupe,$6895,6895
323,0,20157,Retief Goosen,$6810,6810
324,0,36299,Edward Figueroa,$6750,6750
325,0,24846,Ricky Barnes,$6661,86597
326,0,27095,Nick Watney,$6383,159576
327,0,51567,Will Cannon,$6360,6360
328,0,52686,Rasmus Hojgaard,$6283,37700
329,0,24357,K.J. Choi,$5825,122319
330,0,23802,Brad Kennedy,$5376,26880
331,0,26420,Richard Johnson,$5271,36899
332,0,24358,Robert Garrigus,$5178,36243
333,0,47995,Davis Riley,$5042,35297
334,0,29461,Jamie Lovemark,$4845,77527
335,0,26951,Johnson Wagner,$4779,76464
336,0,37212,Paul Barjon,$4555,27330
337,0,47917,Takumi Kanaya,$4480,26880
338,0,39975,Michael Kim,$4420,132613
339,0,08075,Jerry Kelly,$4378,13134
340,0,20645,John Senden,$4264,59700
341,0,35946,Willy Pumarol,$4220,8440
342,0,32582,Eric Dugas,$4180,8360
343,0,37273,Derek Ernst,$4156,16625
344,0,57124,Michael Feagles,$4078,8155
345,0,31202,William McGirt,$4026,44290
346,0,35376,Roberto Díaz,$3960,7920
347,0,24507,Jason Bohn,$3808,15230
348,0,28259,Sangmoon Bae,$3722,40945
349,0,54314,Tyler Strafaci,$3519,21111
350,0,30750,Tommy Gainey,$3518,14070
351,0,57944,Andy Ogletree,$3492,20952
352,0,33449,Zack Sucher,$3333,46656
353,0,23353,J.J. Henry,$3113,31125
354,0,37076,Marcelo Rozo,$3075,6150
355,0,29289,S.Y. Noh,$2990,17941
356,0,25562,Andres Romero,$2683,18780
357,0,32334,Charlie Beljan,$2544,15263
358,0,34610,Matthias Schwab,$2290,9160
359,0,24781,Hunter Mahan,$2254,58600
360,0,59160,John Pak,$2175,15225
361,0,35617,Martin Trainer,$2153,60284
362,0,40058,Zac Blair,$2030,8120
363,0,20472,Alex Cejka,$2010,10050
364,0,27958,Ryan Blaum,$1906,22869
365,0,24490,George McNeill,$1901,19012
366,0,40009,Dominic Bozzelli,$1849,24035
367,0,33418,Shawn Stefani,$1770,21235
368,0,26679,Kevin Stadler,$1533,32191
369,0,25240,D.A. Points,$1493,26865
370,0,21407,Arjun Atwal,$1015,8120
371,0,24449,Parker McLachlin,$677,6090
