RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,34363,Tyrrell Hatton,14,0,1,5,2016400
2,0,25274,Steven Bowditch,12,1,1,10,2016280
2,0,24357,K.J. Choi,12,0,1,16,2016140
2,0,39975,Michael Kim,12,2,2,16,2016330
2,0,22405,Justin Rose,12,1,3,7,2016180
6,0,34098,Russell Henley,11,0,1,14,2016140
6,0,21878,Mark Wilson,11,0,3,4,2016060
8,0,25364,Paul Casey,10,3,3,12,2016180
8,0,28089,Jason Day,10,0,3,11,2016290
8,0,19846,Brian Gay,10,1,3,14,2016270
8,0,36801,Mark Hubbard,10,0,1,17,2016170
8,0,25396,Kevin Na,10,0,2,12,2016120
8,0,27649,Brandt Snedeker,10,5,1,8,2016480
14,0,10885,Robert Allenby,9,2,1,18,2016210
14,0,40026,Daniel Berger,9,0,1,10,2016170
14,0,24494,Erik Compton,9,2,1,13,2016300
14,0,34262,Jon Curran,9,0,4,14,2016030
14,0,25191,Gonzalo Fernandez-Castaño,9,0,1,18,2016040
14,0,22378,Trevor Immelman,9,0,3,4,2016280
14,0,30711,Colt Knost,9,0,1,15,2016020
14,0,23108,Matt Kuchar,9,1,1,10,2016410
14,0,26881,Jarrod Lyle,9,0,1,5,2016210
14,0,24490,George McNeill,9,0,1,18,2016310
14,0,26596,Ryan Moore,9,1,2,6,2016430
14,0,10213,Dicky Pride,9,1,3,10,2016390
14,0,34431,Robert Streb,9,2,3,2,2016050
14,0,34264,Hudson Swafford,9,1,3,11,2016130
28,0,10505,Shane Bertsch,8,0,1,15,2016110
28,0,32200,Roberto Castro,8,1,1,11,2016120
28,0,45702,Rodolfo Cazaubòn,8,0,2,15,2016210
28,0,20593,Greg Chalmers,8,1,1,8,2016410
28,0,25720,Chad Collins,8,3,1,15,2016290
28,0,24083,Marcus Fraser,8,4,2,15,2016370
28,0,21209,Sergio Garcia,8,2,1,14,2016420
28,0,22892,Jason Gore,8,0,1,18,2016250
28,0,34563,Chesson Hadley,8,1,3,3,2016410
28,0,33399,Adam Hadwin,8,0,3,17,2016450
28,0,27747,Hiroshi Iwata,8,2,1,2,2016120
28,0,37455,Si Woo Kim,8,2,1,3,2016290
28,0,30926,Chris Kirk,8,8,4,5,2016480
28,0,30944,Jason Kokrak,8,1,4,16,2016200
28,0,01810,Phil Mickelson,8,2,4,7,2016320
28,0,23800,Bryce Molder,8,0,4,18,2016300
28,0,29289,S.Y. Noh,8,0,2,18,2016230
28,0,24140,Sean O'Hair,8,0,2,15,2016230
28,0,35451,Scott Pinckney,8,0,1,15,2016390
28,0,21959,Ted Purdy,8,0,2,6,2016260
28,0,34046,Jordan Spieth,8,0,4,17,2016340
28,0,25834,Daniel Summerhays,8,0,4,10,2016010
28,0,25493,Nick Taylor,8,1,2,12,2016250
28,0,30927,Brendon Todd,8,0,1,16,2016330
28,0,02206,David Toms,8,1,4,5,2016010
53,0,22371,Aaron Baddeley,7,1,4,4,2016210
53,0,24846,Ricky Barnes,7,2,1,1,2016450
53,0,40058,Zac Blair,7,1,2,2,2016140
53,0,33141,Keegan Bradley,7,0,4,11,2016450
53,0,32366,Kevin Chappell,7,0,4,17,2016200
53,0,21753,Brian Davis,7,0,3,13,2016150
53,0,20104,Ken Duke,7,0,3,3,2016170
53,0,34099,Harris English,7,5,4,11,2016470
53,0,25900,Lucas Glover,7,0,2,16,2016200
53,0,28679,Fabián Gómez,7,4,4,7,2016470
53,0,35539,Luke Guthrie,7,0,1,11,2016390
53,0,27644,Brian Harman,7,0,4,9,2016280
53,0,20766,Padraig Harrington,7,0,4,10,2016160
53,0,12782,Tim Herron,7,0,1,8,2016040
53,0,12716,Charley Hoffman,7,0,1,1,2016230
53,0,35532,Tom Hoge,7,0,1,2,2016310
53,0,34174,John Huh,7,0,1,7,2016410
53,0,21731,Freddie Jacobson,7,0,2,16,2016060
53,0,24024,Zach Johnson,7,2,2,16,2016310
53,0,29478,Kevin Kisner,7,0,1,14,2016110
53,0,29926,Danny Lee,7,0,2,13,2016420
53,0,26851,Marc Leishman,7,7,4,10,2016480
53,0,01706,Davis Love III,7,0,3,9,2016100
53,0,33413,Ben Martin,7,0,1,8,2016310
53,0,32839,Hideki Matsuyama,7,4,3,1,2016420
53,0,32640,Troy Merritt,7,0,4,16,2016160
53,0,26329,Louis Oosthuizen,7,2,2,15,2016470
53,0,01948,Tim Petrovic,7,0,1,2,2016210
53,0,34360,Patrick Reed,7,1,1,4,2016290
53,0,35732,Wes Roach,7,0,2,6,2016300
53,0,30110,Kyle Stanley,7,0,1,2,2016170
53,0,06527,Steve Stricker,7,1,2,12,2016420
53,0,33448,Justin Thomas,7,3,1,5,2016010
53,0,25632,Jimmy Walker,7,0,1,6,2016340
53,0,25349,Tim Wilkinson,7,3,4,12,2016210
88,0,29745,Tyler Aldridge,6,0,1,1,2016310
88,0,23048,Eric Axley,6,4,1,7,2016210
88,0,27895,Jonas Blixt,6,0,4,14,2016300
88,0,29479,Scott Brown,6,0,1,12,2016310
88,0,24925,Jonathan Byrd,6,1,1,5,2016040
88,0,20848,Ángel Cabrera,6,1,3,12,2016010
88,0,12510,Chad Campbell,6,2,3,2,2016200
88,0,34021,Bud Cauley,6,2,1,12,2016300
88,0,20472,Alex Cejka,6,1,1,9,2016020
88,0,23541,Ben Crane,6,0,3,11,2016330
88,0,47959,Bryson DeChambeau,6,1,2,7,2016320
88,0,23983,Luke Donald,6,1,1,5,2016470
88,0,25369,Jamie Donaldson,6,3,3,18,2016400
88,0,25686,Jason Dufner,6,0,3,1,2016030
88,0,37273,Derek Ernst,6,0,2,12,2016410
88,0,31416,Derek Fathauer,6,2,2,10,2016170
88,0,32618,Rhein Gibson,6,1,1,17,2016160
88,0,08725,Tom Gillis,6,6,2,16,2016390
88,0,20157,Retief Goosen,6,0,4,2,2016170
88,0,29974,Branden Grace,6,0,1,14,2016180
88,0,24924,Bill Haas,6,0,1,3,2016350
88,0,26758,David Hearn,6,0,4,2,2016350
88,0,23063,Scott Hend,6,2,2,14,2016030
88,0,31557,Jim Herman,6,1,1,9,2016030
88,0,27141,J.B. Holmes,6,4,1,14,2016180
88,0,20608,David Howell,6,0,1,12,2016400
88,0,21961,Charles Howell III,6,0,1,3,2016190
88,0,29222,Billy Hurley III,6,3,2,10,2016410
88,0,30925,Dustin Johnson,6,1,4,16,2016180
88,0,27974,Sung Kang,6,0,2,5,2016460
88,0,46440,Smylie Kaufman,6,0,2,2,2016160
88,0,33122,Russell Knox,6,0,4,15,2016030
88,0,36689,Brooks Koepka,6,3,2,18,2016230
88,0,34409,David Lingmerth,6,0,1,17,2016420
88,0,35300,Andrew Loupe,6,0,2,5,2016070
88,0,29461,Jamie Lovemark,6,0,4,12,2016190
88,0,24912,Will MacKenzie,6,0,2,16,2016010
88,0,24781,Hunter Mahan,6,3,4,9,2016010
88,0,34466,Peter Malnati,6,0,2,14,2016160
88,0,31202,William McGirt,6,1,2,1,2016280
88,0,27933,John Merrick,6,2,4,3,2016300
88,0,22046,Geoff Ogilvy,6,0,2,8,2016190
88,0,27942,Rob Oppenheim,6,0,2,17,2016340
88,0,33667,Carlos Ortiz,6,2,2,5,2016430
88,0,23320,Ryan Palmer,6,0,3,11,2016110
88,0,32876,Martin Piller,6,4,2,4,2016280
88,0,46970,Jon Rahm,6,6,1,2,2016450
88,0,26476,Chez Reavie,6,4,2,3,2016320
88,0,29476,Kyle Reifers,6,3,4,6,2016470
88,0,29223,Sam Saunders,6,0,1,9,2016190
88,0,33418,Shawn Stefani,6,1,1,11,2016020
88,0,31560,Brian Stuard,6,1,4,13,2016320
88,0,28132,Tyrone Van Aswegen,6,0,1,11,2016110
88,0,26951,Johnson Wagner,6,0,3,4,2016280
88,0,10423,Mike Weir,6,2,1,7,2016270
88,0,34265,Will Wilcox,6,1,1,10,2016040
