RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,35461,Beau Hossler,25,500,5.0
2,0,47959,Bryson DeChambeau,23,507,4.5
2,0,29420,Billy Horschel,23,521,4.4
2,0,30944,Jason Kokrak,23,547,4.2
2,0,49771,J.T. Poston,23,659,3.5
6,0,45526,Abraham Ancer,22,512,4.3
7,0,34076,Joel Dahmen,20,530,3.8
8,0,27974,Sung Kang,19,494,3.8
8,0,47993,Denny McCarthy,19,529,3.6
8,0,28237,Rory McIlroy,19,438,4.3
11,0,25900,Lucas Glover,18,585,3.1
11,0,27936,Martin Laird,18,488,3.7
11,0,26476,Chez Reavie,18,507,3.6
11,0,37189,Harold Varner III,18,506,3.6
11,0,27095,Nick Watney,18,479,3.8
16,0,39997,Corey Conners,17,434,3.9
16,0,48822,Sebastián Muñoz,17,436,3.9
16,0,23325,Vaughn Taylor,17,650,2.6
19,0,29478,Kevin Kisner,16,502,3.2
19,0,29221,Webb Simpson,16,539,3.0
19,0,34046,Jordan Spieth,16,540,3.0
22,0,19846,Brian Gay,15,515,2.9
22,0,39971,Sungjae Im,15,745,2.0
22,0,32757,Patton Kizzire,15,395,3.8
22,0,34466,Peter Malnati,15,595,2.5
22,0,46970,Jon Rahm,15,376,4.0
22,0,36699,Patrick Rodgers,15,315,4.8
22,0,33419,Cameron Tringale,15,369,4.1
22,0,37340,Chase Wright,15,400,3.8
30,0,34021,Bud Cauley,14,562,2.5
30,0,34099,Harris English,14,565,2.5
30,0,32102,Rickie Fowler,14,455,3.1
30,0,29970,Dylan Frittelli,14,456,3.1
30,0,33399,Adam Hadwin,14,458,3.1
30,0,49298,Kramer Hickok,14,370,3.8
30,0,29926,Danny Lee,14,525,2.7
30,0,32839,Hideki Matsuyama,14,538,2.6
30,0,25818,Scott Piercy,14,494,2.8
30,0,34256,Andrew Putnam,14,449,3.1
30,0,34360,Patrick Reed,14,555,2.5
30,0,47347,Adam Schenk,14,577,2.4
30,0,31560,Brian Stuard,14,581,2.4
30,0,25493,Nick Taylor,14,629,2.2
30,0,29484,Peter Uihlein,14,441,3.2
30,0,47128,Richy Werenski,14,495,2.8
30,0,31323,Gary Woodland,14,456,3.1
47,0,49303,Anders Albertson,13,352,3.7
47,0,32200,Roberto Castro,13,427,3.0
47,0,29725,Tony Finau,13,453,2.9
47,0,30911,Tommy Fleetwood,13,360,3.6
47,0,29535,Brice Garnett,13,428,3.0
47,0,35421,Brandon Harkins,13,493,2.6
47,0,12716,Charley Hoffman,13,332,3.9
47,0,35532,Tom Hoge,13,491,2.6
47,0,21961,Charles Howell III,13,522,2.5
47,0,26300,Matt Jones,13,473,2.7
47,0,25572,Graeme McDowell,13,392,3.3
47,0,33486,Roger Sloan,13,536,2.4
47,0,33418,Shawn Stefani,13,417,3.1
47,0,27963,Chris Stroud,13,372,3.5
61,0,19803,Ryan Armour,12,557,2.2
61,0,29479,Scott Brown,12,474,2.5
61,0,35450,Patrick Cantlay,12,445,2.7
61,0,28089,Jason Day,12,323,3.7
61,0,34563,Chesson Hadley,12,446,2.7
61,0,27644,Brian Harman,12,503,2.4
61,0,37380,Curtis Luck,12,335,3.6
61,0,24781,Hunter Mahan,12,317,3.8
61,0,24361,Pat Perez,12,309,3.9
61,0,27556,Ted Potter Jr.,12,418,2.9
61,0,22405,Justin Rose,12,384,3.1
61,0,37275,Sam Ryder,12,441,2.7
61,0,48081,Xander Schauffele,12,386,3.1
61,0,46501,Ollie Schniederjans,12,438,2.7
61,0,39327,Ben Silverman,12,380,3.2
61,0,27649,Brandt Snedeker,12,611,2.0
61,0,27214,Kevin Streelman,12,475,2.5
78,0,28259,Sangmoon Bae,11,278,4.0
78,0,52372,Cameron Champ,11,451,2.4
78,0,31646,Emiliano Grillo,11,354,3.1
78,0,39977,Max Homa,11,483,2.3
78,0,31420,Anirban Lahiri,11,450,2.4
78,0,49766,Hank Lebioda,11,396,2.8
78,0,27129,Luke List,11,377,2.9
78,0,32640,Troy Merritt,11,407,2.7
78,0,39546,Keith Mitchell,11,438,2.5
78,0,23621,Rory Sabbatini,11,575,1.9
78,0,49960,Sepp Straka,11,403,2.7
78,0,32150,Michael Thompson,11,490,2.2
78,0,32333,Kevin Tway,11,467,2.4
