RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
52,0,34262,Jon Curran,10.38,820,79
52,0,37273,Derek Ernst,10.38,737,71
52,0,29725,Tony Finau,10.38,1100,106
52,0,21878,Mark Wilson,10.38,882,85
57,0,33418,Shawn Stefani,10.37,975,94
58,0,29223,Sam Saunders,10.35,838,81
58,0,23623,Bo Van Pelt,10.35,818,79
60,0,23638,Brendon de Jonge,10.34,1096,106
60,0,29222,Billy Hurley III,10.34,817,79
60,0,34261,Scott Langley,10.34,951,92
60,0,27064,Jhonattan Vegas,10.34,889,86
64,0,29478,Kevin Kisner,10.32,1073,104
64,0,26331,Charl Schwartzel,10.32,650,63
66,0,27644,Brian Harman,10.31,928,90
66,0,27933,John Merrick,10.31,763,74
66,0,29289,S.Y. Noh,10.31,670,65
69,0,36699,Patrick Rodgers,10.30,546,53
69,0,30692,Scott Stallings,10.30,618,60
71,0,25191,Gonzalo Fernandez-Castaño,10.29,792,77
72,0,26289,Boo Weekley,10.28,812,79
73,0,25686,Jason Dufner,10.27,750,73
73,0,34098,Russell Henley,10.27,863,84
73,0,29420,Billy Horschel,10.27,986,96
73,0,36689,Brooks Koepka,10.27,832,81
73,0,25349,Tim Wilkinson,10.27,729,71
78,0,31202,William McGirt,10.26,1057,103
78,0,32150,Michael Thompson,10.26,831,81
80,0,34099,Harris English,10.25,1045,102
80,0,36801,Mark Hubbard,10.25,789,77
82,0,29720,Andres Gonzales,10.24,881,86
82,0,24024,Zach Johnson,10.24,891,87
82,0,29518,Brendan Steele,10.24,860,84
82,0,27095,Nick Watney,10.24,932,91
86,0,33141,Keegan Bradley,10.23,859,84
86,0,24358,Robert Garrigus,10.23,675,66
86,0,32448,James Hahn,10.23,962,94
89,0,40026,Daniel Berger,10.22,991,97
89,0,30944,Jason Kokrak,10.22,899,88
91,0,28475,Jeff Overton,10.21,939,92
92,0,20472,Alex Cejka,10.20,938,92
92,0,34358,Jonathan Randolph,10.20,714,70
94,0,22892,Jason Gore,10.19,734,72
94,0,24502,Adam Scott,10.19,489,48
96,0,06567,Vijay Singh,10.17,793,78
97,0,24507,Jason Bohn,10.16,965,95
97,0,27936,Martin Laird,10.16,782,77
97,0,26851,Marc Leishman,10.16,711,70
97,0,24490,George McNeill,10.16,945,93
101,0,20771,Steven Alker,10.15,609,60
101,0,10860,Justin Leonard,10.15,619,61
101,0,20396,Lee Westwood,10.15,528,52
104,0,22405,Justin Rose,10.14,669,66
104,0,02206,David Toms,10.14,588,58
106,0,34130,Sung Joon Park,10.13,780,77
106,0,25834,Daniel Summerhays,10.13,1023,101
108,0,29476,Kyle Reifers,10.12,931,92
108,0,31560,Brian Stuard,10.12,941,93
110,0,23800,Bryce Molder,10.11,880,87
111,0,24925,Jonathan Byrd,10.09,656,65
112,0,30852,Ryo Ishikawa,10.08,887,88
112,0,29221,Webb Simpson,10.08,786,78
114,0,24361,Pat Perez,10.06,966,96
114,0,22293,Heath Slocum,10.06,533,53
116,0,40058,Zac Blair,10.04,1044,104
116,0,25493,Nick Taylor,10.04,914,91
118,0,20766,Padraig Harrington,10.03,602,60
118,0,12716,Charley Hoffman,10.03,943,94
120,0,25720,Chad Collins,10.01,791,79
120,0,24781,Hunter Mahan,10.01,841,84
122,0,25369,Jamie Donaldson,10.00,470,47
122,0,30925,Dustin Johnson,10.00,720,72
124,0,35532,Tom Hoge,9.99,789,79
124,0,25240,D.A. Points,9.99,699,70
124,0,27963,Chris Stroud,9.99,839,84
127,0,30736,Oscar Fraustro,9.98,539,54
127,0,32640,Troy Merritt,9.98,908,91
129,0,20157,Retief Goosen,9.97,768,77
129,0,34174,John Huh,9.97,1007,101
131,0,27895,Jonas Blixt,9.96,737,74
131,0,23320,Ryan Palmer,9.96,767,77
133,0,23048,Eric Axley,9.95,547,55
134,0,34409,David Lingmerth,9.94,895,90
135,0,23541,Ben Crane,9.93,576,58
135,0,39977,Max Homa,9.93,735,74
135,0,24140,Sean O'Hair,9.93,854,86
138,0,24357,K.J. Choi,9.92,615,62
139,0,25818,Scott Piercy,9.91,892,90
140,0,32366,Kevin Chappell,9.90,851,86
140,0,20104,Ken Duke,9.90,881,89
140,0,26596,Ryan Moore,9.90,772,78
140,0,26329,Louis Oosthuizen,9.90,624,63
144,0,24846,Ricky Barnes,9.88,771,78
145,0,31416,Derek Fathauer,9.86,759,77
145,0,30926,Chris Kirk,9.86,720,73
145,0,25562,Andres Romero,9.86,651,66
148,0,23621,Rory Sabbatini,9.85,798,81
148,0,25804,Bubba Watson,9.85,670,68
150,0,35545,Blayne Barber,9.84,728,74
150,0,33461,Morgan Hoffmann,9.84,836,85
150,0,33419,Cameron Tringale,9.84,945,96
153,0,25632,Jimmy Walker,9.81,844,86
154,0,29479,Scott Brown,9.80,951,97
155,0,28089,Jason Day,9.79,705,72
156,0,20593,Greg Chalmers,9.78,528,54
157,0,24494,Erik Compton,9.77,840,86
157,0,35539,Luke Guthrie,9.77,801,82
157,0,32839,Hideki Matsuyama,9.77,889,91
160,0,25892,Steve Wheatcroft,9.75,809,83
161,0,28307,Matt Every,9.73,681,70
161,0,28679,Fabián Gómez,9.73,808,83
161,0,33448,Justin Thomas,9.73,1031,106
164,0,22371,Aaron Baddeley,9.69,717,74
165,0,28259,Sangmoon Bae,9.68,949,98
166,0,32102,Rickie Fowler,9.67,696,72
167,0,21753,Brian Davis,9.65,791,82
167,0,25345,Carl Pettersson,9.65,1023,106
169,0,23108,Matt Kuchar,9.64,906,94
170,0,25396,Kevin Na,9.63,915,95
170,0,24138,Ian Poulter,9.63,626,65
172,0,34563,Chesson Hadley,9.61,971,101
172,0,08075,Jerry Kelly,9.61,759,79
172,0,27770,Camilo Villegas,9.61,798,83
175,0,30927,Brendon Todd,9.59,892,93
176,0,34360,Patrick Reed,9.56,956,100
177,0,27649,Brandt Snedeker,9.55,907,95
178,0,29926,Danny Lee,9.54,1145,120
179,0,25274,Steven Bowditch,9.53,982,103
180,0,26300,Matt Jones,9.47,814,86
181,0,34256,Andrew Putnam,9.42,603,64
182,0,27141,J.B. Holmes,9.39,798,85
183,0,01810,Phil Mickelson,9.30,651,70
184,0,34046,Jordan Spieth,9.27,816,88
