RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,08793,Tiger Woods,18.58,162,872
2,0,01035,Tommy Armour III,18.51,181,978
3,0,01960,Don Pooley,18.32,140,764
4,0,01682,Wayne Levi,18.10,126,696
5,0,01418,Bill Glasson,18.09,127,702
6,0,01968,Nick Price,17.98,114,634
7,0,06613,Tommy Tolles,17.90,169,944
8,0,01876,Greg Norman,17.87,99,554
8,0,06581,David Sutherland,17.87,153,856
10,0,09011,David Duval,17.83,184,1032
11,0,01329,Brad Faxon,17.81,145,814
12,0,10569,Mike Brisky,17.75,186,1048
13,0,01226,Fred Couples,17.67,106,600
14,0,01157,Tom Byrum,17.64,181,1026
15,0,01577,Lee Janzen,17.52,184,1050
15,0,01887,Mark O'Meara,17.52,143,816
17,0,02321,Fuzzy Zoeller,17.33,96,554
18,0,01203,Russ Cochran,17.31,188,1086
19,0,07101,Dave Stockton Jr.,17.27,180,1042
20,0,02206,David Toms,17.25,159,922
21,0,01920,Craig Parry,17.14,132,770
22,0,10860,Justin Leonard,17.10,186,1088
23,0,12387,Michael Christie,17.05,169,991
24,0,01185,Brandel Chamblee,16.90,142,840
24,0,01320,Bob Estes,16.90,123,728
26,0,01724,Jeff Maggert,16.83,167,992
27,0,01388,Robert Gamez,16.82,144,856
28,0,06617,Brian Henninger,16.79,134,798
29,0,06034,Marco Dawson,16.78,150,894
30,0,01161,Mark Calcavecchia,16.76,171,1020
30,0,10809,Jim Furyk,16.76,174,1038
32,0,01096,Phil Blackmar,16.67,163,978
32,0,12645,Brent Geiberger,16.67,161,966
32,0,02214,Kirk Triplett,16.67,154,924
35,0,01945,Kenny Perry,16.59,144,868
36,0,01677,Tom Lehman,16.58,127,766
37,0,02256,Tom Watson,16.55,92,556
38,0,12660,Jesper Parnevik,16.49,122,740
39,0,01810,Phil Mickelson,16.38,134,818
39,0,02146,Payne Stewart,16.38,153,934
41,0,01313,Steve Elkington,16.36,108,660
42,0,01098,Jay Don Blake,16.32,156,956
43,0,01323,Brad Fabel,16.30,161,988
43,0,02223,Bob Tway,16.30,161,988
45,0,01143,Brad Bryant,16.29,131,804
46,0,01549,Mike Hulbert,16.25,167,1028
47,0,01706,Davis Love III,16.18,156,964
48,0,02279,Mark Wiebe,16.13,130,806
49,0,01444,Ken Green,16.12,89,552
49,0,01527,Scott Hoch,16.12,148,918
51,0,01748,Doug Martin,16.10,172,1068
52,0,01334,Keith Fergus,16.06,97,604
52,0,06315,Pete Jordan,16.06,169,1052
54,0,19881,Robert Damron,16.02,166,1036
54,0,01707,Steve Lowery,16.02,165,1030
56,0,20099,Doug Barron,16.01,171,1068
57,0,02010,Loren Roberts,15.99,141,882
58,0,01457,Jay Haas,15.95,134,840
59,0,06012,Greg Kraft,15.93,174,1092
60,0,01116,Michael Bradley,15.91,148,930
61,0,01553,John Huston,15.90,125,786
61,0,02170,Hal Sutton,15.90,160,1006
63,0,08375,Paul Stankowski,15.89,170,1070
64,0,06643,Paul Goydos,15.87,167,1052
65,0,07003,David Berganio Jr.,15.86,137,864
66,0,02159,Curtis Strange,15.81,104,658
67,0,07749,Brett Quigley,15.80,183,1158
68,0,01374,Robin Freeman,15.73,106,674
69,0,01943,Chris Perry,15.72,174,1107
70,0,01024,Billy Andrade,15.64,163,1042
70,0,21007,Gabriel Hjertstedt,15.64,117,748
72,0,01891,David Ogrin,15.54,161,1036
73,0,01196,Brian Claar,15.53,96,618
74,0,01381,Fred Funk,15.51,188,1212
75,0,01599,Steve Jones,15.50,129,832
76,0,01040,Emlyn Aubrey,15.49,118,762
77,0,01249,John Daly,15.46,81,524
78,0,01926,Steve Pate,15.45,135,874
79,0,01569,Peter Jacobsen,15.44,143,926
80,0,02133,Craig Stadler,15.40,113,734
81,0,01011,Rafael Alarcon,15.38,128,832
81,0,01797,Rocco Mediate,15.38,128,832
83,0,01331,Rick Fehr,15.37,111,722
83,0,06527,Steve Stricker,15.37,95,618
85,0,02225,Howard Twitty,15.35,78,508
86,0,02242,Lanny Wadkins,15.28,118,772
87,0,06214,Guy Boros,15.27,128,838
88,0,01014,Fulton Allem,15.24,100,656
89,0,01042,Paul Azinger,15.23,101,663
90,0,20229,Stewart Cink,15.22,161,1058
91,0,06522,Ernie Els,15.21,101,664
92,0,08931,Glen Day,15.20,130,855
92,0,01723,Andrew Magee,15.20,162,1066
94,0,01378,David Frost,15.19,113,744
95,0,11032,Frank Lickliter II,15.18,136,896
96,0,06124,Patrick Burke,15.11,105,695
96,0,08339,Spike McRoy,15.11,107,708
98,0,01261,Jay Delsing,15.10,132,874
99,0,01353,Bruce Fleisher,15.02,97,646
100,0,01219,John Cook,15.01,157,1046
100,0,12782,Tim Herron,15.01,160,1066
102,0,10837,Kevin Burton,15.00,117,780
102,0,01996,Mike Reid,15.00,129,860
104,0,12663,Phil Tataurangi,14.99,122,814
105,0,01510,Nolan Henke,14.97,129,862
106,0,08385,Omar Uresti,14.93,158,1058
107,0,10585,Scott McCarron,14.92,128,858
108,0,06621,Joe Durant,14.90,152,1020
109,0,06332,Neal Lancaster,14.89,156,1048
110,0,07867,Woody Austin,14.84,135,910
110,0,02007,Larry Rinker,14.84,152,1024
112,0,02246,Duffy Waldorf,14.79,137,926
113,0,01475,Donnie Hammond,14.69,104,708
114,0,01361,Dan Forsman,14.68,128,872
114,0,01533,P.H. Horgan III,14.68,138,940
116,0,01093,Ronnie Black,14.67,132,900
117,0,20158,Anthony Rodriguez,14.62,94,643
118,0,01408,Kelly Gibson,14.61,187,1280
118,0,02131,Mike Springer,14.61,102,698
120,0,06577,John Wilson,14.54,139,956
121,0,01139,Olin Browne,14.51,155,1068
122,0,01619,Skip Kendall,14.49,153,1056
123,0,06595,Kevin Sutherland,14.48,130,898
124,0,01717,Sandy Lyle,14.46,94,650
125,0,02135,Mike Standly,14.44,132,914
126,0,01385,Jim Gallagher Jr.,14.43,131,908
127,0,02099,Scott Simpson,14.32,120,838
128,0,07547,Craig Kanada,14.29,80,560
129,0,02049,Gene Sauers,14.26,79,554
130,0,06036,Scott Dunlap,14.24,139,976
131,0,02245,Grant Waite,14.23,153,1075
132,0,01761,Len Mattiace,14.20,159,1120
133,0,02218,Ted Tryba,14.18,152,1072
134,0,08547,John Maginnes,14.16,149,1052
135,0,06144,John Dowdall,14.13,91,644
136,0,08537,J.P. Hayes,14.08,140,994
