RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
64,0,27770,Camilo Villegas,15.34,52,339
65,0,25349,Tim Wilkinson,15.35,39,254
66,0,08075,Jerry Kelly,15.38,42,273
67,0,28092,D.H. Lee,15.50,20,129
68,0,35539,Luke Guthrie,15.51,47,303
69,0,25572,Graeme McDowell,15.53,34,219
70,0,20645,John Senden,15.60,51,327
71,0,23320,Ryan Palmer,15.63,50,320
72,0,01706,Davis Love III,15.65,36,230
73,0,25364,Paul Casey,15.69,32,204
73,0,25444,Justin Hicks,15.69,51,325
75,0,35139,Richard Lee,15.79,39,247
75,0,25240,D.A. Points,15.79,33,209
77,0,28089,Jason Day,15.82,25,158
77,0,25396,Kevin Na,15.82,53,335
79,0,10885,Robert Allenby,15.83,41,259
80,0,27120,Troy Matteson,15.85,29,183
81,0,27895,Jonas Blixt,15.87,33,208
82,0,01810,Phil Mickelson,15.94,40,251
83,0,26679,Kevin Stadler,15.99,51,319
84,0,32334,Charlie Beljan,16.06,40,249
85,0,06522,Ernie Els,16.13,40,248
86,0,33461,Morgan Hoffmann,16.14,56,347
87,0,32839,Hideki Matsuyama,16.15,47,291
88,0,27408,Martin Kaymer,16.23,37,228
89,0,27064,Jhonattan Vegas,16.26,40,246
90,0,21753,Brian Davis,16.40,51,311
91,0,20396,Lee Westwood,16.42,33,201
92,0,06567,Vijay Singh,16.47,42,255
93,0,31323,Gary Woodland,16.51,54,327
94,0,32150,Michael Thompson,16.67,42,252
94,0,28132,Tyrone Van Aswegen,16.67,43,258
94,0,27095,Nick Watney,16.67,42,252
97,0,24357,K.J. Choi,16.79,44,262
98,0,26300,Matt Jones,16.85,47,279
99,0,29478,Kevin Kisner,16.89,51,302
100,0,23983,Luke Donald,16.94,31,183
101,0,23541,Ben Crane,16.99,44,259
102,0,23135,Tim Clark,17.00,42,247
103,0,28486,Michael Putnam,17.01,57,335
104,0,02206,David Toms,17.05,37,217
105,0,20098,Stuart Appleby,17.10,53,310
106,0,24912,Will MacKenzie,17.13,49,286
107,0,29221,Webb Simpson,17.15,53,309
108,0,29425,Andrew Svoboda,17.19,44,256
109,0,07867,Woody Austin,17.22,31,180
110,0,25562,Andres Romero,17.23,46,267
111,0,24925,Jonathan Byrd,17.24,40,232
111,0,26329,Louis Oosthuizen,17.24,25,145
113,0,25834,Daniel Summerhays,17.33,57,329
114,0,24507,Jason Bohn,17.34,47,271
115,0,27649,Brandt Snedeker,17.36,50,288
116,0,24846,Ricky Barnes,17.49,53,303
117,0,34360,Patrick Reed,17.57,55,313
118,0,34174,John Huh,17.65,45,255
118,0,27936,Martin Laird,17.65,39,221
120,0,25720,Chad Collins,17.70,40,226
121,0,34098,Russell Henley,17.74,55,310
122,0,34409,David Lingmerth,17.77,43,242
123,0,34099,Harris English,17.78,61,343
123,0,29289,S.Y. Noh,17.78,56,315
125,0,29479,Scott Brown,17.85,63,353
126,0,32200,Roberto Castro,17.89,39,218
126,0,29926,Danny Lee,17.89,51,285
128,0,34021,Bud Cauley,17.93,33,184
129,0,22378,Trevor Immelman,17.99,43,239
130,0,20498,Briny Baird,18.12,27,149
131,0,24663,Y.E. Yang,18.26,42,230
132,0,22913,John Rollins,18.47,41,222
133,0,34563,Chesson Hadley,18.49,54,292
133,0,30110,Kyle Stanley,18.49,49,265
135,0,30852,Ryo Ishikawa,18.66,53,284
136,0,28500,Martin Flores,18.91,52,275
137,0,20160,Charlie Wi,18.96,40,211
138,0,30692,Scott Stallings,18.97,44,232
139,0,23621,Rory Sabbatini,19.03,51,268
140,0,32640,Troy Merritt,19.12,39,204
141,0,24494,Erik Compton,19.13,53,277
142,0,20104,Ken Duke,19.35,48,248
142,0,26951,Johnson Wagner,19.35,36,186
144,0,24781,Hunter Mahan,19.44,56,288
145,0,27933,John Merrick,19.47,51,262
145,0,35732,Wes Roach,19.47,44,226
147,0,34265,Will Wilcox,19.48,30,154
148,0,30750,Tommy Gainey,19.49,46,236
149,0,36689,Brooks Koepka,19.71,41,208
150,0,28780,Nicholas Thompson,19.74,46,233
151,0,25274,Steven Bowditch,19.75,63,319
152,0,24358,Robert Garrigus,19.80,59,298
153,0,28259,Sangmoon Bae,20.07,55,274
153,0,27330,Josh Teater,20.07,54,269
155,0,31557,Jim Herman,20.22,36,178
156,0,19846,Brian Gay,20.34,48,236
157,0,21878,Mark Wilson,20.48,34,166
158,0,27141,J.B. Holmes,20.60,62,301
159,0,22371,Aaron Baddeley,20.92,50,239
160,0,29461,Jamie Lovemark,21.08,43,204
161,0,26956,Bronson La'Cassie,21.17,29,137
162,0,22046,Geoff Ogilvy,21.18,54,255
163,0,29740,Brad Fritsch,21.21,35,165
164,0,27214,Kevin Streelman,21.48,58,270
165,0,20593,Greg Chalmers,21.53,59,274
166,0,32448,James Hahn,21.54,53,246
167,0,25686,Jason Dufner,21.58,41,190
168,0,25900,Lucas Glover,21.74,45,207
169,0,20848,Ángel Cabrera,21.81,53,243
170,0,21528,Henrik Stenson,21.84,45,206
171,0,31193,Jim Renner,21.93,41,187
172,0,34431,Robert Streb,22.04,54,245
173,0,37273,Derek Ernst,22.73,50,220
174,0,23409,James Driscoll,22.81,52,228
175,0,10423,Mike Weir,22.87,43,188
176,0,24138,Ian Poulter,23.32,45,193
177,0,32333,Kevin Tway,23.84,41,172
