RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
58,0,06034,Marco Dawson,76.56,454,593
59,0,26882,Michael Sim,76.55,346,452
60,0,28475,Jeff Overton,76.50,394,515
61,0,20378,Mathias Grönberg,76.49,605,791
62,0,01766,Billy Mayfair,76.48,738,965
62,0,27649,Brandt Snedeker,76.48,644,842
64,0,23623,Bo Van Pelt,76.39,686,898
65,0,20160,Charlie Wi,76.38,624,817
66,0,21731,Freddie Jacobson,76.36,478,626
67,0,02036,Jim Rutledge,76.25,395,518
68,0,20572,Rod Pampling,76.21,612,803
69,0,23638,Brendon de Jonge,76.13,453,595
69,0,23497,Tag Ridings,76.13,303,398
71,0,22913,John Rollins,76.12,698,917
72,0,06621,Joe Durant,76.08,687,903
73,0,21633,Steve Allan,76.06,375,493
74,0,23320,Ryan Palmer,76.05,559,735
75,0,06004,Stephen Ames,76.04,546,718
76,0,12680,Shigeki Maruyama,75.92,555,731
77,0,21949,Joe Ogilvie,75.90,633,834
78,0,22405,Justin Rose,75.85,402,530
79,0,26881,Jarrod Lyle,75.81,470,620
79,0,21878,Mark Wilson,75.81,586,773
81,0,02246,Duffy Waldorf,75.80,476,628
81,0,23349,Charles Warren,75.80,714,942
83,0,12705,Cliff Kresge,75.79,692,913
84,0,01577,Lee Janzen,75.76,400,528
85,0,26289,Boo Weekley,75.74,665,878
86,0,01161,Mark Calcavecchia,75.71,614,811
87,0,08075,Jerry Kelly,75.70,704,930
88,0,23613,Rich Barcelo,75.67,479,633
89,0,28158,Steve Marino,75.66,656,867
90,0,24140,Sean O'Hair,75.65,674,891
91,0,22295,Darron Stiles,75.64,441,583
92,0,25273,Andrew Buckle,75.61,462,611
93,0,21209,Sergio Garcia,75.58,393,520
94,0,02206,David Toms,75.53,531,703
94,0,02214,Kirk Triplett,75.53,571,756
96,0,24980,Scott Gutschewski,75.46,372,493
97,0,29718,Anthony Kim,75.45,593,786
98,0,08123,Jeff Brehaut,75.43,396,525
99,0,23800,Bryce Molder,75.42,313,415
100,0,12660,Jesper Parnevik,75.31,549,729
101,0,24925,Jonathan Byrd,75.29,460,611
102,0,19803,Ryan Armour,75.27,761,1011
103,0,08537,J.P. Hayes,75.23,571,759
104,0,11123,Chris Couch,75.21,452,601
105,0,20433,Mark Hensby,75.17,539,717
106,0,21350,Ryuji Imada,75.15,617,821
107,0,27120,Troy Matteson,75.14,547,728
108,0,21470,Daisuke Maruyama,75.13,580,772
109,0,26596,Ryan Moore,75.09,618,823
110,0,06522,Ernie Els,75.05,349,465
111,0,20634,Peter Lonard,75.03,565,753
111,0,25190,Jeff Quinney,75.03,658,877
113,0,01706,Davis Love III,75.00,402,536
113,0,22046,Geoff Ogilvy,75.00,486,648
115,0,01320,Bob Estes,74.97,602,803
115,0,06515,Shaun Micheel,74.97,626,835
117,0,27141,J.B. Holmes,74.96,425,567
118,0,01707,Steve Lowery,74.92,493,658
119,0,02101,Joey Sindelar,74.89,510,681
120,0,11032,Frank Lickliter II,74.86,652,871
120,0,25345,Carl Pettersson,74.86,688,919
122,0,08375,Paul Stankowski,74.81,300,401
123,0,07547,Craig Kanada,74.77,723,967
124,0,07867,Woody Austin,74.73,627,839
125,0,01724,Jeff Maggert,74.69,543,727
126,0,23048,Eric Axley,74.64,624,836
127,0,12716,Charley Hoffman,74.55,577,774
128,0,22371,Aaron Baddeley,74.52,503,675
129,0,20127,Chris Riley,74.50,409,549
130,0,20850,Daniel Chopra,74.48,610,819
131,0,22892,Jason Gore,74.47,566,760
132,0,22806,Doug LaBelle II,74.41,756,1016
133,0,12195,Tom Johnson,74.34,481,647
134,0,20157,Retief Goosen,74.31,269,362
135,0,01388,Robert Gamez,74.26,603,812
136,0,23325,Vaughn Taylor,74.23,579,780
137,0,10425,Jay Williamson,74.21,377,508
138,0,20098,Stuart Appleby,74.19,460,620
139,0,21646,David Branshaw,74.08,563,760
140,0,22621,Ben Curtis,74.02,564,762
141,0,23614,Rich Beem,73.99,603,815
142,0,27702,Matt Hendrix,73.92,394,533
143,0,26679,Kevin Stadler,73.86,568,769
144,0,24507,Jason Bohn,73.69,381,517
145,0,21806,Paul Gow,73.68,445,604
146,0,01142,Bart Bryant,73.65,626,850
147,0,21753,Brian Davis,73.60,750,1019
148,0,06251,Chris DiMarco,73.58,468,636
149,0,25892,Steve Wheatcroft,73.55,470,639
150,0,10423,Mike Weir,73.52,533,725
151,0,01249,John Daly,73.49,255,347
152,0,10213,Dicky Pride,73.42,431,587
153,0,24024,Zach Johnson,73.40,563,767
154,0,02239,Scott Verplank,73.28,595,812
155,0,01948,Tim Petrovic,73.26,652,890
156,0,12714,Chris Tidland,73.21,347,474
157,0,01157,Tom Byrum,73.13,351,480
158,0,12602,Dean Wilson,73.03,601,823
159,0,01797,Rocco Mediate,72.98,497,681
160,0,25396,Kevin Na,72.83,536,736
161,0,22212,Craig Lile,72.78,484,665
162,0,20104,Ken Duke,72.75,769,1057
163,0,22293,Heath Slocum,72.74,750,1031
164,0,08931,Glen Day,72.70,578,795
165,0,24138,Ian Poulter,72.61,387,533
166,0,20859,Anders Hansen,72.50,348,480
167,0,01132,Mark Brooks,72.49,361,498
168,0,22348,Nick O'Hern,72.41,433,598
169,0,24457,Jaco Van Zyl,72.34,340,470
170,0,08881,Tripp Isenhour,72.32,533,737
171,0,10117,Bob Heintz,72.29,527,729
172,0,23718,Nathan Green,72.27,615,851
173,0,23983,Luke Donald,72.20,465,644
174,0,07223,Brian Bateman,72.14,303,420
175,0,27060,John Mallinger,72.06,673,934
176,0,20766,Padraig Harrington,71.86,360,501
177,0,24449,Parker McLachlin,71.75,452,630
178,0,24490,George McNeill,71.73,543,757
179,0,23933,Michael Boyd,71.72,426,594
180,0,01313,Steve Elkington,71.53,593,829
181,0,21660,Jason Schultz,71.40,357,500
182,0,26360,Bubba Dickerson,71.29,288,404
183,0,19846,Brian Gay,71.12,746,1049
184,0,20623,Gavin Coles,71.09,578,813
184,0,20628,Arron Oberholser,71.09,418,588
186,0,23621,Rory Sabbatini,70.93,466,657
187,0,01473,Todd Hamilton,70.79,429,606
188,0,07363,Craig Bowden,70.75,549,776
189,0,01941,Tom Pernice Jr.,70.71,688,973
190,0,06373,José María Olazábal,70.54,249,353
191,0,21528,Henrik Stenson,69.84,257,368
192,0,01928,Corey Pavin,69.83,544,779
193,0,06643,Paul Goydos,69.45,391,563
194,0,23135,Tim Clark,68.94,424,615
195,0,01381,Fred Funk,68.07,437,642
196,0,19972,José Coceres,66.46,323,486
