RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,28237,Rory McIlroy,23.24,43,185
2,0,21528,Henrik Stenson,21.00,21,100
3,0,20848,Ángel Cabrera,20.80,52,250
4,0,23320,Ryan Palmer,19.85,53,267
5,0,25632,Jimmy Walker,19.75,64,324
6,0,27933,John Merrick,19.07,37,194
7,0,01810,Phil Mickelson,19.05,36,189
8,0,26331,Charl Schwartzel,18.81,41,218
9,0,12716,Charley Hoffman,18.73,53,283
10,0,30925,Dustin Johnson,18.44,33,179
11,0,24502,Adam Scott,18.42,35,190
12,0,28259,Sangmoon Bae,18.11,44,243
13,0,26956,Bronson La'Cassie,18.06,26,144
14,0,25804,Bubba Watson,17.97,39,217
15,0,28307,Matt Every,17.93,45,251
16,0,20593,Greg Chalmers,17.57,52,296
17,0,22046,Geoff Ogilvy,17.54,50,285
18,0,30944,Jason Kokrak,17.51,45,257
19,0,32839,Hideki Matsuyama,17.50,42,240
20,0,25345,Carl Pettersson,17.16,58,338
21,0,24490,George McNeill,16.95,40,236
22,0,23353,J.J. Henry,16.93,43,254
23,0,30750,Tommy Gainey,16.88,40,237
24,0,36689,Brooks Koepka,16.87,28,166
25,0,35300,Andrew Loupe,16.81,39,232
26,0,26289,Boo Weekley,16.47,28,170
27,0,26300,Matt Jones,16.45,38,231
28,0,25396,Kevin Na,16.37,46,281
29,0,01706,Davis Love III,16.31,38,233
30,0,24507,Jason Bohn,16.25,39,240
31,0,31323,Gary Woodland,16.24,44,271
32,0,22371,Aaron Baddeley,16.18,39,241
33,0,25834,Daniel Summerhays,16.06,44,274
34,0,30926,Chris Kirk,16.01,45,281
35,0,34099,Harris English,16.00,44,275
36,0,21961,Charles Howell III,15.91,70,440
37,0,27064,Jhonattan Vegas,15.90,38,239
38,0,33141,Keegan Bradley,15.81,37,234
39,0,34360,Patrick Reed,15.64,51,326
40,0,29461,Jamie Lovemark,15.57,33,212
41,0,08075,Jerry Kelly,15.56,35,225
42,0,06567,Vijay Singh,15.49,44,284
43,0,23135,Tim Clark,15.48,26,168
44,0,30852,Ryo Ishikawa,15.36,43,280
45,0,22405,Justin Rose,15.35,31,202
46,0,25562,Andres Romero,15.28,46,301
47,0,21731,Freddie Jacobson,15.25,45,295
48,0,21753,Brian Davis,15.22,42,276
49,0,27141,J.B. Holmes,15.06,47,312
50,0,22913,John Rollins,14.96,38,254
51,0,29221,Webb Simpson,14.93,40,268
52,0,21209,Sergio Garcia,14.89,21,141
52,0,29535,Brice Garnett,14.89,42,282
52,0,35732,Wes Roach,14.89,28,188
55,0,29478,Kevin Kisner,14.86,37,249
56,0,20396,Lee Westwood,14.84,23,155
57,0,32334,Charlie Beljan,14.83,39,263
58,0,24846,Ricky Barnes,14.81,48,324
58,0,23621,Rory Sabbatini,14.81,40,270
60,0,27330,Josh Teater,14.76,40,271
61,0,32640,Troy Merritt,14.71,30,204
62,0,30692,Scott Stallings,14.67,38,259
63,0,33418,Shawn Stefani,14.63,30,205
64,0,26851,Marc Leishman,14.56,38,261
65,0,32333,Kevin Tway,14.52,27,186
66,0,27095,Nick Watney,14.44,26,180
67,0,27436,Graham DeLaet,14.42,31,215
68,0,23638,Brendon de Jonge,14.39,41,285
68,0,01724,Jeff Maggert,14.39,20,139
70,0,20160,Charlie Wi,14.34,37,258
71,0,25686,Jason Dufner,14.29,21,147
72,0,19846,Brian Gay,14.22,33,232
72,0,31560,Brian Stuard,14.22,32,225
74,0,29289,S.Y. Noh,14.19,42,296
75,0,06522,Ernie Els,14.18,39,275
76,0,25900,Lucas Glover,14.08,20,142
77,0,32366,Kevin Chappell,14.06,35,249
77,0,24024,Zach Johnson,14.06,35,249
79,0,27895,Jonas Blixt,13.97,25,179
80,0,22378,Trevor Immelman,13.94,35,251
81,0,24781,Hunter Mahan,13.91,32,230
81,0,24361,Pat Perez,13.91,37,266
83,0,27770,Camilo Villegas,13.84,40,289
84,0,34409,David Lingmerth,13.78,35,254
84,0,34046,Jordan Spieth,13.78,43,312
86,0,27649,Brandt Snedeker,13.74,29,211
87,0,27644,Brian Harman,13.71,51,372
88,0,34264,Hudson Swafford,13.66,28,205
89,0,32200,Roberto Castro,13.57,27,199
89,0,24912,Will MacKenzie,13.57,35,258
91,0,32448,James Hahn,13.55,37,273
92,0,10809,Jim Furyk,13.50,22,163
93,0,24925,Jonathan Byrd,13.48,31,230
93,0,35539,Luke Guthrie,13.48,38,282
95,0,20104,Ken Duke,13.46,28,208
96,0,34431,Robert Streb,13.41,33,246
97,0,12510,Chad Campbell,13.38,21,157
97,0,34265,Will Wilcox,13.38,21,157
99,0,27120,Troy Matteson,13.37,27,202
100,0,28475,Jeff Overton,13.31,37,278
101,0,27556,Ted Potter Jr.,13.30,25,188
102,0,25572,Graeme McDowell,13.28,17,128
103,0,25274,Steven Bowditch,13.27,43,324
104,0,34098,Russell Henley,13.26,35,264
105,0,27214,Kevin Streelman,13.22,23,174
106,0,25364,Paul Casey,13.21,21,159
106,0,24924,Bill Haas,13.21,37,280
108,0,28486,Michael Putnam,13.10,44,336
109,0,28500,Martin Flores,13.04,36,276
110,0,32102,Rickie Fowler,13.00,29,223
111,0,34563,Chesson Hadley,12.96,35,270
112,0,26329,Louis Oosthuizen,12.93,15,116
113,0,30110,Kyle Stanley,12.89,33,256
114,0,29479,Scott Brown,12.88,34,264
115,0,34261,Scott Langley,12.87,39,303
116,0,20229,Stewart Cink,12.82,35,273
