RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,26956,Bronson La'Cassie,23.81,15,63
2,0,20848,Ángel Cabrera,23.14,28,121
3,0,24502,Adam Scott,22.33,23,103
4,0,25834,Daniel Summerhays,21.80,29,133
5,0,01810,Phil Mickelson,21.59,19,88
6,0,23320,Ryan Palmer,20.93,27,129
7,0,30692,Scott Stallings,20.71,29,140
8,0,24507,Jason Bohn,20.69,24,116
9,0,12716,Charley Hoffman,20.48,34,166
10,0,23353,J.J. Henry,20.34,24,118
11,0,25632,Jimmy Walker,19.88,33,166
12,0,28237,Rory McIlroy,19.77,17,86
13,0,33141,Keegan Bradley,19.30,22,114
14,0,21528,Henrik Stenson,19.23,10,52
15,0,30944,Jason Kokrak,18.55,23,124
16,0,22046,Geoff Ogilvy,18.31,26,142
17,0,31323,Gary Woodland,18.05,24,133
18,0,20593,Greg Chalmers,17.74,33,186
18,0,29221,Webb Simpson,17.74,22,124
20,0,32839,Hideki Matsuyama,17.69,23,130
21,0,30926,Chris Kirk,17.61,25,142
22,0,27436,Graham DeLaet,17.48,18,103
23,0,35300,Andrew Loupe,17.42,23,132
24,0,21753,Brian Davis,17.32,22,127
24,0,30750,Tommy Gainey,17.32,22,127
26,0,21731,Freddie Jacobson,17.31,27,156
26,0,01706,Davis Love III,17.31,18,104
26,0,23621,Rory Sabbatini,17.31,27,156
29,0,30925,Dustin Johnson,17.02,16,94
30,0,25396,Kevin Na,16.91,23,136
31,0,28259,Sangmoon Bae,16.89,25,148
32,0,34099,Harris English,16.79,23,137
32,0,30852,Ryo Ishikawa,16.79,22,131
34,0,24490,George McNeill,16.78,24,143
35,0,32448,James Hahn,16.56,25,151
36,0,24358,Robert Garrigus,16.55,24,145
37,0,01724,Jeff Maggert,16.44,12,73
38,0,27556,Ted Potter Jr.,16.33,16,98
39,0,28092,D.H. Lee,16.25,13,80
40,0,27644,Brian Harman,16.04,30,187
41,0,24846,Ricky Barnes,15.92,25,157
42,0,06567,Vijay Singh,15.89,24,151
43,0,32150,Michael Thompson,15.84,16,101
44,0,34360,Patrick Reed,15.82,28,177
45,0,27214,Kevin Streelman,15.79,15,95
46,0,29222,Billy Hurley III,15.73,14,89
47,0,29479,Scott Brown,15.70,19,121
48,0,06522,Ernie Els,15.53,25,161
49,0,20498,Briny Baird,15.38,12,78
49,0,25364,Paul Casey,15.38,12,78
51,0,26331,Charl Schwartzel,15.32,19,124
52,0,10423,Mike Weir,15.27,20,131
53,0,27408,Martin Kaymer,15.22,14,92
54,0,08075,Jerry Kelly,15.20,19,125
55,0,22405,Justin Rose,15.13,18,119
56,0,19846,Brian Gay,15.09,16,106
57,0,20160,Charlie Wi,15.03,23,153
58,0,24924,Bill Haas,15.00,21,140
58,0,26596,Ryan Moore,15.00,12,80
60,0,27330,Josh Teater,14.97,22,147
61,0,34409,David Lingmerth,14.96,19,127
62,0,20104,Ken Duke,14.95,16,107
62,0,31560,Brian Stuard,14.95,16,107
64,0,24912,Will MacKenzie,14.93,20,134
65,0,23135,Tim Clark,14.89,14,94
66,0,27141,J.B. Holmes,14.86,22,148
67,0,22913,John Rollins,14.81,20,135
68,0,24494,Erik Compton,14.79,21,142
68,0,25345,Carl Pettersson,14.79,25,169
70,0,26289,Boo Weekley,14.74,14,95
71,0,24357,K.J. Choi,14.71,15,102
72,0,24361,Pat Perez,14.69,21,143
73,0,25804,Bubba Watson,14.66,17,116
74,0,34098,Russell Henley,14.62,19,130
75,0,34046,Jordan Spieth,14.61,26,178
76,0,21209,Sergio Garcia,14.47,11,76
77,0,34431,Robert Streb,14.42,15,104
78,0,25900,Lucas Glover,14.29,10,70
78,0,29461,Jamie Lovemark,14.29,18,126
80,0,02206,David Toms,14.10,11,78
81,0,29289,S.Y. Noh,14.04,24,171
82,0,35732,Wes Roach,14.02,15,107
83,0,26329,Louis Oosthuizen,14.00,7,50
83,0,27095,Nick Watney,14.00,14,100
85,0,22371,Aaron Baddeley,13.92,22,158
86,0,32366,Kevin Chappell,13.85,18,130
87,0,31557,Jim Herman,13.83,13,94
88,0,25562,Andres Romero,13.64,21,154
89,0,27895,Jonas Blixt,13.48,12,89
89,0,25240,D.A. Points,13.48,12,89
91,0,33461,Morgan Hoffmann,13.46,28,208
92,0,37273,Derek Ernst,13.45,16,119
93,0,35541,John Peterson,13.19,12,91
94,0,34174,John Huh,13.16,15,114
95,0,34021,Bud Cauley,13.10,11,84
96,0,29478,Kevin Kisner,13.04,18,138
96,0,28780,Nicholas Thompson,13.04,15,115
98,0,21961,Charles Howell III,13.00,29,223
99,0,22621,Ben Curtis,12.96,14,108
99,0,24663,Y.E. Yang,12.96,14,108
101,0,35539,Luke Guthrie,12.93,19,147
102,0,22378,Trevor Immelman,12.90,20,155
102,0,25572,Graeme McDowell,12.90,8,62
104,0,20229,Stewart Cink,12.88,17,132
105,0,28307,Matt Every,12.87,13,101
106,0,25720,Chad Collins,12.70,16,126
107,0,24781,Hunter Mahan,12.69,17,134
108,0,20098,Stuart Appleby,12.58,19,151
109,0,32200,Roberto Castro,12.50,12,96
109,0,29926,Danny Lee,12.50,13,104
109,0,27770,Camilo Villegas,12.50,16,128
112,0,25686,Jason Dufner,12.35,10,81
113,0,30927,Brendon Todd,12.27,20,163
114,0,32333,Kevin Tway,12.26,13,106
115,0,23409,James Driscoll,12.23,17,139
116,0,35139,Richard Lee,12.20,15,123
116,0,28132,Tyrone Van Aswegen,12.20,15,123
118,0,34261,Scott Langley,12.11,23,190
119,0,24024,Zach Johnson,12.10,15,124
