RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,25444,Justin Hicks,12' 11",180.333,14,-4
2,0,26596,Ryan Moore,15' 6",355.667,23,E
3,0,01116,Michael Bradley,15' 10",301.500,19,-4
4,0,22378,Trevor Immelman,17' 5",435.167,25,+8
4,0,10423,Mike Weir,17' 5",435.333,25,-2
6,0,24490,George McNeill,17' 7",246.417,14,-1
7,0,22913,John Rollins,17' 11",538.583,30,+2
7,0,21878,Mark Wilson,17' 11",179.417,10,+1
9,0,21753,Brian Davis,18' 4",808.167,44,+2
10,0,24781,Hunter Mahan,18' 5",572.167,31,+1
11,0,26758,David Hearn,18' 6",592.917,32,+5
12,0,32200,Roberto Castro,18' 7",633.167,34,+4
13,0,30925,Dustin Johnson,18' 8",504.667,27,-1
14,0,28310,Lee Williams,18' 9",319.333,17,+5
15,0,23135,Tim Clark,18' 10",263.917,14,+4
16,0,25274,Steven Bowditch,19' 0",513.083,27,+11
17,0,08075,Jerry Kelly,19' 1",533.417,28,E
17,0,30711,Colt Knost,19' 1",362.500,19,+1
17,0,27649,Brandt Snedeker,19' 1",438.167,23,-3
20,0,34174,John Huh,19' 2",536.917,28,+3
21,0,22621,Ben Curtis,19' 3",443.000,23,+9
21,0,22405,Justin Rose,19' 3",326.750,17,+1
23,0,34261,Scott Langley,19' 4",328.917,17,-1
23,0,24361,Pat Perez,19' 4",366.667,19,+3
23,0,25818,Scott Piercy,19' 4",426.083,22,+5
23,0,27963,Chris Stroud,19' 4",503.333,26,-4
27,0,27503,Steve LeBrun,19' 5",446.833,23,+6
28,0,30852,Ryo Ishikawa,19' 6",488.083,25,-2
29,0,06522,Ernie Els,19' 8",294.917,15,+4
29,0,27933,John Merrick,19' 8",413.833,21,-2
29,0,22056,Cameron Percy,19' 8",334.917,17,+10
29,0,28780,Nicholas Thompson,19' 8",766.667,39,-2
33,0,33461,Morgan Hoffmann,19' 9",591.417,30,+2
34,0,35539,Luke Guthrie,19' 10",713.917,36,-5
34,0,23108,Matt Kuchar,19' 10",635.333,32,E
36,0,34046,Jordan Spieth,20' 1",643.250,32,+2
37,0,27436,Graham DeLaet,20' 2",424.000,21,E
37,0,26476,Chez Reavie,20' 2",282.250,14,-2
39,0,01810,Phil Mickelson,20' 3",628.917,31,+1
40,0,01724,Jeff Maggert,20' 5",715.750,35,+6
41,0,12716,Charley Hoffman,20' 7",720.000,35,E
42,0,23452,Nicolas Colsaerts,20' 8",433.167,21,+5
43,0,27644,Brian Harman,20' 9",768.417,37,+11
44,0,23800,Bryce Molder,20' 10",436.667,21,+3
