RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,25818,Scott Piercy,40' 8",9118.167,224,+13
2,0,32102,Rickie Fowler,40' 11",7735.167,189,+20
3,0,34046,Jordan Spieth,41' 3",7093.083,172,+4
4,0,27770,Camilo Villegas,41' 4",9211.917,223,+29
5,0,21209,Sergio Garcia,41' 7",6689.167,161,-8
6,0,29221,Webb Simpson,41' 8",8583.500,206,+2
6,0,26679,Kevin Stadler,41' 8",8744.583,210,+9
8,0,28500,Martin Flores,41' 9",11991.167,287,+13
9,0,23452,Nicolas Colsaerts,41' 10",5858.333,140,+20
9,0,27214,Kevin Streelman,41' 10",7989.333,191,+8
9,0,28780,Nicholas Thompson,41' 10",10794.917,258,+31
12,0,06567,Vijay Singh,42' 0",6592.583,157,+26
13,0,23621,Rory Sabbatini,42' 2",10745.000,255,+29
14,0,30944,Jason Kokrak,42' 3",11318.167,268,+18
14,0,34409,David Lingmerth,42' 3",7692.417,182,+23
16,0,24358,Robert Garrigus,42' 4",8260.250,195,+6
16,0,23623,Bo Van Pelt,42' 4",5716.417,135,+12
18,0,28307,Matt Every,42' 5",11245.667,265,+24
19,0,23135,Tim Clark,42' 6",4845.083,114,+14
20,0,01810,Phil Mickelson,42' 7",8849.083,208,+9
21,0,30750,Tommy Gainey,42' 9",12258.917,287,+41
22,0,25345,Carl Pettersson,42' 10",8097.917,189,+35
23,0,32200,Roberto Castro,42' 11",8762.000,204,+25
23,0,25686,Jason Dufner,42' 11",8499.000,198,+17
25,0,21731,Freddie Jacobson,43' 0",6972.500,162,+2
26,0,20229,Stewart Cink,43' 1",8140.333,189,+19
26,0,25240,D.A. Points,43' 1",8580.750,199,+12
26,0,24138,Ian Poulter,43' 1",4311.167,100,+9
29,0,33141,Keegan Bradley,43' 2",9623.000,223,+9
30,0,29740,Brad Fritsch,43' 3",10601.750,245,+37
30,0,25804,Bubba Watson,43' 3",8128.833,188,+5
32,0,27408,Martin Kaymer,43' 4",5370.333,124,+11
32,0,27095,Nick Watney,43' 4",8933.500,206,+35
34,0,24502,Adam Scott,43' 5",5816.333,134,+3
34,0,23788,D.J. Trahan,43' 5",5469.917,126,+15
36,0,21961,Charles Howell III,43' 6",12532.500,288,-8
36,0,27649,Brandt Snedeker,43' 6",7523.833,173,+20
38,0,27129,Luke List,43' 7",10109.083,232,+10
39,0,24846,Ricky Barnes,43' 8",9772.583,224,+29
40,0,28237,Rory McIlroy,43' 9",5779.083,132,+2
40,0,25834,Daniel Summerhays,43' 9",10764.333,246,+20
42,0,22056,Cameron Percy,43' 10",8764.917,200,+7
43,0,27644,Brian Harman,43' 11",11679.250,266,+42
43,0,31557,Jim Herman,43' 11",6725.167,153,+16
45,0,35539,Luke Guthrie,44' 0",9412.667,214,+33
45,0,33418,Shawn Stefani,44' 0",7959.250,181,+13
47,0,22405,Justin Rose,44' 1",5863.167,133,+2
47,0,26289,Boo Weekley,44' 1",9832.333,223,+40
49,0,25632,Jimmy Walker,44' 2",11608.583,263,-8
50,0,21099,David Lynn,44' 3",8188.000,185,+29
50,0,27120,Troy Matteson,44' 3",8180.750,185,+16
52,0,23638,Brendon de Jonge,44' 4",12011.000,271,+20
52,0,20766,Padraig Harrington,44' 4",4922.417,111,+17
54,0,01320,Bob Estes,44' 6",8051.833,181,+30
54,0,25336,Alistair Presnell,44' 6",6764.333,152,+27
56,0,30925,Dustin Johnson,44' 7",9494.000,213,+12
56,0,10213,Dicky Pride,44' 7",7586.167,170,+21
58,0,20098,Stuart Appleby,44' 8",10231.167,229,+29
58,0,24361,Pat Perez,44' 8",8939.833,200,+21
60,0,28259,Sangmoon Bae,44' 9",11402.583,255,+26
60,0,20396,Lee Westwood,44' 9",6264.250,140,+9
62,0,20104,Ken Duke,44' 10",9414.083,210,+51
62,0,21878,Mark Wilson,44' 10",5420.250,121,+8
64,0,25572,Graeme McDowell,44' 11",3411.917,76,+10
64,0,20572,Rod Pampling,44' 11",4985.833,111,+21
66,0,27436,Graham DeLaet,45' 1",9918.417,220,+13
66,0,06522,Ernie Els,45' 1",6495.083,144,+2
66,0,30110,Kyle Stanley,45' 1",8030.833,178,+19
69,0,28679,Fabián Gómez,45' 2",7857.500,174,+27
70,0,27895,Jonas Blixt,45' 3",10038.167,222,+34
70,0,28089,Jason Day,45' 3",9002.750,199,+5
70,0,32150,Michael Thompson,45' 3",7508.667,166,+31
73,0,20848,Ángel Cabrera,45' 4",9708.833,214,+28
73,0,27936,Martin Laird,45' 4",6888.250,152,+19
73,0,35139,Richard Lee,45' 4",8605.667,190,+16
76,0,34099,Harris English,45' 5",11671.917,257,+8
76,0,34360,Patrick Reed,45' 5",11857.083,261,+10
76,0,29518,Brendan Steele,45' 5",11345.917,250,+25
79,0,20593,Greg Chalmers,45' 6",9281.250,204,+26
79,0,10809,Jim Furyk,45' 6",7094.000,156,+25
