RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,25345,Carl Pettersson,35' 7",95,3376.750,+11.00
2,0,27129,Luke List,35' 9",105,3749.833,-5.00
3,0,22405,Justin Rose,36' 6",84,3067.167,+4.00
4,0,34046,Jordan Spieth,36' 11",115,4245.500,-2.00
5,0,01810,Phil Mickelson,37' 1",105,3895.583,+4.00
6,0,23621,Rory Sabbatini,38' 1",150,5711.000,+16.00
7,0,30944,Jason Kokrak,38' 4",140,5367.583,+13.00
8,0,28780,Nicholas Thompson,38' 6",127,4887.333,+8.00
9,0,23452,Nicolas Colsaerts,38' 8",89,3440.167,+13.00
9,0,32102,Rickie Fowler,38' 8",104,4020.417,+6.00
11,0,35539,Luke Guthrie,39' 0",115,4488.833,+3.00
11,0,25818,Scott Piercy,39' 0",156,6088.917,+10.00
13,0,23788,D.J. Trahan,39' 1",67,2620.417,+8.00
14,0,21961,Charles Howell III,39' 2",202,7905.917,+3.00
15,0,28089,Jason Day,39' 3",123,4826.250,-1.00
16,0,23135,Tim Clark,39' 6",63,2488.083,+3.00
17,0,27214,Kevin Streelman,39' 8",108,4287.333,+6.00
18,0,21731,Freddie Jacobson,39' 9",108,4296.833,+3.00
18,0,34360,Patrick Reed,39' 9",160,6357.917,+11.00
18,0,26951,Johnson Wagner,39' 9",86,3420.833,+6.00
21,0,25572,Graeme McDowell,39' 10",46,1832.000,+5.00
21,0,25632,Jimmy Walker,39' 10",160,6366.833,+2.00
23,0,25686,Jason Dufner,40' 0",113,4516.750,+14.00
24,0,28307,Matt Every,40' 1",154,6175.500,+16.00
25,0,06522,Ernie Els,40' 3",89,3579.333,+4.00
25,0,24358,Robert Garrigus,40' 3",103,4150.000,+10.00
25,0,34409,David Lingmerth,40' 3",113,4552.167,+9.00
25,0,30110,Kyle Stanley,40' 3",114,4589.083,+6.00
29,0,26679,Kevin Stadler,40' 5",108,4366.583,+14.00
30,0,32200,Roberto Castro,40' 6",123,4985.167,+15.00
30,0,22056,Cameron Percy,40' 6",109,4418.250,-2.00
30,0,21878,Mark Wilson,40' 6",78,3161.583,+10.00
33,0,25804,Bubba Watson,40' 7",121,4905.917,+12.00
34,0,25834,Daniel Summerhays,40' 8",146,5934.250,+17.00
35,0,21753,Brian Davis,40' 9",98,3995.917,+18.00
36,0,29221,Webb Simpson,40' 11",120,4907.333,-9.00
36,0,30692,Scott Stallings,40' 11",119,4870.500,+16.00
38,0,20593,Greg Chalmers,41' 0",136,5571.833,+23.00
39,0,21099,David Lynn,41' 1",120,4934.167,+22.00
39,0,33418,Shawn Stefani,41' 1",89,3654.167,+3.00
41,0,28500,Martin Flores,41' 2",146,6007.667,+2.00
41,0,28679,Fabián Gómez,41' 2",112,4610.750,+16.00
43,0,29740,Brad Fritsch,41' 4",139,5744.750,+23.00
43,0,27649,Brandt Snedeker,41' 4",103,4254.833,+14.00
45,0,28259,Sangmoon Bae,41' 6",167,6925.750,+25.00
45,0,32448,James Hahn,41' 6",138,5724.833,+20.00
45,0,06527,Steve Stricker,41' 6",56,2322.000,-3.00
48,0,01116,Michael Bradley,41' 8",71,2960.167,+6.00
48,0,01320,Bob Estes,41' 8",116,4831.750,+10.00
48,0,10860,Justin Leonard,41' 8",123,5127.083,+12.00
51,0,30925,Dustin Johnson,41' 9",126,5257.667,+5.00
51,0,27120,Troy Matteson,41' 9",114,4761.917,+11.00
51,0,06567,Vijay Singh,41' 9",95,3962.500,+22.00
54,0,24138,Ian Poulter,41' 10",62,2593.250,+8.00
55,0,34099,Harris English,41' 11",170,7124.333,+2.00
56,0,23983,Luke Donald,42' 0",75,3147.667,+15.00
57,0,19846,Brian Gay,42' 1",112,4710.917,+17.00
57,0,25336,Alistair Presnell,42' 1",99,4167.167,+9.00
59,0,01724,Jeff Maggert,42' 3",92,3888.667,+17.00
60,0,28455,Will Claxton,42' 4",109,4617.083,+32.00
60,0,20104,Ken Duke,42' 4",144,6099.750,+37.00
60,0,27770,Camilo Villegas,42' 4",123,5209.583,+4.00
60,0,20396,Lee Westwood,42' 4",77,3261.583,+7.00
64,0,33141,Keegan Bradley,42' 5",130,5518.750,+6.00
65,0,23325,Vaughn Taylor,42' 6",75,3190.250,+8.00
66,0,25274,Steven Bowditch,42' 8",112,4777.833,+14.00
66,0,20229,Stewart Cink,42' 8",118,5034.083,+16.00
66,0,27933,John Merrick,42' 8",129,5508.417,+10.00
69,0,26289,Boo Weekley,42' 9",135,5767.583,+26.00
70,0,27436,Graham DeLaet,42' 10",123,5268.000,-1.00
70,0,34098,Russell Henley,42' 10",81,3467.917,-2.00
72,0,24024,Zach Johnson,42' 11",94,4031.417,+5.00
72,0,32150,Michael Thompson,42' 11",99,4247.417,+12.00
74,0,10213,Dicky Pride,43' 0",109,4688.250,+12.00
75,0,35139,Richard Lee,43' 1",108,4654.000,+4.00
75,0,24502,Adam Scott,43' 1",71,3056.917,+2.00
77,0,31557,Jim Herman,43' 3",88,3809.000,+13.00
78,0,24357,K.J. Choi,43' 4",88,3814.000,+6.00
78,0,21209,Sergio Garcia,43' 4",74,3203.833,+2.00
78,0,27644,Brian Harman,43' 4",152,6592.583,+21.00
78,0,08075,Jerry Kelly,43' 4",94,4071.750,+16.00
82,0,22046,Geoff Ogilvy,43' 5",82,3561.333,+13.00
82,0,24663,Y.E. Yang,43' 5",72,3125.833,+15.00
84,0,30750,Tommy Gainey,43' 7",158,6880.167,+31.00
84,0,30852,Ryo Ishikawa,43' 7",101,4400.750,+24.00
84,0,33419,Cameron Tringale,43' 7",144,6270.583,+9.00
87,0,34021,Bud Cauley,43' 8",105,4583.083,+31.00
87,0,23638,Brendon de Jonge,43' 8",170,7420.417,+14.00
87,0,24399,Scott Gardiner,43' 8",129,5630.833,+9.00
87,0,24924,Bill Haas,43' 8",121,5282.583,E
87,0,22792,Peter Hanson,43' 8",74,3232.083,+12.00
87,0,27936,Martin Laird,43' 8",99,4326.083,+16.00
87,0,28092,D.H. Lee,43' 8",118,5148.000,+13.00
87,0,23320,Ryan Palmer,43' 8",137,5983.417,+12.00
95,0,08725,Tom Gillis,43' 9",86,3763.500,+11.00
95,0,27503,Steve LeBrun,43' 9",121,5297.167,+17.00
97,0,20572,Rod Pampling,43' 11",79,3471.583,+13.00
97,0,27095,Nick Watney,43' 11",127,5575.500,+28.00
99,0,12510,Chad Campbell,44' 0",118,5194.167,+32.00
99,0,12782,Tim Herron,44' 0",95,4180.667,+9.00
101,0,24781,Hunter Mahan,44' 1",125,5508.667,+9.00
102,0,20848,Ángel Cabrera,44' 2",129,5694.000,+21.00
102,0,33461,Morgan Hoffmann,44' 2",115,5081.417,+12.00
102,0,26331,Charl Schwartzel,44' 2",93,4106.250,+8.00
105,0,24507,Jason Bohn,44' 3",105,4646.333,+17.00
106,0,27963,Chris Stroud,44' 4",125,5543.417,-1.00
107,0,24494,Erik Compton,44' 5",122,5421.167,+15.00
107,0,27408,Martin Kaymer,44' 5",60,2664.500,+9.00
107,0,34261,Scott Langley,44' 5",131,5823.500,+20.00
110,0,27895,Jonas Blixt,44' 6",122,5425.500,+26.00
110,0,25900,Lucas Glover,44' 6",83,3692.833,+12.00
110,0,23108,Matt Kuchar,44' 6",137,6092.000,+14.00
110,0,31323,Gary Woodland,44' 6",165,7343.667,+21.00
114,0,22961,David Mathis,44' 8",134,5982.750,+28.00
115,0,20098,Stuart Appleby,44' 9",130,5815.167,+21.00
115,0,19970,Robert Karlsson,44' 9",63,2821.417,+19.00
115,0,29518,Brendan Steele,44' 9",138,6180.583,+13.00
118,0,28237,Rory McIlroy,44' 11",74,3323.833,+18.00
118,0,27330,Josh Teater,44' 11",129,5799.167,+4.00
120,0,22371,Aaron Baddeley,45' 0",124,5582.000,+17.00
120,0,10423,Mike Weir,45' 0",126,5675.000,+17.00
122,0,26596,Ryan Moore,45' 1",93,4189.917,+12.00
122,0,28475,Jeff Overton,45' 1",158,7128.917,+16.00
122,0,22295,Darron Stiles,45' 1",75,3382.250,+17.00
125,0,10885,Robert Allenby,45' 2",73,3297.500,+24.00
125,0,32366,Kevin Chappell,45' 2",111,5017.583,+19.00
125,0,12716,Charley Hoffman,45' 2",122,5509.000,+4.00
128,0,37273,Derek Ernst,45' 4",103,4671.250,+20.00
128,0,34174,John Huh,45' 4",131,5935.667,+14.00
128,0,24361,Pat Perez,45' 4",109,4939.167,+12.00
131,0,23800,Bryce Molder,45' 5",146,6632.000,+21.00
131,0,24140,Sean O'Hair,45' 5",109,4954.000,+13.00
133,0,23409,James Driscoll,45' 6",116,5280.333,+16.00
134,0,10809,Jim Furyk,45' 7",93,4241.750,+20.00
135,0,30711,Colt Knost,45' 8",98,4477.333,+25.00
135,0,26851,Marc Leishman,45' 8",150,6845.917,+13.00
137,0,30163,Henrik Norlander,45' 9",120,5492.667,+12.00
137,0,20691,Greg Owen,45' 9",124,5674.750,+31.00
139,0,24846,Ricky Barnes,46' 0",131,6027.583,+25.00
140,0,25562,Andres Romero,46' 1",97,4468.667,+5.00
141,0,02206,David Toms,46' 5",51,2367.750,+10.00
141,0,23623,Bo Van Pelt,46' 5",78,3617.667,+16.00
143,0,29420,Billy Horschel,46' 6",130,6041.167,+15.00
143,0,25240,D.A. Points,46' 6",99,4602.667,+3.00
145,0,25444,Justin Hicks,46' 8",104,4855.333,+14.00
146,0,29289,S.Y. Noh,46' 9",137,6403.917,+24.00
146,0,26476,Chez Reavie,46' 9",89,4161.250,+11.00
148,0,24490,George McNeill,46' 11",113,5301.583,+23.00
148,0,27556,Ted Potter Jr.,46' 11",103,4836.667,+19.00
148,0,20645,John Senden,46' 11",137,6422.167,+16.00
151,0,20160,Charlie Wi,47' 1",139,6541.250,+19.00
152,0,26300,Matt Jones,47' 2",136,6409.917,+9.00
153,0,26758,David Hearn,47' 3",142,6708.750,+31.00
153,0,36884,Ben Kohles,47' 3",101,4774.333,+21.00
155,0,23541,Ben Crane,47' 5",99,4695.417,+20.00
156,0,32334,Charlie Beljan,47' 6",107,5084.333,+11.00
157,0,20766,Padraig Harrington,47' 7",68,3235.500,+20.00
158,0,22621,Ben Curtis,48' 0",85,4079.750,+18.00
158,0,22913,John Rollins,48' 0",148,7100.833,+21.00
160,0,30926,Chris Kirk,48' 1",149,7170.083,+12.00
161,0,23497,Tag Ridings,48' 2",131,6307.583,+22.00
161,0,31560,Brian Stuard,48' 2",97,4671.833,+20.00
163,0,22378,Trevor Immelman,48' 3",119,5745.083,+12.00
164,0,31202,William McGirt,48' 7",113,5486.500,+19.00
165,0,23353,J.J. Henry,48' 9",104,5069.583,+15.00
165,0,33869,Eric Meierdierks,48' 9",80,3900.333,+13.00
165,0,28310,Lee Williams,48' 9",87,4239.833,+11.00
168,0,21528,Henrik Stenson,49' 2",56,2754.000,+11.00
169,0,24227,Justin Bolli,49' 3",89,4385.000,+29.00
169,0,29425,Andrew Svoboda,49' 3",62,3051.250,+8.00
171,0,22806,Doug LaBelle II,49' 9",99,4927.833,+26.00
172,0,29479,Scott Brown,49' 10",103,5135.833,+18.00
173,0,20443,Jin Park,50' 1",67,3355.000,+17.00
174,0,06573,Brandt Jobe,51' 0",83,4233.833,+26.00
175,0,34431,Robert Streb,51' 5",94,4835.333,+22.00
176,0,06004,Stephen Ames,52' 0",87,4525.917,+1.00
177,0,08793,Tiger Woods,52' 6",82,4307.583,+14.00
178,0,32698,Bobby Gates,53' 0",110,5830.833,+37.00
179,0,28135,Aaron Watkins,54' 0",78,4214.667,+17.00
180,0,26497,Casey Wittenberg,54' 3",108,5856.333,+20.00
