RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,01948,Tim Petrovic,193,716,27.0
1,0,23623,Bo Van Pelt,193,657,29.4
3,0,12705,Cliff Kresge,190,684,27.8
3,0,25345,Carl Pettersson,190,672,28.3
5,0,21350,Ryuji Imada,189,694,27.2
6,0,23048,Eric Axley,181,659,27.5
6,0,20498,Briny Baird,181,702,25.8
8,0,20378,Mathias Grönberg,180,628,28.7
9,0,07547,Craig Kanada,177,654,27.1
10,0,07867,Woody Austin,176,614,28.7
10,0,27649,Brandt Snedeker,176,629,28.0
12,0,20850,Daniel Chopra,174,692,25.1
12,0,19846,Brian Gay,174,740,23.5
14,0,11032,Frank Lickliter II,173,594,29.1
15,0,21949,Joe Ogilvie,171,641,26.7
16,0,21753,Brian Davis,170,606,28.1
16,0,07457,Steve Flesch,170,622,27.3
18,0,28158,Steve Marino,169,626,27.0
18,0,24140,Sean O'Hair,169,596,28.4
20,0,23718,Nathan Green,167,658,25.4
20,0,22913,John Rollins,167,603,27.7
22,0,25686,Jason Dufner,166,592,28.0
22,0,27060,John Mallinger,166,644,25.8
24,0,20104,Ken Duke,165,683,24.2
24,0,01941,Tom Pernice Jr.,165,634,26.0
26,0,01320,Bob Estes,162,603,26.9
26,0,22806,Doug LaBelle II,162,612,26.5
26,0,23788,D.J. Trahan,162,597,27.1
29,0,20574,Mathew Goggin,161,577,27.9
29,0,24912,Will MacKenzie,161,609,26.4
29,0,01766,Billy Mayfair,161,542,29.7
32,0,19803,Ryan Armour,159,633,25.1
32,0,24924,Bill Haas,159,552,28.8
34,0,20105,Jeff Gove,157,569,27.6
34,0,08881,Tripp Isenhour,157,517,30.4
34,0,25396,Kevin Na,157,617,25.4
37,0,10733,Kent Jones,156,602,25.9
38,0,12652,Cameron Beckman,155,560,27.7
38,0,12782,Tim Herron,155,557,27.8
38,0,12716,Charley Hoffman,155,599,25.9
41,0,25900,Lucas Glover,154,545,28.3
41,0,29718,Anthony Kim,154,555,27.7
41,0,24490,George McNeill,154,587,26.2
41,0,23320,Ryan Palmer,154,570,27.0
45,0,23349,Charles Warren,153,601,25.5
46,0,07363,Craig Bowden,152,486,31.3
46,0,20229,Stewart Cink,152,507,30.0
46,0,06567,Vijay Singh,152,592,25.7
46,0,22293,Heath Slocum,152,665,22.9
46,0,23325,Vaughn Taylor,152,527,28.8
51,0,01161,Mark Calcavecchia,150,550,27.3
51,0,22892,Jason Gore,150,551,27.2
51,0,20433,Mark Hensby,150,526,28.5
51,0,26420,Richard Johnson,150,548,27.4
51,0,20160,Charlie Wi,150,576,26.0
56,0,24358,Robert Garrigus,149,548,27.2
57,0,20634,Peter Lonard,147,510,28.8
57,0,12680,Shigeki Maruyama,147,605,24.3
59,0,20623,Gavin Coles,146,549,26.6
60,0,23613,Rich Barcelo,145,524,27.7
60,0,20645,John Senden,145,524,27.7
62,0,24781,Hunter Mahan,144,480,30.0
62,0,25190,Jeff Quinney,144,589,24.4
62,0,02223,Bob Tway,144,597,24.1
62,0,21878,Mark Wilson,144,486,29.6
66,0,01313,Steve Elkington,143,523,27.3
67,0,01024,Billy Andrade,142,527,26.9
67,0,08075,Jerry Kelly,142,531,26.7
67,0,01945,Kenny Perry,142,500,28.4
70,0,20472,Alex Cejka,141,503,28.0
70,0,26951,Johnson Wagner,141,552,25.5
72,0,20382,Stephen Leaney,140,483,29.0
72,0,10860,Justin Leonard,140,590,23.7
72,0,01928,Corey Pavin,140,510,27.5
75,0,01142,Bart Bryant,139,507,27.4
75,0,02206,David Toms,139,458,30.3
77,0,24449,Parker McLachlin,138,535,25.8
77,0,12602,Dean Wilson,138,537,25.7
79,0,10117,Bob Heintz,137,535,25.6
79,0,23108,Matt Kuchar,137,498,27.5
79,0,01724,Jeff Maggert,137,522,26.2
