RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,01666,Bernhard Langer,26.02
2,0,02242,Lanny Wadkins,25.58
3,0,01633,Tom Kite,25.56
4,0,02159,Curtis Strange,24.39
5,0,01960,Don Pooley,24.14
6,0,02170,Hal Sutton,24.02
7,0,01042,Paul Azinger,23.32
8,0,01303,Bob Eastwood,23.29
9,0,02087,Don Shirey Jr.,23.02
10,0,02007,Larry Rinker,22.96
11,0,01975,Tom Purtzer,22.89
12,0,01968,Nick Price,22.77
13,0,01192,T.C. Chen,22.58
14,0,01958,Dan Pohl,22.45
15,0,02033,Dave Rummells,22.41
16,0,01162,Rex Caldwell,22.28
17,0,01706,Davis Love III,22.22
17,0,01935,Calvin Peete,22.22
17,0,02321,Fuzzy Zoeller,22.22
20,0,01499,Mark Hayes,22.19
21,0,01876,Greg Norman,22.14
22,0,01203,Russ Cochran,22.10
23,0,02146,Payne Stewart,22.07
24,0,01755,Dick Mast,22.06
25,0,01235,Ben Crenshaw,21.88
26,0,01378,David Frost,21.76
27,0,01282,Trevor Dodds,21.74
28,0,02133,Craig Stadler,21.62
29,0,02049,Gene Sauers,21.43
30,0,01557,John Inman,21.38
31,0,01072,Chip Beck,21.37
32,0,01037,Dewey Arnette,21.27
33,0,02126,Bruce Soulsby,21.18
34,0,01214,Frank Conner,21.17
35,0,01457,Jay Haas,21.16
36,0,01331,Rick Fehr,20.73
37,0,01878,Andy North,20.65
38,0,01219,John Cook,20.35
39,0,01943,Chris Perry,20.30
40,0,01284,Mike Donald,20.25
41,0,01226,Fred Couples,20.21
42,0,01682,Wayne Levi,20.19
43,0,01641,Gary Koch,20.09
44,0,01926,Steve Pate,20.07
45,0,02225,Howard Twitty,20.00
46,0,01361,Dan Forsman,19.94
47,0,01823,Larry Mize,19.89
48,0,01418,Bill Glasson,19.84
49,0,01278,Andy Dillard,19.67
50,0,01425,Ernie Gonzalez,19.65
51,0,02160,Ron Streck,19.60
52,0,02104,Jeff Sluman,19.50
53,0,01783,Mark McCumber,19.49
54,0,01569,Peter Jacobsen,19.47
55,0,01096,Phil Blackmar,19.43
56,0,02239,Scott Verplank,19.37
57,0,01448,Tony Grimes,19.31
57,0,02148,Ray Stewart,19.31
59,0,01288,Ed Dougherty,19.21
60,0,01346,Ed Fiori,19.14
61,0,01129,Bill Britton,18.94
62,0,01157,Tom Byrum,18.86
63,0,02101,Joey Sindelar,18.79
64,0,01526,David Hobby,18.75
64,0,01717,Sandy Lyle,18.75
64,0,01736,Roger Maltbie,18.75
67,0,01654,Gary Krueger,18.72
67,0,01887,Mark O'Meara,18.72
69,0,02167,Mike Sullivan,18.63
70,0,01385,Jim Gallagher Jr.,18.62
71,0,01168,David Canipe,18.58
72,0,01150,George Burns,18.52
73,0,01846,Jodie Mudd,18.39
73,0,02023,Clarence Rose,18.39
75,0,01355,Raymond Floyd,18.35
