RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,02242,Lanny Wadkins,18.89,167,884
2,0,02159,Curtis Strange,18.26,189,1035
3,0,01042,Paul Azinger,18.18,182,1001
4,0,01072,Chip Beck,18.04,175,970
5,0,01876,Greg Norman,17.93,128,714
6,0,01135,Ken Brown,17.92,117,653
7,0,02170,Hal Sutton,17.90,169,944
8,0,01666,Bernhard Langer,17.87,109,610
9,0,02146,Payne Stewart,17.78,181,1018
10,0,01958,Dan Pohl,17.62,179,1016
11,0,01235,Ben Crenshaw,17.61,155,880
12,0,02133,Craig Stadler,17.56,137,780
13,0,01522,Lon Hinkle,17.13,122,712
14,0,01457,Jay Haas,17.11,185,1081
15,0,01864,Larry Nelson,17.10,131,766
16,0,01851,Bob Murphy,17.02,136,799
17,0,01926,Steve Pate,16.87,205,1215
18,0,02033,Dave Rummells,16.80,195,1161
19,0,01887,Mark O'Meara,16.76,152,907
20,0,01837,Gil Morgan,16.73,89,532
21,0,01823,Larry Mize,16.67,142,852
21,0,01928,Corey Pavin,16.67,146,876
23,0,01226,Fred Couples,16.62,161,969
24,0,01161,Mark Calcavecchia,16.61,157,945
24,0,01783,Mark McCumber,16.61,184,1108
26,0,01682,Wayne Levi,16.55,142,858
27,0,01633,Tom Kite,16.53,158,956
28,0,02241,Bobby Wadkins,16.45,179,1088
29,0,01968,Nick Price,16.42,142,865
30,0,01331,Rick Fehr,16.41,106,646
31,0,01156,Curt Byrum,16.38,190,1160
32,0,01175,Jim Carter,16.37,167,1020
32,0,01329,Brad Faxon,16.37,154,941
34,0,01846,Jodie Mudd,16.34,166,1016
35,0,02321,Fuzzy Zoeller,16.31,121,742
36,0,01378,David Frost,16.20,169,1043
37,0,01527,Scott Hoch,16.17,169,1045
38,0,01952,Billy Pierot,16.14,97,601
39,0,01037,Dewey Arnette,16.05,108,673
40,0,01197,Bobby Clampett,15.97,138,864
41,0,01355,Raymond Floyd,15.94,109,684
41,0,02255,Denis Watson,15.94,157,985
43,0,01214,Frank Conner,15.92,93,584
44,0,02322,Richard Zokol,15.91,98,616
45,0,01200,Keith Clearwater,15.90,198,1245
46,0,01060,Dave Barr,15.78,155,982
47,0,02104,Jeff Sluman,15.73,179,1138
48,0,01960,Don Pooley,15.70,152,968
49,0,02256,Tom Watson,15.67,110,702
50,0,01192,T.C. Chen,15.52,86,554
51,0,01717,Sandy Lyle,15.47,86,556
52,0,01150,George Burns,15.44,163,1056
53,0,02294,Willie Wood,15.42,156,1012
54,0,01984,Sam Randolph,15.38,125,813
55,0,01162,Rex Caldwell,15.27,100,655
56,0,01346,Ed Fiori,15.26,139,911
57,0,01157,Tom Byrum,15.24,165,1083
57,0,01996,Mike Reid,15.24,159,1043
57,0,02225,Howard Twitty,15.24,149,978
60,0,01098,Jay Don Blake,15.23,154,1011
61,0,01203,Russ Cochran,15.22,175,1150
61,0,01943,Chris Perry,15.22,159,1045
63,0,01179,Antonio Cerda,15.21,143,940
64,0,02099,Scott Simpson,15.14,145,958
65,0,01103,Charles Bolling,15.13,162,1071
66,0,02100,Tim Simpson,15.10,174,1152
67,0,01468,Gary Hallberg,15.09,150,994
67,0,02167,Mike Sullivan,15.09,134,888
69,0,01701,Bob Lohr,15.06,163,1082
69,0,02101,Joey Sindelar,15.06,178,1182
71,0,01288,Ed Dougherty,15.05,133,884
72,0,02239,Scott Verplank,15.03,133,885
73,0,02087,Don Shirey Jr.,14.99,131,874
74,0,01096,Phil Blackmar,14.93,156,1045
75,0,01093,Ronnie Black,14.91,149,999
76,0,01884,Mac O'Grady,14.90,138,926
77,0,01206,Bobby Cole,14.88,150,1008
78,0,01495,Morris Hatalsky,14.86,121,814
78,0,01782,Mike McCullough,14.86,111,747
80,0,01219,John Cook,14.78,153,1035
80,0,01892,Aki Ohmachi,14.78,119,805
82,0,01975,Tom Purtzer,14.77,143,968
83,0,02118,J.C. Snead,14.74,134,909
84,0,01499,Mark Hayes,14.72,160,1087
85,0,01998,Jack Renner,14.71,138,938
86,0,01278,Andy Dillard,14.69,124,844
87,0,01945,Kenny Perry,14.68,118,804
88,0,01557,John Inman,14.64,140,956
88,0,02007,Larry Rinker,14.64,143,977
90,0,01755,Dick Mast,14.63,151,1032
90,0,02195,Leonard Thompson,14.63,156,1066
92,0,02223,Bob Tway,14.62,133,910
92,0,02267,D.A. Weibring,14.62,136,930
94,0,01390,Buddy Gardner,14.60,164,1123
95,0,01501,Vance Heafner,14.53,125,860
95,0,01706,Davis Love III,14.53,129,888
97,0,01475,Donnie Hammond,14.52,131,902
98,0,01303,Bob Eastwood,14.49,140,966
98,0,01723,Andrew Magee,14.49,140,966
100,0,01687,Jeff Lewis,14.46,93,643
101,0,01599,Steve Jones,14.42,140,971
101,0,01797,Rocco Mediate,14.42,139,964
103,0,01306,David Edwards,14.39,99,688
104,0,02023,Clarence Rose,14.35,170,1185
105,0,01361,Dan Forsman,14.34,181,1262
105,0,01414,Bob Gilder,14.34,152,1060
107,0,01444,Ken Green,14.32,138,964
108,0,01641,Gary Koch,14.29,106,742
109,0,02279,Mark Wiebe,14.23,172,1209
110,0,02090,Tom Sieckmann,14.21,133,936
111,0,01639,Kenny Knox,14.20,163,1148
112,0,01196,Brian Claar,14.19,152,1071
113,0,01725,John Mahaffey,14.17,153,1080
114,0,01310,Dave Eichelberger,14.11,141,999
115,0,01715,Mark Lye,14.09,153,1086
116,0,01569,Peter Jacobsen,14.06,123,875
117,0,01284,Mike Donald,14.05,165,1174
117,0,02190,Doug Tewell,14.05,113,804
119,0,02049,Gene Sauers,13.97,153,1095
120,0,02160,Ron Streck,13.93,141,1012
121,0,01039,Perry Arthur,13.86,107,772
121,0,01935,Calvin Peete,13.86,92,664
123,0,01305,Danny Edwards,13.82,110,796
123,0,01771,Blaine McCallister,13.82,151,1093
125,0,02094,Tony Sills,13.80,134,971
126,0,01654,Gary Krueger,13.78,102,740
127,0,02041,Bill Sander,13.73,131,954
128,0,01418,Bill Glasson,13.68,130,950
129,0,01068,Andy Bean,13.67,79,578
130,0,01446,Brad Greer,13.66,106,776
131,0,02126,Bruce Soulsby,13.63,122,895
132,0,01323,Brad Fabel,13.56,104,767
133,0,01559,Hale Irwin,13.51,100,740
134,0,01448,Tony Grimes,13.46,89,661
135,0,02111,Mike Smith,13.44,105,781
136,0,01949,Mark Pfeil,13.37,73,546
137,0,01549,Mike Hulbert,13.36,159,1190
138,0,01736,Roger Maltbie,13.27,119,897
