RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,01884,Mac O'Grady,3,782,0
1,0,02090,Tom Sieckmann,3,896,0
1,0,02321,Fuzzy Zoeller,3,718,0
4,0,01096,Phil Blackmar,2,1005,0
4,0,01129,Bill Britton,2,815,0
4,0,01214,Frank Conner,2,520,0
4,0,01284,Mike Donald,2,1130,0
4,0,01303,Bob Eastwood,2,878,0
4,0,01446,Brad Greer,2,756,0
4,0,01469,Dan Halldorson,2,875,0
4,0,01495,Morris Hatalsky,2,814,0
4,0,01501,Vance Heafner,2,820,0
4,0,01526,David Hobby,2,630,0
4,0,01755,Dick Mast,2,992,0
4,0,01783,Mark McCumber,2,964,0
4,0,01926,Steve Pate,2,1119,0
4,0,02159,Curtis Strange,2,891,0
18,0,01006,John Adams,1,988,0
18,0,01042,Paul Azinger,1,881,0
18,0,01060,Dave Barr,1,882,0
18,0,01150,George Burns,1,968,0
18,0,01156,Curt Byrum,1,1140,0
18,0,01200,Keith Clearwater,1,1109,0
18,0,01201,Lennie Clements,1,767,0
18,0,01226,Fred Couples,1,825,0
18,0,01261,Jay Delsing,1,952,0
18,0,01288,Ed Dougherty,1,816,0
18,0,01323,Brad Fabel,1,767,0
18,0,01331,Rick Fehr,1,578,0
18,0,01361,Dan Forsman,1,1222,0
18,0,01378,David Frost,1,947,0
18,0,01390,Buddy Gardner,1,1083,0
18,0,01522,Lon Hinkle,1,712,0
18,0,01527,Scott Hoch,1,901,0
18,0,01534,John Horne,1,618,0
18,0,01549,Mike Hulbert,1,1078,0
18,0,01557,John Inman,1,956,0
18,0,01569,Peter Jacobsen,1,827,0
18,0,01682,Wayne Levi,1,858,0
18,0,01723,Andrew Magee,1,926,0
18,0,01725,John Mahaffey,1,992,0
18,0,01736,Roger Maltbie,1,849,0
18,0,01771,Blaine McCallister,1,1053,0
18,0,01777,John McComish,1,731,0
18,0,01790,Pat McGowan,1,940,0
18,0,01797,Rocco Mediate,1,954,0
18,0,01878,Andy North,1,606,0
18,0,01968,Nick Price,1,769,0
18,0,01975,Tom Purtzer,1,900,0
18,0,02023,Clarence Rose,1,1165,0
18,0,02101,Joey Sindelar,1,1094,0
18,0,02111,Mike Smith,1,733,0
18,0,02126,Bruce Soulsby,1,855,0
18,0,02146,Payne Stewart,1,898,0
18,0,02148,Ray Stewart,1,849,0
18,0,02160,Ron Streck,1,972,0
18,0,02167,Mike Sullivan,1,848,0
18,0,02225,Howard Twitty,1,978,0
18,0,02239,Scott Verplank,1,841,0
18,0,02242,Lanny Wadkins,1,740,0
18,0,02279,Mark Wiebe,1,1161,0
18,0,02322,Richard Zokol,1,616,0
