RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$92862539
2,0,06567,Vijay Singh,$61986127
3,0,01810,Phil Mickelson,$55855656
4,0,10809,Jim Furyk,$42756341
5,0,01706,Davis Love III,$38947951
6,0,06522,Ernie Els,$35810558
7,0,02206,David Toms,$31758263
8,0,01945,Kenny Perry,$30642004
9,0,10860,Justin Leonard,$29341837
10,0,20229,Stewart Cink,$27877024
11,0,10423,Mike Weir,$26239545
12,0,21209,Sergio Garcia,$25611522
13,0,02239,Scott Verplank,$24522406
14,0,01161,Mark Calcavecchia,$23868574
15,0,20098,Stuart Appleby,$23757322
16,0,06527,Steve Stricker,$23476520
17,0,20157,Retief Goosen,$22940019
18,0,01226,Fred Couples,$21319451
19,0,10885,Robert Allenby,$21172329
20,0,01381,Fred Funk,$20962775
21,0,01677,Tom Lehman,$20893963
22,0,06251,Chris DiMarco,$20835083
23,0,08075,Jerry Kelly,$20610767
24,0,01968,Nick Price,$20563108
25,0,23621,Rory Sabbatini,$20368555
26,0,22046,Geoff Ogilvy,$20172895
27,0,24357,K.J. Choi,$19770145
28,0,24502,Adam Scott,$19152699
29,0,01527,Scott Hoch,$18530156
30,0,21961,Charles Howell III,$18472568
31,0,12510,Chad Campbell,$18310841
32,0,01320,Bob Estes,$18305430
33,0,02104,Jeff Sluman,$18165266
34,0,01766,Billy Mayfair,$18045465
35,0,20766,Padraig Harrington,$17915250
36,0,06004,Stephen Ames,$17722615
37,0,01329,Brad Faxon,$17713767
38,0,09011,David Duval,$17492999
39,0,07457,Steve Flesch,$16995354
40,0,24024,Zach Johnson,$16975649
41,0,01724,Jeff Maggert,$16396677
42,0,12782,Tim Herron,$16305224
43,0,02223,Bob Tway,$15785815
44,0,01797,Rocco Mediate,$15275897
45,0,02170,Hal Sutton,$15267685
46,0,12660,Jesper Parnevik,$15207897
47,0,02010,Loren Roberts,$15154767
48,0,01928,Corey Pavin,$15080680
49,0,23983,Luke Donald,$14999961
50,0,01707,Steve Lowery,$14972618
51,0,01553,John Huston,$14897897
52,0,01577,Lee Janzen,$14828934
53,0,07867,Woody Austin,$14486868
54,0,01876,Greg Norman,$14484458
55,0,01042,Paul Azinger,$14458010
56,0,01457,Jay Haas,$14440317
57,0,01313,Steve Elkington,$14374109
58,0,06595,Kevin Sutherland,$14303812
59,0,01887,Mark O'Meara,$14151565
60,0,23135,Tim Clark,$13873494
61,0,02214,Kirk Triplett,$13719562
62,0,12680,Shigeki Maruyama,$13609355
63,0,01941,Tom Pernice Jr.,$13402977
64,0,22913,John Rollins,$12601778
65,0,06575,Dudley Hart,$12566495
66,0,01219,John Cook,$12433599
67,0,01024,Billy Andrade,$12380805
68,0,06373,José María Olazábal,$12242223
69,0,06621,Joe Durant,$12204913
70,0,24140,Sean O'Hair,$12200445
71,0,25345,Carl Pettersson,$12126679
72,0,19846,Brian Gay,$12124135
73,0,20572,Rod Pampling,$12011386
74,0,02146,Payne Stewart,$11737008
75,0,02246,Duffy Waldorf,$11638275
76,0,25900,Lucas Glover,$11573270
77,0,10585,Scott McCarron,$11532980
78,0,11032,Frank Lickliter II,$11462235
79,0,22293,Heath Slocum,$11451659
80,0,02101,Joey Sindelar,$11196462
81,0,01633,Tom Kite,$11041042
82,0,20498,Briny Baird,$10784888
83,0,23541,Ben Crane,$10757367
84,0,02256,Tom Watson,$10736902
85,0,24781,Hunter Mahan,$10625610
86,0,20094,Jonathan Kaye,$10535111
87,0,07749,Brett Quigley,$10462454
88,0,24925,Jonathan Byrd,$10394647
89,0,06643,Paul Goydos,$10174861
90,0,22371,Aaron Baddeley,$10124148
91,0,01666,Bernhard Langer,$10111921
92,0,27770,Camilo Villegas,$10090978
93,0,02133,Craig Stadler,$10021897
