RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
1,0,21528,Henrik Stenson,75.19,591,786
2,0,19803,Ryan Armour,73.58,1103,1499
3,0,26476,Chez Reavie,72.24,869,1203
4,0,26596,Ryan Moore,71.94,787,1094
5,0,31560,Brian Stuard,71.44,968,1355
6,0,19846,Brian Gay,71.37,1007,1411
7,0,30110,Kyle Stanley,71.29,884,1240
8,0,31646,Emiliano Grillo,70.16,905,1290
9,0,34098,Russell Henley,70.03,729,1041
10,0,10809,Jim Furyk,69.91,467,668
11,0,25892,Steve Wheatcroft,69.79,566,811
12,0,27214,Kevin Streelman,69.11,888,1285
13,0,29908,C.T. Pan,68.98,945,1370
14,0,34409,David Lingmerth,68.93,750,1088
15,0,33141,Keegan Bradley,67.90,884,1302
16,0,26499,Rafa Cabrera Bello,67.85,667,983
17,0,29420,Billy Horschel,67.80,779,1149
18,0,33122,Russell Knox,67.70,851,1257
19,0,23541,Ben Crane,67.52,557,825
20,0,23325,Vaughn Taylor,67.51,746,1105
21,0,27644,Brian Harman,67.14,850,1266
22,0,37275,Sam Ryder,66.91,746,1115
23,0,27556,Ted Potter Jr.,66.83,812,1215
24,0,46435,Austin Cook,66.76,1002,1501
25,0,45609,Tyler Duncan,66.74,867,1299
26,0,26758,David Hearn,66.63,559,839
27,0,20472,Alex Cejka,66.49,639,961
28,0,24138,Ian Poulter,66.41,595,896
29,0,34076,Joel Dahmen,66.36,789,1189
30,0,29478,Kevin Kisner,66.33,729,1099
31,0,23353,J.J. Henry,66.22,692,1045
32,0,39324,J.J. Spaun,66.18,732,1106
33,0,22405,Justin Rose,66.02,610,924
34,0,35879,Kelly Kraft,65.84,846,1285
35,0,39328,Conrad Shindler,65.77,515,783
36,0,25818,Scott Piercy,65.68,735,1119
37,0,33399,Adam Hadwin,65.60,820,1250
38,0,39327,Ben Silverman,65.56,769,1173
39,0,32816,Satoshi Kodaira,65.53,443,676
40,0,32102,Rickie Fowler,65.33,682,1044
40,0,32254,Xinjun Zhang,65.33,684,1047
42,0,30978,Kiradech Aphibarnrat,65.12,422,648
43,0,24361,Pat Perez,65.09,688,1057
44,0,25900,Lucas Glover,65.06,553,850
44,0,47128,Richy Werenski,65.06,836,1285
46,0,24781,Hunter Mahan,65.04,573,881
46,0,25198,Francesco Molinari,65.04,640,984
48,0,28679,Fabián Gómez,64.99,761,1171
49,0,30911,Tommy Fleetwood,64.98,603,928
50,0,25572,Graeme McDowell,64.92,533,821
51,0,26329,Louis Oosthuizen,64.81,490,756
52,0,12510,Chad Campbell,64.70,713,1102
53,0,35545,Blayne Barber,64.67,604,934
54,0,32150,Michael Thompson,64.66,525,812
