RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,34363,Tyrrell Hatton,-.090
2,0,35310,Lanto Griffin,-.061
3,0,19803,Ryan Armour,-.060
4,0,27129,Luke List,-.037
5,0,36799,Stephan Jaeger,-.028
5,0,30944,Jason Kokrak,-.028
7,0,12510,Chad Campbell,-.016
7,0,23320,Ryan Palmer,-.016
9,0,24846,Ricky Barnes,-.015
10,0,01810,Phil Mickelson,-.014
11,0,39546,Keith Mitchell,-.013
12,0,35461,Beau Hossler,-.012
13,0,25240,D.A. Points,-.010
14,0,34076,Joel Dahmen,-.007
15,0,27895,Jonas Blixt,E
15,0,34021,Bud Cauley,E
15,0,34099,Harris English,E
15,0,30926,Chris Kirk,E
15,0,34409,David Lingmerth,E
20,0,29461,Jamie Lovemark,+.005
21,0,27936,Martin Laird,+.006
22,0,24925,Jonathan Byrd,+.010
23,0,23541,Ben Crane,+.011
24,0,28775,Nate Lashley,+.014
24,0,32640,Troy Merritt,+.014
24,0,31323,Gary Woodland,+.014
27,0,29725,Tony Finau,+.015
27,0,27141,J.B. Holmes,+.015
27,0,35891,Cameron Smith,+.015
27,0,34046,Jordan Spieth,+.015
31,0,24502,Adam Scott,+.017
32,0,32333,Kevin Tway,+.018
33,0,29518,Brendan Steele,+.020
34,0,30925,Dustin Johnson,+.021
35,0,32448,James Hahn,+.022
36,0,35545,Blayne Barber,+.023
37,0,24924,Bill Haas,+.029
37,0,34466,Peter Malnati,+.029
39,0,36699,Patrick Rodgers,+.030
40,0,20229,Stewart Cink,+.031
40,0,23621,Rory Sabbatini,+.031
42,0,25900,Lucas Glover,+.032
43,0,40009,Dominic Bozzelli,+.035
44,0,26851,Marc Leishman,+.036
45,0,24358,Robert Garrigus,+.038
45,0,33448,Justin Thomas,+.038
45,0,32150,Michael Thompson,+.038
48,0,31202,William McGirt,+.042
48,0,22405,Justin Rose,+.042
50,0,50526,Tom Lovelady,+.043
51,0,29221,Webb Simpson,+.044
52,0,47959,Bryson DeChambeau,+.045
52,0,26951,Johnson Wagner,+.045
54,0,34360,Patrick Reed,+.047
55,0,24138,Ian Poulter,+.048
56,0,22371,Aaron Baddeley,+.050
56,0,21961,Charles Howell III,+.050
58,0,24781,Hunter Mahan,+.053
59,0,29420,Billy Horschel,+.054
60,0,33399,Adam Hadwin,+.055
60,0,35532,Tom Hoge,+.055
60,0,26596,Ryan Moore,+.055
63,0,32839,Hideki Matsuyama,+.056
64,0,12716,Charley Hoffman,+.057
64,0,37275,Sam Ryder,+.057
66,0,37278,Nicholas Lindheim,+.058
66,0,34264,Hudson Swafford,+.058
68,0,28307,Matt Every,+.061
68,0,27214,Kevin Streelman,+.061
70,0,35879,Kelly Kraft,+.062
71,0,29222,Billy Hurley III,+.063
71,0,37455,Si Woo Kim,+.063
73,0,39324,J.J. Spaun,+.064
74,0,28500,Martin Flores,+.065
74,0,27095,Nick Watney,+.065
76,0,39997,Corey Conners,+.066
76,0,33419,Cameron Tringale,+.066
78,0,34256,Andrew Putnam,+.067
79,0,28679,Fabián Gómez,+.068
79,0,29223,Sam Saunders,+.068
81,0,34213,Grayson Murray,+.071
81,0,26329,Louis Oosthuizen,+.071
81,0,25818,Scott Piercy,+.071
84,0,29926,Danny Lee,+.072
84,0,29485,Brett Stegmaier,+.072
84,0,22582,Kyle Thompson,+.072
87,0,40026,Daniel Berger,+.074
87,0,10809,Jim Furyk,+.074
87,0,27649,Brandt Snedeker,+.074
90,0,25632,Jimmy Walker,+.076
91,0,33141,Keegan Bradley,+.077
91,0,35450,Patrick Cantlay,+.077
93,0,30692,Scott Stallings,+.078
94,0,33418,Shawn Stefani,+.079
94,0,27963,Chris Stroud,+.079
96,0,28089,Jason Day,+.080
97,0,46402,Talor Gooch,+.081
98,0,34563,Chesson Hadley,+.082
99,0,20157,Retief Goosen,+.083
100,0,27349,Alex Noren,+.084
101,0,23353,J.J. Henry,+.085
102,0,25804,Bubba Watson,+.087
103,0,28252,Seamus Power,+.088
