RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
40,0,37338,Zecheng Dou,47.2,103,218,+2.72
41,0,25686,Jason Dufner,47.4,110,232,+2.00
42,0,33204,Shane Lowry,47.5,124,261,+1.94
43,0,23325,Vaughn Taylor,47.6,150,315,+1.73
43,0,27095,Nick Watney,47.6,212,445,+1.46
45,0,25240,D.A. Points,47.7,127,266,+0.71
46,0,35879,Kelly Kraft,47.8,165,345,+1.70
46,0,47128,Richy Werenski,47.8,166,347,+2.05
48,0,20157,Retief Goosen,47.9,115,240,+1.57
48,0,27556,Ted Potter Jr.,47.9,162,338,+2.53
50,0,34409,David Lingmerth,48.0,142,296,+1.20
51,0,12510,Chad Campbell,48.8,165,338,+0.79
52,0,24361,Pat Perez,48.9,114,233,+2.63
52,0,33419,Cameron Tringale,48.9,159,325,+1.82
54,0,30911,Tommy Fleetwood,49.1,115,234,+2.00
54,0,35891,Cameron Smith,49.1,171,348,+1.05
54,0,31560,Brian Stuard,49.1,168,342,+2.44
57,0,46601,Trey Mullinax,49.2,161,327,+1.99
57,0,39327,Ben Silverman,49.2,174,354,+2.01
57,0,25834,Daniel Summerhays,49.2,117,238,+2.48
60,0,28679,Fabián Gómez,49.3,175,355,+1.49
60,0,29420,Billy Horschel,49.3,165,335,+1.82
62,0,47959,Bryson DeChambeau,49.4,172,348,+0.99
63,0,27129,Luke List,49.8,224,450,+0.09
63,0,08793,Tiger Woods,49.8,149,299,+1.01
65,0,31420,Anirban Lahiri,49.9,180,361,+1.56
65,0,25396,Kevin Na,49.9,176,353,+1.99
67,0,28775,Nate Lashley,50.0,96,192,+0.83
67,0,32839,Hideki Matsuyama,50.0,137,274,+0.88
69,0,19803,Ryan Armour,50.3,170,338,+0.35
69,0,28500,Martin Flores,50.3,221,439,+1.36
69,0,49771,J.T. Poston,50.3,153,304,+2.03
72,0,26758,David Hearn,50.4,118,234,+1.53
72,0,28132,Tyrone Van Aswegen,50.4,248,492,+1.98
74,0,23541,Ben Crane,50.5,108,214,+1.39
74,0,10809,Jim Furyk,50.5,93,184,+0.65
74,0,26476,Chez Reavie,50.5,112,222,+1.52
77,0,24925,Jonathan Byrd,50.6,134,265,+1.34
77,0,25364,Paul Casey,50.6,118,233,+1.69
77,0,34021,Bud Cauley,50.6,117,231,+0.68
80,0,35450,Patrick Cantlay,50.7,151,298,+1.06
80,0,24140,Sean O'Hair,50.7,155,306,+1.87
82,0,34098,Russell Henley,50.9,117,230,+2.31
82,0,32816,Satoshi Kodaira,50.9,89,175,+2.70
84,0,34174,John Huh,51.0,205,402,+1.71
84,0,36799,Stephan Jaeger,51.0,186,365,+0.59
86,0,23320,Ryan Palmer,51.1,168,329,+0.71
86,0,34358,Jonathan Randolph,51.1,157,307,+2.61
88,0,29461,Jamie Lovemark,51.2,236,461,+0.59
88,0,47347,Adam Schenk,51.2,193,377,+2.18
90,0,29479,Scott Brown,51.3,222,433,+2.39
90,0,30925,Dustin Johnson,51.3,158,308,+0.63
90,0,32333,Kevin Tway,51.3,283,552,+0.95
93,0,24846,Ricky Barnes,51.4,163,317,+0.67
93,0,35532,Tom Hoge,51.4,215,418,+1.07
95,0,35461,Beau Hossler,51.5,237,460,+0.84
96,0,28089,Jason Day,51.6,144,279,+0.83
96,0,29725,Tony Finau,51.6,237,459,+0.17
96,0,25493,Nick Taylor,51.6,208,403,+1.73
99,0,34046,Jordan Spieth,51.7,165,319,+0.24
100,0,32757,Patton Kizzire,51.8,241,465,+1.70
101,0,29908,C.T. Pan,51.9,180,347,+1.28
101,0,39324,J.J. Spaun,51.9,163,314,+1.66
101,0,34264,Hudson Swafford,51.9,126,243,+1.75
104,0,26329,Louis Oosthuizen,52.0,103,198,+1.46
105,0,26499,Rafa Cabrera Bello,52.1,99,190,+1.52
106,0,22405,Justin Rose,52.2,117,224,+0.94
107,0,35310,Lanto Griffin,52.3,185,354,+0.11
107,0,31646,Emiliano Grillo,52.3,150,287,+1.13
107,0,29926,Danny Lee,52.3,184,352,+1.14
107,0,26951,Johnson Wagner,52.3,139,266,+1.15
111,0,21961,Charles Howell III,52.4,194,370,+0.57
111,0,26300,Matt Jones,52.4,130,248,+2.23
113,0,24358,Robert Garrigus,52.5,210,400,+1.10
114,0,25632,Jimmy Walker,52.6,195,371,+0.62
114,0,32254,Xinjun Zhang,52.6,141,268,+2.41
116,0,31323,Gary Woodland,52.7,165,313,+0.42
117,0,47125,Matt Atkins,52.8,123,233,+1.79
117,0,19846,Brian Gay,52.8,188,356,+1.65
119,0,32640,Troy Merritt,53.1,191,360,+1.05
119,0,22582,Kyle Thompson,53.1,102,192,+1.76
121,0,37189,Harold Varner III,53.2,215,404,+1.77
122,0,31202,William McGirt,53.3,217,407,+1.71
122,0,33448,Justin Thomas,53.3,192,360,+0.31
124,0,39328,Conrad Shindler,53.5,107,200,+2.24
125,0,29535,Brice Garnett,53.6,222,414,+1.94
125,0,35421,Brandon Harkins,53.6,277,517,+1.84
125,0,46970,Jon Rahm,53.6,133,248,+1.05
128,0,25572,Graeme McDowell,53.7,117,218,+1.20
129,0,34256,Andrew Putnam,53.9,226,419,+1.15
130,0,35506,Mackenzie Hughes,54.2,193,356,+1.87
130,0,27974,Sung Kang,54.2,207,382,+1.30
132,0,29223,Sam Saunders,54.3,196,361,+1.17
133,0,33122,Russell Knox,54.5,169,310,+1.89
134,0,20593,Greg Chalmers,54.6,125,229,+2.96
134,0,33418,Shawn Stefani,54.6,190,348,+1.26
136,0,27064,Jhonattan Vegas,54.7,187,342,+1.28
137,0,35376,Roberto Díaz,54.9,156,284,+2.63
137,0,37455,Si Woo Kim,54.9,219,399,+0.68
137,0,30944,Jason Kokrak,54.9,270,492,+0.70
137,0,27963,Chris Stroud,54.9,167,304,+1.50
141,0,39954,Cody Gribble,55.0,182,331,+2.31
141,0,24781,Hunter Mahan,55.0,138,251,+1.16
141,0,26331,Charl Schwartzel,55.0,127,231,+2.13
144,0,27895,Jonas Blixt,55.1,147,267,+1.56
145,0,20572,Rod Pampling,55.2,123,223,+2.68
146,0,33413,Ben Martin,55.4,160,289,+2.13
146,0,25804,Bubba Watson,55.4,205,370,+1.46
148,0,34466,Peter Malnati,55.6,245,441,+1.02
148,0,29484,Peter Uihlein,55.6,212,381,+1.32
150,0,34076,Joel Dahmen,55.9,185,331,+0.86
150,0,31416,Derek Fathauer,55.9,242,433,+2.60
150,0,49964,Aaron Wise,55.9,207,370,+1.64
153,0,33948,Byeong Hun An,56.0,202,361,+0.74
153,0,32448,James Hahn,56.0,181,323,+1.44
155,0,40009,Dominic Bozzelli,56.2,200,356,+1.15
156,0,33399,Adam Hadwin,56.3,160,284,+1.00
156,0,30110,Kyle Stanley,56.3,135,240,+2.15
158,0,34360,Patrick Reed,56.5,196,347,+0.66
159,0,46402,Talor Gooch,56.6,206,364,+1.65
159,0,23621,Rory Sabbatini,56.6,224,396,+1.12
161,0,20229,Stewart Cink,56.8,214,377,+1.17
162,0,28237,Rory McIlroy,56.9,161,283,+1.12
163,0,25198,Francesco Molinari,57.0,135,237,+1.48
164,0,40026,Daniel Berger,57.2,154,269,+1.62
165,0,27942,Rob Oppenheim,57.3,185,323,+2.27
166,0,45609,Tyler Duncan,57.9,205,354,+2.10
166,0,26851,Marc Leishman,57.9,206,356,+1.07
168,0,48081,Xander Schauffele,58.0,207,357,+1.55
169,0,30692,Scott Stallings,58.1,261,449,+1.23
169,0,47287,Ethan Tracy,58.1,172,296,+1.98
171,0,24502,Adam Scott,58.2,159,273,+0.75
172,0,45526,Abraham Ancer,58.5,240,410,+1.88
172,0,39997,Corey Conners,58.5,233,398,+1.59
172,0,37278,Nicholas Lindheim,58.5,192,328,+1.51
172,0,37275,Sam Ryder,58.5,185,316,+1.24
176,0,32102,Rickie Fowler,58.6,154,263,+0.91
177,0,50526,Tom Lovelady,58.8,243,413,+1.69
178,0,25892,Steve Wheatcroft,58.9,116,197,+2.16
179,0,29268,Bronson Burgoon,59.3,163,275,+2.02
180,0,27214,Kevin Streelman,59.5,203,341,+0.94
181,0,25900,Lucas Glover,59.8,134,224,+1.04
181,0,34363,Tyrrell Hatton,59.8,116,194,-0.09
183,0,24924,Bill Haas,60.5,225,372,+0.71
184,0,24138,Ian Poulter,60.9,134,220,+0.15
185,0,39975,Michael Kim,61.6,205,333,+1.85
186,0,40058,Zac Blair,61.7,153,248,+1.18
186,0,29974,Branden Grace,61.7,132,214,+1.59
188,0,33410,Andrew Landry,62.1,218,351,+1.47
189,0,26596,Ryan Moore,62.4,151,242,+1.19
190,0,27349,Alex Noren,62.7,146,233,+0.75
191,0,12716,Charley Hoffman,63.1,226,358,+1.06
192,0,27936,Martin Laird,65.3,194,297,+1.13
193,0,25818,Scott Piercy,65.8,200,304,+1.40
