RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,30925,Dustin Johnson,-.102
2,0,34264,Hudson Swafford,-.094
3,0,27214,Kevin Streelman,-.092
4,0,34076,Joel Dahmen,-.083
5,0,29420,Billy Horschel,-.070
6,0,33448,Justin Thomas,-.069
7,0,28252,Seamus Power,-.060
8,0,23621,Rory Sabbatini,-.054
9,0,25364,Paul Casey,-.045
9,0,27141,J.B. Holmes,-.045
11,0,23108,Matt Kuchar,-.043
12,0,01810,Phil Mickelson,-.041
13,0,12716,Charley Hoffman,-.037
14,0,28237,Rory McIlroy,-.034
15,0,29484,Peter Uihlein,-.031
16,0,46601,Trey Mullinax,-.029
17,0,22056,Cameron Percy,-.021
17,0,27649,Brandt Snedeker,-.021
19,0,22405,Justin Rose,-.013
20,0,32102,Rickie Fowler,-.012
20,0,25572,Graeme McDowell,-.012
22,0,25804,Bubba Watson,-.007
23,0,45526,Abraham Ancer,E
23,0,35450,Patrick Cantlay,E
23,0,36799,Stephan Jaeger,E
23,0,31202,William McGirt,E
23,0,27064,Jhonattan Vegas,E
28,0,34256,Andrew Putnam,+.007
28,0,35891,Cameron Smith,+.007
30,0,25686,Jason Dufner,+.011
30,0,24781,Hunter Mahan,+.011
32,0,46435,Austin Cook,+.013
33,0,47959,Bryson DeChambeau,+.014
34,0,27936,Martin Laird,+.015
35,0,29725,Tony Finau,+.017
35,0,27095,Nick Watney,+.017
37,0,22371,Aaron Baddeley,+.022
37,0,27895,Jonas Blixt,+.022
39,0,20229,Stewart Cink,+.023
39,0,30944,Jason Kokrak,+.023
39,0,32640,Troy Merritt,+.023
42,0,26331,Charl Schwartzel,+.024
43,0,45609,Tyler Duncan,+.025
43,0,35461,Beau Hossler,+.025
45,0,29461,Jamie Lovemark,+.030
46,0,24358,Robert Garrigus,+.031
47,0,24846,Ricky Barnes,+.032
47,0,34046,Jordan Spieth,+.032
47,0,31323,Gary Woodland,+.032
50,0,40009,Dominic Bozzelli,+.034
51,0,12510,Chad Campbell,+.036
52,0,34021,Bud Cauley,+.038
52,0,50526,Tom Lovelady,+.038
54,0,34563,Chesson Hadley,+.039
54,0,27963,Chris Stroud,+.039
56,0,29223,Sam Saunders,+.040
57,0,20593,Greg Chalmers,+.041
57,0,47287,Ethan Tracy,+.041
57,0,26951,Johnson Wagner,+.041
60,0,24924,Bill Haas,+.042
61,0,24138,Ian Poulter,+.044
62,0,21961,Charles Howell III,+.048
62,0,33418,Shawn Stefani,+.048
64,0,33122,Russell Knox,+.050
64,0,25892,Steve Wheatcroft,+.050
66,0,40058,Zac Blair,+.051
66,0,32757,Patton Kizzire,+.051
68,0,34360,Patrick Reed,+.053
69,0,30926,Chris Kirk,+.054
69,0,25493,Nick Taylor,+.054
69,0,23325,Vaughn Taylor,+.054
69,0,32333,Kevin Tway,+.054
73,0,47347,Adam Schenk,+.055
74,0,21528,Henrik Stenson,+.056
75,0,39546,Keith Mitchell,+.059
76,0,34431,Robert Streb,+.060
77,0,35545,Blayne Barber,+.062
77,0,39954,Cody Gribble,+.062
79,0,24925,Jonathan Byrd,+.063
79,0,27942,Rob Oppenheim,+.063
79,0,27556,Ted Potter Jr.,+.063
79,0,37189,Harold Varner III,+.063
83,0,20472,Alex Cejka,+.064
84,0,24140,Sean O'Hair,+.065
84,0,48081,Xander Schauffele,+.065
86,0,30692,Scott Stallings,+.066
87,0,26300,Matt Jones,+.067
88,0,20572,Rod Pampling,+.068
89,0,30110,Kyle Stanley,+.069
90,0,35506,Mackenzie Hughes,+.070
91,0,39997,Corey Conners,+.071
91,0,47993,Denny McCarthy,+.071
91,0,26476,Chez Reavie,+.071
94,0,24502,Adam Scott,+.073
95,0,35532,Tom Hoge,+.075
95,0,33204,Shane Lowry,+.075
97,0,34174,John Huh,+.079
97,0,08793,Tiger Woods,+.079
99,0,34358,Jonathan Randolph,+.080
100,0,31646,Emiliano Grillo,+.083
100,0,39975,Michael Kim,+.083
102,0,32366,Kevin Chappell,+.084
102,0,27129,Luke List,+.084
104,0,24024,Zach Johnson,+.086
105,0,29974,Branden Grace,+.087
105,0,34409,David Lingmerth,+.087
107,0,29221,Webb Simpson,+.089
108,0,33948,Byeong Hun An,+.092
108,0,34466,Peter Malnati,+.092
108,0,46970,Jon Rahm,+.092
111,0,19803,Ryan Armour,+.094
111,0,34099,Harris English,+.094
111,0,49771,J.T. Poston,+.094
114,0,48084,Wesley Bryan,+.095
114,0,28679,Fabián Gómez,+.095
114,0,28775,Nate Lashley,+.095
114,0,39324,J.J. Spaun,+.095
118,0,40026,Daniel Berger,+.097
118,0,28132,Tyrone Van Aswegen,+.097
120,0,35421,Brandon Harkins,+.099
120,0,46501,Ollie Schniederjans,+.099
120,0,31560,Brian Stuard,+.099
123,0,35310,Lanto Griffin,+.100
123,0,25632,Jimmy Walker,+.100
125,0,47125,Matt Atkins,+.101
125,0,36689,Brooks Koepka,+.101
127,0,26596,Ryan Moore,+.103
128,0,33413,Ben Martin,+.105
129,0,37455,Si Woo Kim,+.106
130,0,31416,Derek Fathauer,+.107
131,0,28307,Matt Every,+.108
131,0,20157,Retief Goosen,+.108
133,0,29479,Scott Brown,+.110
133,0,28089,Jason Day,+.110
135,0,27349,Alex Noren,+.111
136,0,29222,Billy Hurley III,+.117
137,0,27644,Brian Harman,+.118
137,0,23320,Ryan Palmer,+.118
139,0,33410,Andrew Landry,+.119
140,0,33419,Cameron Tringale,+.120
141,0,29926,Danny Lee,+.122
142,0,30911,Tommy Fleetwood,+.124
142,0,28500,Martin Flores,+.124
144,0,23353,J.J. Henry,+.127
145,0,25818,Scott Piercy,+.128
146,0,10809,Jim Furyk,+.133
147,0,25240,D.A. Points,+.134
148,0,46402,Talor Gooch,+.135
148,0,37454,Whee Kim,+.135
148,0,39328,Conrad Shindler,+.135
151,0,32448,James Hahn,+.139
151,0,24361,Pat Perez,+.139
153,0,29268,Bronson Burgoon,+.140
153,0,34213,Grayson Murray,+.140
155,0,32254,Xinjun Zhang,+.143
156,0,27958,Ryan Blaum,+.144
156,0,35376,Roberto Díaz,+.144
158,0,47128,Richy Werenski,+.146
159,0,29485,Brett Stegmaier,+.148
160,0,32839,Hideki Matsuyama,+.149
161,0,26329,Louis Oosthuizen,+.150
162,0,29535,Brice Garnett,+.151
163,0,26758,David Hearn,+.152
163,0,26851,Marc Leishman,+.152
165,0,39327,Ben Silverman,+.154
166,0,29478,Kevin Kisner,+.155
167,0,35544,Andrew Yun,+.156
168,0,37275,Sam Ryder,+.160
169,0,31420,Anirban Lahiri,+.164
169,0,29908,C.T. Pan,+.164
171,0,35879,Kelly Kraft,+.165
172,0,32150,Michael Thompson,+.168
173,0,25900,Lucas Glover,+.171
174,0,37338,Zecheng Dou,+.172
174,0,49964,Aaron Wise,+.172
176,0,29518,Brendan Steele,+.173
177,0,34363,Tyrrell Hatton,+.179
178,0,33141,Keegan Bradley,+.183
179,0,37278,Nicholas Lindheim,+.186
180,0,26499,Rafa Cabrera Bello,+.188
181,0,22582,Kyle Thompson,+.194
182,0,33399,Adam Hadwin,+.195
183,0,32876,Martin Piller,+.196
184,0,36699,Patrick Rodgers,+.199
185,0,34098,Russell Henley,+.202
186,0,25198,Francesco Molinari,+.209
187,0,19846,Brian Gay,+.212
188,0,23541,Ben Crane,+.217
189,0,30978,Kiradech Aphibarnrat,+.242
189,0,25396,Kevin Na,+.242
191,0,27974,Sung Kang,+.256
192,0,25834,Daniel Summerhays,+.267
193,0,32816,Satoshi Kodaira,+.375
