RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
1,0,26596,Ryan Moore,7.39,68,920,+0.10
2,0,27936,Martin Laird,8.04,68,846,+0.01
3,0,27214,Kevin Streelman,8.57,98,1143,-0.09
4,0,21528,Henrik Stenson,8.79,54,614,+0.06
5,0,30110,Kyle Stanley,9.25,87,941,+0.07
6,0,25892,Steve Wheatcroft,9.42,60,637,+0.05
7,0,33399,Adam Hadwin,9.45,87,921,+0.20
8,0,19803,Ryan Armour,9.46,127,1343,+0.09
9,0,33122,Russell Knox,9.72,100,1029,+0.05
10,0,24138,Ian Poulter,9.78,68,695,+0.04
11,0,33410,Andrew Landry,9.93,101,1017,+0.12
12,0,25818,Scott Piercy,9.95,94,945,+0.13
13,0,26476,Chez Reavie,10.04,84,837,+0.07
14,0,32102,Rickie Fowler,10.12,86,850,-0.01
15,0,19846,Brian Gay,10.29,132,1283,+0.21
15,0,34098,Russell Henley,10.29,84,816,+0.20
17,0,37275,Sam Ryder,10.30,100,971,+0.16
18,0,45609,Tyler Duncan,10.44,118,1130,+0.03
19,0,32448,James Hahn,10.53,101,959,+0.14
20,0,27349,Alex Noren,10.54,72,683,+0.11
21,0,31646,Emiliano Grillo,10.63,108,1016,+0.08
22,0,29908,C.T. Pan,10.71,122,1139,+0.16
23,0,22405,Justin Rose,10.72,79,737,-0.01
24,0,40026,Daniel Berger,10.73,93,867,+0.10
25,0,48081,Xander Schauffele,10.79,108,1001,+0.06
26,0,29268,Bronson Burgoon,10.83,86,794,+0.14
27,0,25198,Francesco Molinari,10.87,86,791,+0.21
28,0,33413,Ben Martin,10.89,86,790,+0.10
29,0,25900,Lucas Glover,10.95,70,639,+0.17
30,0,34076,Joel Dahmen,11.02,109,989,-0.08
30,0,49964,Aaron Wise,11.02,122,1107,+0.17
32,0,45526,Abraham Ancer,11.27,130,1154,E
33,0,12716,Charley Hoffman,11.30,107,947,-0.04
34,0,23325,Vaughn Taylor,11.36,111,977,+0.05
35,0,29974,Branden Grace,11.37,69,607,+0.09
36,0,34363,Tyrrell Hatton,11.41,67,587,+0.18
36,0,39975,Michael Kim,11.41,84,736,+0.08
38,0,32816,Satoshi Kodaira,11.45,64,559,+0.38
39,0,31560,Brian Stuard,11.49,141,1227,+0.10
40,0,39997,Corey Conners,11.57,127,1098,+0.07
41,0,24502,Adam Scott,11.66,96,823,+0.07
42,0,10809,Jim Furyk,11.72,75,640,+0.13
42,0,20572,Rod Pampling,11.72,73,623,+0.07
42,0,39324,J.J. Spaun,11.72,116,990,+0.09
45,0,34264,Hudson Swafford,11.74,85,724,-0.09
46,0,26499,Rafa Cabrera Bello,11.94,80,670,+0.19
46,0,29420,Billy Horschel,11.94,129,1080,-0.07
48,0,34409,David Lingmerth,11.98,115,960,+0.09
49,0,35506,Mackenzie Hughes,12.08,114,944,+0.07
50,0,39328,Conrad Shindler,12.09,74,612,+0.14
51,0,40058,Zac Blair,12.13,78,643,+0.05
52,0,46435,Austin Cook,12.18,156,1281,+0.01
53,0,46970,Jon Rahm,12.32,87,706,+0.09
54,0,26851,Marc Leishman,12.33,125,1014,+0.15
54,0,22582,Kyle Thompson,12.33,62,503,+0.19
56,0,23621,Rory Sabbatini,12.39,129,1041,-0.05
57,0,35376,Roberto Díaz,12.42,97,781,+0.14
57,0,37278,Nicholas Lindheim,12.42,102,821,+0.19
59,0,30692,Scott Stallings,12.44,137,1101,+0.07
60,0,28237,Rory McIlroy,12.45,88,707,-0.03
61,0,32254,Xinjun Zhang,12.47,98,786,+0.14
62,0,34466,Peter Malnati,12.48,130,1042,+0.09
62,0,47993,Denny McCarthy,12.48,85,681,+0.07
64,0,26329,Louis Oosthuizen,12.54,80,638,+0.15
65,0,29926,Danny Lee,12.69,123,969,+0.12
66,0,47959,Bryson DeChambeau,12.75,138,1082,+0.01
66,0,27963,Chris Stroud,12.75,103,808,+0.04
68,0,29478,Kevin Kisner,12.76,116,909,+0.16
69,0,35532,Tom Hoge,12.77,147,1151,+0.07
70,0,33141,Keegan Bradley,12.79,142,1110,+0.18
70,0,26951,Johnson Wagner,12.79,98,766,+0.04
72,0,20593,Greg Chalmers,12.87,73,567,+0.04
72,0,31323,Gary Woodland,12.87,125,971,+0.03
74,0,30911,Tommy Fleetwood,12.88,97,753,+0.12
75,0,23541,Ben Crane,12.89,83,644,+0.22
76,0,35879,Kelly Kraft,12.94,133,1028,+0.17
77,0,29535,Brice Garnett,12.95,146,1127,+0.15
78,0,25364,Paul Casey,12.96,88,679,-0.05
78,0,28775,Nate Lashley,12.96,63,486,+0.10
78,0,24781,Hunter Mahan,12.96,92,710,+0.01
81,0,35461,Beau Hossler,12.98,162,1248,+0.02
82,0,33948,Byeong Hun An,13.00,131,1008,+0.09
82,0,32150,Michael Thompson,13.00,101,777,+0.17
84,0,24924,Bill Haas,13.05,119,912,+0.04
84,0,25572,Graeme McDowell,13.05,83,636,-0.01
