RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,34098,Russell Henley,298,46
2,0,46440,Smylie Kaufman,287,7
3,0,40058,Zac Blair,282,6
4,0,39954,Cody Gribble,276,4
5,0,25834,Daniel Summerhays,275,16
6,0,33399,Adam Hadwin,271,64
7,0,20771,Steven Alker,268,24
8,0,01320,Bob Estes,266,4
9,0,24138,Ian Poulter,265,42
10,0,24846,Ricky Barnes,263,103
11,0,29221,Webb Simpson,252,187
12,0,26476,Chez Reavie,250,74
13,0,34363,Tyrrell Hatton,243,97
14,0,47959,Bryson DeChambeau,241,37
15,0,32150,Michael Thompson,239,13
16,0,46443,Brian Campbell,235,1
16,0,24924,Bill Haas,235,20
18,0,24507,Jason Bohn,230,8
18,0,19846,Brian Gay,230,9
20,0,24361,Pat Perez,223,85
21,0,31416,Derek Fathauer,219,4
22,0,23325,Vaughn Taylor,218,21
23,0,37454,Whee Kim,216,9
24,0,26329,Louis Oosthuizen,214,14
25,0,34021,Bud Cauley,213,22
26,0,26851,Marc Leishman,209,77
27,0,48084,Wesley Bryan,208,30
27,0,20104,Ken Duke,208,6
29,0,30911,Tommy Fleetwood,205,0
29,0,25345,Carl Pettersson,205,13
31,0,24925,Jonathan Byrd,204,16
32,0,23800,Bryce Molder,199,40
33,0,30926,Chris Kirk,195,6
34,0,06522,Ernie Els,194,12
34,0,35506,Mackenzie Hughes,194,16
34,0,34265,Will Wilcox,194,4
37,0,20472,Alex Cejka,191,74
37,0,01810,Phil Mickelson,191,188
39,0,29484,Peter Uihlein,188,17
40,0,29926,Danny Lee,187,2
40,0,27466,Spencer Levin,187,44
40,0,34409,David Lingmerth,187,12
43,0,36689,Brooks Koepka,185,185
44,0,34360,Patrick Reed,181,14
45,0,28500,Martin Flores,180,9
45,0,39975,Michael Kim,180,19
47,0,34466,Peter Malnati,179,16
48,0,32448,James Hahn,176,31
48,0,34174,John Huh,176,18
48,0,34431,Robert Streb,176,46
51,0,30925,Dustin Johnson,175,5
52,0,21961,Charles Howell III,174,4
52,0,26331,Charl Schwartzel,174,78
52,0,33448,Justin Thomas,174,22
55,0,40026,Daniel Berger,173,173
56,0,23983,Luke Donald,171,19
57,0,24357,K.J. Choi,170,57
57,0,23353,J.J. Henry,170,3
57,0,21731,Freddie Jacobson,170,3
57,0,32333,Kevin Tway,170,115
61,0,30692,Scott Stallings,169,30
62,0,29223,Sam Saunders,168,11
63,0,27644,Brian Harman,167,14
63,0,31557,Jim Herman,167,16
63,0,32757,Patton Kizzire,167,0
66,0,32102,Rickie Fowler,166,77
66,0,34358,Jonathan Randolph,166,4
68,0,33948,Byeong Hun An,165,13
68,0,27958,Ryan Blaum,165,9
68,0,33204,Shane Lowry,165,20
68,0,29289,S.Y. Noh,165,30
72,0,25892,Steve Wheatcroft,163,66
73,0,35450,Patrick Cantlay,162,36
74,0,26758,David Hearn,160,17
74,0,35261,Miguel Tabuena,160,25
76,0,30163,Henrik Norlander,159,2
76,0,27963,Chris Stroud,159,8
78,0,31420,Anirban Lahiri,158,36
78,0,39324,J.J. Spaun,158,16
80,0,29720,Andres Gonzales,157,31
80,0,49771,J.T. Poston,157,107
80,0,33449,Zack Sucher,157,71
83,0,25191,Gonzalo Fernandez-Castaño,156,5
83,0,29478,Kevin Kisner,156,32
83,0,46501,Ollie Schniederjans,156,60
86,0,23541,Ben Crane,155,31
87,0,29725,Tony Finau,154,8
88,0,27064,Jhonattan Vegas,153,10
89,0,33418,Shawn Stefani,152,8
90,0,30110,Kyle Stanley,151,34
90,0,31560,Brian Stuard,151,50
92,0,40009,Dominic Bozzelli,150,3
92,0,29222,Billy Hurley III,150,0
92,0,25818,Scott Piercy,150,0
95,0,35532,Tom Hoge,149,18
95,0,33122,Russell Knox,149,16
97,0,28307,Matt Every,148,4
97,0,29461,Jamie Lovemark,148,27
97,0,23621,Rory Sabbatini,148,11
100,0,28252,Seamus Power,146,3
100,0,29476,Kyle Reifers,146,146
100,0,06527,Steve Stricker,146,27
103,0,20593,Greg Chalmers,145,32
103,0,27214,Kevin Streelman,145,22
103,0,26951,Johnson Wagner,145,12
106,0,25900,Lucas Glover,144,23
106,0,21528,Henrik Stenson,144,119
108,0,26499,Rafa Cabrera Bello,143,22
108,0,25720,Chad Collins,143,21
108,0,10809,Jim Furyk,143,11
111,0,48081,Xander Schauffele,142,66
112,0,24024,Zach Johnson,141,138
112,0,32839,Hideki Matsuyama,141,26
112,0,36699,Patrick Rodgers,141,2
115,0,26300,Matt Jones,140,32
115,0,26596,Ryan Moore,140,76
117,0,33120,Mark Anderson,139,0
117,0,25364,Paul Casey,139,139
117,0,27770,Camilo Villegas,139,1
120,0,22371,Aaron Baddeley,137,20
120,0,27895,Jonas Blixt,137,4
120,0,33413,Ben Martin,137,9
123,0,23108,Matt Kuchar,136,45
124,0,36521,Young-han Song,134,4
124,0,34046,Jordan Spieth,134,47
126,0,27436,Graham DeLaet,133,21
126,0,21209,Sergio Garcia,133,22
126,0,30852,Ryo Ishikawa,133,100
