RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,08793,Tiger Woods,25' 8",2795.167,109,-11
2,0,20766,Padraig Harrington,28' 3",2822.583,100,E
3,0,10425,Jay Williamson,28' 8",3121.417,109,-2
4,0,28475,Jeff Overton,29' 1",3756.500,129,-1
5,0,20382,Stephen Leaney,29' 2",6759.917,232,-16
6,0,22405,Justin Rose,29' 4",3193.417,109,+6
7,0,06527,Steve Stricker,29' 6",5480.583,186,-12
8,0,24358,Robert Garrigus,29' 7",5887.000,199,+5
9,0,20859,Anders Hansen,29' 8",3383.167,114,+5
10,0,12510,Chad Campbell,29' 9",4906.833,165,-1
11,0,02239,Scott Verplank,29' 10",5643.083,189,+10
12,0,06522,Ernie Els,30' 3",3088.917,102,-10
12,0,24502,Adam Scott,30' 3",3415.083,113,+4
14,0,23320,Ryan Palmer,30' 4",5914.833,195,+4
15,0,29718,Anthony Kim,30' 5",6201.667,204,-1
16,0,23325,Vaughn Taylor,30' 6",6103.667,200,+13
17,0,06515,Shaun Micheel,30' 7",6123.417,200,E
17,0,25345,Carl Pettersson,30' 7",7245.333,237,-2
19,0,20472,Alex Cejka,30' 8",5604.667,183,+17
19,0,01766,Billy Mayfair,30' 8",7265.917,237,+5
21,0,06004,Stephen Ames,30' 9",5226.667,170,-6
21,0,20104,Ken Duke,30' 9",8402.083,273,+3
21,0,20157,Retief Goosen,30' 9",2120.500,69,+4
21,0,23108,Matt Kuchar,30' 9",6608.417,215,+3
25,0,24024,Zach Johnson,30' 10",5544.500,180,+1
25,0,26596,Ryan Moore,30' 10",6133.500,199,+6
25,0,01945,Kenny Perry,30' 10",6380.000,207,-4
28,0,06567,Vijay Singh,30' 11",5809.917,188,-2
29,0,10885,Robert Allenby,31' 2",6010.667,193,+9
29,0,22378,Trevor Immelman,31' 2",4482.250,144,+7
31,0,21959,Ted Purdy,31' 3",7062.250,226,+13
32,0,01381,Fred Funk,31' 4",5578.417,178,+14
33,0,24925,Jonathan Byrd,31' 5",4619.833,147,-9
33,0,01388,Robert Gamez,31' 5",6697.250,213,+20
33,0,12716,Charley Hoffman,31' 5",5966.083,190,-4
33,0,01797,Rocco Mediate,31' 5",6592.333,210,+11
33,0,23497,Tag Ridings,31' 5",3140.500,100,-1
33,0,22293,Heath Slocum,31' 5",8457.083,269,-7
39,0,25273,Andrew Buckle,31' 6",5258.583,167,+6
39,0,23135,Tim Clark,31' 6",4695.167,149,-4
39,0,27702,Matt Hendrix,31' 6",3775.667,120,-4
39,0,01707,Steve Lowery,31' 6",5608.250,178,E
43,0,20229,Stewart Cink,31' 7",5460.000,173,+1
43,0,25190,Jeff Quinney,31' 7",8087.667,256,E
45,0,10809,Jim Furyk,31' 8",6528.750,206,+5
45,0,02223,Bob Tway,31' 8",7639.333,241,+25
47,0,24507,Jason Bohn,31' 9",4886.417,154,-1
47,0,21209,Sergio Garcia,31' 9",4417.333,139,-2
47,0,02101,Joey Sindelar,31' 9",5556.167,175,+11
47,0,12602,Dean Wilson,31' 9",6737.417,212,-2
51,0,01677,Tom Lehman,31' 10",4553.500,143,E
51,0,01810,Phil Mickelson,31' 10",3592.750,113,-6
51,0,20572,Rod Pampling,31' 10",5928.667,186,-5
54,0,23788,D.J. Trahan,31' 11",6998.250,219,+12
55,0,01706,Davis Love III,32' 1",3564.417,111,+2
56,0,23349,Charles Warren,32' 2",7487.417,233,+16
57,0,19824,Craig Barlow,32' 3",3711.167,115,+5
57,0,23983,Luke Donald,32' 3",4834.750,150,+5
57,0,20105,Jeff Gove,32' 3",7774.583,241,+20
57,0,08075,Jerry Kelly,32' 3",7095.917,220,+7
57,0,02246,Duffy Waldorf,32' 3",4842.667,150,+14
62,0,01142,Bart Bryant,32' 4",7009.667,217,+13
62,0,19972,José Coceres,32' 4",4428.417,137,+3
64,0,01035,Tommy Armour III,32' 5",5214.583,161,+14
64,0,06621,Joe Durant,32' 5",6415.250,198,+17
64,0,11032,Frank Lickliter II,32' 5",7136.667,220,+5
64,0,24781,Hunter Mahan,32' 5",5604.167,173,+13
64,0,23621,Rory Sabbatini,32' 5",4504.833,139,-12
64,0,23623,Bo Van Pelt,32' 5",7548.167,233,-1
70,0,21646,David Branshaw,32' 6",6267.250,193,+23
70,0,24140,Sean O'Hair,32' 6",7581.583,233,+7
72,0,20691,Greg Owen,32' 7",5402.750,166,+11
73,0,07867,Woody Austin,32' 8",7384.667,226,+19
73,0,01161,Mark Calcavecchia,32' 8",6338.083,194,+1
73,0,26679,Kevin Stadler,32' 8",5942.000,182,+6
76,0,01024,Billy Andrade,32' 9",6509.083,199,-1
76,0,19803,Ryan Armour,32' 9",8475.167,259,+25
76,0,20623,Gavin Coles,32' 9",8083.667,247,+18
76,0,01249,John Daly,32' 9",3242.500,99,+6
80,0,26951,Johnson Wagner,32' 10",7624.250,232,+13
81,0,06034,Marco Dawson,32' 11",5168.667,157,+2
81,0,23322,Brett Wetterich,32' 11",5206.750,158,+9
83,0,07457,Steve Flesch,33' 0",8416.750,255,+15
83,0,27770,Camilo Villegas,33' 0",6235.167,189,+10
85,0,28158,Steve Marino,33' 1",7481.250,226,-4
85,0,07749,Brett Quigley,33' 1",5121.583,155,+9
87,0,06197,Michael Allen,33' 3",5614.333,169,-5
87,0,20098,Stuart Appleby,33' 3",4457.667,134,E
87,0,22212,Craig Lile,33' 3",6452.000,194,-8
87,0,24490,George McNeill,33' 3",6908.917,208,+6
91,0,12782,Tim Herron,33' 4",7099.250,213,+5
91,0,27120,Troy Matteson,33' 4",6204.000,186,+8
91,0,21528,Henrik Stenson,33' 4",2769.000,83,-2
91,0,25804,Bubba Watson,33' 4",4765.500,143,+11
95,0,02104,Jeff Sluman,33' 5",3806.667,114,+4
96,0,11123,Chris Couch,33' 6",5762.500,172,+16
96,0,08537,J.P. Hayes,33' 6",6494.167,194,-10
96,0,27060,John Mallinger,33' 6",8749.250,261,+18
96,0,27649,Brandt Snedeker,33' 6",8167.417,244,+18
96,0,27963,Chris Stroud,33' 6",4758.917,142,+11
101,0,25900,Lucas Glover,33' 7",6342.083,189,+1
101,0,28486,Michael Putnam,33' 7",6889.917,205,+5
101,0,22295,Darron Stiles,33' 7",4430.083,132,+27
104,0,23614,Rich Beem,33' 8",6697.500,199,+6
104,0,24361,Pat Perez,33' 8",5720.667,170,+7
104,0,26289,Boo Weekley,33' 8",6100.333,181,+16
107,0,20498,Briny Baird,33' 9",9580.750,284,+22
108,0,21753,Brian Davis,33' 10",8867.750,262,+13
108,0,08881,Tripp Isenhour,33' 10",7005.250,207,+16
108,0,01577,Lee Janzen,33' 10",4130.667,122,+4
108,0,22913,John Rollins,33' 10",7235.750,214,+1
108,0,02036,Jim Rutledge,33' 10",4190.167,124,+15
108,0,20645,John Senden,33' 10",7716.250,228,+12
114,0,06643,Paul Goydos,33' 11",4271.000,126,+6
114,0,27933,John Merrick,33' 11",6416.167,189,+11
114,0,24138,Ian Poulter,33' 11",3626.417,107,+18
117,0,20850,Daniel Chopra,34' 0",7035.750,207,+14
117,0,22046,Geoff Ogilvy,34' 0",4797.500,141,+16
117,0,01941,Tom Pernice Jr.,34' 0",7788.583,229,-1
120,0,24357,K.J. Choi,34' 1",5931.917,174,-16
120,0,20628,Arron Oberholser,34' 1",4600.583,135,+5
122,0,10733,Kent Jones,34' 2",7860.750,230,+10
122,0,22806,Doug LaBelle II,34' 2",8953.417,262,+25
122,0,24912,Will MacKenzie,34' 2",8543.500,250,+13
122,0,01724,Jeff Maggert,34' 2",7381.583,216,+12
126,0,25686,Jason Dufner,34' 3",7329.750,214,+13
126,0,19846,Brian Gay,34' 3",10511.083,307,+11
126,0,21470,Daisuke Maruyama,34' 3",6473.250,189,+16
129,0,26881,Jarrod Lyle,34' 4",5497.250,160,+14
130,0,23718,Nathan Green,34' 6",8729.417,253,+19
130,0,21731,Freddie Jacobson,34' 6",6660.750,193,-6
132,0,10117,Bob Heintz,34' 7",6334.583,183,-6
132,0,27141,J.B. Holmes,34' 7",5261.667,152,+11
132,0,24449,Parker McLachlin,34' 7",6369.250,184,+6
132,0,12660,Jesper Parnevik,34' 7",6578.333,190,+9
136,0,22892,Jason Gore,34' 8",7173.583,207,+4
136,0,01948,Tim Petrovic,34' 8",9177.417,265,+16
136,0,06595,Kevin Sutherland,34' 8",5232.667,151,+3
139,0,20433,Mark Hensby,34' 9",7190.333,207,+13
139,0,02206,David Toms,34' 9",5250.833,151,+5
139,0,20160,Charlie Wi,34' 9",7917.833,228,+9
