RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
122,0,01132,Mark Brooks,48.99,97,198,+83.00
123,0,22292,David Seawell,48.91,45,92,+56.00
124,0,01510,Nolan Henke,48.80,81,166,+72.00
125,0,01249,John Daly,48.76,59,121,+46.00
126,0,02007,Larry Rinker,48.70,75,154,+74.00
127,0,01569,Peter Jacobsen,48.67,55,113,+37.00
128,0,02170,Hal Sutton,48.57,68,140,+56.00
129,0,07101,Dave Stockton Jr.,48.41,76,157,+64.00
130,0,06809,Bob Burns,48.37,74,153,+67.00
131,0,01313,Steve Elkington,48.35,44,91,+25.00
132,0,23614,Rich Beem,48.31,57,118,+52.00
133,0,12645,Brent Geiberger,48.30,85,176,+51.00
134,0,01203,Russ Cochran,48.12,64,133,+58.00
135,0,02099,Scott Simpson,48.08,50,104,+53.00
136,0,01374,Robin Freeman,48.06,62,129,+46.00
137,0,01771,Blaine McCallister,47.83,77,161,+67.00
138,0,21007,Gabriel Hjertstedt,47.80,76,159,+65.00
139,0,10733,Kent Jones,47.66,61,128,+50.00
140,0,07781,Ty Armstrong,47.65,71,149,+50.00
141,0,08385,Omar Uresti,47.53,77,162,+73.00
142,0,01191,Barry Cheesman,47.50,76,160,+73.00
142,0,06643,Paul Goydos,47.50,76,160,+73.00
144,0,01226,Fred Couples,47.37,36,76,+25.00
145,0,23621,Rory Sabbatini,47.20,59,125,+44.00
146,0,08045,Perry Moss,47.17,50,106,+29.00
147,0,10457,Frank Nobilo,47.01,63,134,+64.00
148,0,01599,Steve Jones,46.99,39,83,+37.00
149,0,06062,Charles Raulerson,46.94,69,147,+56.00
150,0,02146,Payne Stewart,46.90,53,113,+43.00
151,0,02245,Grant Waite,46.72,64,137,+42.00
152,0,01619,Skip Kendall,46.70,85,182,+71.00
153,0,02131,Mike Springer,46.67,70,150,+61.00
153,0,02246,Duffy Waldorf,46.67,56,120,+38.00
155,0,07867,Woody Austin,46.58,68,146,+51.00
156,0,02101,Joey Sindelar,46.51,60,129,+64.00
157,0,06655,Geoffrey Sisk,46.32,63,136,+68.00
158,0,01261,Jay Delsing,46.21,61,132,+56.00
159,0,01418,Bill Glasson,46.09,53,115,+46.00
160,0,02023,Clarence Rose,46.05,35,76,+32.00
161,0,01266,Clark Dennis,45.86,72,157,+81.00
162,0,01945,Kenny Perry,45.69,53,116,+41.00
163,0,06064,Jeff Gallagher,45.66,79,173,+74.00
164,0,09011,David Duval,45.26,43,95,+38.00
165,0,07457,Steve Flesch,45.14,79,175,+68.00
166,0,12663,Phil Tataurangi,45.08,55,122,+66.00
167,0,01014,Fulton Allem,45.07,64,142,+75.00
168,0,20498,Briny Baird,44.96,58,129,+56.00
169,0,06581,David Sutherland,44.94,71,158,+47.00
170,0,01282,Trevor Dodds,44.12,75,170,+82.00
171,0,06140,Sean Murphy,44.09,56,127,+60.00
172,0,02279,Mark Wiebe,43.97,51,116,+47.00
173,0,01331,Rick Fehr,43.18,57,132,+61.00
174,0,01604,Steve Jurgensen,43.14,44,102,+64.00
175,0,01035,Tommy Armour III,42.94,70,163,+72.00
176,0,02133,Craig Stadler,42.35,36,85,+42.00
176,0,02267,D.A. Weibring,42.35,36,85,+44.00
178,0,21959,Ted Purdy,42.22,57,135,+68.00
179,0,10962,Bradley Hughes,42.11,64,152,+68.00
180,0,23349,Charles Warren,42.02,50,119,+69.00
181,0,01975,Tom Purtzer,40.96,34,83,+38.00
182,0,10963,Jimmy Green,40.88,56,137,+66.00
183,0,01219,John Cook,40.30,54,134,+47.00
184,0,01926,Steve Pate,40.27,60,149,+71.00
185,0,01633,Tom Kite,39.29,33,84,+50.00
186,0,12652,Cameron Beckman,38.81,52,134,+71.00
187,0,23623,Bo Van Pelt,38.60,44,114,+72.00
188,0,01705,Tim Loustalot,38.33,46,120,+59.00
189,0,02321,Fuzzy Zoeller,36.78,32,87,+47.00
190,0,01943,Chris Perry,35.43,62,175,+75.00
191,0,11123,Chris Couch,33.08,43,130,+81.00
192,0,06621,Joe Durant,31.09,37,119,+88.00
