RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,08545,Glen Hnatiuk,94.00,94,100,-0.55
2,0,02010,Loren Roberts,93.48,43,46,-0.72
3,0,01313,Steve Elkington,93.08,121,130,-0.54
4,0,20548,Hidemichi Tanaka,92.89,196,211,-0.53
5,0,01035,Tommy Armour III,92.70,165,178,-0.59
6,0,06373,José María Olazábal,92.39,85,92,-0.64
7,0,01927,Dennis Paulson,92.36,145,157,-0.58
8,0,06004,Stephen Ames,92.31,108,117,-0.64
9,0,22293,Heath Slocum,92.06,174,189,-0.54
9,0,02223,Bob Tway,92.06,116,126,-0.56
11,0,02206,David Toms,91.78,134,146,-0.67
12,0,06621,Joe Durant,91.67,154,168,-0.51
13,0,21209,Sergio Garcia,91.62,153,167,-0.58
14,0,10425,Jay Williamson,91.58,87,95,-0.59
15,0,24138,Ian Poulter,91.04,61,67,-0.61
16,0,19881,Robert Damron,91.03,142,156,-0.52
17,0,22046,Geoff Ogilvy,91.02,152,167,-0.62
18,0,27095,Nick Watney,90.95,201,221,-0.69
19,0,20850,Daniel Chopra,90.91,230,253,-0.57
20,0,19846,Brian Gay,90.78,128,141,-0.55
21,0,23325,Vaughn Taylor,90.71,205,226,-0.60
22,0,01361,Dan Forsman,90.68,107,118,-0.56
23,0,06575,Dudley Hart,90.54,134,148,-0.61
24,0,12652,Cameron Beckman,90.48,171,189,-0.58
25,0,20121,Todd Fischer,90.43,170,188,-0.54
26,0,01577,Lee Janzen,90.30,121,134,-0.54
27,0,21878,Mark Wilson,90.27,102,113,-0.51
28,0,20098,Stuart Appleby,90.24,148,164,-0.56
29,0,06527,Steve Stricker,90.18,101,112,-0.67
30,0,23320,Ryan Palmer,90.13,201,223,-0.60
31,0,10809,Jim Furyk,90.08,118,131,-0.64
32,0,01320,Bob Estes,90.06,145,161,-0.57
33,0,01685,J.L. Lewis,90.05,172,191,-0.58
34,0,24781,Hunter Mahan,90.04,226,251,-0.60
35,0,20382,Stephen Leaney,90.00,126,140,-0.62
35,0,01766,Billy Mayfair,90.00,234,260,-0.66
37,0,06034,Marco Dawson,89.89,169,188,-0.59
38,0,06567,Vijay Singh,89.88,293,326,-0.63
39,0,01024,Billy Andrade,89.87,142,158,-0.68
40,0,08793,Tiger Woods,89.85,177,197,-0.70
41,0,23135,Tim Clark,89.80,132,147,-0.66
42,0,24925,Jonathan Byrd,89.62,233,260,-0.65
42,0,23409,James Driscoll,89.62,164,183,-0.65
42,0,01677,Tom Lehman,89.62,95,106,-0.49
45,0,01457,Jay Haas,89.61,69,77,-0.52
45,0,20127,Chris Riley,89.61,69,77,-0.52
47,0,20498,Briny Baird,89.58,172,192,-0.69
47,0,06515,Shaun Micheel,89.58,129,144,-0.54
49,0,10860,Justin Leonard,89.53,77,86,-0.65
49,0,06595,Kevin Sutherland,89.53,154,172,-0.66
51,0,21498,Hideto Tanihara,89.47,102,114,-0.48
52,0,12680,Shigeki Maruyama,89.44,161,180,-0.67
52,0,12602,Dean Wilson,89.44,144,161,-0.69
54,0,21806,Paul Gow,89.41,152,170,-0.49
55,0,01707,Steve Lowery,89.36,210,235,-0.60
56,0,23983,Luke Donald,89.23,58,65,-0.53
57,0,07749,Brett Quigley,89.22,182,204,-0.60
57,0,26287,Roland Thatcher,89.22,182,204,-0.49
59,0,28088,Matt Davidson,89.19,99,111,-0.59
59,0,02246,Duffy Waldorf,89.19,132,148,-0.67
61,0,08725,Tom Gillis,89.16,148,166,-0.51
62,0,21753,Brian Davis,89.09,147,165,-0.65
63,0,21407,Arjun Atwal,89.02,146,164,-0.62
64,0,20396,Lee Westwood,89.01,81,91,-0.56
65,0,07867,Woody Austin,88.94,201,226,-0.67
66,0,01329,Brad Faxon,88.89,96,108,-0.54
67,0,22371,Aaron Baddeley,88.83,159,179,-0.69
68,0,01381,Fred Funk,88.75,142,160,-0.53
69,0,20812,Tjaart van der Walt,88.72,118,133,-0.51
70,0,20628,Arron Oberholser,88.70,102,115,-0.57
71,0,19824,Craig Barlow,88.57,155,175,-0.54
72,0,24357,K.J. Choi,88.54,85,96,-0.62
73,0,01723,Andrew Magee,88.51,154,174,-0.56
74,0,07223,Brian Bateman,88.50,177,200,-0.62
74,0,23614,Rich Beem,88.50,100,113,-0.56
76,0,01948,Tim Petrovic,88.48,169,191,-0.63
77,0,02106,Chris Smith,88.46,207,234,-0.58
78,0,12510,Chad Campbell,88.41,145,164,-0.66
78,0,12826,Paul Claxton,88.41,145,164,-0.47
78,0,01553,John Huston,88.41,183,207,-0.55
81,0,01928,Corey Pavin,88.37,76,86,-0.55
82,0,25345,Carl Pettersson,88.34,197,223,-0.59
83,0,20691,Greg Owen,88.32,174,197,-0.65
84,0,10733,Kent Jones,88.30,151,171,-0.60
85,0,12662,Thomas Levet,88.24,60,68,-0.57
85,0,01823,Larry Mize,88.24,75,85,-0.47
87,0,21951,Joey Snyder III,88.21,187,212,-0.64
87,0,23349,Charles Warren,88.21,202,229,-0.61
89,0,12782,Tim Herron,88.20,157,178,-0.57
90,0,26420,Richard Johnson,88.12,89,101,-0.55
