RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,30692,Scott Stallings,66.00,66,1
2,0,46046,Scottie Scheffler,67.55,743,11
3,0,24502,Adam Scott,67.63,541,8
4,0,33948,Byeong Hun An,67.88,543,8
5,0,51766,Wyndham Clark,67.90,679,10
6,0,45609,Tyler Duncan,68.00,136,2
6,0,34431,Robert Streb,68.00,272,4
8,0,39971,Sungjae Im,68.08,817,12
9,0,55708,Hayden Buckley,68.33,410,6
9,0,46414,Aaron Rai,68.33,410,6
11,0,25900,Lucas Glover,68.40,342,5
11,0,46970,Jon Rahm,68.40,684,10
13,0,39546,Keith Mitchell,68.50,411,6
13,0,27214,Kevin Streelman,68.50,548,8
15,0,58696,Peter Kuest,68.80,344,5
15,0,39324,J.J. Spaun,68.80,344,5
17,0,47993,Denny McCarthy,68.91,758,11
18,0,34099,Harris English,69.00,690,10
18,0,33399,Adam Hadwin,69.00,207,3
18,0,27644,Brian Harman,69.00,759,11
18,0,28775,Nate Lashley,69.00,414,6
18,0,26596,Ryan Moore,69.00,483,7
23,0,32757,Patton Kizzire,69.13,553,8
24,0,39977,Max Homa,69.14,968,14
24,0,40006,Erik van Rooyen,69.14,484,7
26,0,31646,Emiliano Grillo,69.20,346,5
27,0,36801,Mark Hubbard,69.22,623,9
28,0,30163,Henrik Norlander,69.25,554,8
29,0,31577,Tano Goya,69.29,485,7
30,0,52955,Ludvig Åberg,69.33,416,6
30,0,30911,Tommy Fleetwood,69.33,624,9
32,0,49298,Kramer Hickok,69.38,555,8
32,0,12716,Charley Hoffman,69.38,555,8
34,0,47995,Davis Riley,69.42,833,12
35,0,33141,Keegan Bradley,69.43,972,14
35,0,36699,Patrick Rodgers,69.43,486,7
37,0,28089,Jason Day,69.50,695,10
37,0,46717,Viktor Hovland,69.50,695,10
37,0,36799,Stephan Jaeger,69.50,556,8
37,0,33122,Russell Knox,69.50,278,4
37,0,49771,J.T. Poston,69.50,556,8
37,0,29221,Webb Simpson,69.50,278,4
37,0,52513,Carson Young,69.50,695,10
44,0,34256,Andrew Putnam,69.60,696,10
45,0,35461,Beau Hossler,69.63,557,8
45,0,28252,Seamus Power,69.63,557,8
47,0,28420,Ryan Brehm,69.67,209,3
47,0,35450,Patrick Cantlay,69.67,418,6
