RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
106,0,34174,John Huh,10
106,0,30944,Jason Kokrak,10
106,0,28237,Rory McIlroy,10
106,0,48822,Sebastián Muñoz,10
106,0,46414,Aaron Rai,10
106,0,23621,Rory Sabbatini,10
106,0,48081,Xander Schauffele,10
106,0,50095,Austin Smotherman,10
106,0,28114,Dawie van der Walt,10
118,0,37212,Paul Barjon,9
118,0,48084,Wesley Bryan,9
118,0,28089,Jason Day,9
118,0,30911,Tommy Fleetwood,9
118,0,25900,Lucas Glover,9
118,0,32448,James Hahn,9
118,0,54421,Garrick Higgo,9
118,0,46717,Viktor Hovland,9
118,0,36801,Mark Hubbard,9
118,0,31420,Anirban Lahiri,9
118,0,36326,David Lipsky,9
118,0,32839,Hideki Matsuyama,9
118,0,50525,Collin Morikawa,9
118,0,36871,Matthew NeSmith,9
118,0,23320,Ryan Palmer,9
118,0,40250,Taylor Pendrith,9
118,0,22405,Justin Rose,9
118,0,51890,Greyson Sigg,9
118,0,32150,Michael Thompson,9
118,0,35617,Martin Trainer,9
118,0,48887,Matt Wallace,9
118,0,32139,Danny Willett,9
118,0,45540,Jared Wolfe,9
118,0,56278,Matthew Wolff,9
118,0,54783,Dylan Wu,9
143,0,32662,Michael Gligic,8
143,0,12716,Charley Hoffman,8
143,0,29478,Kevin Kisner,8
143,0,36689,Brooks Koepka,8
143,0,36884,Ben Kohles,8
143,0,51950,Max McGreevy,8
143,0,47856,Seth Reeves,8
143,0,29518,Brendan Steele,8
143,0,32333,Kevin Tway,8
143,0,52374,Brandon Wu,8
153,0,45526,Abraham Ancer,7
153,0,30978,Kiradech Aphibarnrat,7
153,0,19803,Ryan Armour,7
153,0,45522,Christiaan Bezuidenhout,7
153,0,27895,Jonas Blixt,7
153,0,47504,Sam Burns,7
153,0,32366,Kevin Chappell,7
153,0,34076,Joel Dahmen,7
153,0,29535,Brice Garnett,7
153,0,48117,Kurt Kitayama,7
153,0,22056,Cameron Percy,7
153,0,39953,Chase Seiffert,7
153,0,34264,Hudson Swafford,7
153,0,27770,Camilo Villegas,7
167,0,39436,Joshua Creel,6
167,0,40098,Matt Fitzpatrick,6
167,0,21961,Charles Howell III,6
167,0,35506,Mackenzie Hughes,6
167,0,24024,Zach Johnson,6
167,0,32816,Satoshi Kodaira,6
167,0,26851,Marc Leishman,6
167,0,40162,Justin Lower,6
167,0,27349,Alex Noren,6
167,0,46970,Jon Rahm,6
167,0,33486,Roger Sloan,6
167,0,27649,Brandt Snedeker,6
167,0,23325,Vaughn Taylor,6
180,0,29974,Branden Grace,5
180,0,47988,Nick Hardy,5
180,0,31557,Jim Herman,5
180,0,49298,Kramer Hickok,5
180,0,24138,Ian Poulter,5
180,0,40006,Erik van Rooyen,5
180,0,47128,Richy Werenski,5
187,0,35450,Patrick Cantlay,4
187,0,25686,Jason Dufner,4
187,0,33490,Bo Hoag,4
187,0,29908,C.T. Pan,4
191,0,36852,Jim Knous,3
191,0,33204,Shane Lowry,3
191,0,30163,Henrik Norlander,3
