RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,40250,Taylor Pendrith,155.2,3688361.000,660
2,0,22056,Cameron Percy,155.9,2054646.000,366
3,0,32366,Kevin Chappell,157.4,2697229.000,476
4,0,57366,Cameron Young,157.6,4260299.000,751
5,0,24980,Scott Gutschewski,157.9,2427786.000,427
6,0,39436,Joshua Creel,158.2,2358012.000,414
7,0,32333,Kevin Tway,158.6,4362986.000,764
8,0,31557,Jim Herman,158.8,2898110.000,507
9,0,46601,Trey Mullinax,159.0,4070040.000,711
10,0,47988,Nick Hardy,159.1,2857210.000,499
11,0,27095,Nick Watney,159.3,4013180.000,700
12,0,56278,Matthew Wolff,159.4,2329119.000,406
13,0,32640,Troy Merritt,159.5,4806700.000,837
14,0,36852,Jim Knous,159.6,2349718.000,409
14,0,36699,Patrick Rodgers,159.6,4654365.000,810
16,0,51766,Wyndham Clark,159.8,4822132.000,838
16,0,45486,Joaquin Niemann,159.8,3687849.000,641
16,0,29518,Brendan Steele,159.8,4204578.000,731
16,0,47483,Will Zalatoris,159.8,3634947.000,632
20,0,33399,Adam Hadwin,159.9,5009104.000,870
20,0,12716,Charley Hoffman,159.9,3672883.000,638
20,0,32139,Danny Willett,159.9,2814006.000,489
23,0,47983,Chad Ramey,160.0,3444358.000,598
23,0,10381,Curtis Thompson,160.0,2861878.000,497
25,0,29289,S.Y. Noh,160.1,2899896.000,503
25,0,54783,Dylan Wu,160.1,3354912.000,582
27,0,34363,Tyrrell Hatton,160.2,2958708.000,513
27,0,47856,Seth Reeves,160.2,3033974.000,526
29,0,34610,Matthias Schwab,160.4,3631787.000,629
29,0,45540,Jared Wolfe,160.4,3147476.000,545
31,0,24024,Zach Johnson,160.5,3651201.000,632
31,0,37189,Harold Varner III,160.5,3748802.000,649
33,0,51894,Vince Whaley,160.6,4220681.000,730
34,0,24925,Jonathan Byrd,160.7,3014423.000,521
35,0,25686,Jason Dufner,160.8,2541877.000,439
35,0,33204,Shane Lowry,160.8,3316548.000,573
37,0,48117,Kurt Kitayama,160.9,2959247.000,511
38,0,39058,Lucas Herbert,161.0,2550035.000,440
38,0,21961,Charles Howell III,161.0,2985329.000,515
40,0,39953,Chase Seiffert,161.1,2458652.000,424
41,0,35450,Patrick Cantlay,161.2,3325710.000,573
42,0,27895,Jonas Blixt,161.3,2636201.000,454
42,0,20229,Stewart Cink,161.3,4257192.000,733
42,0,34563,Chesson Hadley,161.3,4192682.000,722
42,0,23621,Rory Sabbatini,161.3,3175641.000,547
46,0,46970,Jon Rahm,161.4,3620678.000,623
47,0,46435,Austin Cook,161.5,3557998.000,612
48,0,27644,Brian Harman,161.6,5271844.000,906
48,0,29420,Billy Horschel,161.6,3746373.000,644
48,0,34431,Robert Streb,161.6,4963853.000,853
51,0,28237,Rory McIlroy,161.7,3253458.000,559
51,0,33486,Roger Sloan,161.7,3870777.000,665
51,0,34046,Jordan Spieth,161.7,3934890.000,676
54,0,40098,Matt Fitzpatrick,161.9,3379656.000,580
54,0,24924,Bill Haas,161.9,4638952.000,796
56,0,46550,Brandon Hagy,162.0,3626590.000,622
57,0,54421,Garrick Higgo,162.1,2392653.000,410
57,0,32757,Patton Kizzire,162.1,5368911.000,920
57,0,46046,Scottie Scheffler,162.1,4179541.000,716
60,0,34255,Joseph Bramlett,162.2,4373892.000,749
60,0,52375,Doug Ghim,162.2,4683874.000,802
60,0,32662,Michael Gligic,162.2,3726355.000,638
60,0,34466,Peter Malnati,162.2,5638964.000,966
64,0,45157,Cam Davis,162.3,4891239.000,837
64,0,28775,Nate Lashley,162.3,4009149.000,686
64,0,27649,Brandt Snedeker,162.3,3342917.000,572
67,0,29908,C.T. Pan,162.5,4727836.000,808
67,0,39324,J.J. Spaun,162.5,4698288.000,803
69,0,33597,Harry Higgs,162.6,4687331.000,801
69,0,24502,Adam Scott,162.6,4098473.000,700
69,0,50095,Austin Smotherman,162.6,4120239.000,704
72,0,45522,Christiaan Bezuidenhout,162.8,3897612.000,665
72,0,27129,Luke List,162.8,4150458.000,708
72,0,46442,Maverick McNealy,162.8,4572298.000,780
72,0,46340,Alex Smalley,162.8,5039875.000,860
76,0,23983,Luke Donald,162.9,3425728.000,584
76,0,32102,Rickie Fowler,162.9,3700559.000,631
76,0,26300,Matt Jones,162.9,3283797.000,560
76,0,48887,Matt Wallace,162.9,3207116.000,547
80,0,33141,Keegan Bradley,163.0,4336199.000,739
81,0,34076,Joel Dahmen,163.1,4842978.000,825
81,0,45609,Tyler Duncan,163.1,4367183.000,744
81,0,33122,Russell Knox,163.1,5202469.000,886
81,0,23108,Matt Kuchar,163.1,4193595.000,714
85,0,19803,Ryan Armour,163.2,2473463.000,421
85,0,33448,Justin Thomas,163.2,3960103.000,674
87,0,31323,Gary Woodland,163.3,3821935.000,650
88,0,29974,Branden Grace,163.4,2870013.000,488
88,0,49771,J.T. Poston,163.4,5546624.000,943
88,0,30692,Scott Stallings,163.4,5542181.000,942
91,0,30163,Henrik Norlander,163.5,4156359.000,706
92,0,35461,Beau Hossler,163.6,4417874.000,750
92,0,37455,Si Woo Kim,163.6,5337185.000,906
92,0,49947,Taylor Moore,163.6,5078105.000,862
95,0,39971,Sungjae Im,163.7,5091101.000,864
95,0,36884,Ben Kohles,163.7,2828435.000,480
95,0,26476,Chez Reavie,163.7,5132556.000,871
95,0,35617,Martin Trainer,163.7,4035737.000,685
95,0,28114,Dawie van der Walt,163.7,3047127.000,517
100,0,48084,Wesley Bryan,163.8,2524078.000,428
100,0,25900,Lucas Glover,163.8,5359590.000,909
100,0,39977,Max Homa,163.8,4546789.000,771
100,0,40162,Justin Lower,163.8,3460742.000,587
100,0,48699,Callum Tarren,163.8,3425951.000,581
105,0,49960,Sepp Straka,163.9,4993250.000,846
106,0,47504,Sam Burns,164.0,4540150.000,769
106,0,26851,Marc Leishman,164.0,4113896.000,697
106,0,25493,Nick Taylor,164.0,4628444.000,784
109,0,37275,Sam Ryder,164.1,5073785.000,859
109,0,29221,Webb Simpson,164.1,3378880.000,572
109,0,27139,David Skinns,164.1,3242780.000,549
112,0,55708,Hayden Buckley,164.2,5185422.000,877
112,0,28089,Jason Day,164.2,3316736.000,561
112,0,36689,Brooks Koepka,164.2,2488082.000,421
112,0,39546,Keith Mitchell,164.2,4811885.000,814
116,0,52372,Cameron Champ,164.3,3069245.000,519
116,0,35506,Mackenzie Hughes,164.3,4464534.000,755
116,0,51634,Sahith Theegala,164.3,6383229.000,1079
116,0,27770,Camilo Villegas,164.3,3383721.000,572
120,0,29970,Dylan Frittelli,164.4,4952793.000,837
120,0,35532,Tom Hoge,164.4,5102517.000,862
120,0,35879,Kelly Kraft,164.4,3818203.000,645
120,0,25818,Scott Piercy,164.4,4331843.000,732
124,0,29478,Kevin Kisner,164.5,3736631.000,631
124,0,22405,Justin Rose,164.5,2481423.000,419
124,0,27214,Kevin Streelman,164.5,5644433.000,953
124,0,23325,Vaughn Taylor,164.5,2724647.000,460
128,0,34174,John Huh,164.6,3988906.000,673
128,0,23320,Ryan Palmer,164.6,3365816.000,568
130,0,31646,Emiliano Grillo,164.7,4559631.000,769
130,0,34098,Russell Henley,164.7,4097604.000,691
130,0,30926,Chris Kirk,164.7,4286900.000,723
130,0,31420,Anirban Lahiri,164.7,4102334.000,692
130,0,47993,Denny McCarthy,164.7,6055049.000,1021
135,0,40115,Adam Svensson,164.8,5320670.000,897
135,0,34264,Hudson Swafford,164.8,3008478.000,507
137,0,32816,Satoshi Kodaira,164.9,2713341.000,457
137,0,33419,Cameron Tringale,164.9,4991331.000,841
137,0,49964,Aaron Wise,164.9,5205128.000,877
140,0,39997,Corey Conners,165.0,4888399.000,823
140,0,36326,David Lipsky,165.0,4846000.000,816
142,0,49766,Hank Lebioda,165.1,4611506.000,776
142,0,51997,Andrew Novak,165.1,3714336.000,625
142,0,47529,Mito Pereira,165.1,5213949.000,877
142,0,53165,Doc Redman,165.1,4266286.000,718
146,0,36801,Mark Hubbard,165.2,3889273.000,654
146,0,35449,Adam Long,165.2,5401039.000,908
146,0,46414,Aaron Rai,165.2,4810092.000,809
146,0,47995,Davis Riley,165.2,5281326.000,888
150,0,28252,Seamus Power,165.3,4006092.000,673
151,0,35310,Lanto Griffin,165.4,4536123.000,762
151,0,54628,Lee Hodges,165.4,5751819.000,966
153,0,27349,Alex Noren,165.5,3377462.000,567
154,0,32150,Michael Thompson,165.6,5021006.000,842
154,0,52374,Brandon Wu,165.6,3315420.000,556
156,0,35110,Brett Drewitt,165.7,2845556.000,477
156,0,32791,K.H. Lee,165.7,5785342.000,970
158,0,35891,Cameron Smith,165.8,3103518.000,520
159,0,37212,Paul Barjon,165.9,4079545.000,683
159,0,27974,Sung Kang,165.9,4014128.000,672
159,0,27936,Martin Laird,165.9,4346899.000,728
162,0,24138,Ian Poulter,166.1,2421311.000,405
163,0,29725,Tony Finau,166.2,4924023.000,823
163,0,32448,James Hahn,166.2,4218141.000,705
163,0,49298,Kramer Hickok,166.2,5055963.000,845
163,0,51890,Greyson Sigg,166.2,5019079.000,839
167,0,47128,Richy Werenski,166.3,3280922.000,548
168,0,36871,Matthew NeSmith,166.4,5372538.000,897
168,0,31560,Brian Stuard,166.4,4917530.000,821
170,0,46717,Viktor Hovland,166.6,3617314.000,603
170,0,36799,Stephan Jaeger,166.6,4804263.000,801
172,0,30944,Jason Kokrak,166.7,3469219.000,578
172,0,34256,Andrew Putnam,166.7,5720315.000,953
174,0,29535,Brice Garnett,166.8,4257944.000,709
174,0,47347,Adam Schenk,166.8,5260550.000,876
176,0,27064,Jhonattan Vegas,166.9,3989932.000,664
177,0,30978,Kiradech Aphibarnrat,167.1,2448573.000,407
177,0,48822,Sebastián Muñoz,167.1,4625772.000,769
179,0,46402,Talor Gooch,167.2,3731773.000,620
179,0,32839,Hideki Matsuyama,167.2,3894307.000,647
181,0,33490,Bo Hoag,167.4,2512486.000,417
181,0,48081,Xander Schauffele,167.4,3864032.000,641
181,0,40006,Erik van Rooyen,167.4,2591515.000,430
184,0,30911,Tommy Fleetwood,167.7,2753267.000,456
184,0,50525,Collin Morikawa,167.7,3266260.000,541
186,0,33667,Carlos Ortiz,167.8,3437890.000,569
186,0,24361,Pat Perez,167.8,3479363.000,576
188,0,51950,Max McGreevy,168.0,3901892.000,645
189,0,30927,Brendon Todd,168.1,4900416.000,810
190,0,34360,Patrick Reed,168.6,3581529.000,590
191,0,45526,Abraham Ancer,169.0,3243023.000,533
192,0,29926,Danny Lee,169.8,2610728.000,427
193,0,25198,Francesco Molinari,169.9,2672515.000,437
