RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
34,0,20229,Stewart Cink,10' 6",3171.833,301,60,2"
34,0,23541,Ben Crane,10' 6",2187.333,208,57,4"
36,0,20472,Alex Cejka,10' 5",1872.417,180,62,4"
36,0,35506,Mackenzie Hughes,10' 5",3475.833,335,57,3"
36,0,26329,Louis Oosthuizen,10' 5",1743.667,167,58,4"
36,0,26476,Chez Reavie,10' 5",2917.500,281,40,4"
36,0,33418,Shawn Stefani,10' 5",1869.083,180,57,7"
36,0,31560,Brian Stuard,10' 5",2213.250,212,41,1"
42,0,24507,Jason Bohn,10' 4",1659.583,161,42,1"
42,0,27436,Graham DeLaet,10' 4",2520.000,243,48,1"
42,0,27936,Martin Laird,10' 4",2423.000,235,68,1"
42,0,34409,David Lingmerth,10' 4",2454.083,237,77,5"
42,0,27095,Nick Watney,10' 4",1991.667,192,62,3"
47,0,20593,Greg Chalmers,10' 3",2137.583,209,57,3"
47,0,33461,Morgan Hoffmann,10' 3",2839.750,277,60,2"
47,0,48081,Xander Schauffele,10' 3",2787.417,271,45,2"
50,0,29479,Scott Brown,10' 2",2574.333,253,46,4"
50,0,24357,K.J. Choi,10' 2",1700.167,167,42,3"
50,0,34099,Harris English,10' 2",2380.833,235,69,2"
50,0,31646,Emiliano Grillo,10' 2",2144.833,211,48,5"
50,0,24024,Zach Johnson,10' 2",2387.500,235,40,5"
50,0,22046,Geoff Ogilvy,10' 2",2037.000,200,43,2"
50,0,39324,J.J. Spaun,10' 2",2279.833,225,69,1"
50,0,29485,Brett Stegmaier,10' 2",1755.333,172,73,1"
58,0,26300,Matt Jones,10' 1",1676.333,166,59,2"
58,0,33204,Shane Lowry,10' 1",1437.500,143,58,2"
58,0,34431,Robert Streb,10' 1",2802.250,278,95,2"
61,0,27958,Ryan Blaum,10' 0",2763.500,277,48,2"
61,0,12510,Chad Campbell,10' 0",2657.750,265,46,2"
61,0,35450,Patrick Cantlay,10' 0",1640.417,164,44,1"
61,0,33399,Adam Hadwin,10' 0",2697.917,270,56,3"
61,0,35532,Tom Hoge,10' 0",1394.500,140,45,5"
61,0,36689,Brooks Koepka,10' 0",2729.250,274,66,6"
61,0,29289,S.Y. Noh,10' 0",2566.167,256,66,3"
61,0,23325,Vaughn Taylor,10' 0",2673.250,268,62,3"
69,0,27644,Brian Harman,9' 11",2948.083,297,37,4"
69,0,22986,Søren Kjeldsen,9' 11",1109.250,112,40,6"
69,0,23108,Matt Kuchar,9' 11",2605.167,263,51,4"
69,0,27466,Spencer Levin,9' 11",1900.917,192,61,2"
69,0,27963,Chris Stroud,9' 11",1611.583,163,53,1
69,0,26289,Boo Weekley,9' 11",1929.250,195,37,1"
75,0,30191,Julián Etulain,9' 10",1576.333,160,41,11"
75,0,30926,Chris Kirk,9' 10",2347.250,239,42,2"
75,0,28252,Seamus Power,9' 10",2296.500,234,59,4"
75,0,33419,Cameron Tringale,9' 10",2082.750,211,59,4"
79,0,33120,Mark Anderson,9' 9",1201.417,123,58,3"
79,0,40026,Daniel Berger,9' 9",2494.000,256,57,2"
79,0,47959,Bryson DeChambeau,9' 9",2400.750,246,63,3"
79,0,29926,Danny Lee,9' 9",2610.083,268,44,5"
79,0,33413,Ben Martin,9' 9",2361.500,242,49,2"
79,0,24361,Pat Perez,9' 9",2434.500,249,53,2"
79,0,37189,Harold Varner III,9' 9",2806.583,287,53,3"
86,0,33141,Keegan Bradley,9' 8",3078.750,319,53,2"
86,0,26499,Rafa Cabrera Bello,9' 8",1452.167,150,45,2"
86,0,20104,Ken Duke,9' 8",1707.250,176,62,2"
86,0,25191,Gonzalo Fernandez-Castaño,9' 8",1314.000,136,37,3"
86,0,24358,Robert Garrigus,9' 8",2141.667,222,69,3"
86,0,23353,J.J. Henry,9' 8",2048.417,212,48,2"
86,0,27974,Sung Kang,9' 8",2792.083,288,61,1"
86,0,24502,Adam Scott,9' 8",1393.333,144,34,8"
94,0,24846,Ricky Barnes,9' 7",2284.500,238,45,2"
94,0,28089,Jason Day,9' 7",2125.750,221,60,3"
94,0,06522,Ernie Els,9' 7",1012.083,106,35,3"
94,0,28679,Fabián Gómez,9' 7",1545.917,162,39,1
94,0,24924,Bill Haas,9' 7",2175.917,228,61,1"
94,0,26758,David Hearn,9' 7",1975.250,207,54,2"
94,0,21961,Charles Howell III,9' 7",2116.500,221,56,4"
94,0,46732,Rick Lamb,9' 7",1198.250,125,32,5"
94,0,24140,Sean O'Hair,9' 7",2401.583,250,58,4"
94,0,20572,Rod Pampling,9' 7",1902.500,198,54,2"
94,0,29908,C.T. Pan,9' 7",2154.833,225,51,2"
94,0,34360,Patrick Reed,9' 7",2886.833,302,64,3"
106,0,48084,Wesley Bryan,9' 6",2364.083,248,52,4"
106,0,25364,Paul Casey,9' 6",2408.500,254,57,1"
106,0,25686,Jason Dufner,9' 6",2526.083,265,50,3"
106,0,32102,Rickie Fowler,9' 6",2580.167,271,47,2"
106,0,25900,Lucas Glover,9' 6",2915.417,306,68,4"
106,0,32757,Patton Kizzire,9' 6",2322.583,244,48,2"
106,0,33122,Russell Knox,9' 6",1697.000,179,43,2"
106,0,29518,Brendan Steele,9' 6",2525.583,265,53,2"
106,0,25834,Daniel Summerhays,9' 6",2545.750,267,51,3"
106,0,28132,Tyrone Van Aswegen,9' 6",2364.750,248,46,1"
106,0,25804,Bubba Watson,9' 6",1684.000,177,47,3"
117,0,22371,Aaron Baddeley,9' 5",1420.083,151,54,2"
117,0,40009,Dominic Bozzelli,9' 5",1721.250,183,49,3"
117,0,46443,Brian Campbell,9' 5",1313.083,140,49,3"
117,0,25720,Chad Collins,9' 5",1556.583,165,65,7"
117,0,29720,Andres Gonzales,9' 5",1844.583,196,50,5"
117,0,32640,Troy Merritt,9' 5",2153.167,228,43,1"
117,0,46970,Jon Rahm,9' 5",2476.583,263,49,3"
117,0,22405,Justin Rose,9' 5",1897.500,201,48,2"
117,0,29223,Sam Saunders,9' 5",2098.250,223,40,1"
117,0,29221,Webb Simpson,9' 5",2672.917,285,64,2"
117,0,30692,Scott Stallings,9' 5",2002.083,213,61,5"
117,0,27214,Kevin Streelman,9' 5",2263.417,241,42,2"
129,0,21209,Sergio Garcia,9' 4",1502.917,161,38,4"
129,0,26851,Marc Leishman,9' 4",2437.083,260,70,3"
129,0,46601,Trey Mullinax,9' 4",2272.667,244,47,6"
129,0,30110,Kyle Stanley,9' 4",3233.333,347,55,2"
129,0,25493,Nick Taylor,9' 4",2437.000,260,54,3"
129,0,25632,Jimmy Walker,9' 4",1662.667,178,52,5"
135,0,28420,Ryan Brehm,9' 3",2010.667,218,38,3"
135,0,32200,Roberto Castro,9' 3",1379.583,149,37,1"
135,0,29740,Brad Fritsch,9' 3",1243.833,134,46,2"
135,0,30944,Jason Kokrak,9' 3",2648.250,286,50,2"
135,0,24781,Hunter Mahan,9' 3",1667.583,180,46,2"
135,0,22056,Cameron Percy,9' 3",1603.000,174,74,5"
135,0,25345,Carl Pettersson,9' 3",1381.000,149,33,10"
135,0,34046,Jordan Spieth,9' 3",2702.250,291,52,2"
143,0,31416,Derek Fathauer,9' 2",1989.583,218,53,4"
143,0,39975,Michael Kim,9' 2",2712.250,296,54,2"
143,0,27129,Luke List,9' 2",2966.167,324,71,2"
143,0,23621,Rory Sabbatini,9' 2",1811.333,197,43,4"
147,0,27141,J.B. Holmes,9' 1",1992.333,219,57,3"
147,0,30852,Ryo Ishikawa,9' 1",1135.750,125,64,3"
147,0,31202,William McGirt,9' 1",2051.083,225,68,4"
147,0,34358,Jonathan Randolph,9' 1",1450.083,159,58,2"
147,0,34264,Hudson Swafford,9' 1",2357.833,260,49,7"
147,0,47128,Richy Werenski,9' 1",1747.750,192,43,2"
153,0,28093,Miguel Angel Carballo,9' 0",1120.917,124,37,3"
153,0,28307,Matt Every,9' 0",1851.083,206,56,5"
153,0,31557,Jim Herman,9' 0",1977.833,219,55,4"
153,0,46440,Smylie Kaufman,9' 0",2002.167,222,46,2"
153,0,25818,Scott Piercy,9' 0",1565.750,174,48,3"
153,0,24138,Ian Poulter,9' 0",1568.750,174,48,2"
153,0,35891,Cameron Smith,9' 0",2335.083,259,46,3"
153,0,32333,Kevin Tway,9' 0",2317.000,258,71,2"
161,0,20771,Steven Alker,8' 11",1442.583,162,33,3"
161,0,32448,James Hahn,8' 11",2325.417,260,43,2"
161,0,37455,Si Woo Kim,8' 11",1599.000,179,45,2"
161,0,25198,Francesco Molinari,8' 11",1858.917,209,43,2"
165,0,29725,Tony Finau,8' 10",3156.583,356,60,2"
165,0,01810,Phil Mickelson,8' 10",2217.083,252,40,1"
165,0,33448,Justin Thomas,8' 10",2531.750,286,60,1"
165,0,25349,Tim Wilkinson,8' 10",1285.083,145,46,3"
169,0,29974,Branden Grace,8' 9",1227.667,140,29,2"
169,0,29461,Jamie Lovemark,8' 9",2448.083,281,47,2"
171,0,32366,Kevin Chappell,8' 8",2219.667,257,47,4"
171,0,12716,Charley Hoffman,8' 8",3027.500,350,41,2"
171,0,35879,Kelly Kraft,8' 8",1809.417,208,43,3"
171,0,31323,Gary Woodland,8' 8",2180.083,251,47,2"
175,0,23320,Ryan Palmer,8' 7",1264.917,147,56,6"
176,0,33948,Byeong Hun An,8' 6",1593.833,187,52,3"
176,0,34021,Bud Cauley,8' 6",2324.667,273,51,3"
176,0,46550,Brandon Hagy,8' 6",2017.583,237,56,2"
176,0,30925,Dustin Johnson,8' 6",2003.417,236,45,6"
176,0,35300,Andrew Loupe,8' 6",1152.167,135,45,2"
176,0,32839,Hideki Matsuyama,8' 6",1958.167,230,59,2"
176,0,26596,Ryan Moore,8' 6",1862.667,220,49,3"
176,0,34213,Grayson Murray,8' 6",2649.500,313,40,1"
176,0,49771,J.T. Poston,8' 6",2213.417,260,52,1"
176,0,46501,Ollie Schniederjans,8' 6",2489.250,292,54,1"
186,0,20157,Retief Goosen,8' 5",1064.750,127,52,2"
187,0,27064,Jhonattan Vegas,8' 4",1957.667,236,46,4"
188,0,28237,Rory McIlroy,8' 3",1068.750,129,50,3"
189,0,31420,Anirban Lahiri,8' 1",1667.250,206,49,1"
190,0,26331,Charl Schwartzel,7' 10",1311.500,167,34,2"
