RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,24781,Hunter Mahan,28' 3",13412.750,475
2,0,32150,Michael Thompson,27' 6",9548.417,347
3,0,26499,Rafa Cabrera Bello,27' 2",9109.167,335
3,0,23983,Luke Donald,27' 2",9028.667,332
5,0,23353,J.J. Henry,26' 10",18711.083,697
5,0,26329,Louis Oosthuizen,26' 10",11549.833,430
7,0,06522,Ernie Els,26' 9",6984.917,261
7,0,28500,Martin Flores,26' 9",16260.583,608
7,0,33419,Cameron Tringale,26' 9",13685.500,512
10,0,27436,Graham DeLaet,26' 8",16894.500,633
10,0,35506,Mackenzie Hughes,26' 8",20668.000,775
12,0,24361,Pat Perez,26' 7",16013.000,603
13,0,25493,Nick Taylor,26' 6",18337.417,693
14,0,31557,Jim Herman,26' 4",14921.333,567
14,0,33461,Morgan Hoffmann,26' 4",16717.083,635
14,0,35300,Andrew Loupe,26' 4",9515.250,361
14,0,48822,Sebastián Muñoz,26' 4",7974.250,303
14,0,22046,Geoff Ogilvy,26' 4",15181.667,577
19,0,34099,Harris English,26' 3",15443.833,589
19,0,39954,Cody Gribble,26' 3",14143.500,538
19,0,24924,Bill Haas,26' 3",16655.917,635
19,0,29420,Billy Horschel,26' 3",18755.250,715
19,0,21961,Charles Howell III,26' 3",15313.583,584
19,0,34466,Peter Malnati,26' 3",14353.083,547
19,0,27770,Camilo Villegas,26' 3",11644.500,443
19,0,25892,Steve Wheatcroft,26' 3",7713.083,294
27,0,30944,Jason Kokrak,26' 2",17862.333,683
27,0,25572,Graeme McDowell,26' 2",9425.000,360
27,0,29908,C.T. Pan,26' 2",17139.667,655
27,0,36699,Patrick Rodgers,26' 2",14116.750,540
31,0,20229,Stewart Cink,26' 1",17501.583,672
31,0,23800,Bryce Molder,26' 1",12693.667,487
33,0,46550,Brandon Hagy,26' 0",14139.250,543
33,0,27466,Spencer Levin,26' 0",14479.917,557
33,0,24140,Sean O'Hair,26' 0",15214.250,585
33,0,25345,Carl Pettersson,26' 0",9779.917,376
37,0,27958,Ryan Blaum,25' 11",17013.083,657
37,0,23541,Ben Crane,25' 11",15040.833,580
37,0,32102,Rickie Fowler,25' 11",12838.667,495
37,0,29222,Billy Hurley III,25' 11",14210.583,549
41,0,20593,Greg Chalmers,25' 10",12938.917,501
41,0,34098,Russell Henley,25' 10",18750.917,726
41,0,31202,William McGirt,25' 10",16363.250,634
41,0,01810,Phil Mickelson,25' 10",14015.333,543
41,0,25349,Tim Wilkinson,25' 10",9379.500,363
46,0,28420,Ryan Brehm,25' 9",14069.667,546
46,0,39324,J.J. Spaun,25' 9",15724.750,611
46,0,34431,Robert Streb,25' 9",17375.250,674
49,0,26300,Matt Jones,25' 8",10092.667,393
49,0,27974,Sung Kang,25' 8",16990.333,662
49,0,39975,Michael Kim,25' 8",17458.667,681
52,0,29479,Scott Brown,25' 7",16146.083,632
52,0,32757,Patton Kizzire,25' 7",14160.500,554
52,0,27936,Martin Laird,25' 7",15014.667,586
52,0,29461,Jamie Lovemark,25' 7",16234.833,634
52,0,34358,Jonathan Randolph,25' 7",10176.917,398
52,0,48081,Xander Schauffele,25' 7",15742.917,615
58,0,25274,Steven Bowditch,25' 6",7928.167,311
58,0,27644,Brian Harman,25' 6",17115.167,671
58,0,37455,Si Woo Kim,25' 6",11367.667,446
58,0,29476,Kyle Reifers,25' 6",16198.000,636
58,0,24502,Adam Scott,25' 6",8637.667,339
58,0,29485,Brett Stegmaier,25' 6",12270.917,482
58,0,25834,Daniel Summerhays,25' 6",17047.667,668
