RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
57,0,01724,Jeff Maggert,121,20,101
59,0,02148,Ray Stewart,122,68,54
60,0,01306,David Edwards,124,75,49
60,0,01457,Jay Haas,124,51,73
62,0,06643,Paul Goydos,127,39,88
63,0,01475,Donnie Hammond,131,37,94
64,0,08337,Mike Heinen,133,74,59
64,0,01938,David Peoples,133,83,50
66,0,01577,Lee Janzen,136,31,105
66,0,02010,Loren Roberts,136,75,61
68,0,01385,Jim Gallagher Jr.,138,69,69
69,0,07867,Woody Austin,139,59,80
69,0,02159,Curtis Strange,139,55,84
71,0,07235,John Morse,146,78,68
72,0,01185,Brandel Chamblee,149,57,92
73,0,01060,Dave Barr,150,145,5
73,0,01707,Steve Lowery,150,87,63
73,0,01783,Mark McCumber,150,26,124
76,0,01203,Russ Cochran,151,117,34
77,0,01156,Curt Byrum,153,100,53
77,0,06567,Vijay Singh,153,47,106
79,0,06522,Ernie Els,156,23,133
80,0,06315,Pete Jordan,157,91,66
80,0,01905,Joe Ozaki,157,99,58
82,0,06090,Jim McGovern,158,89,69
83,0,01920,Craig Parry,159,62,97
84,0,02180,Harry Taylor,161,86,75
85,0,02190,Doug Tewell,162,83,79
86,0,07101,Dave Stockton Jr.,165,90,75
87,0,02241,Bobby Wadkins,166,109,57
88,0,01219,John Cook,168,142,26
89,0,06386,Bill Porter,169,46,123
90,0,01388,Robert Gamez,173,24,149
91,0,01960,Don Pooley,175,138,37
92,0,20094,Jonathan Kaye,180,42,138
93,0,01374,Robin Freeman,187,80,107
94,0,20051,Joe Acosta Jr.,188,117,71
95,0,06214,Guy Boros,192,107,85
96,0,01408,Kelly Gibson,194,83,111
96,0,01549,Mike Hulbert,194,161,33
96,0,02094,Tony Sills,194,155,39
99,0,01196,Brian Claar,197,66,131
99,0,06575,Dudley Hart,197,112,85
99,0,01553,John Huston,197,51,146
99,0,20095,Carl Paulson,197,24,173
103,0,02135,Mike Standly,199,82,117
104,0,01093,Ronnie Black,202,160,42
104,0,01353,Bruce Fleisher,202,103,99
106,0,06617,Brian Henninger,204,59,145
107,0,01986,Joey Rassett,205,130,75
108,0,01527,Scott Hoch,208,112,96
108,0,10215,Charlie Rymer,208,105,103
110,0,01928,Corey Pavin,212,112,100
110,0,06048,Dicky Thompson,212,119,93
112,0,02225,Howard Twitty,213,138,75
113,0,08375,Paul Stankowski,222,109,113
114,0,06034,Marco Dawson,223,152,71
114,0,10585,Scott McCarron,223,104,119
114,0,01891,David Ogrin,223,142,81
117,0,08385,Omar Uresti,228,126,102
118,0,01331,Rick Fehr,231,96,135
119,0,08931,Glen Day,232,105,127
120,0,10145,Tom Hearn,236,121,115
121,0,01748,Doug Martin,243,153,90
122,0,01797,Rocco Mediate,246,126,120
123,0,07569,Mark Carnevale,247,91,156
124,0,01864,Larry Nelson,248,91,157
124,0,02049,Gene Sauers,248,138,110
124,0,06577,John Wilson,248,150,98
127,0,02226,Tray Tyner,250,107,143
128,0,01014,Fulton Allem,252,69,183
128,0,01701,Bob Lohr,252,126,126
128,0,01996,Mike Reid,252,136,116
131,0,01266,Clark Dennis,254,132,122
132,0,01619,Skip Kendall,255,134,121
133,0,01116,Michael Bradley,256,112,144
134,0,01307,Joel Edwards,257,166,91
135,0,01042,Paul Azinger,258,150,108
135,0,02111,Mike Smith,258,111,147
137,0,01607,Brian Kamm,259,96,163
138,0,01550,Ed Humenik,262,126,136
138,0,01705,Tim Loustalot,262,112,150
140,0,01927,Dennis Paulson,268,100,168
141,0,01329,Brad Faxon,275,122,153
141,0,01682,Wayne Levi,275,133,142
141,0,06613,Tommy Tolles,275,134,141
141,0,08563,Bruce Vaughan,275,147,128
141,0,10425,Jay Williamson,275,100,175
146,0,01249,John Daly,276,91,185
147,0,01072,Chip Beck,277,153,124
147,0,01685,J.L. Lewis,277,147,130
149,0,07721,Pat Bates,278,130,148
150,0,01510,Nolan Henke,282,142,140
151,0,01320,Bob Estes,286,157,129
152,0,01925,Jerry Pate,287,122,165
153,0,08717,Kawika Cotner,289,172,117
153,0,02218,Ted Tryba,289,120,169
155,0,01133,Billy Ray Brown,291,182,109
156,0,01992,Don Reese,294,180,114
156,0,02146,Payne Stewart,294,124,170
158,0,01024,Billy Andrade,298,186,112
159,0,01414,Bob Gilder,300,124,176
160,0,01096,Phil Blackmar,301,147,154
161,0,01444,Ken Green,302,165,137
162,0,06088,Steve Gotsche,305,145,160
163,0,01458,Jerry Haas,308,156,152
163,0,06332,Neal Lancaster,308,136,172
165,0,01926,Steve Pate,310,177,133
166,0,01261,Jay Delsing,312,141,171
167,0,02242,Lanny Wadkins,319,187,132
168,0,01235,Ben Crenshaw,323,164,159
169,0,10809,Jim Furyk,324,163,161
170,0,06809,Bob Burns,325,167,158
171,0,06197,Michael Allen,326,162,164
171,0,01129,Bill Britton,326,188,138
171,0,01943,Chris Perry,326,175,151
174,0,08537,J.P. Hayes,330,168,162
175,0,02167,Mike Sullivan,332,177,155
176,0,10569,Mike Brisky,334,157,177
177,0,06657,Steve Rintoul,337,171,166
178,0,01378,David Frost,338,157,181
179,0,06251,Chris DiMarco,343,176,167
180,0,06012,Greg Kraft,347,173,174
181,0,10213,Dicky Pride,349,169,180
182,0,02279,Mark Wiebe,352,174,178
183,0,01330,David Feherty,357,170,187
184,0,01468,Gary Hallberg,359,177,182
185,0,06791,Mark Wurtz,363,184,179
186,0,06641,Jeff Leonard,367,183,184
187,0,02131,Mike Springer,369,181,188
188,0,01200,Keith Clearwater,371,185,186
