RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,46046,Scottie Scheffler,67.56,608,9
2,0,29535,Brice Garnett,68.00,408,6
2,0,32333,Kevin Tway,68.00,544,8
4,0,51977,Max Greyserman,68.27,751,11
5,0,30163,Henrik Norlander,68.44,616,9
6,0,39546,Keith Mitchell,68.46,890,13
7,0,36801,Mark Hubbard,68.54,891,13
8,0,51997,Andrew Novak,68.55,754,11
9,0,51634,Sahith Theegala,68.64,755,11
10,0,46340,Alex Smalley,68.69,893,13
11,0,33204,Shane Lowry,68.78,619,9
12,0,52215,Robert MacIntyre,68.80,688,10
13,0,57366,Cameron Young,68.85,895,13
14,0,32367,Jorge Campillo,68.86,482,7
14,0,54591,Ben Griffin,68.86,964,14
16,0,34021,Bud Cauley,68.88,551,8
17,0,48081,Xander Schauffele,68.90,689,10
17,0,51894,Vince Whaley,68.90,689,10
19,0,34046,Jordan Spieth,69.00,621,9
20,0,34076,Joel Dahmen,69.08,898,13
21,0,45242,Kevin Yu,69.14,968,14
22,0,35310,Lanto Griffin,69.18,761,11
22,0,34587,Chan Kim,69.18,761,11
24,0,40058,Zac Blair,69.20,1038,15
25,0,49771,J.T. Poston,69.25,831,12
26,0,54576,Patrick Fishburn,69.27,762,11
27,0,56630,Akshay Bhatia,69.30,693,10
28,0,27644,Brian Harman,69.33,832,12
28,0,55893,Sam Stevens,69.33,832,12
30,0,60067,Joe Highsmith,69.36,763,11
30,0,35532,Tom Hoge,69.36,763,11
32,0,55182,Tom Kim,69.38,902,13
32,0,36699,Patrick Rodgers,69.38,902,13
34,0,59836,Pierceson Coody,69.40,694,10
35,0,35461,Beau Hossler,69.50,973,14
35,0,32757,Patton Kizzire,69.50,556,8
35,0,24502,Adam Scott,69.50,695,10
35,0,58168,Davis Thompson,69.50,834,12
39,0,23108,Matt Kuchar,69.53,1043,15
40,0,33948,Byeong Hun An,69.55,765,11
41,0,32839,Hideki Matsuyama,69.56,626,9
42,0,28089,Jason Day,69.57,487,7
42,0,29908,C.T. Pan,69.57,487,7
44,0,40006,Erik van Rooyen,69.58,835,12
45,0,52955,Ludvig Ãberg,69.62,905,13
46,0,57975,Harry Hall,69.64,766,11
47,0,33486,Roger Sloan,69.67,836,12
48,0,48867,Matti Schmid,69.69,906,13
49,0,34563,Chesson Hadley,69.70,697,10
50,0,52375,Doug Ghim,69.71,976,14
51,0,40026,Daniel Berger,69.73,1046,15
51,0,27349,Alex Noren,69.73,767,11
51,0,48887,Matt Wallace,69.73,767,11
54,0,51349,Nico Echavarria,69.75,1116,16
55,0,51696,Rico Hoey,69.77,907,13
56,0,34256,Andrew Putnam,69.80,698,10
57,0,60004,Jacob Bridgeman,69.83,838,12
58,0,35506,Mackenzie Hughes,69.85,908,13
59,0,27139,David Skinns,69.86,978,14
60,0,50188,S.H. Kim,69.87,1048,15
61,0,48084,Wesley Bryan,69.89,629,9
61,0,47504,Sam Burns,69.89,629,9
63,0,34255,Joseph Bramlett,69.93,1049,15
63,0,32791,K.H. Lee,69.93,979,14
63,0,40250,Taylor Pendrith,69.93,979,14
63,0,52513,Carson Young,69.93,979,14
67,0,50095,Austin Smotherman,70.00,350,5
67,0,52666,Sami Valimaki,70.00,770,11
69,0,54628,Lee Hodges,70.06,1191,17
70,0,33448,Justin Thomas,70.08,841,12
70,0,52374,Brandon Wu,70.08,841,12
72,0,22371,Aaron Baddeley,70.09,771,11
72,0,52514,Trace Crowe,70.09,771,11
72,0,59866,Nick Dunlap,70.09,771,11
72,0,27064,Jhonattan Vegas,70.09,771,11
76,0,29221,Webb Simpson,70.13,561,8
77,0,39997,Corey Conners,70.14,491,7
78,0,26476,Chez Reavie,70.15,912,13
79,0,40162,Justin Lower,70.18,1193,17
79,0,39327,Ben Silverman,70.18,772,11
81,0,48117,Kurt Kitayama,70.20,702,10
81,0,47993,Denny McCarthy,70.20,702,10
83,0,37275,Sam Ryder,70.25,843,12
83,0,47483,Will Zalatoris,70.25,843,12
85,0,37455,Si Woo Kim,70.27,773,11
85,0,28252,Seamus Power,70.27,1054,15
85,0,47995,Davis Riley,70.27,1054,15
88,0,59095,Chris Gotterup,70.29,492,7
88,0,36799,Stephan Jaeger,70.29,984,14
90,0,51766,Wyndham Clark,70.30,703,10
90,0,12716,Charley Hoffman,70.30,703,10
92,0,49947,Taylor Moore,70.31,914,13
92,0,39324,J.J. Spaun,70.31,914,13
94,0,59143,Mac Meissner,70.33,844,12
94,0,46414,Aaron Rai,70.33,633,9
96,0,47988,Nick Hardy,70.36,985,14
97,0,50525,Collin Morikawa,70.38,563,8
98,0,47591,Eric Cole,70.40,1056,15
99,0,33653,Thomas Detry,70.43,493,7
100,0,34099,Harris English,70.45,775,11
101,0,57362,Austin Eckroat,70.47,1057,15
102,0,28775,Nate Lashley,70.50,846,12
103,0,52372,Cameron Champ,70.54,917,13
104,0,32366,Kevin Chappell,70.56,635,9
105,0,46442,Maverick McNealy,70.58,847,12
106,0,29420,Billy Horschel,70.60,706,10
106,0,47420,Jake Knapp,70.60,706,10
108,0,51890,Greyson Sigg,70.62,918,13
109,0,31646,Emiliano Grillo,70.63,565,8
109,0,40115,Adam Svensson,70.63,1130,16
111,0,39975,Michael Kim,70.65,1201,17
112,0,49960,Sepp Straka,70.67,848,12
112,0,27214,Kevin Streelman,70.67,848,12
114,0,47983,Chad Ramey,70.69,919,13
115,0,45522,Christiaan Bezuidenhout,70.73,778,11
115,0,35450,Patrick Cantlay,70.73,778,11
117,0,51287,Ryo Hisatsune,70.75,849,12
117,0,57900,Chandler Phillips,70.75,849,12
119,0,50497,Adrien Dumont de Chassart,70.77,920,13
119,0,39977,Max Homa,70.77,920,13
121,0,59442,Parker Coody,70.78,637,9
122,0,29725,Tony Finau,70.82,779,11
122,0,38991,Alejandro Tosti,70.82,779,11
124,0,54421,Garrick Higgo,70.83,850,12
125,0,29478,Kevin Kisner,70.85,921,13
126,0,30911,Tommy Fleetwood,70.89,638,9
126,0,52453,Nicolai HÃ¸jgaard,70.89,638,9
126,0,37378,Min Woo Lee,70.89,638,9
126,0,47679,Victor Perez,70.89,638,9
130,0,22405,Justin Rose,70.91,780,11
131,0,60767,Blaine Hale Jr.,70.92,851,12
131,0,36326,David Lipsky,70.92,922,13
133,0,39971,Sungjae Im,70.93,1064,15
134,0,28420,Ryan Brehm,71.00,994,14
134,0,40098,Matt Fitzpatrick,71.00,426,6
134,0,30926,Chris Kirk,71.00,852,12
134,0,27936,Martin Laird,71.00,994,14
134,0,27129,Luke List,71.00,1065,15
134,0,26596,Ryan Moore,71.00,994,14
134,0,48153,Matthieu Pavon,71.00,781,11
134,0,50484,Hayden Springer,71.00,781,11
134,0,54783,Dylan Wu,71.00,781,11
143,0,48699,Callum Tarren,71.07,1066,15
143,0,30927,Brendon Todd,71.07,995,14
145,0,34466,Peter Malnati,71.08,853,12
