RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,21633,Steve Allan,100.00,4,4
1,0,01388,Robert Gamez,100.00,2,2
1,0,12680,Shigeki Maruyama,100.00,6,6
1,0,06090,Jim McGovern,100.00,1,1
1,0,01823,Larry Mize,100.00,4,4
1,0,02010,Loren Roberts,100.00,5,5
1,0,06527,Steve Stricker,100.00,1,1
1,0,06078,Esteban Toledo,100.00,3,3
1,0,08793,Tiger Woods,100.00,7,7
10,0,10585,Scott McCarron,90.91,10,11
11,0,06621,Joe Durant,87.50,7,8
12,0,20593,Greg Chalmers,85.71,6,7
13,0,08057,Brian Wilson,83.33,5,6
14,0,19881,Robert Damron,80.00,4,5
14,0,06522,Ernie Els,80.00,8,10
14,0,07457,Steve Flesch,80.00,4,5
14,0,20043,Edward Fryatt,80.00,4,5
18,0,06332,Neal Lancaster,77.78,7,9
18,0,20127,Chris Riley,77.78,7,9
18,0,02239,Scott Verplank,77.78,7,9
21,0,19972,José Coceres,75.00,15,20
21,0,12760,Danny Ellis,75.00,6,8
21,0,01329,Brad Faxon,75.00,9,12
21,0,07547,Craig Kanada,75.00,3,4
21,0,01927,Dennis Paulson,75.00,3,4
21,0,01968,Nick Price,75.00,3,4
21,0,02206,David Toms,75.00,3,4
21,0,10423,Mike Weir,75.00,6,8
29,0,23621,Rory Sabbatini,73.68,14,19
30,0,20099,Doug Barron,72.73,8,11
30,0,08339,Spike McRoy,72.73,8,11
32,0,01307,Joel Edwards,71.43,5,7
32,0,01381,Fred Funk,71.43,5,7
32,0,01599,Steve Jones,71.43,5,7
35,0,09011,David Duval,70.00,7,10
35,0,01527,Scott Hoch,70.00,7,10
37,0,01042,Paul Azinger,69.23,9,13
37,0,08931,Glen Day,69.23,9,13
37,0,12660,Jesper Parnevik,69.23,9,13
40,0,07867,Woody Austin,66.67,4,6
40,0,23614,Rich Beem,66.67,2,3
40,0,01157,Tom Byrum,66.67,4,6
40,0,08545,Glen Hnatiuk,66.67,2,3
40,0,01553,John Huston,66.67,2,3
40,0,06573,Brandt Jobe,66.67,2,3
40,0,01766,Billy Mayfair,66.67,8,12
40,0,10457,Frank Nobilo,66.67,6,9
40,0,01887,Mark O'Meara,66.67,4,6
40,0,02214,Kirk Triplett,66.67,4,6
40,0,20566,Kaname Yokoo,66.67,6,9
51,0,06251,Chris DiMarco,63.64,7,11
51,0,10809,Jim Furyk,63.64,7,11
51,0,10962,Bradley Hughes,63.64,7,11
51,0,02104,Jeff Sluman,63.64,7,11
55,0,01320,Bob Estes,63.16,12,19
56,0,07003,David Berganio Jr.,62.50,5,8
56,0,01161,Mark Calcavecchia,62.50,5,8
56,0,01313,Steve Elkington,62.50,5,8
56,0,01577,Lee Janzen,62.50,10,16
56,0,01706,Davis Love III,62.50,5,8
61,0,01378,David Frost,60.00,9,15
61,0,24604,Hunter Haas,60.00,3,5
61,0,20433,Mark Hensby,60.00,3,5
61,0,12705,Cliff Kresge,60.00,3,5
61,0,01707,Steve Lowery,60.00,9,15
61,0,01797,Rocco Mediate,60.00,3,5
61,0,01920,Craig Parry,60.00,3,5
61,0,01926,Steve Pate,60.00,3,5
61,0,01928,Corey Pavin,60.00,3,5
61,0,10912,Craig Perks,60.00,6,10
61,0,02002,John Riegger,60.00,9,15
61,0,10425,Jay Williamson,60.00,3,5
73,0,20229,Stewart Cink,58.82,10,17
74,0,01203,Russ Cochran,58.33,7,12
74,0,06595,Kevin Sutherland,58.33,7,12
76,0,06004,Stephen Ames,57.14,4,7
76,0,12388,Michael Clark II,57.14,8,14
76,0,21007,Gabriel Hjertstedt,57.14,4,7
76,0,06514,Kevin Johnson,57.14,4,7
76,0,06012,Greg Kraft,57.14,8,14
76,0,01723,Andrew Magee,57.14,4,7
76,0,06515,Shaun Micheel,57.14,8,14
76,0,06567,Vijay Singh,57.14,4,7
84,0,01098,Jay Don Blake,55.56,5,9
84,0,12645,Brent Geiberger,55.56,5,9
84,0,20574,Mathew Goggin,55.56,5,9
84,0,10963,Jimmy Green,55.56,5,9
84,0,21961,Charles Howell III,55.56,5,9
84,0,06315,Pete Jordan,55.56,5,9
84,0,08535,Gary Nicklaus,55.56,5,9
91,0,12652,Cameron Beckman,54.55,6,11
91,0,01685,J.L. Lewis,54.55,6,11
93,0,01677,Tom Lehman,53.85,7,13
93,0,21949,Joe Ogilvie,53.85,7,13
95,0,01941,Tom Pernice Jr.,52.94,9,17
96,0,01035,Tommy Armour III,50.00,4,8
96,0,06809,Bob Burns,50.00,6,12
96,0,22051,Ben Ferguson,50.00,3,6
96,0,12823,Carlos Franco,50.00,4,8
96,0,19846,Brian Gay,50.00,3,6
96,0,10201,Matt Gogel,50.00,2,4
96,0,22892,Jason Gore,50.00,4,8
96,0,01487,Jeff Hart,50.00,3,6
96,0,20094,Jonathan Kaye,50.00,5,10
96,0,01619,Skip Kendall,50.00,7,14
96,0,10565,Ian Leggatt,50.00,3,6
96,0,10860,Justin Leonard,50.00,6,12
96,0,01761,Len Mattiace,50.00,3,6
96,0,06140,Sean Murphy,50.00,1,2
96,0,20095,Carl Paulson,50.00,4,8
96,0,08553,Lee Porter,50.00,3,6
96,0,10213,Dicky Pride,50.00,3,6
96,0,11011,Mike Sposa,50.00,5,10
96,0,02218,Ted Tryba,50.00,4,8
96,0,02279,Mark Wiebe,50.00,1,2
116,0,02110,Jerry Smith,47.06,8,17
117,0,06617,Brian Henninger,46.67,7,15
117,0,22046,Geoff Ogilvy,46.67,7,15
119,0,20098,Stuart Appleby,46.15,6,13
119,0,01132,Mark Brooks,46.15,6,13
121,0,21209,Sergio Garcia,45.45,5,11
122,0,01219,John Cook,44.44,4,9
122,0,08633,Per-Ulrik Johansson,44.44,4,9
