RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,30925,Dustin Johnson,29.19,230,788
2,0,30911,Tommy Fleetwood,28.61,206,720
3,0,46970,Jon Rahm,27.83,177,636
4,0,22405,Justin Rose,27.72,199,718
5,0,28089,Jason Day,27.26,166,609
6,0,36689,Brooks Koepka,27.24,176,646
7,0,25396,Kevin Na,27.11,247,911
8,0,47959,Bryson DeChambeau,26.66,273,1024
9,0,01810,Phil Mickelson,26.65,214,803
10,0,32839,Hideki Matsuyama,26.57,195,734
11,0,33448,Justin Thomas,26.49,218,823
12,0,08793,Tiger Woods,26.42,209,791
13,0,34213,Grayson Murray,25.82,181,701
14,0,29725,Tony Finau,25.65,248,967
15,0,34046,Jordan Spieth,25.41,215,846
16,0,29485,Brett Stegmaier,25.37,153,603
17,0,28237,Rory McIlroy,25.32,158,624
18,0,49964,Aaron Wise,25.21,269,1067
19,0,35421,Brandon Harkins,25.10,255,1016
20,0,34563,Chesson Hadley,24.94,294,1179
21,0,26851,Marc Leishman,24.87,232,933
22,0,46501,Ollie Schniederjans,24.72,222,898
23,0,24846,Ricky Barnes,24.67,130,527
24,0,23320,Ryan Palmer,24.50,183,747
25,0,29223,Sam Saunders,24.49,204,833
26,0,29268,Bronson Burgoon,24.40,182,746
27,0,48081,Xander Schauffele,24.33,219,900
28,0,31646,Emiliano Grillo,24.29,247,1017
29,0,31323,Gary Woodland,24.26,221,911
30,0,25804,Bubba Watson,24.15,199,824
31,0,40058,Zac Blair,24.13,145,601
31,0,26499,Rafa Cabrera Bello,24.13,159,659
33,0,23325,Vaughn Taylor,24.07,226,939
34,0,27958,Ryan Blaum,23.96,225,939
34,0,39324,J.J. Spaun,23.96,230,960
36,0,29420,Billy Horschel,23.90,251,1050
37,0,24502,Adam Scott,23.87,196,821
38,0,32102,Rickie Fowler,23.82,197,827
39,0,24781,Hunter Mahan,23.78,161,677
40,0,24024,Zach Johnson,23.72,232,978
41,0,34466,Peter Malnati,23.65,219,926
41,0,32333,Kevin Tway,23.65,250,1057
43,0,35532,Tom Hoge,23.64,257,1087
43,0,29221,Webb Simpson,23.64,252,1066
45,0,27936,Martin Laird,23.62,193,817
46,0,50526,Tom Lovelady,23.60,190,805
46,0,22056,Cameron Percy,23.60,126,534
48,0,29974,Branden Grace,23.57,132,560
49,0,33141,Keegan Bradley,23.52,262,1114
49,0,30944,Jason Kokrak,23.52,258,1097
49,0,30110,Kyle Stanley,23.52,226,961
52,0,49771,J.T. Poston,23.51,170,723
53,0,46435,Austin Cook,23.47,296,1261
54,0,29461,Jamie Lovemark,23.44,221,943
54,0,37275,Sam Ryder,23.44,222,947
56,0,25198,Francesco Molinari,23.37,179,766
57,0,32640,Troy Merritt,23.27,222,954
58,0,35450,Patrick Cantlay,23.23,203,874
59,0,32366,Kevin Chappell,23.21,185,797
60,0,33418,Shawn Stefani,23.19,173,746
61,0,34098,Russell Henley,23.17,190,820
62,0,19846,Brian Gay,23.14,301,1301
