RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,45157,Cam Davis,61.37,259,422
2,0,27064,Jhonattan Vegas,60.87,252,414
3,0,33419,Cameron Tringale,60.34,216,358
4,0,25364,Paul Casey,60.18,204,339
5,0,30946,Alex Prugh,59.55,212,356
6,0,36852,Jim Knous,59.52,197,331
7,0,34099,Harris English,59.22,289,488
8,0,26951,Johnson Wagner,59.18,158,267
9,0,25686,Jason Dufner,58.64,190,324
10,0,27330,Josh Teater,58.48,200,342
11,0,46402,Talor Gooch,58.33,182,312
12,0,32839,Hideki Matsuyama,58.28,278,477
13,0,33418,Shawn Stefani,57.92,234,404
14,0,39997,Corey Conners,57.79,230,398
15,0,40026,Daniel Berger,57.68,184,319
16,0,36689,Brooks Koepka,57.43,228,397
17,0,23320,Ryan Palmer,57.30,208,363
18,0,32139,Danny Willett,56.62,201,355
19,0,52372,Cameron Champ,56.60,270,477
20,0,27556,Ted Potter Jr.,56.56,207,366
21,0,24925,Jonathan Byrd,56.29,161,286
22,0,23621,Rory Sabbatini,56.18,241,429
23,0,39971,Sungjae Im,55.89,318,569
24,0,27129,Luke List,55.80,231,414
24,0,27214,Kevin Streelman,55.80,202,362
26,0,29725,Tony Finau,55.73,282,506
27,0,40115,Adam Svensson,55.69,181,325
28,0,29484,Peter Uihlein,55.58,299,538
29,0,51766,Wyndham Clark,55.32,286,517
30,0,35421,Brandon Harkins,55.22,275,498
31,0,45486,Joaquin Niemann,55.17,283,513
32,0,33448,Justin Thomas,55.06,223,405
33,0,45526,Abraham Ancer,55.04,202,367
34,0,29535,Brice Garnett,55.00,187,340
35,0,49960,Sepp Straka,54.97,199,362
36,0,29970,Dylan Frittelli,54.87,231,421
37,0,33667,Carlos Ortiz,54.86,237,432
38,0,47856,Seth Reeves,54.75,219,400
39,0,46601,Trey Mullinax,54.62,272,498
40,0,33948,Byeong Hun An,54.53,247,453
41,0,25818,Scott Piercy,54.48,213,391
42,0,25804,Bubba Watson,54.41,185,340
43,0,24502,Adam Scott,54.39,186,342
44,0,28259,Sangmoon Bae,54.14,157,290
45,0,25900,Lucas Glover,54.12,230,425
45,0,48822,Sebastián Muñoz,54.12,243,449
47,0,30925,Dustin Johnson,54.02,235,435
