RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,39997,Corey Conners,73.06,1131,1548,-0.25
2,0,26951,Johnson Wagner,71.55,747,1044,-0.29
3,0,30946,Alex Prugh,71.44,913,1278,-0.25
4,0,25364,Paul Casey,70.96,958,1350,-0.30
5,0,25686,Jason Dufner,70.76,917,1296,-0.24
6,0,33448,Justin Thomas,70.68,916,1296,-0.34
7,0,21961,Charles Howell III,70.51,1155,1638,-0.29
8,0,27330,Josh Teater,70.48,850,1206,-0.27
9,0,25818,Scott Piercy,70.09,1085,1548,-0.29
10,0,29518,Brendan Steele,69.98,781,1116,-0.24
11,0,36689,Brooks Koepka,69.97,932,1332,-0.32
12,0,46402,Talor Gooch,69.96,680,972,-0.29
12,0,33418,Shawn Stefani,69.96,957,1368,-0.27
14,0,27936,Martin Laird,69.86,1006,1440,-0.27
15,0,27214,Kevin Streelman,69.75,1017,1458,-0.26
16,0,28089,Jason Day,69.70,803,1152,-0.30
17,0,33419,Cameron Tringale,69.66,815,1170,-0.29
18,0,29535,Brice Garnett,69.54,1064,1530,-0.28
19,0,40115,Adam Svensson,69.40,837,1206,-0.26
20,0,23108,Matt Kuchar,69.38,999,1440,-0.30
20,0,32839,Hideki Matsuyama,69.38,1099,1584,-0.30
22,0,52372,Cameron Champ,69.30,948,1368,-0.29
23,0,27064,Jhonattan Vegas,69.29,898,1296,-0.30
24,0,10809,Jim Furyk,69.28,848,1224,-0.24
25,0,49766,Hank Lebioda,69.21,872,1260,-0.27
26,0,33122,Russell Knox,69.06,895,1296,-0.25
26,0,49960,Sepp Straka,69.06,895,1296,-0.30
28,0,31323,Gary Woodland,69.05,1044,1512,-0.33
29,0,46970,Jon Rahm,69.04,845,1224,-0.33
30,0,24502,Adam Scott,68.94,757,1098,-0.31
31,0,32640,Troy Merritt,68.85,756,1098,-0.32
32,0,30944,Jason Kokrak,68.77,1114,1620,-0.30
33,0,45157,Cam Davis,68.75,891,1296,-0.29
34,0,31646,Emiliano Grillo,68.73,965,1404,-0.27
35,0,34306,John Chin,68.72,668,972,-0.24
36,0,47347,Adam Schenk,68.61,1235,1800,-0.30
36,0,27095,Nick Watney,68.61,1025,1494,-0.29
38,0,49964,Aaron Wise,68.60,852,1242,-0.33
39,0,28237,Rory McIlroy,68.55,839,1224,-0.37
40,0,33141,Keegan Bradley,68.50,1011,1476,-0.26
41,0,45609,Tyler Duncan,68.47,1023,1494,-0.25
42,0,32200,Roberto Castro,68.44,887,1296,-0.26
43,0,48081,Xander Schauffele,68.39,911,1332,-0.32
44,0,39324,J.J. Spaun,68.36,1009,1476,-0.27
45,0,23320,Ryan Palmer,68.35,812,1188,-0.30
46,0,24781,Hunter Mahan,68.27,725,1062,-0.28
47,0,48822,Sebastián Muñoz,68.26,983,1440,-0.30
48,0,29970,Dylan Frittelli,68.24,995,1458,-0.26
49,0,26596,Ryan Moore,68.17,908,1332,-0.30
50,0,25900,Lucas Glover,68.15,1104,1620,-0.29
51,0,28679,Fabián Gómez,68.10,760,1116,-0.26
51,0,34098,Russell Henley,68.10,858,1260,-0.25
53,0,45486,Joaquin Niemann,68.06,1176,1728,-0.28
54,0,29268,Bronson Burgoon,67.98,673,990,-0.27
54,0,37275,Sam Ryder,67.98,881,1296,-0.30
56,0,37340,Chase Wright,67.95,844,1242,-0.29
57,0,26476,Chez Reavie,67.93,1125,1656,-0.30
58,0,33667,Carlos Ortiz,67.82,1001,1476,-0.27
59,0,32102,Rickie Fowler,67.76,927,1368,-0.32
60,0,33948,Byeong Hun An,67.75,939,1386,-0.29
61,0,49303,Anders Albertson,67.71,780,1152,-0.24
61,0,36852,Jim Knous,67.71,646,954,-0.25
63,0,35421,Brandon Harkins,67.67,1011,1494,-0.29
64,0,32791,K.H. Lee,67.66,1023,1512,-0.26
65,0,35732,Wes Roach,67.64,767,1134,-0.28
66,0,29420,Billy Horschel,67.63,1120,1656,-0.28
67,0,39971,Sungjae Im,67.61,1436,2124,-0.31
68,0,19803,Ryan Armour,67.57,1119,1656,-0.26
69,0,33399,Adam Hadwin,67.55,997,1476,-0.30
70,0,46601,Trey Mullinax,67.50,887,1314,-0.28
71,0,26758,David Hearn,67.49,571,846,-0.27
72,0,28775,Nate Lashley,67.48,826,1224,-0.30
73,0,30110,Kyle Stanley,67.47,923,1368,-0.26
74,0,29725,Tony Finau,67.46,1020,1512,-0.30
75,0,39546,Keith Mitchell,67.34,1006,1494,-0.30
76,0,25493,Nick Taylor,67.26,1126,1674,-0.29
77,0,35450,Patrick Cantlay,67.21,871,1296,-0.34
77,0,34021,Bud Cauley,67.21,992,1476,-0.31
77,0,26851,Marc Leishman,67.21,871,1296,-0.30
77,0,37189,Harold Varner III,67.21,992,1476,-0.28
81,0,33410,Andrew Landry,67.12,894,1332,-0.27
82,0,49298,Kramer Hickok,67.10,930,1386,-0.26
83,0,32333,Kevin Tway,67.01,965,1440,-0.27
84,0,35461,Beau Hossler,67.00,1001,1494,-0.30
85,0,29478,Kevin Kisner,66.99,1037,1548,-0.28
86,0,30925,Dustin Johnson,66.98,844,1260,-0.32
87,0,30911,Tommy Fleetwood,66.93,771,1152,-0.27
88,0,40009,Dominic Bozzelli,66.92,807,1206,-0.33
89,0,23621,Rory Sabbatini,66.91,1120,1674,-0.30
90,0,24138,Ian Poulter,66.86,698,1044,-0.30
91,0,34099,Harris English,66.85,1095,1638,-0.28
91,0,23325,Vaughn Taylor,66.85,1095,1638,-0.32
93,0,26329,Louis Oosthuizen,66.84,770,1152,-0.29
93,0,49771,J.T. Poston,66.84,1155,1728,-0.29
95,0,47856,Seth Reeves,66.83,806,1206,-0.27
96,0,45526,Abraham Ancer,66.79,1058,1584,-0.29
97,0,34264,Hudson Swafford,66.76,685,1026,-0.30
97,0,25804,Bubba Watson,66.76,697,1044,-0.27
99,0,29926,Danny Lee,66.74,973,1458,-0.28
99,0,30692,Scott Stallings,66.74,937,1404,-0.28
101,0,34076,Joel Dahmen,66.72,1153,1728,-0.29
102,0,23353,J.J. Henry,66.67,624,936,-0.17
103,0,26300,Matt Jones,66.60,1007,1512,-0.29
104,0,35376,Roberto Díaz,66.58,779,1170,-0.28
105,0,29479,Scott Brown,66.53,982,1476,-0.27
106,0,12716,Charley Hoffman,66.51,838,1260,-0.27
107,0,39327,Ben Silverman,66.50,814,1224,-0.25
108,0,46523,Joey Garber,66.37,681,1026,-0.25
109,0,27556,Ted Potter Jr.,66.35,848,1278,-0.27
110,0,34363,Tyrrell Hatton,66.28,692,1044,-0.28
111,0,32139,Danny Willett,66.23,751,1134,-0.26
112,0,34360,Patrick Reed,66.22,1049,1584,-0.31
113,0,47959,Bryson DeChambeau,66.20,858,1296,-0.32
113,0,31557,Jim Herman,66.20,572,864,-0.27
115,0,37454,Whee Kim,66.18,822,1242,-0.25
116,0,27974,Sung Kang,66.14,1000,1512,-0.27
117,0,34431,Robert Streb,66.13,857,1296,-0.26
118,0,21528,Henrik Stenson,66.11,595,900,-0.26
119,0,29974,Branden Grace,66.09,809,1224,-0.25
120,0,29484,Peter Uihlein,66.03,927,1404,-0.29
121,0,47990,Kyle Jones,65.99,784,1188,-0.23
122,0,47993,Denny McCarthy,65.98,962,1458,-0.33
123,0,36799,Stephan Jaeger,65.96,843,1278,-0.27
124,0,51766,Wyndham Clark,65.95,1009,1530,-0.34
125,0,34256,Andrew Putnam,65.94,902,1368,-0.32
126,0,47128,Richy Werenski,65.93,985,1494,-0.28
127,0,29221,Webb Simpson,65.81,924,1404,-0.32
128,0,35532,Tom Hoge,65.80,1066,1620,-0.26
129,0,32150,Michael Thompson,65.73,840,1278,-0.29
130,0,46435,Austin Cook,65.71,757,1152,-0.30
131,0,27141,J.B. Holmes,65.57,838,1278,-0.27
132,0,27129,Luke List,65.43,742,1134,-0.28
133,0,24361,Pat Perez,65.32,729,1116,-0.28
134,0,35506,Mackenzie Hughes,65.28,893,1368,-0.28
134,0,35449,Adam Long,65.28,893,1368,-0.24
134,0,27349,Alex Noren,65.28,705,1080,-0.26
137,0,24925,Jonathan Byrd,65.19,575,882,-0.27
138,0,40026,Daniel Berger,65.15,774,1188,-0.28
139,0,39977,Max Homa,65.14,938,1440,-0.28
140,0,27895,Jonas Blixt,65.13,891,1368,-0.29
141,0,33486,Roger Sloan,65.08,984,1512,-0.30
142,0,27958,Ryan Blaum,64.97,959,1476,-0.28
143,0,27649,Brandt Snedeker,64.93,1157,1782,-0.29
144,0,37455,Si Woo Kim,64.91,958,1476,-0.32
145,0,31560,Brian Stuard,64.89,1098,1692,-0.27
146,0,25572,Graeme McDowell,64.79,828,1278,-0.28
146,0,29223,Sam Saunders,64.79,863,1332,-0.28
148,0,22405,Justin Rose,64.78,723,1116,-0.34
149,0,47504,Sam Burns,64.74,909,1404,-0.31
150,0,28259,Sangmoon Bae,64.71,629,972,-0.26
150,0,36699,Patrick Rodgers,64.71,594,918,-0.29
150,0,25632,Jimmy Walker,64.71,862,1332,-0.23
153,0,24924,Bill Haas,64.65,803,1242,-0.27
154,0,34563,Chesson Hadley,64.64,861,1332,-0.27
155,0,30786,Brady Schnell,64.49,592,918,-0.26
156,0,20472,Alex Cejka,64.44,580,900,-0.22
156,0,25396,Kevin Na,64.44,696,1080,-0.27
158,0,19846,Brian Gay,64.36,1031,1602,-0.27
159,0,32058,José de Jesús Rodríguez,64.27,752,1170,-0.29
160,0,27644,Brian Harman,64.17,1028,1602,-0.28
160,0,01810,Phil Mickelson,64.17,693,1080,-0.30
162,0,29908,C.T. Pan,64.16,947,1476,-0.27
163,0,20572,Rod Pampling,64.00,599,936,-0.22
164,0,34466,Peter Malnati,63.99,956,1494,-0.30
165,0,32757,Patton Kizzire,63.96,852,1332,-0.31
166,0,40098,Matt Fitzpatrick,63.94,587,918,-0.29
167,0,06522,Ernie Els,63.72,562,882,-0.24
168,0,35891,Cameron Smith,63.66,848,1332,-0.29
169,0,25198,Francesco Molinari,63.58,618,972,-0.25
170,0,32816,Satoshi Kodaira,63.54,732,1152,-0.25
171,0,30191,Julián Etulain,63.50,743,1170,-0.26
172,0,22371,Aaron Baddeley,63.33,627,990,-0.30
173,0,21209,Sergio Garcia,63.26,501,792,-0.30
174,0,21731,Freddie Jacobson,63.18,580,918,-0.27
175,0,26499,Rafa Cabrera Bello,62.99,771,1224,-0.31
175,0,27963,Chris Stroud,62.99,703,1116,-0.28
177,0,31420,Anirban Lahiri,62.96,782,1242,-0.28
178,0,46501,Ollie Schniederjans,62.89,849,1350,-0.31
179,0,34046,Jordan Spieth,62.80,893,1422,-0.34
180,0,24024,Zach Johnson,62.59,721,1152,-0.27
181,0,37380,Curtis Luck,62.43,663,1062,-0.28
182,0,35879,Kelly Kraft,62.41,910,1458,-0.29
183,0,28252,Seamus Power,62.19,806,1296,-0.26
184,0,34261,Scott Langley,62.01,826,1332,-0.29
185,0,30978,Kiradech Aphibarnrat,61.65,688,1116,-0.28
186,0,39954,Cody Gribble,61.62,732,1188,-0.31
187,0,35617,Martin Trainer,60.47,664,1098,-0.29
188,0,39975,Michael Kim,60.08,638,1062,-0.23
