RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,49771,J.T. Poston,3.57,10,280,96.43
2,0,29484,Peter Uihlein,4.19,7,167,95.81
3,0,23108,Matt Kuchar,4.33,10,231,95.67
4,1,36699,Patrick Rodgers,4.39,18,410,95.61
5,1,29420,Billy Horschel,4.49,12,267,95.51
6,2,29221,Webb Simpson,4.59,10,218,95.41
7,-3,46970,Jon Rahm,4.81,13,270,95.19
8,-1,46402,Talor Gooch,4.87,17,349,95.13
9,0,35461,Beau Hossler,4.96,12,242,95.04
10,0,34256,Andrew Putnam,5.30,8,151,94.70
11,0,28089,Jason Day,5.33,9,169,94.67
12,5,46717,Viktor Hovland,5.58,12,215,94.42
13,0,47993,Denny McCarthy,5.78,19,329,94.22
14,0,36801,Mark Hubbard,5.79,19,328,94.21
15,0,47504,Sam Burns,5.81,15,258,94.19
16,0,40098,Matt Fitzpatrick,5.91,12,203,94.09
17,3,34021,Bud Cauley,6.07,15,247,93.93
18,3,31560,Brian Stuard,6.11,16,262,93.89
19,3,35506,Mackenzie Hughes,6.16,18,292,93.84
20,3,39977,Max Homa,6.20,15,242,93.80
21,-2,34099,Harris English,6.35,23,362,93.65
22,2,24361,Pat Perez,6.49,12,185,93.51
23,2,28252,Seamus Power,6.54,7,107,93.46
24,2,25493,Nick Taylor,6.55,15,229,93.45
25,3,33486,Roger Sloan,6.59,11,167,93.41
26,-8,34363,Tyrrell Hatton,6.62,9,136,93.38
27,-15,29725,Tony Finau,6.64,17,256,93.36
28,1,32791,K.H. Lee,6.67,15,225,93.33
29,1,36689,Brooks Koepka,6.71,11,164,93.29
30,1,27649,Brandt Snedeker,6.76,14,207,93.24
31,1,26476,Chez Reavie,6.78,16,236,93.22
32,1,27644,Brian Harman,6.80,20,294,93.20
33,1,49960,Sepp Straka,6.84,21,307,93.16
34,1,25818,Scott Piercy,6.93,14,202,93.07
35,1,29535,Brice Garnett,6.96,16,230,93.04
36,1,23325,Vaughn Taylor,6.98,12,172,93.02
37,1,36871,Matthew NeSmith,7.02,17,242,92.98
37,1,32333,Kevin Tway,7.02,12,171,92.98
39,-12,29478,Kevin Kisner,7.05,17,241,92.95
40,9,47959,Bryson DeChambeau,7.06,19,269,92.94
41,-1,32757,Patton Kizzire,7.08,15,212,92.92
42,1,24502,Adam Scott,7.26,9,124,92.74
43,1,23621,Rory Sabbatini,7.28,15,206,92.72
44,1,24024,Zach Johnson,7.34,19,259,92.66
44,1,25804,Bubba Watson,7.34,19,259,92.66
46,4,48822,Sebastián Muñoz,7.40,25,338,92.60
47,0,21961,Charles Howell III,7.41,18,243,92.59
47,0,29908,C.T. Pan,7.41,14,189,92.59
49,10,34360,Patrick Reed,7.45,19,255,92.55
50,1,32150,Michael Thompson,7.51,19,253,92.49
51,1,24138,Ian Poulter,7.55,12,159,92.45
52,1,56762,Will Gordon,7.56,9,119,92.44
52,1,30692,Scott Stallings,7.56,18,238,92.44
54,1,29268,Bronson Burgoon,7.57,14,185,92.43
54,1,34076,Joel Dahmen,7.57,19,251,92.43
54,21,30927,Brendon Todd,7.57,24,317,92.43
57,0,20229,Stewart Cink,7.58,15,198,92.42
58,-18,45526,Abraham Ancer,7.59,18,237,92.41
58,0,31323,Gary Woodland,7.59,18,237,92.41
60,-1,26596,Ryan Moore,7.63,10,131,92.37
61,0,35658,Kris Ventura,7.64,12,157,92.36
62,0,34098,Russell Henley,7.66,20,261,92.34
63,0,53165,Doc Redman,7.74,24,310,92.26
64,0,27349,Alex Noren,7.76,18,232,92.24
65,0,46441,Robby Shelton,7.78,21,270,92.22
66,0,35450,Patrick Cantlay,7.81,15,192,92.19
66,0,32448,James Hahn,7.81,10,128,92.19
68,0,10809,Jim Furyk,7.82,14,179,92.18
69,0,33399,Adam Hadwin,7.87,20,254,92.13
69,0,33413,Ben Martin,7.87,7,89,92.13
71,0,23623,Bo Van Pelt,7.91,11,139,92.09
71,0,47128,Richy Werenski,7.91,17,215,92.09
73,0,33597,Harry Higgs,7.95,24,302,92.05
74,0,32640,Troy Merritt,8.05,19,236,91.95
75,1,23788,D.J. Trahan,8.11,12,148,91.89
76,1,33449,Zack Sucher,8.13,10,123,91.87
77,1,56278,Matthew Wolff,8.14,24,295,91.86
78,1,48119,Ben Taylor,8.18,13,159,91.82
79,1,35449,Adam Long,8.22,29,353,91.78
80,19,33448,Justin Thomas,8.37,17,203,91.63
81,1,30911,Tommy Fleetwood,8.40,11,131,91.60
82,1,28679,Fabián Gómez,8.52,15,176,91.48
83,2,33490,Bo Hoag,8.53,25,293,91.47
84,2,35230,Nelson Ledesma,8.57,9,105,91.43
85,2,33404,Chris Baker,8.59,14,163,91.41
85,2,12716,Charley Hoffman,8.59,17,198,91.41
85,2,01810,Phil Mickelson,8.59,11,128,91.41
88,2,34431,Robert Streb,8.63,12,139,91.37
89,2,34466,Peter Malnati,8.65,16,185,91.35
90,2,26758,David Hearn,8.67,15,173,91.33
91,2,25364,Paul Casey,8.72,17,195,91.28
92,5,39971,Sungjae Im,8.75,30,343,91.25
93,1,27556,Ted Potter Jr.,8.78,13,148,91.22
94,1,22371,Aaron Baddeley,8.81,14,159,91.19
95,6,35310,Lanto Griffin,8.85,33,373,91.15
96,2,27095,Nick Watney,8.98,15,167,91.02
97,3,28775,Nate Lashley,9.05,18,199,90.95
98,3,19846,Brian Gay,9.09,19,209,90.91
98,6,28237,Rory McIlroy,9.09,20,220,90.91
100,3,33410,Andrew Landry,9.13,20,219,90.87
101,4,33667,Carlos Ortiz,9.18,28,305,90.82
102,4,51766,Wyndham Clark,9.22,19,206,90.78
103,4,25349,Tim Wilkinson,9.27,14,151,90.73
104,4,49298,Kramer Hickok,9.29,17,183,90.71
105,4,32618,Rhein Gibson,9.34,17,182,90.66
106,5,22056,Cameron Percy,9.38,15,160,90.62
107,10,30925,Dustin Johnson,9.39,20,213,90.61
107,18,46046,Scottie Scheffler,9.39,29,309,90.61
109,3,46435,Austin Cook,9.40,22,234,90.60
110,3,52375,Doug Ghim,9.42,13,138,90.58
110,19,35891,Cameron Smith,9.42,21,223,90.58
112,2,46442,Maverick McNealy,9.43,25,265,90.57
113,2,37189,Harold Varner III,9.50,23,242,90.50
114,22,26851,Marc Leishman,9.52,20,210,90.48
115,1,27214,Kevin Streelman,9.58,25,261,90.42
116,1,39953,Chase Seiffert,9.60,17,177,90.40
117,2,29974,Branden Grace,9.63,13,135,90.37
118,2,37275,Sam Ryder,9.66,23,238,90.34
119,2,40058,Zac Blair,9.68,21,217,90.32
119,9,25396,Kevin Na,9.68,24,248,90.32
121,1,33120,Mark Anderson,9.77,17,174,90.23
122,-26,40026,Daniel Berger,9.80,24,245,90.20
123,0,25572,Graeme McDowell,9.82,16,163,90.18
124,7,52372,Cameron Champ,9.86,29,294,90.14
125,-1,32366,Kevin Chappell,9.92,12,121,90.08
126,-1,27963,Chris Stroud,9.93,15,151,90.07
127,0,26499,Rafa Cabrera Bello,10.00,15,150,90.00
128,2,46550,Brandon Hagy,10.06,18,179,89.94
129,3,48887,Matt Wallace,10.13,16,158,89.87
130,3,27554,Scott Harrington,10.28,26,253,89.72
131,3,32102,Rickie Fowler,10.34,18,174,89.66
131,3,37455,Si Woo Kim,10.34,24,232,89.66
133,3,27129,Luke List,10.36,29,280,89.64
134,4,34314,Sebastian Cappelen,10.37,17,164,89.63
135,4,30163,Henrik Norlander,10.49,28,267,89.51
136,4,39546,Keith Mitchell,10.50,23,219,89.50
137,5,39324,J.J. Spaun,10.67,19,178,89.33
138,5,32254,Xinjun Zhang,10.76,27,251,89.24
139,18,48081,Xander Schauffele,10.79,30,278,89.21
139,5,33419,Cameron Tringale,10.79,26,241,89.21
141,4,39997,Corey Conners,10.80,31,287,89.20
141,4,25632,Jimmy Walker,10.80,19,176,89.20
143,4,26300,Matt Jones,10.92,32,293,89.08
144,4,29518,Brendan Steele,11.03,29,263,88.97
145,4,27936,Martin Laird,11.11,15,135,88.89
146,4,27974,Sung Kang,11.15,31,278,88.85
147,4,45609,Tyler Duncan,11.18,34,304,88.82
148,4,40009,Dominic Bozzelli,11.21,12,107,88.79
149,4,32139,Danny Willett,11.27,16,142,88.73
150,4,29970,Dylan Frittelli,11.37,34,299,88.63
151,4,22405,Justin Rose,11.38,14,123,88.62
152,4,26329,Louis Oosthuizen,11.43,20,175,88.57
153,17,50525,Collin Morikawa,11.54,33,286,88.46
154,4,33122,Russell Knox,11.68,25,214,88.32
155,5,30944,Jason Kokrak,11.79,25,212,88.21
156,5,27064,Jhonattan Vegas,11.83,20,169,88.17
157,10,45486,Joaquin Niemann,11.90,32,269,88.10
158,4,34563,Chesson Hadley,11.92,23,193,88.08
159,4,35532,Tom Hoge,11.94,32,268,88.06
160,4,31557,Jim Herman,12.00,30,250,88.00
161,4,30110,Kyle Stanley,12.02,22,183,87.98
