RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,59866,Nick Dunlap,60.00,60,1
2,0,48084,Wesley Bryan,62.50,125,2
3,0,28089,Jason Day,65.00,65,1
3,0,45609,Tyler Duncan,65.00,65,1
3,0,37455,Si Woo Kim,65.00,130,2
6,0,60004,Jacob Bridgeman,65.50,131,2
6,0,35461,Beau Hossler,65.50,131,2
8,0,35450,Patrick Cantlay,66.00,66,1
8,0,33399,Adam Hadwin,66.00,66,1
8,0,34098,Russell Henley,66.00,66,1
8,0,39971,Sungjae Im,66.00,132,2
8,0,55789,Taylor Montgomery,66.00,66,1
8,0,46414,Aaron Rai,66.00,66,1
8,0,32333,Kevin Tway,66.00,66,1
15,0,34255,Joseph Bramlett,66.33,199,3
16,0,40026,Daniel Berger,66.50,133,2
16,0,45522,Christiaan Bezuidenhout,66.50,266,4
16,0,32366,Kevin Chappell,66.50,133,2
16,0,47679,Victor Perez,66.50,133,2
16,0,55454,Carl Yuan,66.50,133,2
21,0,29725,Tony Finau,67.00,67,1
21,0,36799,Stephan Jaeger,67.00,67,1
21,0,36326,David Lipsky,67.00,67,1
21,0,49771,J.T. Poston,67.00,67,1
25,0,55708,Hayden Buckley,67.33,202,3
25,0,27349,Alex Noren,67.33,202,3
27,0,33948,Byeong Hun An,67.50,135,2
27,0,51349,Nico Echavarria,67.50,270,4
27,0,54576,Patrick Fishburn,67.50,135,2
27,0,34587,Chan Kim,67.50,135,2
27,0,24502,Adam Scott,67.50,135,2
32,0,27064,Jhonattan Vegas,67.67,203,3
33,0,34099,Harris English,67.75,271,4
34,0,34374,Erik Barnes,68.00,136,2
34,0,47504,Sam Burns,68.00,68,1
34,0,34021,Bud Cauley,68.00,68,1
34,0,30911,Tommy Fleetwood,68.00,68,1
34,0,51977,Max Greyserman,68.00,68,1
34,0,54591,Ben Griffin,68.00,408,6
34,0,51696,Rico Hoey,68.00,68,1
34,0,36801,Mark Hubbard,68.00,136,2
34,0,27936,Martin Laird,68.00,68,1
34,0,40162,Justin Lower,68.00,68,1
34,0,39546,Keith Mitchell,68.00,136,2
34,0,40250,Taylor Pendrith,68.00,204,3
34,0,57900,Chandler Phillips,68.00,272,4
34,0,48081,Xander Schauffele,68.00,68,1
34,0,51890,Greyson Sigg,68.00,136,2
34,0,27139,David Skinns,68.00,68,1
34,0,50095,Austin Smotherman,68.00,68,1
34,0,52374,Brandon Wu,68.00,136,2
52,0,35532,Tom Hoge,68.25,273,4
53,0,29420,Billy Horschel,68.33,205,3
53,0,31323,Gary Woodland,68.33,205,3
55,0,12716,Charley Hoffman,68.50,137,2
55,0,48117,Kurt Kitayama,68.50,137,2
55,0,26596,Ryan Moore,68.50,137,2
55,0,27330,Josh Teater,68.50,137,2
59,0,51287,Ryo Hisatsune,68.60,343,5
60,0,52955,Ludvig Ãberg,68.67,206,3
60,0,52514,Trace Crowe,68.67,206,3
62,0,25493,Nick Taylor,68.75,275,4
63,0,27644,Brian Harman,68.83,413,6
64,0,28775,Nate Lashley,68.86,482,7
65,0,47591,Eric Cole,69.00,138,2
65,0,59442,Parker Coody,69.00,69,1
65,0,59836,Pierceson Coody,69.00,69,1
65,0,34563,Chesson Hadley,69.00,69,1
65,0,32757,Patton Kizzire,69.00,276,4
65,0,49947,Taylor Moore,69.00,207,3
65,0,46441,Robby Shelton,69.00,69,1
65,0,29221,Webb Simpson,69.00,69,1
65,0,39324,J.J. Spaun,69.00,69,1
65,0,34046,Jordan Spieth,69.00,69,1
65,0,47483,Will Zalatoris,69.00,69,1
76,0,57975,Harry Hall,69.20,346,5
77,0,40058,Zac Blair,69.33,208,3
77,0,34076,Joel Dahmen,69.33,208,3
77,0,25900,Lucas Glover,69.33,208,3
77,0,31646,Emiliano Grillo,69.33,208,3
77,0,54421,Garrick Higgo,69.33,208,3
77,0,39975,Michael Kim,69.33,208,3
77,0,48319,Tom Whitney,69.33,208,3
84,0,40006,Erik van Rooyen,69.40,347,5
85,0,29535,Brice Garnett,69.50,139,2
85,0,39977,Max Homa,69.50,278,4
85,0,35506,Mackenzie Hughes,69.50,139,2
85,0,55182,Tom Kim,69.50,139,2
85,0,30163,Henrik Norlander,69.50,139,2
85,0,36699,Patrick Rodgers,69.50,139,2
85,0,46340,Alex Smalley,69.50,278,4
85,0,30927,Brendon Todd,69.50,139,2
93,0,52375,Doug Ghim,69.67,209,3
94,0,32791,K.H. Lee,69.75,279,4
94,0,51634,Sahith Theegala,69.75,279,4
96,0,39997,Corey Conners,70.00,70,1
96,0,27129,Luke List,70.00,140,2
96,0,46113,Ryan McCormick,70.00,70,1
96,0,46442,Maverick McNealy,70.00,280,4
96,0,51997,Andrew Novak,70.00,210,3
96,0,47806,Raul Pereda,70.00,70,1
96,0,28252,Seamus Power,70.00,210,3
96,0,47347,Adam Schenk,70.00,140,2
96,0,48867,Matti Schmid,70.00,140,2
96,0,33486,Roger Sloan,70.00,70,1
96,0,55893,Sam Stevens,70.00,140,2
96,0,48119,Ben Taylor,70.00,140,2
96,0,58168,Davis Thompson,70.00,280,4
96,0,27770,Camilo Villegas,70.00,70,1
96,0,57366,Cameron Young,70.00,70,1
111,0,48887,Matt Wallace,70.25,281,4
112,0,51894,Vince Whaley,70.33,211,3
113,0,37378,Min Woo Lee,70.40,352,5
114,0,59143,Mac Meissner,70.50,282,4
114,0,34256,Andrew Putnam,70.50,141,2
114,0,22405,Justin Rose,70.50,141,2
117,0,52513,Carson Young,70.60,353,5
118,0,50493,Justin Suh,70.67,212,3
119,0,40115,Adam Svensson,70.75,283,4
120,0,32070,Rafael Campos,71.00,71,1
120,0,45157,Cam Davis,71.00,71,1
120,0,57362,Austin Eckroat,71.00,71,1
120,0,32102,Rickie Fowler,71.00,142,2
120,0,47988,Nick Hardy,71.00,142,2
120,0,50188,S.H. Kim,71.00,284,4
120,0,36884,Ben Kohles,71.00,71,1
120,0,23108,Matt Kuchar,71.00,71,1
120,0,34466,Peter Malnati,71.00,71,1
120,0,48699,Callum Tarren,71.00,71,1
130,0,33204,Shane Lowry,71.50,143,2
130,0,50525,Collin Morikawa,71.50,143,2
130,0,36871,Matt NeSmith,71.50,143,2
133,0,47663,Kevin Dougherty,71.67,215,3
134,0,33408,Tyson Alexander,72.00,288,4
134,0,22371,Aaron Baddeley,72.00,216,3
134,0,60067,Joe Highsmith,72.00,72,1
134,0,46717,Viktor Hovland,72.00,72,1
134,0,48153,Matthieu Pavon,72.00,72,1
134,0,47995,Davis Riley,72.00,144,2
134,0,27214,Kevin Streelman,72.00,72,1
134,0,54783,Dylan Wu,72.00,288,4
142,0,59095,Chris Gotterup,72.25,289,4
143,0,56149,Wilson Furr,72.50,145,2
143,0,52666,Sami Valimaki,72.50,145,2
145,0,35310,Lanto Griffin,72.75,291,4
146,0,32367,Jorge Campillo,73.00,73,1
146,0,47420,Jake Knapp,73.00,73,1
146,0,50484,Hayden Springer,73.00,73,1
146,0,45242,Kevin Yu,73.00,73,1
150,0,60767,Blaine Hale Jr.,73.50,147,2
150,0,39327,Ben Silverman,73.50,147,2
152,0,33141,Keegan Bradley,74.00,74,1
152,0,29478,Kevin Kisner,74.00,74,1
154,0,28420,Ryan Brehm,75.00,75,1
155,0,29936,Ryan Fox,76.00,76,1
156,0,38991,Alejandro Tosti,76.50,153,2
157,0,54628,Lee Hodges,77.00,77,1
158,0,27649,Brandt Snedeker,78.00,78,1
