RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,02101,Joey Sindelar,27
2,0,01042,Paul Azinger,23
3,0,01510,Nolan Henke,21
4,0,01226,Fred Couples,19
5,0,01928,Corey Pavin,18
6,0,01320,Bob Estes,17
6,0,01783,Mark McCumber,17
8,0,01006,John Adams,16
8,0,01331,Rick Fehr,16
8,0,01353,Bruce Fleisher,16
8,0,01475,Donnie Hammond,16
8,0,02146,Payne Stewart,16
8,0,02225,Howard Twitty,16
14,0,01203,Russ Cochran,15
14,0,01378,David Frost,15
14,0,01690,Bruce Lietzke,15
14,0,02267,D.A. Weibring,15
18,0,01306,David Edwards,14
18,0,01553,John Huston,14
18,0,01724,Jeff Maggert,14
21,0,01201,Lennie Clements,13
21,0,01313,Steve Elkington,13
21,0,01444,Ken Green,13
21,0,01527,Scott Hoch,13
21,0,01557,John Inman,13
21,0,01837,Gil Morgan,13
21,0,01887,Mark O'Meara,13
28,0,01014,Fulton Allem,12
28,0,01024,Billy Andrade,12
28,0,01200,Keith Clearwater,12
28,0,01495,Morris Hatalsky,12
28,0,06012,Greg Kraft,12
28,0,01797,Rocco Mediate,12
28,0,01823,Larry Mize,12
28,0,01968,Nick Price,12
28,0,06136,Mike Schuchart,12
28,0,02100,Tim Simpson,12
28,0,02133,Craig Stadler,12
28,0,02159,Curtis Strange,12
28,0,02214,Kirk Triplett,12
28,0,02294,Willie Wood,12
42,0,01072,Chip Beck,11
42,0,01098,Jay Don Blake,11
42,0,01132,Mark Brooks,11
42,0,01346,Ed Fiori,11
42,0,06058,John Flannery,11
42,0,01414,Bob Gilder,11
42,0,01489,Steve Hart,11
42,0,02099,Scott Simpson,11
42,0,02131,Mike Springer,11
51,0,06197,Michael Allen,10
51,0,01116,Michael Bradley,10
51,0,07569,Mark Carnevale,10
51,0,01185,Brandel Chamblee,10
51,0,06034,Marco Dawson,10
51,0,01261,Jay Delsing,10
51,0,01361,Dan Forsman,10
51,0,01385,Jim Gallagher Jr.,10
51,0,01418,Bill Glasson,10
51,0,06643,Paul Goydos,10
51,0,01457,Jay Haas,10
51,0,01569,Peter Jacobsen,10
51,0,01607,Brian Kamm,10
51,0,01666,Bernhard Langer,10
51,0,01715,Mark Lye,10
51,0,01920,Craig Parry,10
51,0,02090,Tom Sieckmann,10
51,0,06567,Vijay Singh,10
51,0,02245,Grant Waite,10
51,0,02246,Duffy Waldorf,10
51,0,02321,Fuzzy Zoeller,10
72,0,01129,Bill Britton,9
72,0,01196,Brian Claar,9
72,0,01388,Robert Gamez,9
72,0,01677,Tom Lehman,9
72,0,01682,Wayne Levi,9
72,0,01701,Bob Lohr,9
72,0,01706,Davis Love III,9
72,0,01707,Steve Lowery,9
72,0,01755,Dick Mast,9
72,0,01766,Billy Mayfair,9
72,0,06090,Jim McGovern,9
72,0,01810,Phil Mickelson,9
72,0,01876,Greg Norman,9
72,0,01891,David Ogrin,9
72,0,02010,Loren Roberts,9
72,0,02224,Greg Twiggs,9
72,0,02242,Lanny Wadkins,9
89,0,06006,JC Anderson,8
89,0,01060,Dave Barr,8
89,0,01133,Billy Ray Brown,8
89,0,06124,Patrick Burke,8
89,0,01175,Jim Carter,8
89,0,01191,Barry Cheesman,8
89,0,01326,Nick Faldo,8
89,0,01381,Fred Funk,8
89,0,06566,Jaime Gomez,8
89,0,01435,Wayne Grady,8
89,0,06284,Jim Hallet,8
89,0,08537,J.P. Hayes,8
89,0,06617,Brian Henninger,8
89,0,01533,P.H. Horgan III,8
89,0,01723,Andrew Magee,8
89,0,01725,John Mahaffey,8
89,0,01736,Roger Maltbie,8
89,0,01771,Blaine McCallister,8
89,0,01926,Steve Pate,8
89,0,02033,Dave Rummells,8
89,0,02180,Harry Taylor,8
89,0,02218,Ted Tryba,8
89,0,02298,Jim Woodward,8
89,0,02303,Robert Wrenn,8
89,0,02313,Bruce Zabriski,8
114,0,01035,Tommy Armour III,7
114,0,06086,Russell Beiersdorf,7
114,0,01143,Brad Bryant,7
114,0,01161,Mark Calcavecchia,7
114,0,01168,David Canipe,7
114,0,01197,Bobby Clampett,7
114,0,10195,Tim Conley,7
114,0,01218,Jeff Cook,7
114,0,01219,John Cook,7
114,0,01235,Ben Crenshaw,7
114,0,01282,Trevor Dodds,7
114,0,01329,Brad Faxon,7
114,0,01443,Hubert Green,7
114,0,06575,Dudley Hart,7
114,0,01549,Mike Hulbert,7
114,0,01559,Hale Irwin,7
114,0,01577,Lee Janzen,7
114,0,01633,Tom Kite,7
114,0,01648,Billy Kratzert,7
114,0,06332,Neal Lancaster,7
114,0,01748,Doug Martin,7
114,0,01890,Brett Ogle,7
114,0,02104,Jeff Sluman,7
114,0,02215,Paul Trittler,7
114,0,02256,Tom Watson,7
139,0,06204,Jeff Barlow,6
139,0,01068,Andy Bean,6
139,0,01093,Ronnie Black,6
139,0,01096,Phil Blackmar,6
139,0,01157,Tom Byrum,6
139,0,01288,Ed Dougherty,6
139,0,01307,Joel Edwards,6
139,0,01323,Brad Fabel,6
139,0,01355,Raymond Floyd,6
139,0,01408,Kelly Gibson,6
139,0,06044,Scott Gump,6
139,0,01468,Gary Hallberg,6
139,0,01550,Ed Humenik,6
139,0,01564,David Jackson,6
139,0,05319,Gene Jones,6
139,0,06128,Steve Lamontagne,6
139,0,01938,David Peoples,6
139,0,01943,Chris Perry,6
139,0,01945,Kenny Perry,6
139,0,01946,Peter Persons,6
139,0,01971,Dillard Pruitt,6
139,0,01975,Tom Purtzer,6
139,0,02049,Gene Sauers,6
139,0,02185,Lance Ten Broeck,6
139,0,02190,Doug Tewell,6
139,0,02201,Jim Thorpe,6
139,0,02206,David Toms,6
139,0,02217,Dennis Trixler,6
139,0,02223,Bob Tway,6
139,0,02279,Mark Wiebe,6
139,0,06589,Jeff Woodland,6
170,0,01154,Bill Buttner,5
170,0,01249,John Daly,5
170,0,01284,Mike Donald,5
170,0,06599,John Elliott,5
170,0,01390,Buddy Gardner,5
170,0,01425,Ernie Gonzalez,5
170,0,10207,Jimmy Johnston,5
170,0,01619,Skip Kendall,5
170,0,01659,Massy Kuramoto,5
170,0,01717,Sandy Lyle,5
170,0,01779,Gary McCord,5
170,0,08045,Perry Moss,5
170,0,01846,Jodie Mudd,5
170,0,01849,Bill Murchison,5
170,0,01960,Don Pooley,5
170,0,08553,Lee Porter,5
170,0,08759,Tad Rhyan,5
170,0,02007,Larry Rinker,5
170,0,06040,John Ross,5
170,0,02067,Ted Schulz,5
170,0,02111,Mike Smith,5
170,0,02135,Mike Standly,5
170,0,02170,Hal Sutton,5
170,0,02230,Stan Utley,5
170,0,02241,Bobby Wadkins,5
170,0,02255,Denis Watson,5
170,0,02322,Richard Zokol,5
197,0,01049,Ian Baker-Finch,4
197,0,01142,Bart Bryant,4
197,0,01162,Rex Caldwell,4
197,0,06150,Carl Cooper,4
197,0,06247,David Delong,4
197,0,09011,David Duval,4
197,0,01305,Danny Edwards,4
197,0,10139,Jim Ellis,4
197,0,01342,Forrest Fezler,4
197,0,01374,Robin Freeman,4
197,0,01469,Dan Halldorson,4
197,0,01571,Barry Jaeckel,4
197,0,01578,Tom Jenkins,4
197,0,01609,Jim Kane,4
197,0,12389,Barry Lane,4
197,0,01761,Len Mattiace,4
197,0,01790,Pat McGowan,4
197,0,01864,Larry Nelson,4
197,0,01869,Jack Nicklaus,4
197,0,01884,Mac O'Grady,4
197,0,01905,Joe Ozaki,4
197,0,01934,Dave Peege,4
197,0,01958,Dan Pohl,4
197,0,01977,Dana Quigley,4
197,0,02002,John Riegger,4
197,0,02106,Chris Smith,4
197,0,02167,Mike Sullivan,4
197,0,12416,Chris Van Der Velde,4
197,0,06725,Tom Wargo,4
197,0,02300,Ian Woosnam,4
227,0,01040,Emlyn Aubrey,3
227,0,01051,Seve Ballesteros,3
227,0,01214,Frank Conner,3
227,0,10909,Rett Crowder,3
227,0,01248,Rick Dalpos,3
227,0,01266,Clark Dennis,3
227,0,06144,John Dowdall,3
227,0,01303,Bob Eastwood,3
227,0,01358,Bob Ford,3
227,0,01376,Bob Friend,3
227,0,01499,Mark Hayes,3
227,0,01507,Webb Heintzelman,3
227,0,01522,Lon Hinkle,3
227,0,01555,Stu Ingraham,3
227,0,01592,Tony Johnstone,3
227,0,01639,Kenny Knox,3
227,0,01641,Gary Koch,3
227,0,06524,Craig Lee,3
227,0,10860,Justin Leonard,3
227,0,08277,Greg Lesher,3
227,0,01685,J.L. Lewis,3
227,0,08535,Gary Nicklaus,3
227,0,06373,José María Olazábal,3
227,0,01906,Masashi Jumbo Ozaki,3
227,0,01930,Eddie Pearce,3
227,0,02023,Clarence Rose,3
227,0,06401,Marty Schiene,3
227,0,02076,Peter Senior,3
227,0,02094,Tony Sills,3
227,0,06132,Sonny Skinner,3
227,0,10795,Neale Smith,3
227,0,02160,Ron Streck,3
227,0,02168,Robert Sullivan,3
227,0,02171,Mike Swartz,3
227,0,02311,Kim Young,3
262,0,10885,Robert Allenby,2
262,0,07003,David Berganio Jr.,2
262,0,10505,Shane Bertsch,2
262,0,01117,Steve Brady,2
262,0,01150,George Burns,2
262,0,06691,Greg Cesario,2
262,0,06474,Chip Craig,2
262,0,01232,Rick Cramer,2
262,0,01241,Scott Curiel,2
262,0,06621,Joe Durant,2
262,0,01302,R.W. Eaks,2
262,0,06522,Ernie Els,2
262,0,01501,Vance Heafner,2
262,0,10836,Gregg Jones,2
262,0,08075,Jerry Kelly,2
262,0,06557,Stephen Keppler,2
262,0,01713,David Lundstrom,2
262,0,06050,Tony Mollica,2
262,0,08635,Colin Montgomerie,2
262,0,10457,Frank Nobilo,2
262,0,01878,Andy North,2
262,0,01886,Peter O'Malley,2
262,0,01901,Jay Overton,2
262,0,10107,Deane Pappas,2
262,0,01949,Mark Pfeil,2
262,0,01984,Sam Randolph,2
262,0,02020,Eduardo Romero,2
262,0,10217,Warren Schutte,2
262,0,06409,Brad Sherfy,2
